IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MS_20161108_GEN_PRE_REP_TRUMP,USA_MS_20161108_GEN_PRE_DEM_CLINTON,USA_MS_20161108_GEN_PRE_LIB_JOHNSON,USA_MS_20161108_GEN_PRE_GRE_STEIN,USA_MS_20161108_GEN_PRE_CON_CASTLE,USA_MS_20161108_GEN_PRE_PRO_HEDGES,USA_MS_20161108_GEN_PRE_DEL_FUENTE
0,_107,_East Batesville 5,_28107000504,818,217,15,4,4,0,0
0,_109,_Whitesand 1,_28109000110,122,209,3,1,2,0,0
0,_109,_Derby 1,_28109000130,369,73,4,0,2,0,0
0,_109,_Picayune 1 Eastside,_28109000140,487,483,14,3,5,0,0
0,_109,_Poplarville 1,_28109000150,310,196,8,3,0,1,0
0,_109,_Mill Creek 2,_28109000210,509,51,7,0,3,1,1
0,_109,_Poplarville 2,_28109000227,481,69,18,1,2,0,0
0,_109,_Oak Hill 2,_28109000230,555,34,14,2,6,0,1
0,_109,_Buck Branch 2,_28109000240,505,42,9,0,4,0,1
0,_109,_Ford's Creek 2,_28109000250,129,15,1,2,0,0,0
0,_109,_Byrd Line 2,_28109000260,157,6,1,0,0,0,0
0,_109,_Picayune 2,_28109000270,1068,150,25,3,3,0,0
0,_109,_Henleyfield 2,_28109000280,662,73,11,0,2,0,0
0,_109,_Whitesand 2,_28109000290,182,14,2,0,0,0,1
0,_109,_Ozona 3,_28109000310,501,46,6,1,2,0,0
0,_109,_Salem 4,_28109000320,1480,110,15,7,9,1,3
0,_109,_Caesar 3,_28109000321,165,11,0,2,0,0,0
0,_109,_Savannah 3,_28109000330,479,36,3,0,2,1,0
0,_109,_Steep Hollow 3,_28109000340,456,38,4,3,1,0,0
0,_109,_Progress 3,_28109000350,271,11,3,3,1,0,0
0,_109,_McNeill 3,_28109000359,618,38,5,1,10,0,0
0,_109,_Poplarville 3,_28109000367,639,71,16,4,5,1,1
0,_109,_Hickory Grove 3,_28109000380,96,11,0,0,0,0,0
0,_109,_Gum Pond 3,_28109000390,601,58,11,2,2,0,0
0,_109,_Pine Grove 4,_28109000410,1265,103,17,9,5,0,0
0,_109,_Nicholson 4,_28109000420,732,102,18,7,2,2,0
0,_109,_Picayune 1 Southside,_28109000440,230,939,14,5,1,1,2
0,_109,_Carriere 3,_28109000520,330,87,5,2,3,0,0
0,_109,_Sycamore 5,_28109000525,672,74,8,3,3,1,0
0,_109,_Carriere 5,_28109000527,857,105,20,2,5,0,1
0,_109,_Anchor Lake/West Union 5,_28109000535,654,66,13,3,0,0,0
0,_109,_Hide-A-Way/North Hill 5,_28109000540,1270,175,20,4,3,0,0
0,_109,_Picayune 5,_28109000550,930,108,20,5,0,0,1
0,_111,_New Augusta Comm Ctr,_28111000101,101,111,4,0,0,0,0
0,_111,_Indian Springs,_28111000102,161,128,3,1,4,1,0
0,_111,_Beaumont District 1,_28111000103,91,302,2,0,0,0,1
0,_111,_Prospect,_28111000201,191,16,0,1,0,0,0
0,_111,_Runnelstown,_28111000202,820,42,11,0,2,1,1
0,_111,_Richton Holly Street,_28111000301,320,75,3,0,1,0,0
0,_111,_Richton City Hall,_28111000302,686,68,7,0,3,0,0
0,_111,_Richton Multi-Purpose,_28111000401,263,92,0,0,0,0,2
0,_111,_Hintonville,_28111000402,158,74,1,1,1,0,0
0,_111,_Arlington,_28111000403,370,52,4,0,2,0,0
0,_111,_Miracle Temple,_28111000404,23,94,0,1,1,0,0
0,_111,_New Augusta Courthouse,_28111000501,268,25,2,0,0,0,0
0,_111,_Thompson Hill,_28111000502,56,3,0,0,1,0,0
0,_111,_Beaumont Senior Ctr,_28111000503,132,50,4,0,0,0,0
0,_111,_Janice,_28111000504,432,73,3,0,0,1,0
0,_111,_Deep Creek,_28111000505,63,15,3,1,2,1,0
0,_113,_New Hope Baptist,_28113000101,45,580,1,3,1,1,1
0,_113,_South McComb Baptist,_28113000102,65,223,5,1,1,0,1
0,_113,_Martin Luther King Center,_28113000103,13,647,1,3,2,1,1
0,_113,_First Baptist Summit,_28113000105,63,301,1,0,0,0,0
0,_113,_Alpha Center Library,_28113000201,96,377,2,0,0,0,0
0,_113,_Fernwood School,_28113000202,189,471,1,1,1,1,2
0,_113,_Magnolia Community Center,_28113000203,228,554,9,3,3,1,3
0,_113,_Braswell Education Complex,_28113000204,346,506,9,2,4,0,0
0,_113,_South Pike Community Center,_28113000206,15,270,0,1,1,0,0
0,_113,_Leggett Community Center,_28113000301,145,219,0,0,2,1,0
0,_113,_MEPA Bldg 98 East,_28113000302,628,450,11,3,4,1,0
0,_113,_Holmesville Community Center,_28113000304,368,248,7,0,1,1,1
0,_113,_Calvary Baptist Church,_28113000305,451,188,3,2,3,1,0
0,_113,_Old Jones School,_28113000306,534,116,2,1,1,1,0
0,_113,_Johnston Chapel Methodist,_28113000401,779,107,8,0,5,1,0
0,_113,_American Legion Hut,_28113000402,325,164,9,2,0,0,0
0,_113,_Pike County National Bank,_28113000403,277,268,13,4,2,2,0
0,_113,_Summit City Hall,_28113000404,321,375,7,2,3,1,0
0,_113,_SMCC Work Force Training Center,_28113000405,550,215,7,2,1,0,0
0,_113,_Pisgah Methodist,_28113000406,722,161,12,1,0,2,0
0,_113,_Unity MBC,_28113000501,360,476,7,3,3,1,1
0,_113,_Church of Christ,_28113000503,345,388,12,7,2,2,0
0,_113,_West McComb Baptist,_28113000504,388,252,4,1,2,0,0
0,_113,_St. Mary of the Pines,_28113000505,535,370,9,1,2,0,0
0,_113,_Osyka City Hall,_28113000506,221,117,2,0,1,0,0
0,_115,_Friendship,_28115000101,186,27,3,0,2,0,0
0,_115,_Cherry Creek,_28115000102,442,51,8,1,4,0,0
0,_115,_Oak Hill,_28115000103,238,27,4,0,3,1,0
0,_115,_Bethel,_28115000104,428,74,13,4,0,0,1
0,_115,_Sherman,_28115000106,284,45,2,0,0,0,0
0,_115,_Pontotoc 1,_28115000107,286,54,4,0,0,0,1
0,_115,_Ecru,_28115000108,510,146,7,2,2,2,0
0,_115,_Hurricane,_28115000201,394,21,9,0,0,0,0
0,_115,_Buchanan,_28115000202,400,34,5,1,1,0,0
0,_115,_Thaxton,_28115000203,452,38,4,0,4,0,0
0,_115,_Toccopola,_28115000204,164,36,6,1,4,1,3
0,_115,_Turnpike,_28115000205,307,36,6,2,4,0,0
0,_115,_Pontotoc 2,_28115000206,361,96,7,2,4,0,1
0,_115,_Randolph,_28115000301,620,40,5,4,3,1,0
0,_115,_Springville,_28115000303,549,91,7,4,3,1,0
0,_115,_Pontotoc 3,_28115000304,629,189,6,1,3,1,0
0,_115,_Judah,_28115000305,282,16,4,0,1,0,0
0,_115,_Robbs,_28115000306,44,14,1,1,0,0,0
0,_115,_Bankhead,_28115000401,303,278,4,4,2,0,0
0,_115,_Pontotoc 4,_28115000402,359,138,5,1,0,0,0
0,_115,_Longview,_28115000403,149,118,4,0,0,1,0
0,_115,_Hoyle,_28115000404,339,270,5,4,3,0,1
0,_115,_Zion,_28115000405,299,107,4,0,5,0,0
0,_115,_Woodland,_28115000406,128,15,2,0,2,0,0
0,_115,_Algoma,_28115000501,485,73,0,1,2,0,1
0,_115,_Beckham,_28115000502,402,77,9,2,0,0,1
0,_115,_Troy,_28115000503,466,65,6,0,0,0,0
0,_115,_Pontotoc 5,_28115000504,830,210,10,1,5,2,0
0,_117,_Tuscumbia-New Candler,_28117000101,465,89,5,0,4,0,1
0,_117,_Thrasher,_28117000103,339,115,3,0,1,0,0
0,_117,_Booneville,_28117000104,830,119,10,2,3,0,0
0,_117,_Crossroads,_28117000202,482,64,4,0,6,0,1
0,_117,_Blackland,_28117000203,322,50,0,0,0,2,1
0,_117,_West Booneville,_28117000205,1317,250,20,10,4,1,1
0,_117,_Wheeler,_28117000302,516,130,1,1,4,1,0
0,_117,_Ingram,_28117000303,207,11,0,0,0,0,0
0,_117,_Baldwyn,_28117000304,467,460,6,4,3,0,0
0,_117,_New Site,_28117000402,414,47,1,0,2,1,2
0,_117,_Marietta,_28117000404,497,64,2,1,1,3,0
0,_117,_East Booneville,_28117000405,563,177,3,4,0,0,1
0,_117,_Cairo,_28117000501,296,35,5,0,2,0,0
0,_117,_Hills Chapel-New Hope,_28117000502,725,68,13,2,2,0,0
0,_117,_North Booneville,_28117000504,208,388,6,1,1,3,2
0,_119,_Sledge,_28119000101,46,359,2,1,1,1,1
0,_119,_Crenshaw,_28119000102,3,106,0,0,0,1,0
0,_119,_Darling,_28119000103,44,140,0,0,1,1,0
0,_119,_Northwest Marks,_28119000202,103,456,3,1,1,2,0
0,_119,_District 3 North,_28119000301,188,193,4,1,0,1,0
0,_119,_District 3 South,_28119000302,180,192,1,1,0,1,0
0,_119,_Southwest Marks,_28119000401,84,252,6,2,4,3,0
0,_119,_West Lambert,_28119000402,73,274,3,1,1,2,1
0,_119,_Lambert,_28119000501,53,301,1,0,1,1,1
0,_119,_Crowder,_28119000502,227,39,0,0,0,0,0
0,_121,_Clear Branch,_28121000101,513,123,1,0,0,0,0
0,_121,_Cleary,_28121000102,1197,137,13,2,4,0,0
0,_121,_East Steen Creek,_28121000103,1473,331,20,4,11,0,0
0,_121,_Mountain Creek,_28121000104,319,75,1,4,2,0,0
0,_121,_North Richland,_28121000105,814,265,17,4,5,1,2
0,_121,_South Richland,_28121000106,1425,365,29,6,5,1,0
0,_121,_Star,_28121000107,563,150,13,5,2,0,3
0,_121,_West Steen Creek,_28121000109,1280,307,16,7,13,0,0
0,_121,_West Pearl,_28121000110,597,356,7,8,4,1,0
0,_121,_Castlewoods West,_28121000201,1780,580,55,12,10,1,0
0,_121,_Crest Park,_28121000202,882,237,20,4,6,0,0
0,_121,_Fannin,_28121000203,1201,315,31,3,5,0,0
0,_121,_Liberty,_28121000204,1206,348,34,9,6,0,0
0,_121,_Lakeland,_28121000205,603,162,28,4,2,0,0
0,_121,_Reservoir West,_28121000206,1135,237,24,3,7,1,2
0,_121,_Northshore,_28121000207,1652,350,31,4,2,0,0
0,_121,_Reservoir East,_28121000208,1070,234,37,6,3,0,3
0,_121,_Grant's Ferry,_28121000209,1747,528,48,12,7,1,1
0,_121,_Castlewoods East,_28121000210,1627,418,49,6,21,0,0
0,_121,_Cato,_28121000301,655,197,10,2,1,0,1
0,_121,_Cunningham Heights,_28121000302,533,157,7,4,6,0,0
0,_121,_Dry Creek,_28121000303,606,510,5,4,5,0,0
0,_121,_Briarhill,_28121000304,430,196,6,0,4,0,0
0,_121,_North McLaurin,_28121000305,581,111,14,2,4,0,0
0,_121,_Pearl City Hall,_28121000308,865,224,17,4,1,0,1
0,_121,_Puckett,_28121000309,420,92,6,0,1,0,0
0,_121,_South Pearson,_28121000310,160,619,4,2,2,0,2
0,_121,_Antioch,_28121000311,232,9,2,2,0,1,0
0,_121,_East Brandon,_28121000312,1811,304,33,5,8,0,0
0,_121,_Johns,_28121000313,394,123,3,1,1,0,1
0,_121,_Mayton,_28121000314,132,40,0,0,1,0,0
0,_121,_South Brandon,_28121000315,606,81,14,5,4,0,0
0,_121,_Crossroads,_28121000401,480,44,2,3,0,0,0
0,_121,_Leesburg,_28121000402,496,27,0,2,3,0,1
0,_121,_North Brandon,_28121000403,1329,543,14,7,8,0,0
0,_121,_West Crossgates,_28121000404,1496,313,31,8,10,0,1
0,_121,_Pelahatchie,_28121000405,1088,389,9,8,9,0,3
0,_121,_Oakdale,_28121000408,1741,579,41,13,5,1,1
0,_121,_Pisgah,_28121000409,285,164,5,0,0,1,1
0,_121,_Shiloh,_28121000410,170,87,0,0,3,0,0
0,_121,_Northeast Brandon,_28121000411,1623,411,26,6,9,0,1
0,_121,_East Crossgates,_28121000412,2067,359,46,5,7,2,0
0,_121,_Brandon Central,_28121000413,1014,231,12,2,8,0,1
0,_121,_South McLaurin,_28121000501,687,126,22,5,3,1,0
0,_121,_Springhill,_28121000502,862,115,16,3,4,0,0
0,_121,_West Brandon,_28121000503,806,628,19,1,3,1,1
0,_121,_Greenfield,_28121000504,1183,591,22,9,5,3,0
0,_121,_Eldorado,_28121000505,1082,365,26,3,6,1,0
0,_121,_Highlands/Patrick Farms,_28121000507,842,536,35,2,3,1,2
0,_121,_Flowood Library,_28121000508,1418,421,46,7,6,3,1
0,_123,_Harperville,_28123000101,268,409,3,1,1,0,0
0,_123,_Hillsboro,_28123000102,279,454,4,2,5,0,0
0,_123,_North Forest,_28123000103,94,549,2,1,0,2,2
0,_123,_South Forest,_28123000201,298,513,6,2,4,0,0
0,_123,_Usry,_28123000202,240,33,0,0,1,0,0
0,_123,_Lake,_28123000203,137,123,2,0,0,1,0
0,_123,_High Hill,_28123000204,141,139,5,0,0,0,1
0,_123,_Homewood,_28123000205,195,59,1,0,0,0,1
0,_123,_East-West Morton,_28123000301,647,338,10,1,5,1,0
0,_123,_Northwest Forest,_28123000302,119,20,3,0,0,2,0
0,_123,_Pulaski,_28123000303,247,28,1,1,0,1,0
0,_123,_Cooperville/Springfield,_28123000304,535,33,11,0,1,0,0
0,_123,_Contrell,_28123000401,78,174,1,1,0,0,0
0,_123,_Clifton,_28123000402,80,12,1,0,0,0,0
0,_123,_Forkville,_28123000403,220,10,2,0,0,0,1
0,_123,_North Morton,_28123000404,274,431,3,3,1,0,0
0,_123,_Branch,_28123000405,450,106,4,0,0,0,0
0,_123,_Ludlow,_28123000406,306,137,3,0,0,0,0
0,_123,_Sebastapol,_28123000501,354,12,3,0,0,0,0
0,_123,_Salem,_28123000502,217,221,3,1,0,0,0
0,_123,_Northeast Forest,_28123000503,373,49,4,1,0,0,0
0,_123,_Langs Mill,_28123000504,366,130,4,4,1,1,0
0,_123,_Steele,_28123000505,204,288,5,1,0,0,0
0,_125,_Cary,_28125000101,83,234,2,0,0,1,0
0,_125,_Rolling Fork 2,_28125000102,2,63,0,0,0,0,0
0,_125,_Spanish Fort,_28125000103,34,3,0,0,0,0,0
0,_125,_Rolling Fork 1,_28125000104,254,212,3,0,3,1,0
0,_125,_Rolling Fork 3,_28125000105,20,328,1,1,1,0,0
0,_125,_Rolling Fork 4,_28125000106,1,93,0,0,0,0,0
0,_125,_Anguilla 4,_28125000107,132,169,1,0,1,0,0
0,_125,_Straight Bayou,_28125000108,55,38,0,0,0,0,0
0,_125,_Delta City,_28125000109,78,148,0,1,0,0,0
0,_125,_Anguilla 5,_28125000110,33,191,3,0,0,0,0
0,_127,_Magee 1,_28127000101,76,451,0,2,0,1,0
0,_127,_Jupiter,_28127000102,125,401,1,3,2,0,1
0,_127,_Weathersby,_28127000103,128,575,4,1,2,1,0
0,_127,_Mendenhall 1,_28127000104,87,181,3,0,1,0,0
0,_127,_Saratoga,_28127000201,122,137,3,1,1,0,0
0,_127,_New Hope,_28127000202,113,105,2,0,0,1,0
0,_127,_Bowie,_28127000203,180,93,0,0,2,0,0
0,_127,_Oak Grove,_28127000204,267,259,1,1,0,0,0
0,_127,_Magee 2,_28127000205,793,184,7,0,3,2,0
0,_127,_Sumrall,_28127000301,325,78,1,0,2,0,0
0,_127,_Mendenhall 3,_28127000302,703,141,12,3,8,0,0
0,_127,_DLo,_28127000303,254,27,0,0,0,0,0
0,_127,_Dry Creek,_28127000304,540,54,3,0,3,0,0
0,_127,_Magee 4-N,_28127000401,362,75,3,0,0,0,0
0,_127,_Magee 4-S,_28127000402,633,173,12,0,2,1,0
0,_127,_Pinola,_28127000403,210,108,0,1,0,0,0
0,_127,_Shivers,_28127000404,187,161,5,1,1,0,0
0,_127,_Bridgeport,_28127000405,99,215,1,0,0,1,1
0,_127,_Braxton,_28127000501,635,38,4,1,4,0,0
0,_127,_Merit,_28127000502,531,49,7,2,4,0,1
0,_127,_Fork Church,_28127000503,102,211,1,0,0,2,0
0,_127,_Harrisville,_28127000504,566,81,3,3,3,1,0
0,_127,_Pearl,_28127000505,355,77,1,3,4,0,1
0,_129,_Center Ridge,_28129000101,377,21,2,1,0,0,0
0,_129,_Sylvarena,_28129000102,181,15,0,0,0,0,0
0,_129,_Ag Complex,_28129000103,456,43,5,0,2,0,0
0,_129,_Union/New Home,_28129000201,334,134,1,2,1,1,0
0,_129,_Summerland,_28129000202,234,390,4,1,1,1,1
0,_129,_Warren Hill,_28129000203,36,325,1,2,0,0,0
0,_129,_Zion Hill/New Haven,_28129000301,516,132,10,2,1,0,0
0,_129,_Taylorsville,_28129000302,729,66,4,0,1,0,0
0,_129,_Mize,_28129000303,472,33,2,0,3,0,0
0,_129,_West Raleigh,_28129000401,298,22,1,0,1,0,0
0,_129,_Shady Grove,_28129000402,349,11,3,0,0,0,1
0,_129,_White Oak,_28129000403,332,15,0,0,0,0,0
0,_129,_Polkville,_28129000404,401,29,1,0,1,0,1
0,_129,_North Raleigh,_28129000501,386,210,8,0,0,2,0
0,_129,_Burns,_28129000502,190,66,2,0,0,0,0
0,_129,_Clear Springs/Pineville,_28129000503,243,13,0,0,0,0,0
0,_129,_Lorena/Spinola,_28129000504,294,39,4,0,3,1,0
0,_129,_Cedar Grove,_28129000505,100,53,3,0,1,0,0
0,_131,_Bond,_28131000101,121,9,3,0,2,0,0
0,_131,_Courthouse,_28131000102,354,80,14,1,4,0,1
0,_131,_Old Health Dept,_28131000103,389,58,9,1,3,1,0
0,_131,_American Legion,_28131000201,244,415,2,1,4,0,0
0,_131,_New Hope,_28131000203,184,499,4,1,1,0,1
0,_131,_Perkinston,_28131000301,235,58,10,3,4,0,0
0,_131,_Elarbee,_28131000302,317,21,6,0,1,0,0
0,_131,_McHenry Library,_28131000303,333,25,7,2,2,0,0
0,_131,_Magnolia,_28131000304,335,18,3,3,3,1,0
0,_131,_Tuxachanie,_28131000401,804,57,9,2,3,0,1
0,_131,_Ten Mile NG,_28131000402,241,25,2,0,1,0,0
0,_131,_McHenry Fire Station,_28131000403,415,91,13,1,4,0,0
0,_131,_Flint Creek,_28131000501,634,120,9,1,1,0,1
0,_131,_Big Level,_28131000502,524,75,14,0,2,1,0
0,_131,_Pleasant Hill,_28131000503,176,22,3,0,0,0,0
0,_133,_Inverness,_28133000101,394,309,2,0,2,0,0
0,_133,_Indianola 1 Southeast,_28133000102,3,469,0,0,1,1,0
0,_133,_Moorhead,_28133000103,139,717,0,2,2,0,1
0,_133,_Indianola 2 West,_28133000201,183,408,1,1,0,0,1
0,_133,_Indianola 2 East,_28133000202,15,1496,3,7,3,2,3
0,_133,_Sunflower,_28133000301,105,400,1,2,0,0,0
0,_133,_Indianola 3 North,_28133000302,185,226,0,2,1,0,1
0,_133,_Indianola 3 South,_28133000303,454,499,7,3,2,3,2
0,_133,_Indianola 3 Northeast,_28133000304,227,195,0,0,0,0,0
0,_133,_Ruleville,_28133000401,87,781,0,1,2,0,0
0,_133,_Doddsville,_28133000402,24,105,1,0,0,0,0
0,_133,_Boyer-Linn,_28133000403,176,150,1,0,0,1,1
0,_133,_Fairview-Hale,_28133000404,86,15,1,0,0,0,0
0,_133,_Rome,_28133000501,62,73,0,0,1,0,0
0,_133,_Sunflower Plantation,_28133000502,125,15,0,0,0,0,0
0,_133,_Drew,_28133000503,286,695,4,0,0,0,0
0,_133,_Ruleville North,_28133000504,243,172,6,2,2,0,0
0,_135,_Teasdale,_28135000101,234,57,3,0,1,1,0
0,_135,_Enid,_28135000102,210,98,0,0,1,0,0
0,_135,_Springhill,_28135000103,153,21,2,0,0,0,0
0,_135,_Charleston Beat 1,_28135000104,210,325,4,2,1,1,0
0,_135,_Charleston Beat 2,_28135000201,248,565,2,1,5,3,0
0,_135,_Brazil,_28135000202,17,26,0,0,0,0,0
0,_135,_Sumner Beat 2,_28135000204,145,90,0,0,0,0,0
0,_135,_Charleston Beat 3,_28135000301,168,256,5,1,1,1,1
0,_135,_Paynes,_28135000302,146,14,0,0,0,0,0
0,_135,_Leverette,_28135000303,46,43,0,0,1,0,0
0,_135,_Cascilla,_28135000304,240,73,1,0,1,2,0
0,_135,_Murphreesboro,_28135000305,131,14,6,0,1,0,1
0,_135,_Rosebloom,_28135000306,120,6,2,0,0,0,0
0,_135,_Blue Cane,_28135000307,61,225,0,1,0,3,0
0,_135,_Tippo,_28135000401,84,69,0,0,0,0,0
0,_135,_Philipp,_28135000402,61,103,0,0,0,3,0
0,_135,_Glendora,_28135000403,12,294,1,0,1,1,0
0,_135,_Webb Beat 4,_28135000404,32,115,0,0,1,0,0
0,_135,_Webb Beat 5,_28135000501,41,340,0,2,1,0,0
0,_135,_Sumner Beat 5,_28135000502,48,117,1,0,0,0,0
0,_135,_Tutwiler,_28135000503,55,486,4,1,0,0,0
0,_137,_Senatobia 1,_28137000101,1278,459,19,5,6,3,1
0,_137,_Sarah,_28137000102,141,9,2,0,0,0,0
0,_137,_Sherrod,_28137000103,235,16,2,0,4,0,0
0,_137,_Strayhorn 1,_28137000104,356,38,8,1,1,0,0
0,_137,_Strayhorn 2,_28137000105,284,29,3,1,1,0,0
0,_137,_Senatobia 2,_28137000201,745,269,19,2,4,0,1
0,_137,_Coldwater,_28137000202,429,828,8,2,10,0,2
0,_137,_Arkabutla,_28137000203,436,258,6,2,2,0,1
0,_137,_Evansville,_28137000204,120,55,3,0,3,0,0
0,_137,_Poagville 4,_28137000302,535,121,7,1,3,2,0
0,_137,_Palestine,_28137000303,226,29,4,0,2,0,0
0,_137,_Taylor,_28137000304,61,115,0,1,0,0,0
0,_137,_Senatobia 3,_28137000305,85,406,3,0,2,0,0
0,_137,_Senatobia 4,_28137000401,638,187,12,1,1,1,0
0,_137,_Looxahoma,_28137000402,435,325,4,0,6,1,1
0,_137,_Tyro,_28137000403,117,145,1,0,2,0,1
0,_137,_Thyatira,_28137000502,184,66,4,0,0,0,0
0,_137,_Wyatte,_28137000503,116,68,2,1,0,0,1
0,_137,_Independence,_28137000504,919,419,8,3,7,1,0
0,_137,_Poagville 5,_28137000505,155,84,0,0,1,0,0
0,_139,_Threeforks,_28139000101,238,21,2,0,2,0,0
0,_139,_Brownfield,_28139000102,118,9,0,0,0,0,0
0,_139,_Walnut,_28139000103,360,91,5,1,0,1,1
0,_139,_Chalybeate,_28139000104,443,59,1,1,2,0,1
0,_139,_Tiplersville,_28139000105,145,100,0,0,1,0,0
0,_139,_North Falkner,_28139000106,144,39,2,3,1,0,1
0,_139,_Falkner,_28139000201,526,88,7,0,9,0,0
0,_139,_North Ripley,_28139000202,735,348,12,9,6,1,1
0,_139,_Blue Mountain,_28139000301,449,269,7,1,4,0,0
0,_139,_Cotton Plant,_28139000302,83,90,1,0,0,2,0
0,_139,_New Hope,_28139000303,257,18,1,0,1,0,0
0,_139,_Clarysville,_28139000304,125,3,3,0,0,0,0
0,_139,_Palmer,_28139000305,409,57,5,3,1,0,1
0,_139,_Shady Grove,_28139000306,134,5,2,0,3,0,0
0,_139,_Mitchell,_28139000401,188,14,0,0,1,0,0
0,_139,_Pine Grove,_28139000402,199,7,1,0,0,0,1
0,_139,_Dumas,_28139000403,430,19,6,1,3,0,1
0,_139,_Dry Creek,_28139000404,216,18,0,0,0,0,0
0,_139,_Southwest Ripley,_28139000405,613,249,7,1,5,2,1
0,_139,_Chapman,_28139000501,416,27,2,0,1,0,0
0,_139,_Spout Springs,_28139000503,145,19,0,0,1,0,0
0,_139,_Peoples,_28139000506,178,29,0,0,0,0,0
0,_139,_Providence,_28139000507,161,19,2,0,1,0,0
0,_139,_Ripley,_28139000508,528,244,6,2,3,0,0
0,_141,_Hubbard-Salem,_28141000101,101,13,3,2,0,0,0
0,_141,_Iuka,_28141000103,1374,238,32,4,5,0,1
0,_141,_Coles Mill,_28141000201,410,51,8,5,2,0,0
0,_141,_North Burnsville,_28141000202,418,58,7,0,1,1,0
0,_141,_Burnsville,_28141000204,670,46,12,3,1,1,0
0,_141,_East Iuka,_28141000301,970,186,27,3,5,0,1
0,_141,_Spring Hill,_28141000302,341,62,14,2,0,1,0
0,_141,_Paden,_28141000401,211,25,2,0,4,0,0
0,_141,_Tishomingo,_28141000403,785,192,17,4,1,1,2
0,_141,_Dennis,_28141000404,219,12,1,0,1,0,0
0,_141,_North Belmont,_28141000405,246,16,1,2,1,0,0
0,_141,_Cotton Springs,_28141000501,195,9,2,0,1,0,0
0,_141,_Belmont,_28141000502,738,56,11,0,5,1,0
0,_141,_Golden,_28141000504,488,35,3,3,1,0,1
0,_143,_WIN Job Center,_28143000001,55,148,1,1,0,0,0
0,_143,_Banks/Hambrick,_28143000002,3,180,0,0,1,0,0
0,_143,_Prichard,_28143000003,17,272,0,2,1,0,1
0,_143,_Tunica Auditorium,_28143000004,26,371,0,0,1,0,0
0,_143,_Mhoon Landing,_28143000005,82,12,1,0,1,0,0
0,_143,_Tunica,_28143000007,216,242,3,0,2,0,1
0,_143,_Tunica Supt. Of Educ.,_28143000009,88,158,7,2,1,1,0
0,_143,_West End Store,_28143000010,33,41,0,0,1,0,1
0,_143,_White Oak,_28143000011,64,318,2,1,0,1,1
0,_143,_Two Mile Lake,_28143000012,96,295,2,0,3,1,0
0,_143,_Robinsonville,_28143000013,46,335,1,1,2,0,1
0,_143,_New Sub,_28143000014,127,295,1,1,0,0,0
0,_145,_Macedonia,_28145000101,255,23,0,0,1,0,0
0,_145,_Blythe,_28145000102,178,24,1,0,0,0,1
0,_145,_Myrtle,_28145000103,830,134,6,3,6,3,1
0,_145,_Glenfield,_28145000105,471,140,8,1,4,2,0
0,_145,_Pinedale,_28145000201,302,24,2,0,3,0,0
0,_145,_West Union,_28145000202,517,36,8,1,0,1,0
0,_145,_Sportsplex,_28145000205,615,269,12,0,3,4,0
0,_145,_Ingomar,_28145000206,632,126,8,0,2,0,1
0,_145,_Kings Chapel,_28145000301,343,42,3,2,0,0,0
0,_145,_Courthouse,_28145000302,521,185,11,1,15,0,1
0,_145,_Central Maintenance,_28145000304,667,119,9,2,10,1,0
0,_145,_Beacon Hill,_28145000306,492,100,12,1,4,1,0
0,_145,_Blue Springs,_28145000401,374,54,4,0,1,0,0
0,_145,_Hillcrest Church,_28145000402,376,234,7,0,7,0,0
0,_145,_Center,_28145000404,311,16,4,1,2,1,0
0,_145,_East Union,_28145000407,591,121,7,1,3,1,0
0,_145,_Northeast MS Community College,_28145000503,789,282,22,5,9,2,0
0,_145,_Keownville,_28145000504,469,39,3,0,0,0,0
0,_145,_Pleasant Ridge,_28145000505,206,22,3,2,2,0,2
0,_145,_Jericho,_28145000508,296,22,3,0,2,0,0
0,_147,_Midway,_28147000101,182,50,0,0,0,0,0
0,_147,_North Kirklin,_28147000102,183,247,3,0,2,0,0
0,_147,_Lexie,_28147000103,472,82,2,0,6,2,0
0,_147,_South Kirklin,_28147000104,124,38,0,0,0,1,0
0,_147,_Mesa,_28147000201,51,9,0,0,0,0,0
0,_147,_West Tylertown,_28147000202,179,218,2,0,0,0,0
0,_147,_East Tylertown,_28147000203,66,6,3,1,0,0,0
0,_147,_North Knoxo,_28147000204,52,576,4,3,2,0,1
0,_147,_Improve,_28147000301,319,102,1,0,2,0,0
0,_147,_Dexter,_28147000302,416,137,1,1,1,0,0
0,_147,_Tylertown 3,_28147000303,327,135,2,0,0,0,0
0,_147,_Sartinville,_28147000401,132,58,0,0,2,0,0
0,_147,_Darbun,_28147000402,93,22,0,0,0,0,0
0,_147,_Varnell,_28147000403,410,114,3,0,0,0,0
0,_147,_Tylertown 4,_28147000404,306,33,3,0,1,0,0
0,_147,_Tylertown 4 West,_28147000405,313,85,2,0,3,0,0
0,_147,_Enon,_28147000501,159,38,0,0,2,0,1
0,_147,_Dinan,_28147000502,185,463,5,3,1,1,0
0,_147,_Hope,_28147000503,30,194,0,0,1,1,0
0,_147,_Saint Paul,_28147000504,57,183,0,2,1,1,0
0,_149,_Oak Ridge,_28149000101,91,21,4,1,0,0,0
0,_149,_Bovina,_28149000102,733,199,6,1,3,0,0
0,_149,_Culkin,_28149000103,2356,831,40,4,7,2,1
