IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MN_20161108_GEN_PRE_REP_TRUMP,USA_MN_20161108_GEN_PRE_DEM_CLINTON,USA_MN_20161108_GEN_PRE_CON_CASTLE,USA_MN_20161108_GEN_PRE_MAR_VACEK,USA_MN_20161108_GEN_PRE_SOC_KENNEDY,USA_MN_20161108_GEN_PRE_GRE_STEIN,USA_MN_20161108_GEN_PRE_DEL_FUENTE,USA_MN_20161108_GEN_PRE_IND_MCMULLIN,USA_MN_20161108_GEN_PRE_LIB_JOHNSON,USA_MN_20161108_GEN_PRE_OTH_WRITEIN
0,_071,_Ranier East Precinct,_0120,43,58,1,2,0,4,1,0,9,1
0,_071,_Ranier West Precinct,_0121,113,90,1,1,0,1,0,4,5,0
0,_071,_Scarlett Precinct,_0140,48,22,0,0,0,0,0,1,1,0
0,_071,_Meadowbrook Precinct,_0170,52,14,0,1,0,1,0,0,1,0
0,_071,_West Koochiching,_0175,0,0,0,0,0,0,0,0,0,0
0,_071,_Central Koochiching,_0180,223,78,6,2,0,2,0,3,6,2
0,_071,_Northwest Koochiching,_0185,175,87,4,3,0,2,0,4,4,3
0,_071,_Southeast Koochiching,_0190,9,12,3,1,0,0,0,1,0,2
0,_071,_Southwest Koochiching,_0195,174,52,1,1,0,2,0,6,7,4
0,_073,_Agassiz Twp,_0005,28,8,1,0,0,0,0,1,1,0
0,_073,_Arena Twp,_0010,57,12,1,2,0,0,0,0,1,0
0,_073,_Augusta Twp,_0015,38,25,0,0,0,0,0,0,2,1
0,_073,_Baxter Twp,_0020,65,44,0,0,0,1,0,2,4,0
0,_073,_Bellingham,_0025,35,28,0,0,0,1,0,1,3,1
0,_073,_Boyd,_0030,44,23,0,0,0,0,0,0,1,0
0,_073,_Camp Release Twp,_0035,119,36,1,2,0,1,0,1,2,2
0,_073,_Cerro Gordo Twp,_0040,72,40,0,0,0,1,0,0,3,1
0,_073,_Dawson,_0045,376,332,6,2,0,2,0,8,25,3
0,_073,_Freeland Twp,_0060,50,13,1,0,0,0,0,0,0,0
0,_073,_Garfield Twp,_0065,51,20,0,0,0,0,0,2,3,0
0,_073,_Hamlin Twp,_0070,53,31,0,0,0,1,0,1,5,1
0,_073,_Hantho Twp,_0075,39,23,0,0,0,0,0,1,5,0
0,_073,_Lac Qui Parle Twp,_0080,62,41,0,0,0,0,0,4,2,2
0,_073,_Lake Shore Twp,_0085,71,44,2,0,0,0,0,0,1,1
0,_073,_Louisburg,_0090,15,8,0,1,0,0,0,1,1,0
0,_073,_Madison,_0095,445,320,9,1,0,15,0,12,16,5
0,_073,_Madison Twp,_0110,83,30,1,0,0,0,0,3,5,0
0,_073,_Manfred Twp,_0115,29,16,3,0,0,0,0,0,3,0
0,_073,_Marietta,_0120,41,22,0,0,0,5,0,2,3,0
0,_073,_Maxwell Twp,_0125,68,28,4,0,0,0,0,0,2,0
0,_073,_Mehurin Twp,_0130,18,18,0,0,0,0,0,0,0,0
0,_073,_Nassau,_0135,28,6,0,0,0,0,0,0,5,0
0,_073,_Perry Twp,_0140,46,6,0,0,0,1,0,3,2,0
0,_073,_Providence Twp,_0145,58,32,0,0,0,1,0,6,2,0
0,_073,_Riverside Twp,_0150,113,61,2,0,0,2,0,3,4,3
0,_073,_Ten Mile Lake Twp,_0155,55,20,0,0,0,0,0,3,1,1
0,_073,_Walter Twp,_0160,58,11,0,1,0,1,0,5,4,0
0,_073,_Yellow Bank Twp,_0165,76,7,1,0,0,1,0,2,0,0
0,_075,_Beaver Bay,_0005,53,23,0,1,0,0,0,0,3,0
0,_075,_Beaver Bay Twp P-1,_0010,106,67,1,0,1,1,0,3,6,2
0,_075,_Beaver Bay Twp P-4,_0020,70,75,0,1,0,4,0,1,7,1
0,_075,_Crystal Bay Twp,_0025,85,136,2,1,0,7,0,4,5,2
0,_075,_Fall Lake Twp,_0035,207,231,0,1,0,4,0,8,17,4
0,_075,_Silver Bay P-1,_0040,166,139,0,1,1,3,0,2,11,4
0,_075,_Silver Bay P-2,_0050,399,255,4,2,0,7,0,18,14,6
0,_075,_Silver Creek Twp,_0060,300,370,6,7,1,12,1,9,30,6
0,_075,_Stony River Twp,_0065,63,38,0,2,0,2,0,2,4,0
0,_075,_Two Harbors W-1,_0070,195,266,1,1,0,16,0,10,13,3
0,_075,_Two Harbors W-2,_0080,171,181,0,3,0,7,0,7,30,2
0,_075,_Two Harbors W-3,_0090,203,268,2,4,1,6,0,2,14,6
0,_075,_Two Harbors W-4,_0105,212,321,3,3,1,10,1,7,13,3
0,_075,_Unorg Terr No 1,_0110,40,43,0,0,0,1,0,4,6,0
0,_075,_Unorg Terr No 2 Prec 1,_0115,92,137,0,1,0,2,0,3,9,2
0,_075,_Unorg Terr No 2 Prec 2,_0120,188,205,1,0,0,4,0,1,8,1
0,_075,_Unorg Terr No 2 Prec 3,_0125,197,190,2,0,0,2,0,5,16,6
0,_075,_Unorg Terr No 2 Prec 4,_0130,122,111,5,0,0,3,0,6,6,1
0,_075,_Unorg Terr No 2 Prec 5,_0135,63,21,0,0,0,2,0,1,3,0
0,_077,_1-A Baudette Unorg,_0005,93,26,0,1,0,0,0,1,0,0
0,_077,_1-B Baudette City,_0010,166,85,1,2,0,3,0,4,9,2
0,_077,_2-A Gudrid Unorg,_0015,74,39,0,1,0,0,0,4,6,0
0,_077,_2-B Baudette City,_0020,166,48,1,0,1,4,0,2,5,2
0,_077,_3-A Unorg,_0030,148,37,1,1,0,0,0,3,9,0
0,_077,_3-C S McDougald Unorg,_0031,37,15,1,0,0,1,0,0,5,0
0,_077,_3-D Forest Unorg,_0035,37,14,1,0,0,0,0,0,1,0
0,_077,_4-A Wheeler Unorg,_0040,150,42,0,1,0,1,1,3,4,1
0,_077,_4-B Wabanica Unorg,_0044,154,78,1,0,0,0,0,2,7,3
0,_077,_5-B Zippel Unorg,_0045,54,12,0,0,0,0,0,5,2,1
0,_077,_4-C N McDougald Unorg,_0046,49,10,0,1,0,1,0,0,4,0
0,_077,_5-A Unorg,_0050,213,79,3,2,0,2,0,4,7,0
0,_077,_3-B Williams City,_0055,41,23,0,2,0,1,0,0,1,0
0,_077,_2-C Unorg,_0065,61,12,0,0,1,0,1,1,0,1
0,_077,_5-C Northwest Angle,_0070,77,17,0,0,0,1,0,0,3,1
0,_077,_5-D Roosevelt,_0075,1,0,0,0,0,0,0,0,0,0
0,_077,_3-E Baudette City,_0080,19,16,1,0,0,2,0,0,4,1
0,_079,_Cleveland,_0005,243,123,1,2,0,8,0,11,13,4
0,_079,_Cleveland Twp,_0010,275,149,1,0,1,0,1,4,3,3
0,_079,_Cordova Twp,_0015,180,80,2,0,0,3,0,8,9,0
0,_079,_Derrynane Twp,_0020,224,81,2,0,0,3,0,5,14,0
0,_079,_Elysian,_0025,254,110,1,3,0,2,0,4,20,0
0,_079,_Elysian Twp,_0030,379,188,2,1,0,2,0,11,13,9
0,_079,_Heidelberg,_0035,49,24,1,0,0,0,0,2,1,0
0,_079,_Kasota,_0040,152,127,1,1,0,6,1,8,12,2
0,_079,_Kasota Twp P-1,_0045,147,109,1,3,1,5,0,6,9,2
0,_079,_Kasota Twp P-2,_0047,349,288,1,1,1,10,0,17,11,10
0,_079,_Kilkenny,_0050,57,20,0,1,0,1,0,1,3,0
0,_079,_Kilkenny Twp,_0055,171,47,3,0,0,2,0,4,4,0
0,_079,_Lanesburgh Twp,_0062,841,285,5,3,1,8,0,19,41,6
0,_079,_Le Center,_0065,623,319,6,5,1,9,0,17,32,7
0,_079,_Le Sueur W-1,_0075,622,408,4,6,1,11,0,15,41,11
0,_079,_Le Sueur W-2,_0080,457,243,5,4,1,15,0,16,32,6
0,_079,_Lexington Twp,_0085,318,78,3,2,0,2,0,9,15,4
0,_079,_Mankato,_0087,0,0,0,0,0,0,0,0,0,0
0,_079,_Montgomery,_0090,937,463,8,11,0,22,1,18,71,12
0,_079,_Montgomery Twp,_0100,262,92,2,2,0,2,0,3,10,1
0,_079,_New Prague,_0105,992,537,4,4,1,16,0,31,71,8
0,_079,_Ottawa Twp,_0110,92,57,0,0,0,2,0,6,10,0
0,_079,_Sharon Twp,_0115,220,120,2,1,0,1,0,16,14,1
0,_079,_Tyrone Twp,_0120,192,112,1,0,0,3,1,0,10,3
0,_079,_Washington Twp,_0125,350,168,1,3,0,1,0,5,9,1
0,_079,_Waterville,_0130,516,283,6,6,1,11,0,18,32,11
0,_079,_Waterville Twp,_0140,280,112,2,0,0,1,0,11,14,3
0,_081,_Alta Vista Twp,_0005,55,40,0,0,0,1,0,1,2,0
0,_081,_Arco,_0010,36,9,0,1,1,1,0,0,3,0
0,_081,_Ash Lake Twp,_0015,63,33,0,0,0,1,0,1,4,1
0,_081,_Diamond Lake Twp,_0020,76,20,0,0,0,0,0,0,2,1
0,_081,_Drammen Twp,_0025,39,8,3,0,0,0,0,3,1,0
0,_081,_Hansonville Twp,_0030,39,15,0,0,0,0,0,0,1,0
0,_081,_Hendricks,_0035,179,114,2,0,0,1,0,8,13,1
0,_081,_Hendricks Twp,_0040,82,37,0,0,0,0,0,4,3,3
0,_081,_Hope Twp,_0045,100,46,2,0,0,0,0,5,2,1
0,_081,_Ivanhoe,_0050,180,96,1,0,0,0,0,11,15,2
0,_081,_Lake Benton,_0055,224,70,5,1,0,2,0,7,18,0
0,_081,_Lake Benton Twp,_0060,92,23,0,1,0,0,0,1,2,1
0,_081,_Lake Stay Twp,_0065,55,25,0,0,0,0,0,2,0,1
0,_081,_Limestone Twp,_0070,48,18,0,0,0,1,0,0,6,0
0,_081,_Marble Twp,_0075,56,21,0,0,0,0,0,1,1,0
0,_081,_Marshfield Twp,_0080,88,39,0,0,0,0,0,0,7,0
0,_081,_Royal Twp,_0085,64,18,0,0,0,2,0,0,7,0
0,_081,_Shaokatan Twp,_0090,65,41,0,0,0,2,0,2,4,2
0,_081,_Tyler,_0095,336,172,4,1,1,5,0,13,19,3
0,_081,_Verdi Twp,_0100,54,15,0,0,0,2,0,0,2,0
0,_083,_Amiret Twp,_0005,83,25,0,0,0,0,0,4,5,0
0,_083,_Balaton,_0010,225,107,0,0,0,2,0,9,14,1
0,_083,_Clifton Twp,_0015,97,25,0,0,0,1,0,1,6,0
0,_083,_Coon Creek Twp,_0020,106,34,1,0,0,0,0,0,6,2
0,_083,_Cottonwood,_0025,336,204,4,1,0,2,1,18,27,3
0,_083,_Custer Twp,_0030,65,29,0,1,0,1,0,4,1,1
0,_083,_Eidsvold Twp,_0035,70,23,0,0,0,0,0,6,10,1
0,_083,_Fairview Twp,_0040,155,42,0,0,0,2,0,2,11,4
0,_083,_Florence,_0045,8,7,0,1,0,0,0,1,1,0
0,_083,_Garvin,_0050,47,15,0,2,0,2,0,2,0,0
0,_083,_Ghent,_0055,102,71,0,0,1,4,0,3,9,1
0,_083,_Grandview Twp,_0060,118,29,0,0,0,2,0,6,10,1
0,_083,_Island Lake Twp,_0065,84,15,0,1,0,0,0,4,10,1
0,_083,_Lake Marshall Twp,_0070,220,92,0,1,0,1,0,4,11,1
0,_083,_Lucas Twp,_0075,90,21,0,0,0,0,1,1,7,0
0,_083,_Lynd,_0080,117,50,0,0,0,4,1,7,4,0
0,_083,_Lynd Twp,_0085,173,62,0,0,0,2,0,3,10,1
0,_083,_Lyons Twp,_0090,94,14,1,0,0,0,0,0,5,0
0,_083,_Marshall W-1,_0095,919,697,11,12,0,23,2,57,107,17
0,_083,_Marshall W-2,_0105,1284,790,14,3,0,26,0,50,106,18
0,_083,_Marshall W-3,_0115,974,679,13,4,5,21,4,52,81,12
0,_083,_Minneota,_0125,458,183,6,2,2,6,2,11,14,9
0,_083,_Monroe Twp,_0130,76,20,0,0,0,0,1,3,0,0
0,_083,_Nordland Twp,_0135,74,29,3,0,0,1,0,4,7,0
0,_083,_Rock Lake Twp,_0140,128,20,2,0,0,2,0,2,3,1
0,_083,_Russell,_0145,130,46,0,0,1,2,0,2,4,3
0,_083,_Shelburne Twp,_0150,66,19,0,0,1,0,0,0,2,0
0,_083,_Sodus Twp,_0155,120,42,2,0,0,0,0,9,5,1
0,_083,_Stanley Twp,_0160,99,23,4,1,1,0,0,1,5,1
0,_083,_Taunton,_0165,30,24,0,0,0,2,0,0,4,1
0,_083,_Tracy,_0170,530,327,2,5,0,5,0,12,34,6
0,_083,_Vallers Twp,_0180,75,20,2,1,0,4,0,7,3,0
0,_083,_Westerheim Twp,_0185,103,41,0,1,0,0,0,1,1,0
0,_085,_Acoma Twp,_0005,478,171,3,3,0,10,0,11,30,5
0,_085,_Bergen Twp,_0010,402,91,1,1,0,2,0,9,8,2
0,_085,_Biscay,_0015,21,21,1,1,1,1,0,0,7,1
0,_085,_Brownton,_0020,237,89,2,0,0,2,0,8,20,3
0,_085,_Collins Twp,_0025,186,57,0,1,1,2,0,0,7,2
0,_085,_Glencoe P-1,_0030,408,196,1,3,1,9,0,23,33,3
0,_085,_Glencoe P-2,_0035,389,232,0,4,1,3,1,12,24,8
0,_085,_Glencoe P-3,_0040,427,225,6,2,0,5,1,8,26,5
0,_085,_Glencoe P-4,_0045,405,181,3,4,2,4,0,9,33,4
0,_085,_Glencoe Twp,_0050,222,58,0,0,0,2,0,7,5,2
0,_085,_Hale Twp,_0055,392,106,3,4,0,1,0,7,15,0
0,_085,_Hassan Valley Twp,_0060,282,86,2,1,0,1,0,3,10,1
0,_085,_Helen Twp,_0065,362,107,2,2,0,2,0,9,14,2
0,_085,_Hutchinson P-1,_0070,1360,674,6,4,1,18,1,49,132,16
0,_085,_Hutchinson P-2,_0075,1253,695,6,12,0,21,1,41,152,23
0,_085,_Hutchinson P-3,_0080,1514,828,9,14,1,19,4,60,135,16
0,_085,_Hutchinson Twp,_0095,511,161,1,4,0,2,0,8,21,6
0,_085,_Lester Prairie,_0100,615,199,4,5,1,3,0,15,34,5
0,_085,_Lynn Twp,_0105,247,54,2,0,0,0,0,6,12,0
0,_085,_Penn Twp,_0110,140,32,2,1,0,0,0,3,6,2
0,_085,_Plato,_0115,134,31,4,3,0,2,0,5,5,1
0,_085,_Rich Valley Twp,_0120,289,83,1,4,0,1,0,8,15,2
0,_085,_Round Grove Twp,_0125,96,18,1,0,0,3,0,5,2,0
0,_085,_Silver Lake,_0130,255,108,2,5,0,5,0,4,20,7
0,_085,_Stewart,_0135,141,48,0,3,0,5,0,5,17,2
0,_085,_Sumter Twp,_0140,213,55,3,0,0,1,0,11,8,0
0,_085,_Winsted,_0145,791,235,10,5,0,8,0,32,48,2
0,_085,_Winsted Twp,_0150,385,137,8,1,0,3,0,14,18,3
0,_087,_Beaulieu Twp,_0005,28,18,0,0,0,1,0,1,1,1
0,_087,_Bejou,_0010,19,21,0,0,0,0,0,1,2,0
0,_087,_Bejou Twp,_0015,16,13,0,0,0,0,0,4,3,0
0,_087,_Chief Twp,_0020,26,23,0,0,0,0,0,0,0,0
0,_087,_Clover Twp,_0025,14,13,0,0,1,0,0,0,0,0
0,_087,_Gregory Twp,_0030,30,15,0,0,0,1,0,0,0,0
0,_087,_Heier Twp,_0035,38,27,0,0,1,0,0,4,1,0
0,_087,_Island Lake Twp,_0040,83,35,1,1,0,0,0,0,2,0
0,_087,_La Garde Twp,_0045,50,19,1,0,0,0,0,0,2,0
0,_087,_Lake Grove Twp,_0050,46,28,2,0,0,1,0,1,0,1
0,_087,_Mahnomen,_0055,209,230,6,10,1,14,0,10,15,3
0,_087,_Marsh Creek Twp,_0060,42,16,0,0,0,1,0,1,2,0
0,_087,_Oakland Twp,_0065,63,34,1,1,0,3,0,2,2,1
0,_087,_Pembina Twp,_0070,113,102,1,1,0,3,0,3,8,3
0,_087,_Popple Grove Twp,_0075,24,25,4,0,0,0,0,1,4,0
0,_087,_Rosedale Twp,_0080,46,31,0,0,0,0,0,1,5,1
0,_087,_Twin Lakes Twp,_0085,42,140,0,0,0,4,0,1,1,2
0,_087,_Little Elbow Twp,_0090,24,56,0,0,0,0,0,0,1,0
0,_087,_Waubun,_0095,78,84,0,3,0,6,0,0,5,2
0,_089,_Agder Twp,_0005,39,7,1,0,0,0,0,0,5,0
0,_089,_Alma Twp,_0010,45,7,0,0,0,0,0,0,0,0
0,_089,_Alvarado,_0015,80,36,1,0,0,0,0,3,9,0
0,_089,_Argyle,_0020,265,81,1,1,1,2,0,2,9,1
0,_089,_Augsburg Twp,_0025,27,8,1,0,0,0,0,1,1,0
0,_089,_Big Woods Twp,_0030,21,0,0,0,0,0,0,1,0,0
0,_089,_Bloomer Twp,_0035,35,11,0,0,0,0,0,0,2,0
0,_089,_Boxville Twp,_0040,18,5,0,0,0,0,0,0,1,0
0,_089,_Cedar Twp,_0045,40,6,1,0,0,0,0,6,3,0
0,_089,_Como Twp,_0050,18,7,0,0,0,0,0,0,1,0
0,_089,_Comstock Twp,_0055,54,10,0,0,0,1,0,0,0,0
0,_089,_Donnelly Twp,_0060,11,0,0,0,0,0,0,0,0,0
0,_089,_Eagle Point Twp,_0065,5,0,0,0,0,0,0,0,0,0
0,_089,_East Park Twp,_0070,5,0,0,0,0,0,0,0,2,0
0,_089,_East Valley Twp,_0075,12,2,0,0,0,0,0,1,2,1
0,_089,_Eckvoll Twp,_0080,17,19,0,0,0,0,0,0,1,0
0,_089,_Espelie Twp,_0085,9,4,0,0,0,0,0,2,2,1
0,_089,_Excel Twp,_0090,103,50,0,0,0,1,0,2,6,1
0,_089,_Foldahl Twp,_0095,28,12,0,0,0,1,0,0,3,0
0,_089,_Fork Twp,_0100,4,2,0,0,0,0,0,0,0,0
0,_089,_Grand Plain Twp,_0105,19,6,1,0,0,0,0,2,2,0
0,_089,_Grygla,_0110,43,34,0,0,0,0,0,3,2,1
0,_089,_Holt,_0115,30,12,0,0,0,0,0,0,0,0
0,_089,_Holt Twp,_0120,54,10,1,0,0,2,0,0,4,0
0,_089,_Huntly Twp,_0125,31,16,1,0,0,0,0,2,0,0
0,_089,_Lincoln Twp,_0130,25,14,0,0,0,2,0,0,6,0
0,_089,_Linsell Twp,_0135,4,10,0,0,0,0,0,0,0,0
0,_089,_McCrea Twp,_0140,115,23,0,0,0,0,0,2,6,2
0,_089,_Marsh Grove Twp,_0145,52,14,0,1,0,0,0,0,6,0
0,_089,_Middle River,_0150,68,60,2,2,0,0,0,7,16,0
0,_089,_Middle River Twp,_0155,34,7,0,0,0,2,0,0,1,0
0,_089,_Moose River Twp,_0160,10,5,0,0,0,0,0,0,0,0
0,_089,_Moylan Twp,_0165,32,22,0,0,0,0,0,1,3,0
0,_089,_Mud Lake Unorg,_0166,0,0,0,0,0,0,0,0,0,0
0,_089,_Nelson Park Twp,_0170,44,26,0,2,0,0,0,0,0,0
0,_089,_Newfolden,_0175,109,47,2,0,0,3,0,8,5,1
0,_089,_New Folden Twp,_0180,80,31,0,1,0,1,0,5,6,0
0,_089,_New Maine Twp,_0185,54,26,3,1,0,1,0,2,3,0
0,_089,_New Solum Twp,_0190,117,35,0,0,0,1,0,0,11,1
0,_089,_Oak Park Twp,_0195,54,13,0,0,0,1,0,0,2,1
0,_089,_Oslo,_0200,62,23,0,0,0,0,0,2,2,0
0,_089,_Parker Twp,_0205,14,4,0,0,0,0,0,0,1,0
0,_089,_Rollis Twp,_0210,32,22,0,0,0,1,1,2,4,0
0,_089,_Sinnott Twp,_0215,11,3,0,0,0,0,0,0,2,0
0,_089,_Spruce Valley Twp,_0220,63,33,0,1,0,2,0,1,12,2
0,_089,_Stephen,_0225,226,110,2,0,0,1,0,7,9,3
0,_089,_Strandquist,_0230,16,16,1,0,0,1,0,1,1,0
0,_089,_Tamarac Twp,_0235,36,9,0,0,0,0,0,1,0,0
0,_089,_Thief Lake Twp,_0240,14,12,0,0,0,0,0,2,0,0
0,_089,_Valley Twp,_0245,44,23,0,1,0,0,0,0,3,0
0,_089,_Vega Twp,_0250,46,13,1,0,0,1,0,6,3,0
0,_089,_Veldt Twp,_0255,13,4,1,0,0,0,0,1,1,0
0,_089,_Viking,_0260,23,13,0,0,1,1,0,0,2,0
0,_089,_Viking Twp,_0265,56,28,0,1,1,0,0,0,6,0
0,_089,_Wanger Twp,_0270,20,11,0,0,0,0,0,0,0,0
0,_089,_Warren P-1,_0275,304,101,1,2,0,3,0,5,15,4
0,_089,_Warren P-2,_0280,264,85,1,0,0,2,0,5,9,2
0,_089,_Warrenton Twp,_0285,52,6,0,0,0,0,0,2,5,0
0,_089,_West Valley Twp,_0290,48,13,1,0,0,0,1,0,1,1
0,_089,_Whiteford Twp,_0295,17,7,0,1,0,0,0,0,6,0
0,_089,_Wright Twp,_0300,36,11,0,0,0,0,0,0,2,1
0,_091,_Cedar Twp,_0005,80,34,1,0,0,0,0,7,9,1
0,_091,_Center Creek Twp,_0010,107,16,0,0,0,2,0,1,4,1
0,_091,_Ceylon,_0015,107,41,1,0,0,2,0,7,11,0
0,_091,_Dunnell,_0020,54,26,0,0,0,1,0,0,7,0
0,_091,_East Chain Twp,_0025,140,34,0,0,0,0,0,4,4,0
0,_091,_Elm Creek Twp,_0030,67,33,0,0,0,0,0,1,7,0
0,_091,_Fairmont W-1 P-1,_0035,410,181,1,1,0,4,0,11,26,4
0,_091,_Fairmont W-1 P-2,_0040,517,266,3,2,1,4,0,17,28,4
0,_091,_Fairmont W-2 P-1,_0050,416,199,5,1,0,3,1,16,16,7
0,_091,_Fairmont W-2 P-2,_0055,531,246,3,0,0,7,0,15,18,6
0,_091,_Fairmont W-3 P-1,_0065,266,167,7,6,0,6,2,2,22,2
0,_091,_Fairmont W-3 P-2,_0070,358,154,1,1,0,5,0,13,21,5
0,_091,_Fairmont W-4 P-1,_0080,389,131,6,3,0,1,0,6,17,1
0,_091,_Fairmont W-4 P-2,_0085,295,126,0,6,0,10,0,5,20,3
0,_091,_Fairmont Twp,_0095,131,32,1,1,0,2,0,2,3,2
0,_091,_Fox Lake Twp,_0100,111,48,0,1,0,1,0,4,10,0
0,_091,_Fraser Twp,_0105,118,30,0,0,0,1,0,1,0,0
0,_091,_Galena Twp,_0110,84,43,0,0,0,1,0,0,2,0
0,_091,_Granada,_0115,92,36,0,1,0,1,0,6,7,0
0,_091,_Jay Twp,_0120,122,20,0,0,0,2,0,0,4,3
0,_091,_Lake Belt Twp,_0125,94,26,0,3,0,0,0,0,0,0
0,_091,_Lake Fremont Twp,_0130,72,21,0,0,0,1,0,3,4,0
0,_091,_Manyaska Twp,_0135,155,44,0,0,0,1,0,1,4,0
0,_091,_Nashville Twp,_0140,95,20,1,0,0,0,1,0,4,0
0,_091,_Northrop,_0145,74,28,0,0,0,1,0,2,2,0
0,_091,_Ormsby,_0150,14,13,0,0,0,1,0,1,1,1
0,_091,_Pleasant Prairie Twp,_0155,98,24,0,1,0,0,0,1,4,0
0,_091,_Rolling Green Twp,_0160,100,32,0,0,0,1,0,5,7,1
0,_091,_Rutland Twp,_0165,168,53,1,0,0,2,0,1,9,3
0,_091,_Sherburn,_0170,378,139,1,3,0,3,0,1,21,3
0,_091,_Silver Lake Twp,_0175,227,74,1,0,0,0,0,8,6,0
0,_091,_Tenhassen Twp,_0180,119,23,0,0,0,2,0,3,2,2
0,_091,_Trimont,_0185,241,105,3,1,0,6,1,8,14,2
0,_091,_Truman,_0195,395,121,3,1,1,3,0,6,11,5
0,_091,_Waverly Twp,_0200,77,39,0,0,0,0,0,1,6,0
0,_091,_Welcome,_0205,214,89,3,1,0,4,0,8,8,5
0,_091,_Westford Twp,_0210,146,19,1,0,0,1,0,2,4,1
0,_093,_Acton Twp,_0005,123,59,2,0,0,0,0,3,7,1
0,_093,_Cedar Mills,_0010,16,6,0,0,0,0,0,3,2,0
0,_093,_Cedar Mills Twp,_0015,164,35,1,2,0,2,0,7,9,2
0,_093,_Collinwood Twp,_0020,469,137,2,0,0,6,0,24,20,7
0,_093,_Cosmos,_0025,131,74,3,2,0,3,0,3,14,1
0,_093,_Cosmos Twp,_0030,89,23,0,0,0,1,0,2,8,0
0,_093,_Danielson Twp,_0035,97,44,1,1,0,2,0,2,12,2
0,_093,_Darwin,_0040,113,44,0,0,1,2,0,6,9,2
0,_093,_Darwin Twp,_0045,295,97,2,5,0,4,0,7,14,1
0,_093,_Dassel,_0050,488,191,1,3,0,4,0,30,29,2
0,_093,_Dassel Twp,_0055,632,223,4,3,0,3,0,17,26,4
0,_093,_Eden Valley,_0060,170,54,1,1,0,3,0,2,7,6
0,_093,_Ellsworth Twp,_0065,396,127,4,1,1,3,0,10,25,9
0,_093,_Forest City Twp,_0070,287,84,0,2,1,5,0,10,16,0
0,_093,_Forest Prairie Twp,_0075,371,93,1,0,0,5,0,7,11,3
0,_093,_Greenleaf Twp,_0080,294,142,0,1,0,1,0,10,18,2
0,_093,_Grove City,_0085,167,62,1,1,0,0,0,6,14,0
0,_093,_Harvey Twp,_0090,137,53,0,1,1,0,0,3,10,2
0,_093,_Kingston,_0095,76,14,0,0,0,1,0,4,2,0
0,_093,_Kingston Twp,_0100,542,129,5,6,0,5,0,10,16,6
0,_093,_Litchfield W-1,_0105,358,288,5,4,2,3,1,15,28,5
0,_093,_Litchfield W-2,_0110,388,214,10,4,0,7,1,8,18,7
0,_093,_Litchfield W-3,_0115,333,200,1,1,1,9,0,8,31,3
0,_093,_Litchfield W-4,_0120,400,200,2,1,0,6,0,22,26,5
0,_093,_Litchfield W-5,_0125,324,180,3,3,2,7,0,10,25,4
0,_093,_Litchfield Twp,_0130,360,141,1,2,0,3,0,3,19,5
0,_093,_Manannah Twp,_0135,195,52,0,2,0,3,0,3,6,1
0,_093,_Swede Grove Twp,_0140,133,41,1,1,1,2,0,1,4,4
0,_093,_Union Grove Twp,_0145,266,84,1,1,0,2,0,3,11,1
0,_093,_Watkins,_0150,290,100,1,3,0,2,0,5,11,0
0,_095,_Bock,_0005,22,6,0,0,0,0,0,0,4,0
0,_095,_Bogus Brook Twp,_0010,545,149,8,6,0,8,0,10,35,8
0,_095,_Borgholm Twp,_0015,662,181,2,2,0,4,0,6,41,2
0,_095,_Bradbury Twp,_0020,63,26,0,0,0,0,0,1,4,1
0,_095,_Dailey Twp,_0025,81,26,0,0,0,0,0,0,4,0
0,_095,_East Side Twp,_0030,259,162,0,0,0,5,0,2,8,5
0,_095,_Foreston,_0035,164,52,1,1,0,2,0,9,6,1
0,_095,_Greenbush Twp,_0040,460,151,0,2,0,8,0,11,30,4
0,_095,_Hayland Twp,_0045,186,60,0,0,0,0,0,3,5,0
0,_095,_Isle,_0050,242,161,0,6,1,6,0,7,9,5
0,_095,_Isle Harbor Twp,_0055,214,78,1,2,0,3,0,0,9,1
0,_095,_Kathio Twp,_0060,212,376,0,3,0,8,0,4,10,4
0,_095,_Lewis Twp,_0065,9,7,0,0,0,1,0,1,0,1
0,_095,_Milaca,_0070,845,451,4,5,0,10,0,24,39,6
0,_095,_Milaca Twp,_0075,614,171,6,3,0,7,0,14,39,2
0,_095,_Milo Twp,_0080,563,158,9,5,0,7,0,11,23,4
0,_095,_Mudgett Twp,_0085,34,7,1,0,0,1,2,3,1,0
0,_095,_Onamia,_0090,173,130,2,2,0,7,0,8,12,0
0,_095,_Onamia Twp,_0095,162,73,2,2,0,9,0,4,7,1
0,_095,_Page Twp,_0100,260,84,1,1,0,3,0,9,16,2
0,_095,_Pease,_0105,69,34,0,1,0,0,0,4,2,1
0,_095,_Princeton,_0110,1302,711,10,14,2,28,2,40,88,14
0,_095,_Princeton Twp,_0115,856,269,6,2,0,7,0,20,48,6
0,_095,_South Harbor Twp,_0120,261,138,4,0,0,3,0,6,8,0
0,_095,_Wahkon,_0125,82,49,0,0,0,1,0,2,3,0
0,_097,_Agram Twp,_0005,268,58,0,1,0,1,0,5,9,0
0,_097,_Belle Prairie Twp,_0010,328,59,0,0,0,0,0,4,3,0
