IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_LA_20161108_GEN_PRE_REP_TRUMP,USA_LA_20161108_GEN_PRE_DEM_CLINTON,USA_LA_20161108_GEN_PRE_LIB_JOHNSON,USA_LA_20161108_GEN_PRE_GRE_STEIN,USA_LA_20161108_GEN_PRE_COU_MCMULLIN,USA_LA_20161108_GEN_PRE_CON_CASTLE,USA_LA_20161108_GEN_PRE_OTH_OTHER,USA_LA_20161108_GEN_USS_REP_KENNEDY,USA_LA_20161108_GEN_USS_REP_BOUSTANY,USA_LA_20161108_GEN_USS_REP_FLEMING,USA_LA_20161108_GEN_USS_REP_MANESS,USA_LA_20161108_GEN_USS_REP_DUKE,USA_LA_20161108_GEN_USS_REP_CRAWFORD,USA_LA_20161108_GEN_USS_REP_CAO,USA_LA_20161108_GEN_USS_REP_MARSALA,USA_LA_20161108_GEN_USS_REP_PATEL,USA_LA_20161108_GEN_USS_DEM_CAMPBELL,USA_LA_20161108_GEN_USS_DEM_FAYARD,USA_LA_20161108_GEN_USS_DEM_EDWARDS,USA_LA_20161108_GEN_USS_DEM_LANDRIEU,USA_LA_20161108_GEN_USS_DEM_PELLERIN,USA_LA_20161108_GEN_USS_DEM_WILLIAMS,USA_LA_20161108_GEN_USS_DEM_MENDOZA,USA_LA_20161108_GEN_USS_LIB_CLEMENTS,USA_LA_20161108_GEN_USS_LIB_GILLAM,USA_LA_20161108_GEN_USS_OTH_LANG_JR,USA_LA_20161108_GEN_USS_OTH_TAYLOR_JR,USA_LA_20161108_GEN_USS_NPA_BILLIOT,USA_LA_20161108_GEN_USS_NPA_HEBERT,USA_LA_20161108_GEN_USS_NPA_MARONE,USA_LA_20161108_GEN_USS_NPA_WELLS,USA_LA_20161108_GEN_US1_REP_KENNEDY,USA_LA_20161108_GEN_US1_DEM_CAMPBELL
0,_019,_340,_340,491,242,16,1,5,3,4,95,357,32,25,13,9,2,0,1,89,56,24,16,3,0,0,5,0,1,0,7,0,1,0,171,78
0,_019,_360,_360,232,54,12,0,1,3,3,48,148,15,21,13,2,0,0,0,23,9,3,3,0,0,3,4,1,0,0,1,1,1,0,110,22
0,_019,_361,_361,89,596,5,3,0,1,3,29,98,7,5,8,5,1,1,4,251,131,52,51,7,7,4,2,1,1,0,2,1,1,0,24,160
0,_019,_362,_362,693,99,26,8,15,4,1,129,490,32,47,20,11,1,0,0,49,27,4,4,0,1,3,8,1,0,0,1,0,0,0,319,55
0,_019,_363,_363,1196,180,34,15,7,3,5,261,837,78,76,17,5,4,3,0,62,60,4,19,3,0,0,5,3,0,0,3,1,0,0,671,97
0,_019,_364,_364,453,550,22,3,1,3,4,96,330,24,50,14,10,0,0,0,212,130,46,58,3,5,0,7,3,0,0,15,4,0,0,148,231
0,_019,_365,_365,846,133,23,4,7,1,3,173,590,66,46,9,4,2,1,0,58,34,8,3,1,1,0,4,1,1,0,5,1,1,0,355,72
0,_019,_366,_366,501,135,17,3,9,0,0,91,341,26,23,11,12,7,1,0,60,33,9,14,0,1,1,6,0,0,0,7,3,0,0,160,67
0,_019,_367,_367,617,112,17,9,3,0,0,115,398,21,48,20,17,2,0,0,51,32,9,12,0,1,0,8,1,0,1,1,4,1,0,203,38
0,_019,_368,_368,1146,195,32,8,5,1,1,208,779,73,85,23,10,7,0,0,91,49,5,13,0,0,4,6,1,0,1,10,1,3,1,476,99
0,_019,_369,_369,836,244,29,9,8,4,1,154,579,49,51,23,10,1,0,1,101,60,15,27,7,0,3,7,1,0,0,12,4,0,1,270,117
0,_019,_370,_370,668,371,12,11,9,4,1,109,444,48,70,17,11,2,1,0,154,107,23,40,4,7,6,5,3,1,0,6,3,1,0,233,140
0,_019,_371N,_371N,231,274,17,3,1,0,3,42,166,13,21,4,5,2,0,0,107,61,30,19,3,9,1,6,0,0,0,7,4,1,0,77,82
0,_019,_371S,_371S,1049,315,40,8,3,1,7,171,657,69,110,30,24,4,3,0,122,92,20,25,7,3,4,10,3,0,0,18,1,1,1,339,134
0,_019,_372,_372,949,175,38,5,4,10,11,171,659,44,77,21,18,1,1,1,77,42,10,10,5,0,1,10,0,0,0,6,1,1,0,344,87
0,_019,_400,_400,781,91,18,3,5,2,4,112,476,28,38,52,20,6,1,1,57,24,5,12,1,0,3,6,1,0,1,10,0,3,0,168,67
0,_019,_401,_401,511,102,18,10,1,0,7,50,341,15,59,24,15,2,1,0,36,25,11,13,0,1,3,5,3,0,0,5,1,1,1,136,29
0,_019,_402,_402,462,83,15,4,7,4,3,82,322,16,27,8,6,2,1,1,37,23,3,4,3,0,3,5,1,0,0,7,2,4,0,131,40
0,_019,_403,_403,563,177,22,5,5,0,3,99,357,40,55,20,15,4,3,0,75,34,16,12,0,1,4,8,4,1,0,6,0,4,0,178,66
0,_019,_404,_404,919,181,32,3,7,4,5,193,583,66,63,21,22,7,1,1,69,49,13,16,1,0,0,8,3,0,0,9,0,3,1,327,94
0,_019,_405,_405,1211,231,49,13,26,9,1,204,773,75,106,33,22,13,6,3,101,60,13,19,5,0,3,19,9,0,0,9,2,0,3,467,93
0,_019,_406,_406,619,130,29,6,4,1,5,105,396,28,44,30,15,5,3,0,60,23,8,4,3,5,6,7,4,1,1,9,2,1,0,176,59
0,_019,_407,_407,668,99,16,3,5,0,3,111,406,37,55,24,16,2,1,0,51,27,6,7,3,0,0,7,0,0,1,2,2,0,0,206,52
0,_019,_408,_408,653,105,24,8,9,7,7,137,406,22,56,27,16,2,1,3,52,29,8,22,0,0,0,8,3,3,1,3,1,1,3,214,58
0,_019,_440,_440,798,305,20,3,3,1,1,129,547,20,39,43,20,9,0,1,122,56,15,26,0,0,0,2,1,0,1,9,5,0,0,247,107
0,_019,_441,_441,570,274,20,3,1,1,0,106,391,25,37,21,16,4,1,0,67,69,22,23,3,3,3,11,1,0,0,9,5,1,0,197,90
0,_019,_460E,_460E,323,33,6,3,0,1,1,48,191,18,17,15,10,2,0,0,14,8,5,1,0,0,0,5,0,3,0,3,2,0,0,89,20
0,_019,_460W,_460W,725,64,12,1,3,0,5,115,471,33,51,25,17,4,0,0,33,13,0,6,2,0,0,7,0,1,0,5,1,3,0,187,28
0,_019,_461,_461,477,237,24,8,1,1,4,75,314,29,37,19,16,5,5,0,100,50,13,35,1,0,4,2,1,0,0,7,0,1,1,122,91
0,_019,_463,_463,1012,157,33,5,7,4,5,147,653,53,82,36,28,7,1,0,69,45,10,12,2,0,0,10,2,1,0,15,0,1,0,312,78
0,_019,_464,_464,798,97,23,3,5,1,5,127,521,49,48,31,17,5,0,0,38,36,6,7,0,0,3,5,2,0,0,5,1,3,0,263,52
0,_019,_465,_465,384,42,13,2,1,1,1,30,257,17,52,14,6,2,0,1,23,5,2,4,2,1,0,4,0,1,0,3,2,0,0,113,26
0,_019,_466E,_466E,904,79,18,5,7,1,15,138,575,36,83,24,20,6,5,0,41,24,5,6,5,0,1,8,1,0,0,8,2,4,0,274,36
0,_019,_466W,_466W,1088,84,13,2,5,1,1,171,636,75,128,32,13,2,0,0,42,32,4,10,2,3,0,8,0,0,0,6,2,0,0,404,48
0,_019,_467,_467,702,161,13,4,5,1,4,118,425,44,68,37,16,4,0,0,58,38,9,14,1,0,3,8,0,0,0,3,2,0,0,162,42
0,_019,_468,_468,785,62,15,2,7,1,1,131,465,45,69,35,17,7,0,1,33,8,4,13,1,1,1,0,2,1,0,4,4,1,0,235,29
0,_019,_469,_469,611,68,15,1,1,1,1,72,404,26,59,18,13,1,0,0,42,15,4,14,0,0,0,8,4,0,0,3,1,3,1,176,47
0,_019,_560,_560,426,59,4,0,0,0,1,46,244,22,23,31,12,2,0,0,20,12,13,9,2,1,1,4,0,0,0,3,0,1,0,80,28
0,_019,_561,_561,375,42,9,4,1,1,0,43,200,11,29,24,19,5,0,0,23,15,4,3,0,0,0,2,0,0,0,3,5,0,0,93,19
0,_019,_562,_562,234,17,0,4,0,0,1,24,139,13,14,5,2,0,0,0,16,9,0,4,2,0,3,0,1,0,0,1,1,1,0,52,10
0,_019,_600,_600,384,36,4,4,9,0,0,71,227,32,35,14,9,1,0,0,16,11,4,6,0,0,1,2,0,0,0,2,0,0,0,170,13
0,_019,_601,_601,343,40,7,0,3,0,1,65,184,22,27,19,5,2,1,0,24,7,5,10,0,0,1,1,0,0,0,3,0,0,0,116,25
0,_019,_602,_602,311,56,3,0,1,0,1,48,188,22,31,8,9,0,0,0,19,15,4,6,0,1,0,4,0,3,1,2,1,0,0,124,31
0,_019,_603,_603,88,228,5,2,0,0,1,13,68,11,13,6,2,2,0,0,76,44,19,23,7,1,1,1,1,3,1,8,1,1,0,24,69
0,_019,_660,_660,884,48,13,4,9,1,5,122,463,50,116,48,18,6,3,1,36,16,2,4,0,0,0,6,2,1,1,15,2,1,1,275,52
0,_019,_661,_661,350,59,1,0,0,0,1,48,188,16,53,13,5,1,0,3,32,19,1,3,1,0,1,0,0,3,0,2,0,1,0,138,29
0,_019,_662,_662,280,78,3,0,0,1,1,48,156,20,29,13,6,0,0,0,28,19,2,16,0,0,1,1,0,0,1,2,0,0,0,93,41
0,_019,_663,_663,228,23,3,1,1,2,0,33,139,7,18,12,5,2,1,0,11,7,5,3,0,0,0,0,1,0,0,2,1,0,0,65,16
0,_019,_664,_664,646,105,10,6,0,2,3,89,388,49,56,33,23,2,0,0,32,16,15,12,0,1,1,1,5,1,1,11,2,0,0,204,53
0,_019,_700,_700,312,74,7,1,1,1,0,55,199,7,17,24,1,1,0,0,33,15,4,19,0,0,1,4,0,0,0,2,1,0,0,86,36
0,_019,_701,_701,27,165,6,2,3,2,1,3,41,1,0,1,1,1,0,0,63,30,14,17,2,3,1,0,1,0,0,6,0,1,0,11,64
0,_019,_702,_702,334,94,6,1,3,2,0,56,228,18,17,9,7,1,0,1,43,7,11,7,1,1,1,1,1,0,0,1,1,0,1,91,26
0,_019,_703,_703,255,80,7,4,0,1,0,23,180,9,10,13,4,5,0,0,20,16,6,19,2,1,3,4,0,0,1,2,0,1,0,71,17
0,_019,_760,_760,437,59,2,1,1,0,3,47,272,16,42,17,12,5,0,0,25,17,6,3,0,0,0,2,2,3,0,2,5,0,0,135,35
0,_019,_761,_761,410,38,7,1,0,4,0,69,258,5,26,11,9,0,3,0,29,5,1,6,0,1,0,0,5,0,0,3,1,1,0,113,13
0,_019,_762,_762,279,29,1,6,0,0,0,40,171,7,35,11,6,2,0,0,11,8,1,4,0,0,1,0,0,1,0,2,0,1,0,71,22
0,_019,_800,_800,389,298,12,4,1,0,3,109,264,11,25,17,9,10,0,0,131,53,28,23,1,1,1,2,0,0,0,4,5,3,0,142,111
0,_019,_801,_801,627,131,15,2,4,1,3,154,372,20,52,30,9,2,0,0,43,32,2,16,1,1,7,2,0,1,0,8,4,3,1,194,65
0,_019,_860N,_860N,749,94,13,1,1,0,3,145,435,32,68,37,18,5,0,0,36,30,6,1,2,1,0,7,1,1,0,4,0,1,0,220,65
0,_019,_860S,_860S,718,209,12,6,3,2,1,135,441,25,52,44,13,10,1,0,98,50,10,17,2,0,3,8,1,0,0,3,5,1,0,235,114
0,_019,_861E,_861E,503,200,16,5,1,2,1,85,296,30,51,21,10,2,0,1,85,50,15,27,2,0,4,4,2,1,0,4,1,3,0,148,78
0,_019,_861W,_861W,315,240,5,8,1,0,1,75,217,16,22,8,5,4,0,0,90,48,27,14,2,8,3,1,0,0,0,3,0,1,0,110,82
0,_021,_1-1,_1-1,111,93,1,2,0,0,0,55,5,24,7,8,3,0,0,0,47,29,6,4,1,0,2,1,0,0,0,3,0,0,3,62,49
0,_021,_1-2,_1-2,491,30,3,0,0,3,2,220,35,109,11,50,16,4,3,2,34,22,2,6,4,0,0,2,0,0,0,0,0,0,0,260,12
0,_021,_2-1,_2-1,195,11,3,0,0,0,2,88,13,46,13,14,3,3,2,0,10,4,1,2,0,0,0,0,0,0,0,0,2,2,0,95,5
0,_021,_2-2,_2-2,275,25,0,0,0,0,2,126,24,57,2,26,7,0,0,0,20,28,1,0,0,0,0,1,0,0,1,1,0,0,0,141,16
0,_021,_3-1,_3-1,109,3,0,0,0,0,0,34,10,30,4,7,7,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,0,48,1
0,_021,_3-2,_3-2,319,53,1,3,4,0,0,120,22,55,13,46,16,0,0,0,35,31,0,6,0,0,0,0,0,0,0,5,1,2,2,122,27
0,_021,_3-3,_3-3,161,53,1,0,0,0,2,76,16,33,2,16,7,2,0,0,20,27,0,4,0,1,0,1,0,0,0,1,0,0,0,76,37
0,_021,_4-1,_4-1,78,51,1,0,0,0,0,32,3,19,6,5,1,1,2,0,28,18,6,2,0,1,0,0,0,0,0,0,1,0,0,35,29
0,_021,_4-1A,_4-1A,40,10,3,0,0,2,0,28,6,11,0,1,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,26,7
0,_021,_4-2,_4-2,101,247,3,2,4,3,2,57,4,13,6,17,6,2,1,0,101,81,16,9,1,3,2,2,2,0,0,9,0,2,0,39,95
0,_021,_5-1,_5-1,259,21,0,0,0,0,2,110,15,70,4,20,1,4,1,0,16,19,1,0,0,0,0,0,0,1,0,0,0,0,0,95,24
0,_021,_5-2,_5-2,63,3,0,2,0,0,0,26,3,13,6,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5
0,_021,_5-3,_5-3,250,33,1,0,0,0,0,120,9,49,11,16,8,4,0,0,27,12,4,0,0,2,0,0,0,0,0,0,1,2,0,115,12
0,_021,_6-1,_6-1,200,15,5,2,4,0,0,94,7,48,13,17,7,2,0,0,15,12,4,2,0,0,0,1,0,0,0,3,0,0,0,66,17
0,_021,_6-2,_6-2,275,7,3,0,6,0,0,136,13,63,6,18,13,0,1,0,17,9,1,0,0,0,0,1,0,0,0,0,0,0,0,150,5
0,_021,_6-3,_6-3,180,100,1,3,0,1,1,91,12,27,4,29,4,1,0,0,47,50,5,6,0,1,0,1,0,0,0,3,0,0,0,71,46
0,_021,_7-1,_7-1,290,12,1,0,0,0,0,125,21,60,15,33,1,1,0,0,18,19,0,4,0,0,0,0,0,0,0,0,1,0,0,115,12
0,_021,_7-2,_7-2,244,11,1,0,0,0,0,115,19,47,17,16,10,1,1,0,11,9,0,0,0,0,0,0,0,0,0,2,0,0,0,107,8
0,_021,_7-3,_7-3,181,10,0,0,0,0,0,75,13,40,11,12,7,0,0,0,13,10,0,6,0,0,0,0,0,0,0,0,1,0,0,69,8
0,_023,_1,_1,220,29,0,1,1,0,6,19,130,15,19,11,6,2,2,0,11,8,2,0,0,0,0,0,0,0,0,2,0,0,0,42,17
0,_023,_12,_12,125,17,2,0,0,0,0,23,81,1,7,3,2,1,0,0,6,8,4,0,0,0,0,0,0,0,1,0,1,0,0,55,18
0,_023,_13,_13,226,20,4,0,0,0,0,41,174,8,10,2,0,0,0,0,8,5,1,1,0,0,0,3,3,0,0,0,0,0,0,72,22
0,_023,_15,_15,83,31,1,0,3,0,0,12,65,1,4,2,1,0,1,0,3,13,3,0,0,0,0,1,1,0,0,0,1,1,0,22,15
0,_023,_16A,_16A,415,36,8,6,1,0,0,69,275,27,28,15,8,0,0,0,11,13,4,3,3,0,2,0,0,1,0,1,1,0,1,184,30
0,_023,_16B,_16B,334,19,7,1,1,1,0,33,221,19,14,14,6,3,0,0,11,8,6,9,1,0,0,2,0,0,0,3,0,0,0,134,36
0,_023,_16C,_16C,86,9,0,0,0,0,3,18,44,5,10,5,0,0,0,0,5,3,0,0,0,0,0,1,1,0,0,1,0,0,0,30,3
0,_023,_17,_17,152,23,3,1,0,2,0,31,114,1,13,6,1,0,0,0,6,3,0,3,0,0,0,0,0,0,0,1,0,1,0,80,26
0,_023,_2,_2,16,6,0,1,1,0,0,4,12,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,9,3
0,_023,_4,_4,630,53,10,3,3,3,5,61,407,30,73,21,9,2,0,0,39,17,4,8,1,4,0,7,0,0,0,4,0,2,0,167,61
0,_023,_5N,_5N,406,37,15,2,2,0,0,68,261,21,32,14,13,1,0,0,16,5,4,2,0,4,1,1,0,0,0,3,6,0,0,132,13
0,_023,_5S,_5S,423,37,4,1,5,0,3,65,258,20,38,30,3,5,3,0,12,6,0,1,0,0,0,5,0,0,0,4,2,0,0,179,18
0,_023,_8,_8,38,3,0,0,0,0,0,7,21,1,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,18,3
0,_023,_9,_9,102,3,3,0,0,0,0,22,55,1,10,3,1,0,0,0,4,5,1,0,0,0,0,0,0,0,0,2,1,0,0,45,8
0,_025,_1-1,_1-1,230,42,3,3,0,0,0,83,15,50,26,24,4,4,0,0,34,13,4,2,2,0,0,2,0,0,0,1,0,1,0,89,18
0,_025,_1-2,_1-2,76,74,0,1,0,0,2,42,6,13,2,4,1,1,0,0,51,14,2,3,0,0,0,1,0,0,0,6,0,0,0,41,32
0,_025,_1-3,_1-3,9,0,0,0,0,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0
0,_025,_1-4,_1-4,107,6,0,0,0,0,0,64,8,11,7,3,3,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,38,3
0,_025,_2-1,_2-1,109,162,2,1,2,0,0,33,11,22,12,16,14,1,3,0,83,37,6,10,0,3,0,3,0,0,0,3,2,3,0,46,67
0,_025,_2-2,_2-2,253,50,3,1,0,0,0,114,15,50,11,26,8,5,3,0,25,18,4,2,1,2,0,1,0,0,0,0,1,0,0,132,35
0,_025,_3-1,_3-1,176,5,0,2,0,0,0,65,10,58,8,7,4,0,0,0,5,10,1,2,0,0,0,0,2,0,3,0,1,2,0,76,12
0,_025,_3-2,_3-2,395,9,0,0,2,0,0,167,36,88,10,33,8,3,0,0,13,9,2,3,0,3,0,0,0,1,0,4,0,1,0,145,5
0,_025,_3-3,_3-3,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,_025,_3-4,_3-4,21,0,0,0,0,0,0,2,2,5,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3
0,_025,_4-1,_4-1,97,42,0,2,0,0,1,49,4,9,7,5,6,3,0,0,28,15,2,4,0,2,0,0,0,0,0,1,1,0,0,30,24
0,_025,_4-2,_4-2,206,19,2,1,0,3,0,71,28,33,10,16,12,1,0,0,16,10,1,6,0,1,0,0,4,0,0,4,1,0,0,126,8
0,_025,_5-1,_5-1,565,12,2,0,0,0,3,208,43,117,28,48,34,3,2,0,23,17,6,4,0,1,0,1,0,0,0,3,0,0,1,182,6
0,_025,_6-1,_6-1,336,32,0,1,0,2,1,159,14,58,8,23,14,0,2,2,34,23,1,3,0,0,0,3,0,1,0,1,0,1,0,115,16
0,_025,_6-2,_6-2,73,8,0,0,0,0,0,30,7,11,2,13,6,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,29,6
0,_025,_6-3,_6-3,70,19,0,0,0,0,0,26,7,13,11,4,6,1,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5
0,_025,_6-5,_6-5,40,14,0,0,0,0,0,12,1,9,2,5,3,0,0,0,8,8,0,1,0,0,0,0,0,0,0,1,0,0,0,14,9
0,_025,_7-1,_7-1,6,414,1,0,0,0,0,15,10,5,0,0,0,1,0,0,154,124,12,21,4,1,4,0,0,1,0,9,0,0,0,1,154
0,_025,_7-3,_7-3,65,38,1,0,1,0,0,17,4,13,7,11,4,0,0,0,21,15,0,3,0,0,0,1,0,0,0,0,0,0,0,22,17
0,_025,_7-5,_7-5,3,55,1,0,0,0,0,3,0,0,0,1,1,1,0,0,21,15,0,4,0,1,0,0,0,0,0,1,1,0,0,3,26
0,_025,_8-1,_8-1,106,228,0,0,0,2,1,70,18,14,13,1,1,0,0,0,107,55,5,13,1,0,0,3,0,1,0,3,1,4,0,66,79
0,_025,_9-1,_9-1,60,1,0,0,0,0,0,23,1,13,3,11,1,0,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,28,3
0,_025,_9-2,_9-2,186,40,0,0,0,0,0,87,14,31,11,15,4,2,0,0,19,14,5,0,0,0,0,3,0,0,0,4,0,0,0,67,17
0,_025,_9-3,_9-3,169,17,1,1,1,0,0,62,14,38,15,7,3,2,0,0,16,5,3,3,0,0,0,1,0,0,0,1,3,0,0,67,14
0,_025,_9-4,_9-4,117,35,1,1,0,0,1,67,6,19,8,5,4,1,0,0,19,13,5,4,1,1,0,0,0,0,0,1,0,0,0,50,14
0,_027,_1,_1,456,231,5,0,0,2,0,154,8,204,26,22,12,5,3,0,123,41,12,7,2,3,2,5,3,1,0,5,2,0,0,214,69
0,_027,_10,_10,28,143,0,0,0,0,2,9,5,14,2,4,0,3,0,0,95,25,5,2,0,0,0,0,0,0,0,1,0,1,0,8,63
0,_027,_11,_11,93,72,5,0,0,0,0,39,3,34,5,12,0,0,0,0,41,10,1,2,0,0,0,0,0,0,0,7,0,0,0,54,46
0,_027,_21,_21,60,1,2,0,0,0,0,25,2,13,0,4,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
0,_027,_3,_3,251,45,2,0,3,5,2,79,7,112,9,14,3,0,0,0,36,11,1,4,0,2,0,3,0,0,3,1,0,0,0,128,26
0,_027,_31,_31,413,206,2,3,0,0,7,152,18,191,6,20,1,1,0,0,129,25,13,12,2,3,2,1,0,0,0,5,2,1,0,152,84
0,_027,_34,_34,45,246,2,1,0,0,0,19,2,32,0,1,0,0,0,0,162,20,13,18,0,3,0,0,0,1,0,5,0,0,0,21,116
0,_027,_35,_35,14,9,0,0,0,0,0,3,2,2,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
0,_027,_36,_36,84,213,0,1,0,0,0,24,10,29,6,5,3,3,0,0,138,19,7,7,2,0,0,3,0,0,0,4,0,0,0,41,87
0,_027,_37,_37,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
0,_027,_41,_41,150,42,0,0,0,0,0,32,13,87,5,4,0,0,0,0,35,7,1,0,0,0,3,0,0,0,0,2,0,0,0,82,17
0,_027,_42,_42,229,24,0,1,3,0,0,51,5,168,0,0,2,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,87,17
0,_027,_5,_5,301,197,2,3,0,0,11,88,19,154,17,11,6,4,0,0,146,20,5,11,0,2,3,1,0,0,2,2,0,0,0,138,97
0,_027,_51,_51,96,52,2,0,0,0,0,26,2,51,5,4,1,0,0,0,53,4,0,2,0,0,0,0,0,0,0,0,0,1,0,49,32
0,_027,_7,_7,558,163,8,4,0,0,5,196,30,264,34,20,10,4,2,0,114,33,4,11,0,0,0,0,2,0,0,2,0,0,0,321,90
0,_027,_8,_8,119,219,3,0,0,2,2,25,7,78,2,9,3,1,0,0,144,27,7,12,0,0,0,3,0,1,0,4,0,0,0,57,87
0,_027,_81,_81,96,39,0,0,0,0,0,21,7,54,2,4,1,0,0,0,30,4,0,2,0,0,0,0,0,0,0,1,0,0,0,66,26
0,_027,_84,_84,86,128,2,4,0,0,0,19,3,54,0,4,7,0,0,3,68,19,4,12,0,4,1,0,0,0,0,1,0,0,0,33,33
0,_027,_85,_85,22,110,0,0,0,1,2,10,3,18,1,0,0,3,0,0,70,11,5,9,0,3,0,1,0,0,0,2,0,0,0,18,32
0,_027,_87,_87,26,228,0,0,0,0,0,23,7,22,0,0,2,0,0,0,131,24,6,9,0,0,0,0,3,0,0,5,0,1,0,11,104
0,_027,_88,_88,110,43,2,3,0,0,0,24,8,60,6,7,1,0,0,0,23,12,3,3,0,1,0,1,0,0,0,0,0,1,0,67,26
0,_027,_91,_91,52,9,3,1,0,0,0,9,5,25,1,3,0,3,0,0,7,0,1,0,0,0,0,0,0,0,0,2,0,1,0,29,1
0,_027,_92,_92,229,34,5,1,0,0,0,79,3,123,1,14,7,0,2,0,25,4,0,5,0,0,0,0,2,0,0,1,0,0,0,165,22
0,_027,_93,_93,43,227,0,0,0,0,0,19,5,25,1,5,1,1,0,0,121,34,6,11,0,1,1,2,0,0,0,5,0,0,0,18,65
0,_027,_96,_96,24,27,0,3,2,0,0,3,0,23,0,0,0,0,0,0,20,5,1,2,0,0,0,0,0,0,0,0,0,0,0,18,6
0,_029,_1-1,_1-1,12,626,1,0,0,0,3,27,3,8,0,5,1,4,0,2,219,112,43,39,3,15,0,3,1,2,2,7,1,5,0,16,182
0,_029,_1-2,_1-2,14,258,0,2,0,0,1,6,3,2,0,6,4,2,0,0,88,45,12,23,3,7,3,0,0,1,0,7,0,2,0,8,96
0,_029,_1-3,_1-3,532,114,1,2,0,2,3,218,57,107,56,29,14,6,0,2,74,46,11,5,1,0,3,1,0,4,0,2,0,0,0,291,52
0,_029,_1-4,_1-4,93,215,3,0,0,0,0,37,14,16,3,9,4,1,0,0,79,50,17,23,1,5,0,0,0,0,0,5,0,0,0,29,70
0,_029,_2-1,_2-1,201,617,3,1,0,0,4,61,41,31,10,18,18,5,2,0,271,161,32,34,4,8,2,7,1,1,0,13,3,1,2,50,347
0,_029,_3-1,_3-1,328,25,6,0,0,0,0,118,47,41,18,29,16,6,5,2,22,5,1,0,0,1,0,2,1,0,0,4,0,0,0,129,21
0,_029,_3-2,_3-2,425,38,6,2,3,0,1,127,42,66,32,29,42,8,2,0,36,17,7,4,0,3,0,4,0,1,0,2,0,3,0,128,22
0,_029,_3-3,_3-3,545,51,1,1,4,2,5,192,47,101,47,50,26,7,4,1,25,22,10,6,0,1,2,4,1,0,0,5,0,1,1,121,11
0,_029,_3-4,_3-4,556,41,17,0,0,0,0,191,71,132,40,40,36,8,2,1,33,16,7,7,0,0,0,1,3,0,0,1,0,1,0,216,22
0,_029,_4-1,_4-1,159,51,5,0,0,0,1,59,16,30,2,14,13,4,0,0,33,10,2,4,0,2,0,1,1,0,0,2,0,1,0,60,24
0,_029,_4-2,_4-2,463,217,0,5,0,2,3,155,41,77,14,55,28,2,2,0,147,61,17,23,0,2,2,4,1,0,0,4,1,1,0,136,77
0,_029,_4-3,_4-3,33,258,0,1,0,2,1,19,7,8,0,2,4,1,2,1,152,38,5,21,0,5,1,0,0,0,0,4,0,1,0,4,100
0,_029,_4-4,_4-4,226,352,5,0,1,1,0,73,29,61,5,10,8,0,2,1,151,73,19,25,4,8,1,0,2,0,0,7,0,0,0,108,103
0,_029,_5-1,_5-1,227,186,3,0,0,0,2,98,22,52,8,19,5,1,0,0,90,75,10,7,0,3,0,2,1,0,0,1,0,0,0,103,83
0,_029,_5-2,_5-2,48,24,3,0,0,0,0,23,5,9,6,2,0,0,2,0,11,6,1,0,0,1,0,0,0,0,0,1,0,0,0,10,10
0,_029,_5-2B,_5-2B,43,22,0,0,0,0,0,11,3,8,0,9,4,0,2,0,12,6,2,4,0,0,0,0,0,0,0,0,0,0,0,17,8
0,_029,_5-3,_5-3,265,21,7,0,0,0,0,104,38,31,30,12,7,2,0,0,11,18,1,0,0,2,0,1,0,0,0,5,1,0,1,91,12
0,_029,_5-4,_5-4,263,113,0,0,0,0,0,107,34,44,21,9,9,1,0,0,32,50,8,9,1,1,3,0,0,0,0,5,0,0,0,111,50
0,_029,_5-5,_5-5,479,18,3,0,0,0,0,191,56,82,37,23,31,4,2,3,15,12,1,2,0,1,0,1,2,0,0,2,2,0,1,184,8
0,_029,_5-6,_5-6,565,25,4,0,0,0,0,189,59,102,29,50,27,10,5,0,41,12,2,4,0,0,0,2,0,0,2,2,1,1,0,233,20
