IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20201103_GEN_PRE_DEM_BIDEN,USA_CA_20201103_GEN_PRE_REP_TRUMP,USA_CA_20201103_GEN_PRE_LIB_JORGENSEN,USA_CA_20201103_GEN_PRE_GRE_HAWKINS,USA_CA_20201103_GEN_PRE_AIP_FUENTE,USA_CA_20201103_GEN_PRE_PFP_RIVA
0,_Santa Clara,_2009,_60852009,3132,514,38,25,9,14
0,_Santa Clara,_2013,_60852013,2523,513,38,28,4,2
0,_Santa Clara,_2014,_60852014,2252,503,40,17,10,6
0,_Santa Clara,_2018,_60852018,60,50,2,0,0,1
0,_Santa Clara,_2025,_60852025,3016,491,35,21,6,3
0,_Santa Clara,_2043,_60852043,2329,385,30,10,9,1
0,_Santa Clara,_2046,_60852046,3201,423,42,19,6,6
0,_Santa Clara,_2057,_60852057,3023,376,37,15,3,5
0,_Santa Clara,_2068,_60852068,2857,422,33,11,4,5
0,_Santa Clara,_2098,_60852098,2882,603,35,24,7,5
0,_Santa Clara,_2108,_60852108,2573,421,34,15,6,3
0,_Santa Clara,_2125,_60852125,257,61,6,2,0,2
0,_Santa Clara,_2200,_60852200,0,0,0,0,0,0
0,_Santa Clara,_2200,_60852200,0,0,0,0,0,0
0,_Santa Clara,_2274,_60852274,175,59,3,2,0,0
0,_Santa Clara,_2275,_60852275,742,299,12,4,1,1
0,_Santa Clara,_2278,_60852278,722,224,23,5,2,3
0,_Santa Clara,_2281,_60852281,5,0,0,0,0,0
0,_Santa Clara,_2282,_60852282,930,285,20,4,5,2
0,_Santa Clara,_2285,_60852285,1671,532,41,6,12,3
0,_Santa Clara,_2300,_60852300,0,0,0,0,0,0
0,_Santa Clara,_2300,_60852300,0,0,0,0,0,0
0,_Santa Clara,_2301,_60852301,2567,582,38,5,7,3
0,_Santa Clara,_2305,_60852305,3440,738,61,15,11,4
0,_Santa Clara,_2309,_60852309,877,211,9,3,1,1
0,_Santa Clara,_2314,_60852314,2007,475,37,9,7,5
0,_Santa Clara,_2317,_60852317,1912,461,36,6,7,1
0,_Santa Clara,_2330,_60852330,3077,680,45,11,7,4
0,_Santa Clara,_2338,_60852338,119,26,1,0,0,1
0,_Santa Clara,_2351,_60852351,1682,410,38,11,5,2
0,_Santa Clara,_2353,_60852353,24,11,0,0,0,0
0,_Santa Clara,_2500,_60852500,0,0,0,0,0,0
0,_Santa Clara,_2500,_60852500,0,0,0,0,0,0
0,_Santa Clara,_2539,_60852539,131,14,2,0,0,0
0,_Santa Clara,_2542,_60852542,1426,57,23,8,2,6
0,_Santa Clara,_2545,_60852545,1836,81,23,4,3,7
0,_Santa Clara,_2720,_60852720,1066,377,19,7,5,2
0,_Santa Clara,_2721,_60852721,874,365,12,8,8,2
0,_Santa Clara,_2723,_60852723,2107,736,41,10,8,3
0,_Santa Clara,_2724,_60852724,1616,599,40,15,3,5
0,_Santa Clara,_2725,_60852725,1579,552,32,9,7,2
0,_Santa Clara,_2726,_60852726,965,407,24,8,5,1
0,_Santa Clara,_2727,_60852727,1183,411,27,1,14,0
0,_Santa Clara,_2729,_60852729,1341,361,16,7,5,2
0,_Santa Clara,_2734,_60852734,1693,580,41,11,10,3
0,_Santa Clara,_2740,_60852740,1876,693,32,7,7,7
0,_Santa Clara,_2751,_60852751,13,4,0,0,0,0
0,_Santa Clara,_2761,_60852761,4,0,0,0,0,0
0,_Santa Clara,_2802,_60852802,1737,508,51,13,9,5
0,_Santa Clara,_2808,_60852808,67,18,0,0,0,0
0,_Santa Clara,_2810,_60852810,19,1,0,0,0,1
0,_Santa Clara,_2811,_60852811,24,10,0,1,0,0
0,_Santa Clara,_2812,_60852812,196,64,2,3,1,0
0,_Santa Clara,_2813,_60852813,146,74,5,4,1,1
0,_Santa Clara,_2816,_60852816,19,3,0,0,0,0
0,_Santa Clara,_2825,_60852825,14,1,0,0,0,0
0,_Santa Clara,_2870,_60852870,91,29,1,0,0,0
0,_Santa Clara,_2951,_60852951,183,79,3,4,0,2
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3000,_60853000,0,0,0,0,0,0
0,_Santa Clara,_3001,_60853001,1866,761,35,15,10,9
0,_Santa Clara,_3002,_60853002,1896,508,35,12,6,11
0,_Santa Clara,_3005,_60853005,40,12,0,0,0,1
0,_Santa Clara,_3008,_60853008,21,9,0,1,0,0
0,_Santa Clara,_3010,_60853010,1754,488,22,12,3,7
0,_Santa Clara,_3011,_60853011,1639,384,31,16,7,6
0,_Santa Clara,_3012,_60853012,89,24,0,2,2,0
0,_Santa Clara,_3013,_60853013,2237,534,31,17,11,9
0,_Santa Clara,_3016,_60853016,703,135,12,4,4,0
0,_Santa Clara,_3017,_60853017,490,127,5,5,1,2
0,_Santa Clara,_3018,_60853018,261,72,0,3,1,1
0,_Santa Clara,_3019,_60853019,2356,528,40,15,7,7
0,_Santa Clara,_3021,_60853021,210,52,1,3,0,0
0,_Santa Clara,_3023,_60853023,1826,538,40,24,5,9
0,_Santa Clara,_3026,_60853026,1277,425,32,11,6,5
0,_Santa Clara,_3029,_60853029,0,0,0,0,0,0
0,_Santa Clara,_3031,_60853031,0,0,0,0,0,0
0,_Santa Clara,_3032,_60853032,1108,300,29,11,2,2
0,_Santa Clara,_3034,_60853034,2298,667,35,10,6,11
0,_Santa Clara,_3035,_60853035,1696,414,31,15,1,4
0,_Santa Clara,_3039,_60853039,1222,268,18,10,2,1
0,_Santa Clara,_3040,_60853040,0,0,0,0,0,0
0,_Santa Clara,_3042,_60853042,1153,316,19,6,0,5
0,_Santa Clara,_3043,_60853043,2012,574,40,9,5,2
0,_Santa Clara,_3045,_60853045,2554,682,49,18,7,4
0,_Santa Clara,_3047,_60853047,870,212,12,7,2,3
0,_Santa Clara,_3048,_60853048,2309,614,42,10,10,11
0,_Santa Clara,_3051,_60853051,1715,458,41,9,9,6
0,_Santa Clara,_3053,_60853053,1975,611,40,17,6,5
0,_Santa Clara,_3061,_60853061,71,11,0,1,0,0
0,_Santa Clara,_3079,_60853079,412,142,6,0,0,3
0,_Santa Clara,_3080,_60853080,788,158,13,6,3,1
0,_Santa Clara,_3086,_60853086,2328,656,43,10,12,3
0,_Santa Clara,_3087,_60853087,868,312,12,12,8,2
0,_Santa Clara,_3089,_60853089,0,0,0,0,0,0
0,_Santa Clara,_3095,_60853095,2,0,0,0,0,0
0,_Santa Clara,_3101,_60853101,108,32,3,1,0,0
0,_Santa Clara,_3102,_60853102,392,115,11,1,1,1
0,_Santa Clara,_3103,_60853103,956,231,17,5,4,3
0,_Santa Clara,_3116,_60853116,609,190,5,2,1,1
0,_Santa Clara,_3117,_60853117,652,179,9,0,1,0
0,_Santa Clara,_3120,_60853120,413,94,6,2,1,0
0,_Santa Clara,_3122,_60853122,1764,431,26,8,8,9
0,_Santa Clara,_3156,_60853156,101,31,1,1,0,0
0,_Santa Clara,_3300,_60853300,0,0,0,0,0,0
0,_Santa Clara,_3300,_60853300,0,0,0,0,0,0
0,_Santa Clara,_3300,_60853300,0,0,0,0,0,0
0,_Santa Clara,_3300,_60853300,0,0,0,0,0,0
0,_Santa Clara,_3300,_60853300,0,0,0,0,0,0
0,_Santa Clara,_3300,_60853300,0,0,0,0,0,0
0,_Santa Clara,_3300,_60853300,0,0,0,0,0,0
0,_Santa Clara,_3402,_60853402,2438,476,50,21,5,8
0,_Santa Clara,_3406,_60853406,2296,434,42,21,6,3
0,_Santa Clara,_3407,_60853407,2438,429,39,24,7,1
0,_Santa Clara,_3408,_60853408,2973,513,37,13,8,5
0,_Santa Clara,_3409,_60853409,2854,578,36,24,12,6
0,_Santa Clara,_3410,_60853410,2986,549,43,20,8,8
0,_Santa Clara,_3417,_60853417,2794,378,38,16,6,9
0,_Santa Clara,_3427,_60853427,2326,392,34,22,8,7
0,_Santa Clara,_3434,_60853434,1764,355,27,13,2,3
0,_Santa Clara,_3438,_60853438,3122,672,47,19,10,3
0,_Santa Clara,_3445,_60853445,2848,561,33,16,4,13
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3500,_60853500,0,0,0,0,0,0
0,_Santa Clara,_3601,_60853601,1045,246,12,4,1,4
0,_Santa Clara,_3602,_60853602,1723,547,26,12,6,7
0,_Santa Clara,_3603,_60853603,939,304,12,7,8,1
0,_Santa Clara,_3604,_60853604,2018,636,24,29,10,8
0,_Santa Clara,_3605,_60853605,2297,705,36,13,10,10
0,_Santa Clara,_3606,_60853606,1919,559,16,8,6,4
0,_Santa Clara,_3608,_60853608,2036,654,19,18,10,10
0,_Santa Clara,_3609,_60853609,2892,855,33,13,13,11
0,_Santa Clara,_3611,_60853611,2015,627,19,12,11,11
0,_Santa Clara,_3614,_60853614,887,377,11,5,2,7
0,_Santa Clara,_3624,_60853624,2601,656,41,18,9,9
0,_Santa Clara,_3635,_60853635,0,0,0,0,0,0
0,_Santa Clara,_3652,_60853652,903,328,16,11,3,2
0,_Santa Clara,_3655,_60853655,131,54,0,2,2,1
0,_Santa Clara,_3669,_60853669,2,0,0,0,0,0
0,_Santa Clara,_3670,_60853670,101,19,2,3,0,0
0,_Santa Clara,_3777,_60853777,1102,457,15,8,3,0
0,_Santa Clara,_3779,_60853779,72,50,3,0,0,0
0,_Santa Clara,_3782,_60853782,231,132,5,0,0,1
0,_Santa Clara,_3783,_60853783,248,115,5,2,1,1
0,_Santa Clara,_3801,_60853801,1138,347,30,7,4,3
0,_Santa Clara,_3802,_60853802,1811,500,29,18,10,6
0,_Santa Clara,_3803,_60853803,1582,472,27,10,4,5
0,_Santa Clara,_3804,_60853804,726,244,6,9,4,3
0,_Santa Clara,_3810,_60853810,1391,426,24,16,3,5
0,_Santa Clara,_3811,_60853811,1798,661,24,7,10,2
0,_Santa Clara,_3814,_60853814,1653,605,38,8,11,4
0,_Santa Clara,_3820,_60853820,1521,438,23,12,9,4
0,_Santa Clara,_3821,_60853821,665,187,8,6,3,4
0,_Santa Clara,_3825,_60853825,939,272,22,8,3,2
0,_Santa Clara,_3828,_60853828,774,268,19,8,6,2
0,_Santa Clara,_3835,_60853835,888,334,14,6,4,2
0,_Santa Clara,_3840,_60853840,1393,529,30,13,3,6
0,_Santa Clara,_3846,_60853846,72,26,2,0,0,0
0,_Santa Clara,_3861,_60853861,52,13,1,0,0,0
0,_Santa Clara,_4400,_60854400,0,0,0,0,0,0
0,_Santa Clara,_4400,_60854400,0,0,0,0,0,0
0,_Santa Clara,_4400,_60854400,0,0,0,0,0,0
0,_Santa Clara,_4401,_60854401,1964,920,23,14,15,6
0,_Santa Clara,_4402,_60854402,2353,911,20,8,14,8
0,_Santa Clara,_4403,_60854403,194,59,1,0,1,1
0,_Santa Clara,_4405,_60854405,2432,1119,18,14,2,5
0,_Santa Clara,_4407,_60854407,2099,961,16,8,8,11
0,_Santa Clara,_4409,_60854409,2704,1203,24,15,13,9
0,_Santa Clara,_4411,_60854411,1523,661,24,12,4,5
0,_Santa Clara,_4412,_60854412,2372,1165,29,13,6,10
0,_Santa Clara,_4414,_60854414,2777,1158,18,19,11,12
0,_Santa Clara,_4417,_60854417,2151,1063,35,14,10,9
0,_Santa Clara,_4600,_60854600,0,0,0,0,0,0
0,_Santa Clara,_4600,_60854600,0,0,0,0,0,0
0,_Santa Clara,_4600,_60854600,0,0,0,0,0,0
0,_Santa Clara,_4665,_60854665,20,10,0,0,0,1
0,_Santa Clara,_4666,_60854666,4,3,0,0,0,0
0,_Santa Clara,_4671,_60854671,1162,425,18,8,5,4
0,_Santa Clara,_4672,_60854672,594,285,11,2,5,2
0,_Santa Clara,_4674,_60854674,1028,359,21,2,6,2
0,_Santa Clara,_4675,_60854675,1959,780,41,6,10,7
0,_Santa Clara,_4685,_60854685,1022,424,16,11,1,3
0,_Santa Clara,_4687,_60854687,1142,416,16,6,7,3
0,_Santa Clara,_4688,_60854688,2157,707,28,24,13,9
0,_Santa Clara,_4691,_60854691,1383,532,31,8,8,2
0,_Santa Clara,_4696,_60854696,875,296,7,3,4,5
0,_Santa Clara,_4698,_60854698,807,225,7,3,4,2
0,_Santa Clara,_4699,_60854699,1166,330,13,10,1,0
0,_Santa Clara,_4702,_60854702,701,227,6,4,2,1
0,_Santa Clara,_4715,_60854715,347,138,7,4,2,0
0,_Santa Clara,_4733,_60854733,29,17,1,0,0,0
0,_Santa Clara,_4800,_60854800,0,0,0,0,0,0
0,_Santa Clara,_4801,_60854801,873,356,17,10,5,5
0,_Santa Clara,_4806,_60854806,1651,948,47,8,18,5
0,_Santa Clara,_4811,_60854811,971,591,25,6,4,2
0,_Santa Clara,_4826,_60854826,876,463,16,7,4,3
0,_Santa Clara,_4827,_60854827,1880,758,38,10,13,9
0,_Santa Clara,_4833,_60854833,1205,582,28,11,11,3
0,_Santa Clara,_4851,_60854851,644,346,16,2,3,3
0,_Santa Clara,_4853,_60854853,1202,639,30,11,4,4
0,_Santa Clara,_4858,_60854858,1610,826,46,12,8,7
0,_Santa Clara,_4876,_60854876,2091,1118,49,17,8,7
0,_Santa Clara,_4881,_60854881,2549,1330,73,9,8,6
0,_Santa Clara,_4900,_60854900,0,0,0,0,0,0
0,_Santa Clara,_4941,_60854941,1729,718,21,6,8,7
0,_Santa Clara,_4942,_60854942,1229,629,17,8,1,4
0,_Santa Clara,_4943,_60854943,71,19,2,0,0,0
0,_Santa Clara,_4944,_60854944,597,183,5,0,2,6
0,_Santa Clara,_4945,_60854945,876,330,13,5,7,4
0,_Santa Clara,_4946,_60854946,1870,822,35,6,2,12
0,_Santa Clara,_4949,_60854949,1453,814,25,13,9,4
0,_Santa Clara,_4950,_60854950,1204,762,29,4,4,5
0,_Santa Clara,_4954,_60854954,1186,438,19,5,4,7
0,_Santa Clara,_4956,_60854956,151,44,6,1,0,2
0,_Santa Clara,_4958,_60854958,975,226,8,4,8,14
0,_Santa Clara,_4965,_60854965,1675,900,37,13,21,7
0,_Santa Clara,_4969,_60854969,1460,426,23,9,4,4
0,_Santa Clara,_4971,_60854971,555,243,8,3,3,2
0,_Santa Clara,_4973,_60854973,1310,845,35,8,5,6
0,_Santa Clara,_4974,_60854974,692,201,10,4,4,3
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5000,_60855000,0,0,0,0,0,0
0,_Santa Clara,_5449,_60855449,77,60,0,0,0,0
0,_Santa Clara,_5451,_60855451,12,3,0,0,0,0
0,_Santa Clara,_5454,_60855454,5,3,0,0,0,0
0,_Santa Clara,_5455,_60855455,0,0,0,0,0,0
0,_Santa Clara,_5456,_60855456,3,0,0,0,0,0
0,_Santa Clara,_5458,_60855458,0,0,0,0,0,0
0,_Santa Clara,_5502,_60855502,262,136,1,4,0,0
0,_Santa Clara,_5503,_60855503,226,66,2,0,3,1
0,_Santa Clara,_5505,_60855505,193,111,6,1,4,0
0,_Santa Clara,_5507,_60855507,0,0,0,0,0,0
0,_Santa Clara,_5556,_60855556,1037,218,15,9,13,11
0,_Santa Clara,_5557,_60855557,699,182,18,5,6,1
0,_Santa Clara,_5567,_60855567,392,99,8,6,1,3
0,_Santa Clara,_5742,_60855742,8,9,0,0,0,0
0,_Santa Clara,_5743,_60855743,371,126,15,2,2,1
0,_Santa Clara,_5745,_60855745,300,132,5,3,0,0
0,_Santa Clara,_5747,_60855747,679,202,8,1,2,1
0,_Santa Clara,_5748,_60855748,1246,430,22,11,12,2
0,_Santa Clara,_5756,_60855756,59,21,2,2,1,0
0,_Santa Clara,_5758,_60855758,110,53,4,0,0,0
0,_Santa Clara,_5759,_60855759,278,135,7,4,3,1
0,_Santa Clara,_5762,_60855762,184,69,9,1,1,2
0,_Santa Clara,_5763,_60855763,65,12,1,0,1,0
0,_Santa Clara,_5770,_60855770,105,54,2,0,0,0
0,_Santa Clara,_5775,_60855775,239,70,6,1,1,0
0,_Santa Clara,_5785,_60855785,0,0,0,0,0,0
0,_Santa Clara,_5793,_60855793,0,0,0,0,0,0
0,_Santa Clara,_5795,_60855795,2,0,0,0,0,0
0,_Santa Clara,_5804,_60855804,753,343,10,6,5,2
0,_Santa Clara,_5810,_60855810,260,108,2,1,4,0
0,_Santa Clara,_5811,_60855811,192,81,5,1,1,2
0,_Santa Clara,_5813,_60855813,37,15,1,0,0,1
0,_Santa Clara,_5814,_60855814,131,88,5,2,0,0
0,_Santa Clara,_5854,_60855854,0,2,0,0,0,0
0,_Santa Clara,_5879,_60855879,16,6,0,0,0,0
0,_Santa Clara,_5886,_60855886,13,3,0,0,0,0
0,_Santa Clara,_5888,_60855888,0,0,0,0,0,0
0,_Santa Clara,_5894,_60855894,143,72,4,1,0,0
0,_Santa Clara,_5896,_60855896,3,0,0,0,0,0
0,_Santa Clara,_5901,_60855901,0,0,0,0,0,0
0,_Santa Clara,_5902,_60855902,279,157,11,3,1,0
0,_Santa Clara,_5903,_60855903,357,206,14,5,0,0
0,_Santa Clara,_5906,_60855906,261,126,2,2,2,2
0,_Santa Clara,_5907,_60855907,5,2,1,0,0,0
0,_Santa Clara,_5911,_60855911,1042,672,27,9,8,5
0,_Santa Clara,_5912,_60855912,101,57,1,0,0,0
0,_Santa Clara,_5914,_60855914,616,443,26,4,0,2
0,_Santa Clara,_5915,_60855915,507,375,14,3,2,1
0,_Santa Clara,_5916,_60855916,38,37,1,1,0,0
0,_Santa Clara,_5917,_60855917,137,113,2,0,1,1
0,_Santa Clara,_5919,_60855919,190,139,7,3,2,0
0,_Santa Clara,_5922,_60855922,285,226,8,1,1,1
0,_Santa Clara,_5925,_60855925,35,44,0,1,0,0
0,_Santa Clara,_5927,_60855927,1,0,0,0,0,0
0,_Santa Clara,_5929,_60855929,63,66,2,0,0,0
0,_Santa Clara,_5931,_60855931,81,53,3,1,0,0
0,_Santa Clara,_5936,_60855936,270,141,6,1,3,0
0,_Santa Clara,_5940,_60855940,31,21,1,0,0,0
0,_Santa Clara,_5947,_60855947,230,249,14,0,4,1
0,_Santa Clara,_5949,_60855949,329,192,1,1,0,2
