IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NE_20161108_GEN_PRE_REP_TRUMP,USA_NE_20161108_GEN_PRE_DEM_CLINTON,USA_NE_20161108_GEN_PRE_LIB_JOHNSON,USA_NE_20161108_GEN_PRE_GRE_STEIN
0,_165,_Sheep Creek Precinct,_Sheep Creek Precinct,247,24,7,3
0,_167,_Butterfly Precinct,_Butterfly Precinct,60,16,2,0
0,_167,_Dewey Precinct,_Dewey Precinct,93,17,8,0
0,_167,_Dimick Precinct,_Dimick Precinct,51,7,1,0
0,_167,_Elkhorn Precinct,_Elkhorn Precinct,129,24,11,0
0,_167,_Haymow Precinct,_Haymow Precinct,74,10,2,0
0,_167,_Kingsburg Precinct,_Kingsburg Precinct,43,8,8,0
0,_167,_Maple Creek Precinct,_Maple Creek Precinct,65,17,5,0
0,_167,_Pilger Precinct,_Pilger Precinct,216,37,22,3
0,_167,_Ramshorn Precinct,_Ramshorn Precinct,101,8,2,0
0,_167,_Spring Branch Precinct,_Spring Branch Precinct,564,117,36,7
0,_167,_Spring Branch Precinct 2,_Spring Branch Precinct 2,131,38,15,2
0,_167,_Stanton A Precinct,_Stanton A Precinct,266,50,10,1
0,_167,_Stanton B Precinct,_Stanton B Precinct,294,57,16,1
0,_167,_Stanton C Precinct,_Stanton C Precinct,41,2,1,0
0,_167,_Union Creek Precinct,_Union Creek Precinct,59,9,5,0
0,_169,_Alexandria Precinct,_Alexandria Precinct,152,53,10,0
0,_169,_Bruning Precinct,_Bruning Precinct,215,55,26,1
0,_169,_Chester Precinct,_Chester Precinct,348,39,5,1
0,_169,_Davenport Precinct,_Davenport Precinct,288,64,12,0
0,_169,_Deshler Precinct,_Deshler Precinct,353,85,25,1
0,_169,_Hebron North Precinct,_Hebron North Precinct,369,99,31,2
0,_169,_Hebron South Precinct,_Hebron South Precinct,326,104,15,5
0,_171,_Thomas Precinct,_Thomas Precinct,344,30,10,3
0,_173,_Anderson-Blackbird Precinct,_Anderson-Blackbird Precinct,19,218,1,6
0,_173,_Bryan Precinct,_Bryan Precinct,40,2,1,0
0,_173,_Dawes Precinct,_Dawes Precinct,88,21,0,6
0,_173,_Flournoy/Merry Precinct,_Flournoy/Merry Precinct,104,19,8,1
0,_173,_Omaha Precinct,_Omaha Precinct,117,171,7,9
0,_173,_Pender Precinct,_Pender Precinct,492,128,20,1
0,_173,_Perry Precinct,_Perry Precinct,77,26,9,2
0,_173,_Thayer Precinct,_Thayer Precinct,51,9,0,0
0,_173,_Winnebago Precinct,_Winnebago Precinct,55,325,10,24
0,_175,_Precinct 1,_Precinct 1,292,42,6,0
0,_175,_Precinct 2 - Ord,_Precinct 2 - Ord,225,73,5,1
0,_175,_Precinct 3 - Ord,_Precinct 3 - Ord,262,55,9,1
0,_175,_Precinct 4,_Precinct 4,253,42,10,2
0,_175,_Precinct 5,_Precinct 5,260,46,6,1
0,_175,_Precinct 6 - Ord,_Precinct 6 - Ord,229,36,13,5
0,_175,_Precinct 7,_Precinct 7,259,45,4,2
0,_177,_Arbor Precinct,_Arbor Precinct,418,164,30,1
0,_177,_Arlington Precinct,_Arlington Precinct,699,214,51,7
0,_177,_Central Precinct,_Central Precinct,458,196,50,11
0,_177,_Cuming City Precinct,_Cuming City Precinct,319,75,14,4
0,_177,_Dana Precinct,_Dana Precinct,523,222,30,8
0,_177,_Desoto Precinct,_Desoto Precinct,388,123,33,4
0,_177,_Fontanelle Precinct,_Fontanelle Precinct,499,89,23,6
0,_177,_Fort Calhoun East Precinct,_Fort Calhoun East Precinct,504,254,38,14
0,_177,_Fort Calhoun West Precinct,_Fort Calhoun West Precinct,659,244,36,5
0,_177,_Herman Precinct,_Herman Precinct,291,92,23,3
0,_177,_Kennard Precinct,_Kennard Precinct,578,118,24,7
0,_177,_Lakeland Precinct,_Lakeland Precinct,829,330,37,11
0,_177,_Northview Precinct,_Northview Precinct,491,208,65,8
0,_177,_Skyline Precinct,_Skyline Precinct,430,210,46,5
0,_177,_Washington Precinct,_Washington Precinct,338,84,13,3
0,_179,_Brenna/Plum Creek/Hunter Precinct,_Brenna/Plum Creek/Hunter Precinct,257,57,11,2
0,_179,_Chapin/Hancock/Winside Precinct,_Chapin/Hancock/Winside Precinct,369,59,16,1
0,_179,_Deer Creek/Sherman Precinct,_Deer Creek/Sherman Precinct,184,34,20,3
0,_179,_Hoskins/Garfield Precinct,_Hoskins/Garfield Precinct,363,37,6,1
0,_179,_Logan/Leslie Precinct,_Logan/Leslie Precinct,209,61,9,1
0,_179,_Strahan/Wilber Precinct,_Strahan/Wilber Precinct,219,34,16,0
0,_179,_Wayne Ward 1,_Wayne Ward 1,263,108,20,6
0,_179,_Wayne Ward 2,_Wayne Ward 2,235,103,20,9
0,_179,_Wayne Ward 3,_Wayne Ward 3,240,137,40,6
0,_179,_Wayne Ward 4,_Wayne Ward 4,354,205,44,6
0,_181,_Bladen Precinct,_Bladen Precinct,178,56,4,0
0,_181,_Blue Hill Precinct,_Blue Hill Precinct,385,98,16,5
0,_181,_Guide Rock Precinct,_Guide Rock Precinct,199,19,6,1
0,_181,_Red Cloud 1st Precinct,_Red Cloud 1st Precinct,250,54,13,2
0,_181,_Red Cloud 2nd Precinct,_Red Cloud 2nd Precinct,318,79,12,2
0,_183,_Bartlett Precinct,_Bartlett Precinct,271,36,13,4
0,_183,_Ericson Precinct,_Ericson Precinct,106,26,4,0
0,_185,_Arborville-Morton-Bradshaw-Lockridge Precinct,_Arborville-Morton-Bradshaw-Lockridge Precinct,457,88,18,1
0,_185,_Brown-Henderson Precinct,_Brown-Henderson Precinct,691,146,28,4
0,_185,_Hays-McFadden Precinct,_Hays-McFadden Precinct,359,63,27,0
0,_185,_Leroy-Baker Precinct,_Leroy-Baker Precinct,209,49,11,5
0,_185,_New York-Waco-Beaver-West Blue Precinct,_New York-Waco-Beaver-West Blue Precinct,438,90,21,6
0,_185,_Thayer-Stewart Precinct,_Thayer-Stewart Precinct,251,57,19,3
0,_185,_York Ward 1A,_York Ward 1A,353,82,33,0
0,_185,_York Ward 2,_York Ward 2,352,108,32,8
0,_185,_York Ward 2B,_York Ward 2B,345,115,51,0
0,_185,_York Ward 3,_York Ward 3,281,90,26,6
0,_185,_York Ward 4A,_York Ward 4A,521,152,42,13
0,_185,_York Ward 4B,_York Ward 4B,443,146,37,6
