IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_AR_20161108_GEN_PRE_REP_TRUMP,USA_AR_20161108_GEN_PRE_DEM_CLINTON,USA_AR_20161108_GEN_PRE_LIB_JOHNSON,USA_AR_20161108_GEN_PRE_BET_MCMULLIN,USA_AR_20161108_GEN_PRE_GRE_STEIN,USA_AR_20161108_GEN_PRE_IND_HEDGES,USA_AR_20161108_GEN_PRE_CON_CASTLE,USA_AR_20161108_GEN_PRE_IND_KAHN,USA_AR_20161108_GEN_USS_REP_BOOZMAN,USA_AR_20161108_GEN_USS_DEM_ELDRIDGE,USA_AR_20161108_GEN_USS_LIB_GILBERT,USA_AR_20161108_GEN_USS_OTH_WRITEIN
0,_Hot Spring,_Butterfield,_Butterfield,286,74,14,3,1,3,1,3,261,109,9,0
0,_Hot Spring,_Central (Midway),_Central (Midway),308,96,10,6,5,4,1,2,272,137,16,0
0,_Hot Spring,_Clear Creek,_Clear Creek,115,31,1,0,2,2,0,1,90,51,7,0
0,_Hot Spring,_Deroche,_Deroche,422,128,9,5,6,5,7,6,383,179,17,1
0,_Hot Spring,_Donaldson City,_Donaldson City,72,17,2,0,2,1,0,0,65,25,2,0
0,_Hot Spring,_Dover,_Dover,251,47,16,1,0,1,0,2,216,83,13,0
0,_Hot Spring,_Fenter A,_Fenter A,323,109,5,2,5,2,1,1,289,147,3,0
0,_Hot Spring,_Fenter B,_Fenter B,244,74,3,3,2,1,0,3,228,85,11,0
0,_Hot Spring,_Fenter C,_Fenter C,30,79,2,0,0,0,0,0,30,70,2,0
0,_Hot Spring,_Friendship City,_Friendship City,60,18,2,1,0,0,0,0,52,22,1,0
0,_Hot Spring,_Gifford,_Gifford,383,84,3,4,7,6,1,4,321,153,10,1
0,_Hot Spring,_Glen Rose (Saline),_Glen Rose (Saline),569,134,11,9,2,2,0,3,517,177,19,1
0,_Hot Spring,_Harrison,_Harrison,78,18,4,2,0,5,0,2,67,32,6,0
0,_Hot Spring,_Henderson,_Henderson,241,64,8,5,3,2,1,2,205,96,10,1
0,_Hot Spring,_Lone Hill,_Lone Hill,258,73,6,1,3,0,2,3,231,104,8,2
0,_Hot Spring,_Magnet,_Magnet,985,219,29,8,10,9,1,10,865,339,45,1
0,_Hot Spring,_Malvern Ward 1,_Malvern Ward 1,235,365,12,3,11,4,2,2,246,348,18,2
0,_Hot Spring,_Malvern Ward 2,_Malvern Ward 2,512,289,23,5,10,6,1,5,474,327,28,0
0,_Hot Spring,_Malvern Ward 3,_Malvern Ward 3,374,213,13,5,11,7,1,8,328,258,27,0
0,_Hot Spring,_Malvern Ward 4,_Malvern Ward 4,278,402,10,3,7,3,1,4,261,409,16,0
0,_Hot Spring,_Midway City 1&2,_Midway City 1&2,128,15,0,0,0,1,0,1,103,37,4,0
0,_Hot Spring,_Montgomery,_Montgomery,278,73,15,2,1,1,0,0,217,123,18,0
0,_Hot Spring,_Ouachita,_Ouachita,110,21,2,3,0,1,0,0,92,34,7,0
0,_Hot Spring,_Perla City,_Perla City,10,58,0,0,0,0,0,0,15,48,2,0
0,_Hot Spring,_Prairie,_Prairie,168,38,4,3,2,1,1,2,142,65,3,0
0,_Hot Spring,_Rockport Wards 1-2,_Rockport Wards 1-2,196,81,5,3,7,2,1,2,191,88,15,0
0,_Hot Spring,_Valley,_Valley,179,50,4,2,1,0,0,1,159,57,6,0
0,_Howard,_01 - Umpire,_01 - Umpire,102,16,4,0,0,0,0,0,91,25,3,0
0,_Howard,_03 - Burg,_03 - Burg,23,2,1,0,0,0,0,0,21,3,1,0
0,_Howard,_05 - Mountain,_05 - Mountain,77,5,4,2,0,0,0,1,71,15,2,0
0,_Howard,_07 - Clay,_07 - Clay,51,7,1,0,0,0,0,0,48,9,0,0
0,_Howard,_08 - Blue Ridge,_08 - Blue Ridge,60,13,1,0,0,0,0,0,53,15,0,0
0,_Howard,_09 - Madison,_09 - Madison,158,12,1,0,0,1,1,0,147,21,5,0
0,_Howard,_10 - Holly Creek,_10 - Holly Creek,86,10,3,0,0,1,0,0,81,10,5,0
0,_Howard,_12 - Muddy Fork,_12 - Muddy Fork,58,5,0,2,0,0,0,0,51,8,3,0
0,_Howard,_14 - Brewer,_14 - Brewer,146,16,2,0,0,1,0,0,135,27,0,0
0,_Howard,_16 - Center Point 1,_16 - Center Point 1,117,44,2,1,2,1,1,2,108,48,4,1
0,_Howard,_17 - Center Point 2,_17 - Center Point 2,61,9,0,0,1,0,0,0,56,11,1,0
0,_Howard,_19 - Saline,_19 - Saline,56,20,1,0,0,0,0,0,53,19,2,0
0,_Howard,_20 - Blue Bayou,_20 - Blue Bayou,38,11,0,0,0,0,0,0,35,9,2,0
0,_Howard,_21 - County Line,_21 - County Line,208,19,2,3,0,1,2,0,189,28,10,0
0,_Howard,_22 - Dillard,_22 - Dillard,97,16,2,1,1,0,1,0,98,12,3,0
0,_Howard,_24 - Nashville Ward 1,_24 - Nashville Ward 1,213,70,4,4,1,0,0,0,191,82,4,0
0,_Howard,_25 - Nashville Ward 2,_25 - Nashville Ward 2,57,71,2,3,1,1,0,1,59,63,6,0
0,_Howard,_26 - Nashville Ward 3,_26 - Nashville Ward 3,36,138,0,1,1,3,2,2,32,134,6,0
0,_Howard,_28 - Nashville Ward 4,_28 - Nashville Ward 4,82,68,1,2,2,0,1,1,80,63,4,0
0,_Howard,_30 - Nashville Ward 5,_30 - Nashville Ward 5,170,84,4,0,2,1,0,0,150,92,11,0
0,_Howard,_32 - Nashville Ward 6,_32 - Nashville Ward 6,154,91,2,1,4,1,1,1,157,83,5,0
0,_Howard,_34 - Nashville TWP II,_34 - Nashville TWP II,139,33,3,1,0,1,1,2,129,39,6,0
0,_Howard,_38 - Nashville TWP I,_38 - Nashville TWP I,404,77,9,1,1,1,1,1,396,76,10,0
0,_Howard,_40 - Mineral Springs TWP,_40 - Mineral Springs TWP,18,12,0,1,0,1,0,1,19,11,1,0
0,_Howard,_41 - Mineral Springs 1,_41 - Mineral Springs 1,42,99,1,5,1,1,1,0,44,93,6,0
0,_Howard,_42 - Mineral Springs 2,_42 - Mineral Springs 2,82,96,2,5,2,1,0,0,76,94,8,0
0,_Howard,_44 - Buck Range,_44 - Buck Range,61,42,2,1,0,1,1,2,61,42,3,0
0,_Howard,_45 - Blackland,_45 - Blackland,40,17,0,0,0,0,0,0,37,16,1,0
0,_Howard,_47 - Saratoga,_47 - Saratoga,37,48,0,1,0,0,0,0,37,41,5,0
0,_Howard,_48 - Franklin,_48 - Franklin,25,31,1,0,0,0,0,0,24,27,3,0
0,_Howard,_50 - Dierks Ward 1,_50 - Dierks Ward 1,54,16,1,0,0,2,0,0,43,24,2,0
0,_Howard,_51 - Dierks Ward 2,_51 - Dierks Ward 2,58,8,0,0,0,0,0,0,50,11,3,0
0,_Howard,_52 - Dierks Ward 3,_52 - Dierks Ward 3,120,11,3,1,0,0,0,0,116,14,4,1
0,_Howard,_54 - Tollette,_54 - Tollette,1,129,1,1,2,1,0,0,4,106,4,0
0,_Howard,_55 - Duckett,_55 - Duckett,26,5,0,0,1,0,0,0,27,6,0,0
0,_Independence,_Ashley,_Ashley,330,78,7,8,3,4,0,1,276,117,25,0
0,_Independence,_Barren,_Barren,487,96,15,8,2,2,3,3,435,140,27,0
0,_Independence,_Big Bottom / Wycough / Logan,_Big Bottom / Wycough / Logan,231,43,0,3,1,5,0,0,199,70,5,0
0,_Independence,_Big Bottom Wards 1-3,_Big Bottom Wards 1-3,301,66,8,2,3,2,5,1,265,96,13,0
0,_Independence,_Black River / Marshall,_Black River / Marshall,114,13,2,0,0,0,0,2,103,24,3,0
0,_Independence,_Cushman / Union,_Cushman / Union,373,94,9,7,1,5,1,3,331,126,23,0
0,_Independence,_Departee,_Departee,48,11,1,0,0,1,0,0,45,17,0,0
0,_Independence,_Dota,_Dota,278,71,11,3,0,3,4,0,244,105,10,0
0,_Independence,_Fairview,_Fairview,410,73,12,5,1,0,2,1,351,114,18,0
0,_Independence,_Gainsboro,_Gainsboro,276,76,11,5,0,3,1,5,250,94,20,0
0,_Independence,_Greenbrier - Desha,_Greenbrier - Desha,251,73,8,2,0,2,1,2,227,96,7,0
0,_Independence,_Greenbrier - Jamestown,_Greenbrier - Jamestown,76,16,3,1,2,2,0,0,66,30,3,0
0,_Independence,_Greenbrier - Locust Grove,_Greenbrier - Locust Grove,166,27,4,2,2,2,0,0,148,43,5,0
0,_Independence,_Hill,_Hill,87,21,0,0,0,2,0,0,72,25,4,0
0,_Independence,_Huff,_Huff,219,38,5,5,0,3,2,0,206,56,5,1
0,_Independence,_Jefferson,_Jefferson,60,16,3,1,0,0,0,0,52,22,3,0
0,_Independence,_Liberty,_Liberty,316,52,3,3,2,4,3,0,279,76,15,0
0,_Independence,_Magness,_Magness,152,28,6,0,1,2,0,0,131,41,10,0
0,_Independence,_McHue,_McHue,998,268,35,6,13,7,8,3,901,343,56,1
0,_Independence,_McHue 3,_McHue 3,209,54,11,5,3,2,0,3,184,86,9,0
0,_Independence,_Moorefield Twp,_Moorefield Twp,372,100,9,10,6,0,1,0,338,133,14,0
0,_Independence,_Moorefield Ward 1,_Moorefield Ward 1,437,186,14,17,2,4,0,2,428,211,15,0
0,_Independence,_Moorefield Ward 4,_Moorefield Ward 4,176,57,5,4,0,0,1,0,180,56,6,0
0,_Independence,_Oil Trough,_Oil Trough,159,57,5,4,2,2,3,3,144,76,10,0
0,_Independence,_Relief,_Relief,147,20,5,1,0,1,0,1,130,34,8,0
0,_Independence,_Rosie,_Rosie,190,37,4,0,4,2,3,2,161,72,4,0
0,_Independence,_Ruddell Rural,_Ruddell Rural,400,119,10,7,1,4,2,1,380,134,14,1
0,_Independence,_Ruddell Ward 1,_Ruddell Ward 1,325,164,21,4,6,4,0,0,318,190,14,1
0,_Independence,_Ruddell Ward 2,_Ruddell Ward 2,461,270,33,8,6,7,6,2,434,301,32,0
0,_Independence,_Ruddell Ward 3,_Ruddell Ward 3,449,202,27,10,8,6,5,2,409,238,35,2
0,_Independence,_Ruddell Ward 4,_Ruddell Ward 4,342,209,21,9,8,7,1,4,339,234,24,0
0,_Independence,_Salado,_Salado,248,72,10,7,2,6,1,2,236,95,9,1
0,_Independence,_Washington,_Washington,330,71,21,3,2,2,3,3,292,108,23,0
0,_Independence,_White River,_White River,518,103,13,5,4,5,1,1,466,144,24,1
0,_Izard,_Big Spring,_Big Spring,70,22,0,0,0,0,0,0,63,24,1,0
0,_Izard,_Boswell,_Boswell,63,19,4,0,1,0,4,0,62,20,7,0
0,_Izard,_Brockwell,_Brockwell,127,33,2,1,0,2,4,0,110,46,6,0
0,_Izard,_Calico Rock Rural,_Calico Rock Rural,147,33,3,1,4,2,1,0,117,42,11,0
0,_Izard,_Calico Rock Ward 1,_Calico Rock Ward 1,33,12,2,0,0,0,0,0,28,14,2,0
0,_Izard,_Calico Rock Ward 2,_Calico Rock Ward 2,100,31,4,1,1,0,0,0,84,38,7,0
0,_Izard,_Calico Rock Ward 3,_Calico Rock Ward 3,103,20,2,0,2,0,0,0,87,28,4,0
0,_Izard,_Calico Rock Ward 4,_Calico Rock Ward 4,73,22,8,1,2,0,0,0,61,28,8,0
0,_Izard,_Claiborne,_Claiborne,39,16,8,0,1,0,0,0,35,17,5,0
0,_Izard,_Dolph,_Dolph,88,20,5,1,0,0,1,0,74,27,9,0
0,_Izard,_Franklin City,_Franklin City,80,18,0,2,0,0,2,0,75,22,1,0
0,_Izard,_Franklin Rural,_Franklin Rural,64,20,2,0,1,0,2,0,60,21,7,0
0,_Izard,_Gid,_Gid,79,8,2,0,2,1,0,1,72,14,4,0
0,_Izard,_Guion City,_Guion City,18,4,1,0,0,0,0,1,18,2,2,0
0,_Izard,_Guion Rural,_Guion Rural,19,6,0,0,2,0,0,0,16,10,1,0
0,_Izard,_Horseshoe Bend Rural,_Horseshoe Bend Rural,9,2,0,1,0,0,0,0,9,3,0,0
0,_Izard,_Horseshoe Bend Ward 1,_Horseshoe Bend Ward 1,73,45,1,0,1,4,0,0,67,44,7,2
0,_Izard,_Horseshoe Bend Ward 2,_Horseshoe Bend Ward 2,219,61,7,3,1,0,1,2,204,67,5,0
0,_Izard,_Horseshoe Bend Ward 3,_Horseshoe Bend Ward 3,150,48,3,1,3,1,1,0,135,54,10,0
0,_Izard,_Horseshoe Bend Ward 4,_Horseshoe Bend Ward 4,239,61,4,0,0,1,0,0,211,72,11,0
0,_Izard,_Knob Creek,_Knob Creek,20,8,0,0,0,0,2,0,20,8,0,0
0,_Izard,_Lacrosse,_Lacrosse,48,13,4,0,0,0,0,0,46,17,1,0
0,_Izard,_Lafferty,_Lafferty,19,0,0,0,2,0,0,0,14,3,2,0
0,_Izard,_Larkin,_Larkin,32,10,1,0,0,1,0,0,25,13,1,0
0,_Izard,_Melbourne Rural,_Melbourne Rural,130,47,5,2,1,1,0,0,112,58,9,0
0,_Izard,_Melbourne Ward 1,_Melbourne Ward 1,149,59,8,2,5,0,0,0,132,80,11,0
0,_Izard,_Melbourne Ward 2,_Melbourne Ward 2,119,49,3,5,2,1,0,0,117,52,2,0
0,_Izard,_Melbourne Ward 3,_Melbourne Ward 3,81,24,5,6,2,0,0,1,79,36,4,0
0,_Izard,_Melbourne Ward 4,_Melbourne Ward 4,179,50,2,5,1,4,5,1,168,68,8,0
0,_Izard,_Mt. Pleasant City,_Mt. Pleasant City,150,22,6,3,1,4,0,1,132,40,7,0
0,_Izard,_Mt. Pleasant Rural,_Mt. Pleasant Rural,134,25,2,1,2,0,0,1,125,33,3,1
0,_Izard,_Myron,_Myron,33,15,0,1,0,0,0,1,32,15,1,0
0,_Izard,_Newburg,_Newburg,69,22,1,0,0,0,0,0,63,26,3,1
0,_Izard,_Oxford City,_Oxford City,203,46,3,4,1,1,0,1,191,43,13,1
0,_Izard,_Oxford City in Brockwell,_Oxford City in Brockwell,0,3,1,0,0,0,0,0,1,4,0,0
0,_Izard,_Oxford Rural,_Oxford Rural,51,13,2,1,1,0,1,0,46,14,7,0
0,_Izard,_Pineville City,_Pineville City,53,20,2,1,2,0,0,0,38,27,2,0
0,_Izard,_Pineville Rural,_Pineville Rural,147,41,2,0,2,1,1,0,121,55,5,0
0,_Izard,_Sage,_Sage,129,28,6,0,1,1,3,1,117,43,7,0
0,_Izard,_Sage in Melbourne Ward 4,_Sage in Melbourne Ward 4,4,3,0,1,0,0,1,0,3,4,1,0
0,_Izard,_Strawberry,_Strawberry,44,21,2,2,0,0,0,0,35,26,2,0
0,_Izard,_Sylamore,_Sylamore,83,15,1,0,0,1,0,0,67,27,3,0
0,_Izard,_Twin Creek,_Twin Creek,29,22,2,0,0,1,0,0,26,21,6,0
0,_Izard,_Violet Hill,_Violet Hill,136,23,2,3,0,1,1,1,122,36,5,0
0,_Izard,_Wideman,_Wideman,47,5,0,0,0,0,2,0,38,13,2,0
0,_Izard,_Wiseman,_Wiseman,42,11,2,0,0,0,0,0,37,15,1,0
0,_Izard,_Zion,_Zion,118,17,5,0,1,2,0,0,98,34,8,0
0,_Jackson,_Amagon/Algoa/Blackville/Pennington/Remmel,_Amagon/Algoa/Blackville/Pennington/Remmel,132,53,6,0,1,1,1,1,119,67,7,1
0,_Jackson,_Beedeville City,_Beedeville City,24,9,1,1,0,1,1,1,23,15,1,0
0,_Jackson,_Beedeville/Gourdneck,_Beedeville/Gourdneck,68,11,1,2,0,1,1,0,62,18,2,0
0,_Jackson,_Denmark/Liberty/Crossroads-37,_Denmark/Liberty/Crossroads-37,248,39,8,1,0,1,0,1,225,63,7,0
0,_Jackson,_Diaz,_Diaz,234,138,7,2,1,1,4,4,216,158,14,0
0,_Jackson,_Grubbs,_Grubbs,123,33,5,2,1,0,2,0,117,42,5,0
0,_Jackson,_Horseshoe/Ingleside/Island/Alcorn,_Horseshoe/Ingleside/Island/Alcorn,87,68,0,3,0,1,2,2,72,81,4,0
0,_Jackson,_Jacksonport/Hickory Grove,_Jacksonport/Hickory Grove,76,23,4,3,3,1,3,1,66,35,7,1
0,_Jackson,_New&Old Glaise/Olyphant,_New&Old Glaise/Olyphant,260,33,8,4,1,2,5,3,244,57,9,1
0,_Jackson,_Newport JP 2,_Newport JP 2,21,1,0,1,0,0,1,0,18,6,0,0
0,_Jackson,_Newport JP 7,_Newport JP 7,171,224,4,3,4,2,0,1,153,235,10,1
0,_Jackson,_Newport/Airbase/Greenhaw/Macks,_Newport/Airbase/Greenhaw/Macks,922,562,31,23,6,11,13,8,844,656,49,3
0,_Jackson,_Swifton,_Swifton,56,16,2,0,2,0,2,0,46,27,4,0
0,_Jackson,_Swifton City,_Swifton City,186,86,5,3,2,2,0,1,152,122,6,0
0,_Jackson,_Tuckerman 2,_Tuckerman 2,48,26,1,0,0,2,1,0,48,28,0,0
0,_Jackson,_Tuckerman Wards 1-3,_Tuckerman Wards 1-3,437,196,21,7,4,3,8,5,391,252,27,0
0,_Jackson,_Tuckerman/Water Store/Campbell Station,_Tuckerman/Water Store/Campbell Station,109,28,5,1,1,0,2,2,99,44,5,0
0,_Jackson,_Tupelo City,_Tupelo City,24,19,1,1,0,2,1,0,23,23,2,0
0,_Jackson,_Tupelo/Auverne/Weldon/Shoffner,_Tupelo/Auverne/Weldon/Shoffner,41,18,1,1,0,0,1,2,40,22,3,0
0,_Jefferson,_1,_1,71,19,1,0,1,2,1,1,60,28,5,0
0,_Jefferson,_10,_10,19,5,0,0,0,0,0,0,21,2,0,0
0,_Jefferson,_101,_101,35,10,0,0,0,0,0,0,26,16,1,0
0,_Jefferson,_102,_102,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_103,_103,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_104,_104,14,111,0,1,0,0,0,0,15,103,2,0
0,_Jefferson,_105,_105,2,29,0,0,1,0,0,0,1,27,1,1
0,_Jefferson,_106,_106,5,69,0,0,0,0,0,1,11,58,2,0
0,_Jefferson,_107,_107,34,395,4,2,1,1,2,0,43,364,14,0
0,_Jefferson,_108,_108,1,17,0,0,0,0,1,0,2,15,1,0
0,_Jefferson,_109,_109,4,97,0,0,2,1,0,1,4,93,1,0
0,_Jefferson,_11,_11,27,9,1,0,2,0,0,1,26,9,3,0
0,_Jefferson,_110,_110,4,195,2,2,2,0,1,1,23,163,11,0
0,_Jefferson,_111,_111,10,117,1,0,2,1,1,0,14,108,4,0
0,_Jefferson,_112,_112,13,306,3,1,3,0,1,5,27,284,5,1
0,_Jefferson,_113,_113,45,329,3,1,0,0,0,1,57,290,11,0
0,_Jefferson,_114,_114,25,341,1,2,1,0,2,2,33,317,7,0
0,_Jefferson,_115,_115,4,110,4,0,1,0,0,2,6,103,6,0
0,_Jefferson,_116,_116,13,148,1,1,2,0,0,1,24,131,9,1
0,_Jefferson,_117,_117,5,148,2,0,2,0,0,0,15,125,10,0
0,_Jefferson,_119,_119,0,49,1,0,0,0,0,1,10,39,1,0
0,_Jefferson,_120,_120,1,90,0,0,2,0,1,0,4,81,4,0
0,_Jefferson,_121,_121,2,86,0,1,0,0,0,0,3,81,0,0
0,_Jefferson,_122,_122,7,330,1,1,2,1,3,0,27,296,12,1
0,_Jefferson,_123,_123,0,23,0,0,0,0,0,0,1,17,1,0
0,_Jefferson,_124,_124,10,68,1,0,0,0,1,0,8,66,2,0
0,_Jefferson,_125,_125,10,4,0,0,0,0,0,0,6,7,1,0
0,_Jefferson,_126,_126,4,268,0,2,4,0,3,1,17,241,4,0
0,_Jefferson,_128,_128,3,5,0,0,0,0,0,0,5,3,0,0
0,_Jefferson,_129,_129,0,1,0,0,0,0,0,0,0,1,0,0
0,_Jefferson,_130,_130,48,59,1,0,3,1,1,0,42,61,2,3
0,_Jefferson,_2,_2,22,111,0,2,4,2,2,1,29,98,2,0
0,_Jefferson,_201,_201,4,214,2,1,3,0,2,2,21,189,4,0
0,_Jefferson,_202,_202,3,95,1,1,0,0,1,0,6,85,0,1
0,_Jefferson,_203,_203,7,149,4,0,1,0,0,1,12,131,8,0
0,_Jefferson,_204,_204,0,1,0,0,0,0,0,0,0,1,0,0
0,_Jefferson,_205,_205,8,120,0,0,2,0,1,0,14,102,6,0
0,_Jefferson,_206,_206,6,79,1,0,1,0,3,0,7,70,3,0
0,_Jefferson,_207,_207,5,24,0,0,2,0,0,0,6,23,2,0
0,_Jefferson,_208,_208,5,31,0,0,0,0,0,0,4,29,2,0
0,_Jefferson,_209,_209,2,29,1,0,0,0,0,0,1,31,1,0
0,_Jefferson,_210,_210,1,24,0,0,1,0,0,0,5,19,1,0
0,_Jefferson,_211,_211,24,255,5,1,2,2,1,0,31,234,12,1
0,_Jefferson,_212,_212,4,66,1,0,1,0,0,1,9,54,6,0
0,_Jefferson,_213,_213,8,57,0,0,1,0,0,0,5,56,1,0
0,_Jefferson,_214,_214,40,272,3,4,0,2,0,4,52,252,11,1
0,_Jefferson,_215,_215,178,347,5,9,3,4,5,2,188,329,13,0
0,_Jefferson,_216,_216,92,136,9,0,1,0,0,0,94,130,4,0
0,_Jefferson,_217,_217,20,61,0,0,0,0,0,0,15,61,1,1
0,_Jefferson,_218,_218,79,468,5,4,9,4,0,1,104,426,16,0
0,_Jefferson,_219,_219,67,41,3,0,1,0,0,1,75,37,0,0
0,_Jefferson,_220,_220,38,343,3,2,1,1,0,3,61,307,9,0
0,_Jefferson,_221,_221,1,4,0,0,0,0,0,0,2,3,0,0
0,_Jefferson,_222,_222,156,508,3,5,5,2,2,1,155,496,11,4
0,_Jefferson,_223,_223,0,6,1,0,0,0,0,0,2,5,0,0
0,_Jefferson,_224,_224,30,135,1,1,0,1,0,0,34,127,2,0
0,_Jefferson,_225,_225,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_226,_226,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_227,_227,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_26,_26,39,90,0,0,1,0,1,0,39,87,2,0
0,_Jefferson,_27,_27,32,15,4,0,0,1,1,0,26,19,6,0
0,_Jefferson,_28,_28,67,128,0,1,0,1,2,0,59,113,4,0
0,_Jefferson,_29,_29,38,45,3,1,1,0,1,1,36,40,4,1
0,_Jefferson,_3,_3,14,2,0,0,0,1,0,1,11,7,0,0
0,_Jefferson,_30,_30,0,9,0,0,1,0,1,0,2,9,0,0
0,_Jefferson,_301,_301,4,164,1,0,1,1,2,1,11,146,3,0
0,_Jefferson,_302,_302,0,28,1,0,0,0,0,0,2,25,1,0
0,_Jefferson,_303,_303,0,13,0,0,0,0,0,0,2,10,1,0
0,_Jefferson,_304,_304,6,109,0,0,1,0,0,1,15,90,3,0
0,_Jefferson,_306,_306,1,15,0,0,0,0,0,0,2,11,0,0
0,_Jefferson,_307,_307,1,37,1,0,0,0,0,0,2,35,1,0
0,_Jefferson,_308,_308,5,13,0,0,0,0,0,0,6,11,1,0
0,_Jefferson,_309,_309,36,202,3,1,2,1,2,0,37,191,5,0
0,_Jefferson,_31,_31,23,54,0,0,0,0,1,0,22,50,1,0
0,_Jefferson,_310,_310,13,173,5,0,2,1,0,0,14,166,8,0
0,_Jefferson,_311,_311,6,59,1,0,0,0,0,2,5,53,3,0
0,_Jefferson,_312,_312,8,266,4,0,2,1,0,0,22,226,16,0
0,_Jefferson,_313,_313,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_314,_314,64,200,2,2,2,1,1,0,54,196,9,0
0,_Jefferson,_315,_315,12,169,0,1,2,2,4,1,22,156,4,0
0,_Jefferson,_316,_316,34,309,3,3,1,0,2,3,44,281,8,0
0,_Jefferson,_317,_317,31,97,1,0,0,1,2,0,30,94,3,1
0,_Jefferson,_318,_318,0,6,0,0,0,0,0,0,0,6,0,0
0,_Jefferson,_319,_319,11,181,2,0,0,0,0,1,19,161,4,0
0,_Jefferson,_32,_32,0,2,0,0,0,0,0,0,0,2,0,0
0,_Jefferson,_320,_320,11,63,1,1,2,0,0,0,12,60,4,0
0,_Jefferson,_321,_321,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_322,_322,1,2,0,0,0,0,0,0,1,2,0,0
0,_Jefferson,_323,_323,3,49,0,0,1,1,0,0,5,48,0,0
0,_Jefferson,_324,_324,231,231,5,2,10,0,0,0,204,248,19,1
0,_Jefferson,_325,_325,4,4,0,0,0,0,0,0,2,5,1,0
0,_Jefferson,_326,_326,40,38,1,0,0,0,1,0,32,44,3,0
0,_Jefferson,_327,_327,46,67,0,1,1,1,0,0,46,67,0,0
0,_Jefferson,_328,_328,26,287,5,2,1,0,1,0,29,280,4,0
0,_Jefferson,_329,_329,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_33,_33,11,9,0,1,0,0,0,0,8,12,0,0
0,_Jefferson,_330,_330,141,241,6,3,3,1,3,0,141,240,5,1
0,_Jefferson,_331,_331,88,278,2,0,1,1,0,3,102,257,6,0
0,_Jefferson,_332,_332,2,22,0,1,0,0,0,0,3,21,1,0
0,_Jefferson,_34,_34,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_35,_35,1,0,0,0,0,0,0,0,1,0,0,0
0,_Jefferson,_36,_36,9,3,0,0,0,0,0,0,6,5,0,0
0,_Jefferson,_37,_37,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_38,_38,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_39,_39,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_4,_4,28,44,0,0,0,0,1,0,20,47,1,0
0,_Jefferson,_40,_40,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_401,_401,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_402,_402,2,0,0,0,0,0,0,0,2,0,0,0
0,_Jefferson,_403,_403,56,37,2,0,1,0,1,3,51,42,2,0
0,_Jefferson,_404,_404,31,29,0,0,1,0,1,1,23,37,3,0
0,_Jefferson,_405,_405,7,115,1,0,1,1,0,2,13,100,7,0
0,_Jefferson,_406,_406,269,195,5,6,2,2,0,1,241,208,16,0
0,_Jefferson,_407,_407,70,118,5,2,0,0,0,0,72,112,9,0
0,_Jefferson,_408,_408,45,303,0,2,4,1,0,2,63,268,13,0
0,_Jefferson,_409,_409,4,110,1,0,0,0,0,0,7,98,2,0
0,_Jefferson,_41,_41,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_410,_410,2,60,0,0,1,0,0,0,4,52,6,0
0,_Jefferson,_411,_411,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_412,_412,1,1,0,0,0,0,0,0,1,1,0,0
0,_Jefferson,_413,_413,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_414,_414,3,0,0,0,0,0,0,0,1,1,0,0
0,_Jefferson,_415,_415,8,26,1,2,0,0,0,0,9,26,0,0
0,_Jefferson,_416,_416,4,290,5,1,2,0,2,1,22,249,17,1
0,_Jefferson,_417,_417,0,2,0,0,0,0,0,0,0,1,0,0
0,_Jefferson,_418,_418,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_419,_419,2,13,0,0,0,0,1,0,2,10,3,0
0,_Jefferson,_42,_42,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_420,_420,2,92,2,0,1,0,0,0,6,81,0,1
0,_Jefferson,_421,_421,1,51,0,0,0,0,0,0,3,44,2,0
0,_Jefferson,_422,_422,3,154,0,0,0,2,0,2,11,133,9,0
0,_Jefferson,_423,_423,5,465,2,1,4,0,1,1,24,419,16,1
0,_Jefferson,_424,_424,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jefferson,_425,_425,12,5,0,0,0,0,0,0,8,7,3,0
0,_Jefferson,_426,_426,0,0,0,0,0,0,0,0,0,0,0,0
