IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NM_20161108_GEN_PRE_DEM_CLINTON,USA_NM_20161108_GEN_PRE_REP_TRUMP,USA_NM_20161108_GEN_PRE_LIB_JOHNSON,USA_NM_20161108_GEN_PRE_GRE_STEIN,USA_NM_20161108_GEN_PRE_BET_MCMULLIN,USA_NM_20161108_GEN_PRE_CON_CASTLE,USA_NM_20161108_GEN_PRE_SOC_RIVA,USA_NM_20161108_GEN_PRE_DEL_FUENTE,USA_NM_20161108_GEN_SOS_DEM_OLIVER,USA_NM_20161108_GEN_SOS_REP_ESPINOZA,USA_NM_20161108_GEN_SSC_DEM_VIGIL,USA_NM_20161108_GEN_SSC_REP_NAKAMURA,USA_NM_20161108_GEN_SAC_DEM_VARGAS,USA_NM_20161108_GEN_SAC_REP_FRENCH
0,_Chaves,_PRECINCT 031,_PRECINCT 031,126,213,49,1,3,2,0,0,135,245,166,216,156,222
0,_Chaves,_PRECINCT 032,_PRECINCT 032,70,97,22,0,0,0,0,0,71,112,83,91,84,88
0,_Chaves,_PRECINCT 033,_PRECINCT 033,106,157,30,2,1,1,1,0,121,170,136,151,133,155
0,_Chaves,_PRECINCT 034,_PRECINCT 034,84,79,21,1,1,0,0,0,83,95,97,80,102,77
0,_Chaves,_PRECINCT 035,_PRECINCT 035,93,170,33,3,2,1,0,0,107,190,102,187,105,185
0,_Chaves,_PRECINCT 036,_PRECINCT 036,100,390,28,1,2,0,1,0,137,377,133,369,115,391
0,_Chaves,_PRECINCT 041,_PRECINCT 041,149,526,54,3,0,4,1,1,195,529,175,545,174,541
0,_Chaves,_PRECINCT 042,_PRECINCT 042,86,95,22,1,0,0,0,0,96,104,104,94,104,93
0,_Chaves,_PRECINCT 043,_PRECINCT 043,117,95,34,0,2,0,1,0,137,102,137,98,131,102
0,_Chaves,_PRECINCT 044,_PRECINCT 044,3,17,0,0,0,0,0,0,3,17,5,14,1,18
0,_Chaves,_PRECINCT 045,_PRECINCT 045,0,15,0,0,0,0,0,0,0,15,0,15,0,15
0,_Chaves,_PRECINCT 046,_PRECINCT 046,9,79,6,0,2,1,0,0,17,80,13,83,11,83
0,_Chaves,_PRECINCT 047,_PRECINCT 047,0,6,0,0,0,0,0,0,0,6,0,6,0,5
0,_Chaves,_PRECINCT 051,_PRECINCT 051,68,57,20,0,2,0,0,0,73,68,89,50,86,51
0,_Chaves,_PRECINCT 052,_PRECINCT 052,127,188,24,0,0,1,1,0,136,196,143,180,141,185
0,_Chaves,_PRECINCT 061,_PRECINCT 061,95,42,22,1,0,0,0,2,88,67,114,37,113,37
0,_Chaves,_PRECINCT 062,_PRECINCT 062,140,75,18,0,0,0,2,0,125,94,154,64,151,63
0,_Chaves,_PRECINCT 063,_PRECINCT 063,285,172,41,1,5,2,0,1,305,182,329,151,316,165
0,_Chaves,_PRECINCT 071,_PRECINCT 071,58,243,18,1,3,0,0,0,79,245,70,247,65,251
0,_Chaves,_PRECINCT 072,_PRECINCT 072,194,266,50,3,0,4,1,0,202,297,224,271,209,287
0,_Chaves,_PRECINCT 073,_PRECINCT 073,55,165,21,0,0,0,0,0,57,179,52,178,50,183
0,_Chaves,_PRECINCT 081,_PRECINCT 081,60,96,14,1,2,0,0,0,70,96,69,95,72,92
0,_Chaves,_PRECINCT 082,_PRECINCT 082,100,174,38,0,0,0,1,0,127,179,118,184,109,189
0,_Chaves,_PRECINCT 083,_PRECINCT 083,53,154,16,2,0,0,0,0,69,151,70,148,66,152
0,_Chaves,_PRECINCT 084,_PRECINCT 084,123,254,48,0,2,0,1,1,148,269,143,266,154,252
0,_Chaves,_PRECINCT 085,_PRECINCT 085,84,183,14,1,1,1,0,0,95,182,95,181,89,183
0,_Chaves,_PRECINCT 090,_PRECINCT 090,89,123,26,1,2,0,0,0,102,134,112,121,115,118
0,_Chaves,_PRECINCT 091,_PRECINCT 091,170,303,37,2,3,1,0,1,205,302,212,286,197,297
0,_Chaves,_PRECINCT 092,_PRECINCT 092,65,155,23,0,0,0,3,0,72,167,82,152,79,156
0,_Chaves,_PRECINCT 093,_PRECINCT 093,159,323,50,3,1,0,1,0,196,329,197,330,196,328
0,_Chaves,_PRECINCT 094,_PRECINCT 094,181,168,31,2,1,0,0,0,188,177,190,168,198,160
0,_Chaves,_PRECINCT 101,_PRECINCT 101,189,537,52,3,3,0,0,0,223,543,239,516,226,525
0,_Chaves,_PRECINCT 102,_PRECINCT 102,142,376,68,1,3,0,1,0,183,394,207,364,195,370
0,_Chaves,_PRECINCT 103,_PRECINCT 103,41,137,14,0,0,0,0,0,50,141,51,140,52,137
0,_Chaves,_PRECINCT 104,_PRECINCT 104,1,74,2,1,0,0,0,0,4,73,1,76,1,74
0,_Cibola,_PRECINCT 001,_PRECINCT 001,10,98,6,0,0,0,0,0,23,85,21,91,18,92
0,_Cibola,_PRECINCT 002,_PRECINCT 002,96,65,28,1,1,0,1,0,111,66,117,59,130,44
0,_Cibola,_PRECINCT 003,_PRECINCT 003,24,38,13,1,0,0,0,0,41,34,34,33,41,30
0,_Cibola,_PRECINCT 004,_PRECINCT 004,52,208,12,1,10,0,1,0,84,192,74,202,69,198
0,_Cibola,_PRECINCT 005,_PRECINCT 005,639,186,136,16,7,5,9,1,701,246,696,237,693,247
0,_Cibola,_PRECINCT 006,_PRECINCT 006,30,53,5,2,1,1,0,0,36,51,35,52,30,56
0,_Cibola,_PRECINCT 007,_PRECINCT 007,137,229,58,7,1,0,0,0,207,209,198,207,210,197
0,_Cibola,_PRECINCT 008,_PRECINCT 008,186,153,50,1,4,0,0,1,239,147,220,157,243,137
0,_Cibola,_PRECINCT 009,_PRECINCT 009,272,335,75,4,1,3,0,0,347,317,303,357,348,306
0,_Cibola,_PRECINCT 010,_PRECINCT 010,149,166,56,1,4,2,0,1,214,154,182,188,212,149
0,_Cibola,_PRECINCT 011,_PRECINCT 011,231,239,64,2,1,0,0,0,305,222,280,242,296,214
0,_Cibola,_PRECINCT 012,_PRECINCT 012,105,125,29,2,1,0,0,0,134,117,119,134,119,128
0,_Cibola,_PRECINCT 013,_PRECINCT 013,108,113,24,0,3,0,2,1,146,95,141,91,144,87
0,_Cibola,_PRECINCT 014,_PRECINCT 014,100,273,33,3,0,1,1,1,151,241,132,262,127,260
0,_Cibola,_PRECINCT 015,_PRECINCT 015,252,396,68,2,4,1,0,0,349,347,314,372,328,349
0,_Cibola,_PRECINCT 016,_PRECINCT 016,119,156,24,2,1,0,0,0,134,156,114,176,129,157
0,_Cibola,_PRECINCT 017,_PRECINCT 017,430,54,83,11,1,0,3,0,458,94,374,167,443,97
0,_Cibola,_PRECINCT 018,_PRECINCT 018,96,44,9,0,0,0,0,0,92,48,90,51,102,32
0,_Cibola,_PRECINCT 019,_PRECINCT 019,46,103,14,3,0,0,0,0,63,95,55,100,63,93
0,_Cibola,_PRECINCT 020,_PRECINCT 020,193,55,48,5,1,0,0,0,226,65,173,114,217,71
0,_Cibola,_PRECINCT 021,_PRECINCT 021,108,31,33,1,1,1,0,0,125,45,97,72,120,48
0,_Cibola,_PRECINCT 022,_PRECINCT 022,121,21,31,2,0,2,0,0,133,36,98,72,127,45
0,_Cibola,_PRECINCT 023,_PRECINCT 023,39,5,13,0,0,0,1,0,49,9,29,29,46,12
0,_Cibola,_PRECINCT 024,_PRECINCT 024,122,24,33,5,0,0,2,0,149,33,118,64,137,45
0,_Cibola,_PRECINCT 025,_PRECINCT 025,76,25,25,1,1,0,0,0,97,29,65,61,90,36
0,_Colfax,_PRECINCT 001,_PRECINCT 001,403,561,105,20,6,2,0,0,483,582,369,683,421,629
0,_Colfax,_PRECINCT 002,_PRECINCT 002,141,117,36,1,1,0,1,0,164,117,148,139,163,120
0,_Colfax,_PRECINCT 003,_PRECINCT 003,95,110,27,0,2,0,0,0,114,118,88,140,103,123
0,_Colfax,_PRECINCT 004,_PRECINCT 004,97,143,20,2,2,0,0,0,134,121,110,148,116,136
0,_Colfax,_PRECINCT 005,_PRECINCT 005,170,181,39,1,3,1,0,0,204,184,163,221,171,213
0,_Colfax,_PRECINCT 007,_PRECINCT 007,71,105,23,1,0,1,1,2,101,97,78,118,84,111
0,_Colfax,_PRECINCT 010,_PRECINCT 010,18,73,2,0,0,0,0,0,32,58,25,63,19,70
0,_Colfax,_PRECINCT 011,_PRECINCT 011,50,57,17,2,1,0,0,0,63,61,56,63,68,55
0,_Colfax,_PRECINCT 012,_PRECINCT 012,68,66,15,0,1,0,1,0,91,55,85,60,74,71
0,_Colfax,_PRECINCT 013,_PRECINCT 013,40,33,9,0,4,0,0,0,49,32,42,38,44,38
0,_Colfax,_PRECINCT 014,_PRECINCT 014,59,80,14,3,2,0,0,0,76,76,70,80,69,79
0,_Colfax,_PRECINCT 015,_PRECINCT 015,96,163,25,1,2,1,0,0,126,150,108,160,102,168
0,_Colfax,_PRECINCT 016,_PRECINCT 016,191,241,41,0,2,0,2,1,252,212,245,208,239,217
0,_Colfax,_PRECINCT 017,_PRECINCT 017,104,76,17,0,0,1,0,1,117,75,110,76,117,68
0,_Colfax,_PRECINCT 018,_PRECINCT 018,45,33,5,0,0,0,0,0,46,34,49,30,49,32
0,_Colfax,_PRECINCT 019,_PRECINCT 019,50,20,8,0,1,1,0,0,54,24,60,19,62,16
0,_Colfax,_PRECINCT 020,_PRECINCT 020,118,82,39,3,2,1,0,0,151,82,154,79,158,72
0,_Colfax,_PRECINCT 021,_PRECINCT 021,167,170,51,1,1,1,0,1,222,155,188,184,203,168
0,_Colfax,_PRECINCT 022,_PRECINCT 022,146,274,34,2,1,3,0,1,204,245,158,294,161,289
0,_Curry,_PRECINCT 001,_PRECINCT 001,3,90,3,1,0,0,0,0,11,75,10,78,9,76
0,_Curry,_PRECINCT 002,_PRECINCT 002,8,129,4,0,1,0,0,0,17,116,15,121,9,125
0,_Curry,_PRECINCT 003,_PRECINCT 003,13,113,7,0,1,0,0,0,20,104,15,112,18,110
0,_Curry,_PRECINCT 004,_PRECINCT 004,30,340,19,1,1,0,0,0,87,280,66,293,40,317
0,_Curry,_PRECINCT 005,_PRECINCT 005,49,163,22,0,0,0,0,0,71,148,68,149,68,147
0,_Curry,_PRECINCT 006,_PRECINCT 006,100,47,23,2,0,1,1,0,110,53,124,41,120,44
0,_Curry,_PRECINCT 007,_PRECINCT 007,151,79,25,2,5,3,0,0,153,91,169,73,179,63
0,_Curry,_PRECINCT 008,_PRECINCT 008,175,193,48,3,3,0,0,0,201,203,218,183,214,184
0,_Curry,_PRECINCT 009,_PRECINCT 009,167,182,49,1,7,2,1,0,183,199,205,173,207,171
0,_Curry,_PRECINCT 010,_PRECINCT 010,40,256,13,2,1,1,0,0,63,238,53,246,51,248
0,_Curry,_PRECINCT 011,_PRECINCT 011,178,456,72,4,4,1,0,0,238,450,231,451,235,440
0,_Curry,_PRECINCT 012,_PRECINCT 012,152,302,42,3,3,0,0,1,200,284,194,284,190,287
0,_Curry,_PRECINCT 013,_PRECINCT 013,80,244,38,2,1,0,0,0,113,235,103,245,104,242
0,_Curry,_PRECINCT 014,_PRECINCT 014,79,295,27,1,4,3,0,0,108,284,102,288,99,292
0,_Curry,_PRECINCT 015,_PRECINCT 015,98,254,43,3,7,3,1,0,136,257,130,256,146,236
0,_Curry,_PRECINCT 016,_PRECINCT 016,0,32,3,0,0,0,0,0,7,26,7,27,5,29
0,_Curry,_PRECINCT 017,_PRECINCT 017,103,431,34,2,1,1,0,0,126,428,110,446,103,451
0,_Curry,_PRECINCT 018,_PRECINCT 018,234,1013,50,5,32,2,1,0,286,988,263,985,256,990
0,_Curry,_PRECINCT 019,_PRECINCT 019,129,647,52,1,6,4,0,0,199,607,172,626,159,632
0,_Curry,_PRECINCT 020,_PRECINCT 020,126,186,41,4,1,1,2,0,155,198,161,187,165,182
0,_Curry,_PRECINCT 021,_PRECINCT 021,135,229,42,4,2,1,0,1,171,224,162,227,171,216
0,_Curry,_PRECINCT 022,_PRECINCT 022,67,87,22,6,0,0,0,0,85,93,95,81,94,84
0,_Curry,_PRECINCT 023,_PRECINCT 023,49,328,23,1,6,2,0,0,82,315,66,321,57,335
0,_Curry,_PRECINCT 024,_PRECINCT 024,193,576,46,2,5,1,1,1,240,556,219,566,218,569
0,_Curry,_PRECINCT 025,_PRECINCT 025,105,53,14,0,2,1,0,2,109,57,125,42,126,39
0,_Curry,_PRECINCT 026,_PRECINCT 026,70,76,14,4,0,0,0,0,71,79,82,68,78,72
0,_Curry,_PRECINCT 027,_PRECINCT 027,44,51,5,0,0,1,1,0,51,48,58,40,56,38
0,_Curry,_PRECINCT 028,_PRECINCT 028,62,73,20,0,0,1,0,1,66,86,81,69,84,65
0,_Curry,_PRECINCT 029,_PRECINCT 029,71,103,15,2,1,0,1,0,81,102,72,107,79,98
0,_Curry,_PRECINCT 030,_PRECINCT 030,28,220,16,1,0,1,0,0,52,205,48,202,36,209
0,_Curry,_PRECINCT 031,_PRECINCT 031,46,134,20,2,1,0,0,0,67,126,56,138,56,136
0,_Curry,_PRECINCT 032,_PRECINCT 032,50,211,27,3,1,0,0,0,69,204,55,217,53,215
0,_Curry,_PRECINCT 033,_PRECINCT 033,80,325,23,4,2,3,1,0,100,316,95,317,95,321
0,_Curry,_PRECINCT 034,_PRECINCT 034,4,89,3,0,0,0,0,0,19,66,9,75,8,76
0,_Curry,_PRECINCT 035,_PRECINCT 035,48,396,23,3,1,3,0,0,91,367,70,391,54,398
0,_Curry,_PRECINCT 036,_PRECINCT 036,21,137,12,0,2,0,0,0,35,130,28,136,25,138
0,_Curry,_PRECINCT 037,_PRECINCT 037,133,495,33,5,11,3,0,0,178,482,148,501,153,495
0,_De Baca,_PRECINCT 001,_PRECINCT 001,7,68,6,0,0,0,0,0,13,64,7,65,6,63
0,_De Baca,_PRECINCT 002,_PRECINCT 002,59,335,36,1,1,0,0,0,135,275,107,293,109,288
0,_De Baca,_PRECINCT 003,_PRECINCT 003,65,178,32,3,1,0,0,0,116,144,100,157,97,155
0,_De Baca,_PRECINCT 004,_PRECINCT 004,62,39,15,2,0,0,0,0,56,46,67,36,59,38
0,_Dona Ana,_PRECINCT 001,_PRECINCT 001,128,130,14,0,2,0,0,0,122,133,133,124,145,114
0,_Dona Ana,_PRECINCT 002,_PRECINCT 002,161,104,11,0,4,0,0,0,143,118,161,100,162,98
0,_Dona Ana,_PRECINCT 003,_PRECINCT 003,133,103,11,2,3,0,0,0,111,118,118,107,122,100
0,_Dona Ana,_PRECINCT 004,_PRECINCT 004,364,129,44,3,3,1,0,3,350,175,383,141,390,130
0,_Dona Ana,_PRECINCT 005,_PRECINCT 005,315,235,70,6,9,1,2,1,330,278,317,294,340,271
0,_Dona Ana,_PRECINCT 006,_PRECINCT 006,82,141,18,5,0,1,1,0,86,150,77,156,79,154
0,_Dona Ana,_PRECINCT 007,_PRECINCT 007,255,251,49,6,9,1,0,0,270,284,265,284,269,281
0,_Dona Ana,_PRECINCT 008,_PRECINCT 008,523,104,37,7,1,0,3,1,463,184,519,133,517,133
0,_Dona Ana,_PRECINCT 009,_PRECINCT 009,156,47,16,2,0,0,1,0,146,60,159,52,166,45
0,_Dona Ana,_PRECINCT 010,_PRECINCT 010,415,104,19,6,1,3,1,0,357,165,392,128,402,118
0,_Dona Ana,_PRECINCT 011,_PRECINCT 011,557,86,25,9,0,3,3,2,485,152,536,92,546,80
0,_Dona Ana,_PRECINCT 012,_PRECINCT 012,789,180,53,9,4,2,3,1,701,278,745,218,777,189
0,_Dona Ana,_PRECINCT 013,_PRECINCT 013,1211,100,44,24,2,2,7,1,1080,231,1159,139,1183,111
0,_Dona Ana,_PRECINCT 014,_PRECINCT 014,669,713,60,12,8,1,1,1,626,771,630,762,667,724
0,_Dona Ana,_PRECINCT 015,_PRECINCT 015,901,483,66,18,6,4,5,2,829,586,868,544,908,491
0,_Dona Ana,_PRECINCT 016,_PRECINCT 016,315,147,19,3,2,1,1,0,293,178,308,160,324,143
0,_Dona Ana,_PRECINCT 017,_PRECINCT 017,355,203,44,2,4,1,0,1,340,256,358,237,369,224
0,_Dona Ana,_PRECINCT 018,_PRECINCT 018,410,169,31,9,6,1,0,0,402,212,411,203,416,193
0,_Dona Ana,_PRECINCT 019,_PRECINCT 019,378,458,70,8,8,0,2,1,395,493,387,498,426,457
0,_Dona Ana,_PRECINCT 020,_PRECINCT 020,332,251,43,8,4,1,2,0,345,272,345,278,356,262
0,_Dona Ana,_PRECINCT 021,_PRECINCT 021,300,390,39,9,7,0,0,0,301,427,236,492,283,440
0,_Dona Ana,_PRECINCT 022,_PRECINCT 022,491,393,127,16,9,0,0,1,533,471,538,463,571,425
0,_Dona Ana,_PRECINCT 023,_PRECINCT 023,264,123,40,9,2,0,0,0,268,154,284,135,300,118
0,_Dona Ana,_PRECINCT 024,_PRECINCT 024,280,170,51,7,3,1,0,0,296,195,292,203,304,185
0,_Dona Ana,_PRECINCT 025,_PRECINCT 025,200,98,24,6,4,0,1,0,205,119,189,135,204,120
0,_Dona Ana,_PRECINCT 026,_PRECINCT 026,399,360,72,10,9,0,0,1,407,410,410,405,435,380
0,_Dona Ana,_PRECINCT 027,_PRECINCT 027,247,93,33,7,3,3,1,0,254,122,254,123,259,117
0,_Dona Ana,_PRECINCT 028,_PRECINCT 028,358,97,46,3,1,3,1,0,341,149,357,133,382,108
0,_Dona Ana,_PRECINCT 029,_PRECINCT 029,134,47,21,5,2,1,0,1,137,60,143,57,147,53
0,_Dona Ana,_PRECINCT 030,_PRECINCT 030,199,94,51,11,2,0,0,1,230,116,219,126,232,111
0,_Dona Ana,_PRECINCT 031,_PRECINCT 031,250,131,30,10,3,0,0,0,261,148,246,163,262,141
0,_Dona Ana,_PRECINCT 032,_PRECINCT 032,77,14,5,5,0,0,0,0,70,27,79,19,80,17
0,_Dona Ana,_PRECINCT 033,_PRECINCT 033,247,116,33,6,1,2,0,0,250,135,236,152,258,128
0,_Dona Ana,_PRECINCT 034,_PRECINCT 034,420,187,65,12,4,1,0,0,419,250,419,245,441,221
0,_Dona Ana,_PRECINCT 035,_PRECINCT 035,192,52,20,6,0,0,2,1,179,76,205,56,207,52
0,_Dona Ana,_PRECINCT 036,_PRECINCT 036,127,49,15,6,1,1,0,1,124,65,140,53,146,45
0,_Dona Ana,_PRECINCT 037,_PRECINCT 037,247,79,22,9,1,1,2,0,264,89,247,104,266,86
0,_Dona Ana,_PRECINCT 038,_PRECINCT 038,338,149,53,4,3,3,0,1,347,184,364,166,367,160
0,_Dona Ana,_PRECINCT 039,_PRECINCT 039,225,123,36,6,5,0,0,0,229,149,226,149,234,137
0,_Dona Ana,_PRECINCT 040,_PRECINCT 040,279,195,42,7,7,0,1,2,275,232,278,232,295,208
0,_Dona Ana,_PRECINCT 041,_PRECINCT 041,157,53,22,3,0,2,2,0,153,69,165,56,168,52
0,_Dona Ana,_PRECINCT 042,_PRECINCT 042,133,40,18,9,3,0,2,0,129,65,138,54,151,40
0,_Dona Ana,_PRECINCT 043,_PRECINCT 043,184,61,30,9,1,3,2,1,193,89,197,84,202,75
0,_Dona Ana,_PRECINCT 044,_PRECINCT 044,227,83,15,6,3,0,0,0,232,98,244,83,252,75
0,_Dona Ana,_PRECINCT 045,_PRECINCT 045,208,83,40,6,1,1,2,0,219,107,230,97,233,93
0,_Dona Ana,_PRECINCT 046,_PRECINCT 046,173,84,33,6,3,0,0,2,180,109,183,105,200,87
0,_Dona Ana,_PRECINCT 047,_PRECINCT 047,247,98,34,6,0,0,1,0,250,121,248,126,266,102
0,_Dona Ana,_PRECINCT 048,_PRECINCT 048,307,126,40,10,2,0,0,1,298,149,306,145,321,128
0,_Dona Ana,_PRECINCT 049,_PRECINCT 049,198,113,24,6,4,1,0,0,200,134,186,146,207,127
0,_Dona Ana,_PRECINCT 050,_PRECINCT 050,128,49,19,8,3,4,5,0,134,80,134,80,146,67
0,_Dona Ana,_PRECINCT 051,_PRECINCT 051,220,112,40,8,2,1,0,0,225,146,228,141,237,128
0,_Dona Ana,_PRECINCT 052,_PRECINCT 052,373,168,91,17,12,0,2,1,416,221,404,232,416,217
0,_Dona Ana,_PRECINCT 053,_PRECINCT 053,253,111,54,12,5,0,2,1,271,151,275,153,286,132
0,_Dona Ana,_PRECINCT 054,_PRECINCT 054,131,50,32,17,2,2,0,0,147,83,146,79,161,64
0,_Dona Ana,_PRECINCT 055,_PRECINCT 055,308,200,75,11,1,5,2,1,347,237,332,253,351,226
0,_Dona Ana,_PRECINCT 056,_PRECINCT 056,459,296,64,19,6,2,3,0,483,342,425,400,474,349
0,_Dona Ana,_PRECINCT 057,_PRECINCT 057,258,166,28,15,5,0,1,0,279,178,254,205,261,194
0,_Dona Ana,_PRECINCT 058,_PRECINCT 058,154,79,46,6,4,2,0,0,163,115,165,111,168,107
0,_Dona Ana,_PRECINCT 059,_PRECINCT 059,576,599,103,13,11,3,2,2,589,679,593,676,620,642
0,_Dona Ana,_PRECINCT 060,_PRECINCT 060,67,59,9,1,1,0,0,0,60,60,70,53,70,51
0,_Dona Ana,_PRECINCT 061,_PRECINCT 061,433,271,80,25,9,1,2,1,449,345,443,350,465,321
0,_Dona Ana,_PRECINCT 062,_PRECINCT 062,603,619,129,19,21,1,0,1,646,696,627,716,653,670
0,_Dona Ana,_PRECINCT 063,_PRECINCT 063,279,319,35,3,1,1,0,0,283,344,280,348,304,320
0,_Dona Ana,_PRECINCT 064,_PRECINCT 064,120,124,28,3,2,1,0,0,133,131,131,133,140,126
0,_Dona Ana,_PRECINCT 065,_PRECINCT 065,213,85,34,3,2,1,1,0,211,113,221,108,241,89
0,_Dona Ana,_PRECINCT 066,_PRECINCT 066,541,423,101,13,8,2,1,3,561,485,561,491,578,464
0,_Dona Ana,_PRECINCT 067,_PRECINCT 067,692,486,112,18,13,5,1,1,682,589,644,627,684,581
0,_Dona Ana,_PRECINCT 068,_PRECINCT 068,187,105,37,11,0,1,2,0,195,127,190,132,203,117
0,_Dona Ana,_PRECINCT 069,_PRECINCT 069,238,151,59,9,1,0,0,0,260,178,242,200,257,180
0,_Dona Ana,_PRECINCT 070,_PRECINCT 070,169,101,34,12,4,1,0,0,187,126,188,126,193,119
0,_Dona Ana,_PRECINCT 071,_PRECINCT 071,268,186,51,10,5,1,0,0,281,221,249,252,259,235
0,_Dona Ana,_PRECINCT 072,_PRECINCT 072,123,127,28,2,4,0,1,0,139,139,125,152,143,134
0,_Dona Ana,_PRECINCT 073,_PRECINCT 073,453,323,59,7,9,2,0,0,446,380,394,424,425,381
0,_Dona Ana,_PRECINCT 074,_PRECINCT 074,168,175,14,4,6,4,0,0,161,197,171,190,177,184
0,_Dona Ana,_PRECINCT 075,_PRECINCT 075,379,310,41,5,4,3,1,2,352,361,384,333,410,306
0,_Dona Ana,_PRECINCT 076,_PRECINCT 076,181,115,25,3,2,0,1,0,176,142,181,130,191,116
0,_Dona Ana,_PRECINCT 077,_PRECINCT 077,206,129,22,3,5,1,0,0,198,154,184,171,194,154
0,_Dona Ana,_PRECINCT 078,_PRECINCT 078,516,277,83,15,6,6,1,0,522,361,538,351,560,324
0,_Dona Ana,_PRECINCT 079,_PRECINCT 079,336,136,28,3,0,0,1,1,312,178,337,153,342,148
0,_Dona Ana,_PRECINCT 080,_PRECINCT 080,421,47,22,3,4,0,1,0,347,99,379,66,393,53
0,_Dona Ana,_PRECINCT 081,_PRECINCT 081,62,92,7,4,1,1,0,0,66,91,74,89,71,91
0,_Dona Ana,_PRECINCT 082,_PRECINCT 082,282,111,34,5,4,1,1,2,268,162,294,137,303,127
0,_Dona Ana,_PRECINCT 083,_PRECINCT 083,611,482,95,13,10,7,1,1,627,553,635,551,656,520
0,_Dona Ana,_PRECINCT 084,_PRECINCT 084,224,238,62,11,7,0,0,1,238,282,243,288,258,268
0,_Dona Ana,_PRECINCT 085,_PRECINCT 085,263,228,34,12,7,1,0,0,281,254,274,261,279,248
0,_Dona Ana,_PRECINCT 086,_PRECINCT 086,477,473,94,10,7,2,0,2,492,536,501,533,534,490
0,_Dona Ana,_PRECINCT 087,_PRECINCT 087,293,505,91,4,2,0,0,0,318,546,304,567,316,546
0,_Dona Ana,_PRECINCT 088,_PRECINCT 088,115,72,22,5,1,0,1,0,135,73,129,81,132,76
0,_Dona Ana,_PRECINCT 089,_PRECINCT 089,261,228,33,8,5,0,1,0,255,269,237,285,261,260
0,_Dona Ana,_PRECINCT 090,_PRECINCT 090,251,179,49,5,8,2,1,0,271,210,260,224,280,199
0,_Dona Ana,_PRECINCT 091,_PRECINCT 091,228,140,27,8,1,0,1,1,236,159,245,152,251,141
0,_Dona Ana,_PRECINCT 092,_PRECINCT 092,90,24,15,2,2,1,1,0,82,43,89,37,95,32
0,_Dona Ana,_PRECINCT 093,_PRECINCT 093,104,26,8,1,1,0,0,1,98,38,107,31,102,34
0,_Dona Ana,_PRECINCT 094,_PRECINCT 094,195,68,37,6,2,4,1,2,208,86,216,85,230,67
0,_Dona Ana,_PRECINCT 095,_PRECINCT 095,47,51,5,0,0,0,0,0,45,47,47,46,49,44
0,_Dona Ana,_PRECINCT 096,_PRECINCT 096,275,248,50,7,6,2,2,1,282,293,293,284,311,260
0,_Dona Ana,_PRECINCT 097,_PRECINCT 097,701,82,29,7,2,0,6,2,608,148,642,107,663,89
0,_Dona Ana,_PRECINCT 098,_PRECINCT 098,184,221,39,3,7,1,0,1,191,260,195,256,200,248
0,_Dona Ana,_PRECINCT 099,_PRECINCT 099,337,385,81,16,10,2,3,0,382,428,369,437,382,418
0,_Dona Ana,_PRECINCT 100,_PRECINCT 100,186,243,34,5,8,3,1,0,196,263,189,272,200,258
0,_Dona Ana,_PRECINCT 101,_PRECINCT 101,394,256,70,5,12,0,1,0,377,337,399,317,419,293
0,_Dona Ana,_PRECINCT 102,_PRECINCT 102,764,809,111,14,20,3,2,2,747,904,691,969,746,894
0,_Dona Ana,_PRECINCT 103,_PRECINCT 103,278,195,45,11,4,0,1,1,276,238,265,251,288,219
0,_Dona Ana,_PRECINCT 104,_PRECINCT 104,202,136,23,6,0,0,1,0,201,154,183,178,190,164
0,_Dona Ana,_PRECINCT 105,_PRECINCT 105,667,545,118,18,14,0,1,3,682,637,698,618,734,576
0,_Dona Ana,_PRECINCT 106,_PRECINCT 106,657,531,95,8,13,2,2,1,636,623,583,680,648,602
0,_Dona Ana,_PRECINCT 107,_PRECINCT 107,264,387,43,2,3,1,0,0,265,410,232,440,249,417
0,_Dona Ana,_PRECINCT 108,_PRECINCT 108,433,316,46,7,7,0,1,0,437,353,389,399,419,363
0,_Dona Ana,_PRECINCT 109,_PRECINCT 109,670,570,110,15,16,8,1,0,699,640,668,672,722,611
0,_Dona Ana,_PRECINCT 110,_PRECINCT 110,447,456,56,17,5,0,2,0,441,502,395,546,417,517
0,_Dona Ana,_PRECINCT 111,_PRECINCT 111,21,76,9,2,0,0,2,0,33,73,29,79,36,70
0,_Dona Ana,_PRECINCT 112,_PRECINCT 112,726,784,109,18,21,3,1,1,690,930,663,956,736,873
0,_Dona Ana,_PRECINCT 113,_PRECINCT 113,274,251,32,8,4,0,0,0,290,263,242,306,271,273
0,_Dona Ana,_PRECINCT 114,_PRECINCT 114,369,375,45,11,5,1,0,0,354,422,315,469,348,421
0,_Dona Ana,_PRECINCT 115,_PRECINCT 115,148,273,48,1,7,3,0,0,163,303,151,313,159,301
0,_Dona Ana,_PRECINCT 116,_PRECINCT 116,340,285,54,6,3,4,0,1,325,340,305,361,337,323
0,_Dona Ana,_PRECINCT 117,_PRECINCT 117,461,297,87,6,8,2,1,0,449,372,476,345,492,324
0,_Dona Ana,_PRECINCT 118,_PRECINCT 118,340,297,67,9,6,4,0,0,349,348,353,343,368,325
