IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_SC_20161108_GEN_PRE_REP_TRUMP,USA_SC_20161108_GEN_PRE_DEM_CLINTON,USA_SC_20161108_GEN_PRE_LIB_JOHNSON,USA_SC_20161108_GEN_PRE_GRE_STEIN,USA_SC_20161108_GEN_PRE_IND_MCMULLIN,USA_SC_20161108_GEN_PRE_CON_CASTLE,USA_SC_20161108_GEN_PRE_AME_SKEWES,USA_SC_20161108_GEN_USS_REP_SCOTT,USA_SC_20161108_GEN_USS_DEM_DIXON,USA_SC_20161108_GEN_USS_LIB_BLEDSOE,USA_SC_20161108_GEN_USS_AME_SCARBOROUGH,USA_SC_20161108_GEN_USS_OTH_WRITEIN
0,_027,_New Zion,_016,261,177,1,1,0,2,1,253,179,5,1,0
0,_027,_Paxville,_017,290,508,18,4,12,2,3,306,480,10,3,2
0,_027,_Panola,_018,48,175,1,1,1,0,0,59,154,3,0,0
0,_027,_Sardina-Gable,_019,111,282,0,0,0,0,1,108,268,3,1,0
0,_027,_Summerton No. 1,_020,680,518,14,2,10,2,2,699,455,10,4,2
0,_027,_Summerton No. 2,_021,54,180,0,1,4,0,0,55,170,5,3,0
0,_027,_Summerton No. 3,_022,121,620,4,0,0,0,0,137,570,3,3,0
0,_027,_Turbeville,_023,626,280,3,0,1,0,4,616,274,5,8,1
0,_027,_Wilson Foreston,_024,311,561,3,3,3,5,1,296,520,8,3,7
0,_027,_Oakdale,_025,129,163,1,1,1,2,0,130,160,3,1,0
0,_029,_HORSE PEN,_10,340,154,4,2,3,4,3,341,132,9,10,0
0,_029,_HUDSON MILL,_11,283,129,5,1,3,3,0,291,105,6,2,0
0,_029,_JACKSONBORO,_12,65,261,0,1,3,0,0,74,246,1,2,0
0,_029,_MAPLE CANE,_14,520,123,14,9,5,3,0,510,106,16,4,0
0,_029,_MASHAWVILLE,_15,219,302,11,1,3,1,0,230,268,5,1,3
0,_029,_PEEPLES,_17,406,300,18,1,5,1,0,420,269,4,8,2
0,_029,_PETITS,_18,103,68,8,5,1,0,0,112,71,0,0,1
0,_029,_PENIEL,_19,286,239,14,3,5,3,2,298,222,4,8,0
0,_029,_BELLS,_2,146,85,1,1,0,0,0,139,82,4,0,0
0,_029,_RITTER,_20,144,367,1,0,3,3,0,155,331,3,0,0
0,_029,_ROUND O,_21,407,230,13,3,9,7,2,397,214,23,8,0
0,_029,_RICE PATCH,_22,293,184,9,0,1,3,0,298,160,7,8,0
0,_029,_RUFFIN,_23,109,96,0,0,1,0,1,114,75,0,0,0
0,_029,_SIDNEYS,_24,305,93,6,0,1,1,1,295,86,5,4,2
0,_029,_STOKES,_26,404,120,9,3,1,1,5,406,95,4,6,2
0,_029,_SNIDERS,_27,314,121,4,2,0,1,0,309,119,9,2,0
0,_029,_WALTERBORO NO. 1,_29,311,302,10,6,4,0,0,339,256,8,0,0
0,_029,_WALTERBORO NO. 2,_30,203,400,11,5,5,1,2,229,348,7,6,0
0,_029,_WALTERBORO NO. 3,_31,104,672,8,4,1,0,2,127,584,3,8,3
0,_029,_WALTERBORO NO. 4,_32,432,274,23,5,1,3,0,488,213,13,6,0
0,_029,_WILLIAMS,_33,121,118,0,0,2,3,0,128,105,0,2,0
0,_029,_WOLF CREEK,_34,235,42,6,0,0,0,0,220,42,4,5,0
0,_029,_EDISTO BEACH,_35,635,219,17,1,4,0,2,680,135,5,4,0
0,_029,_WALTERBORO NO. 5,_36,462,201,14,5,11,1,0,514,159,5,4,0
0,_029,_WALTERBORO NO. 6,_37,282,308,8,4,4,3,2,290,282,9,5,0
0,_029,_ASHTON-LODGE,_38,293,97,8,0,6,3,0,294,97,6,2,0
0,_029,_BEREA-SMOAKS,_39,278,485,9,1,1,0,0,283,434,9,4,0
0,_029,_CANADYS,_5,210,165,10,0,3,1,1,209,152,9,8,0
0,_029,_COTTAGEVILLE,_6,677,289,13,6,6,8,2,689,245,17,11,0
0,_029,_EDISTO,_7,89,184,0,1,3,1,0,85,162,6,2,0
0,_029,_GREEN POND,_8,162,519,5,5,4,4,1,194,473,4,0,0
0,_029,_HENDERSONVILLE,_9,253,480,3,4,4,1,3,269,442,7,3,0
0,_031,_Antioch,_001,696,537,12,4,5,4,1,689,510,20,8,0
0,_031,_Auburn,_002,98,411,5,0,1,2,1,105,388,6,2,0
0,_031,_Bethel,_003,273,250,6,1,9,1,0,275,240,6,1,2
0,_031,_Black Creek-Clyde,_004,672,231,6,3,0,4,1,632,216,11,11,0
0,_031,_Burnt Branch,_005,337,167,7,1,8,2,1,345,153,11,1,0
0,_031,_Darlington No. 1,_007,89,109,3,0,2,0,2,92,100,4,2,0
0,_031,_Darlington No. 2,_008,277,596,5,3,0,3,0,290,538,13,4,0
0,_031,_Darlington No. 4,_010,230,504,8,1,3,1,1,266,458,3,1,0
0,_031,_Darlington No. 5,_011,50,850,7,5,3,1,0,76,792,4,8,0
0,_031,_Dovesville,_012,384,681,5,7,5,1,1,385,658,7,5,0
0,_031,_Hartsville No. 1,_013,583,227,33,11,18,2,1,633,190,24,4,5
0,_031,_Hartsville No. 4,_016,157,436,7,7,4,2,0,145,437,12,1,0
0,_031,_Hartsville No. 5,_017,809,585,29,13,13,6,3,839,537,35,3,0
0,_031,_Hartsville No. 6,_018,14,920,1,3,0,0,1,41,878,1,4,0
0,_031,_Hartsville No. 7,_019,360,331,14,5,4,0,3,370,314,11,3,0
0,_031,_Hartsville No. 8,_020,1405,417,42,12,24,1,1,1444,372,40,8,2
0,_031,_High Hill,_021,770,804,16,4,5,1,0,785,759,11,10,0
0,_031,_Indian Branch,_022,298,144,7,1,1,0,1,284,143,10,6,0
0,_031,_Kelleytown,_023,1018,249,27,5,6,7,3,1060,183,24,9,0
0,_031,_Lake Swamp,_024,536,426,18,6,6,4,1,562,395,13,5,0
0,_031,_Lamar No. 1,_025,218,372,2,0,1,1,1,221,358,1,2,0
0,_031,_Lamar No. 2,_026,724,447,14,1,4,7,1,738,428,13,4,0
0,_031,_Lydia,_027,168,383,4,1,1,2,1,164,384,1,0,0
0,_031,_Mechanicsville,_028,465,552,9,4,5,0,0,466,526,12,3,2
0,_031,_New Market,_031,664,107,11,1,2,4,3,632,112,15,3,0
0,_031,_Oates,_032,474,282,7,1,4,6,0,480,262,7,2,2
0,_031,_Palmetto,_033,563,660,19,11,5,4,3,591,617,16,5,2
0,_031,_Society Hill,_036,204,461,2,2,1,1,0,211,434,5,2,0
0,_031,_Swift Creek,_037,410,217,8,1,1,0,2,388,210,7,11,0
0,_031,_Darlington No. 3,_038,871,581,21,12,14,1,3,896,555,13,8,0
0,_031,_Darlington No. 6,_040,487,472,11,1,3,4,1,472,464,18,4,0
0,_031,_Hartsville No. 9,_041,685,479,19,6,10,1,1,684,455,26,0,0
0,_033,_East Dillon,_001,979,226,6,5,6,4,4,967,179,11,6,0
0,_033,_West Dillon,_002,200,835,5,9,5,7,1,255,683,13,7,3
0,_033,_South Dillon,_003,162,762,4,5,5,6,2,214,582,10,7,0
0,_033,_Latta,_004,754,820,10,10,3,1,6,779,730,10,15,0
0,_033,_New Holly,_005,177,88,3,0,1,0,0,173,82,2,0,0
0,_033,_Lake View,_006,490,362,6,5,1,1,1,494,334,4,4,2
0,_033,_Kemper,_007,146,180,1,2,2,3,0,149,155,4,0,0
0,_033,_Pleasant Hill,_008,112,52,1,0,0,0,0,105,45,2,0,0
0,_033,_Mt. Calvary,_009,416,838,12,4,9,0,4,455,714,11,12,3
0,_033,_Bermuda,_010,124,73,0,1,1,0,1,122,65,2,0,0
0,_033,_PLEASANT HILL,_011,98,45,0,1,0,0,0,96,43,1,0,0
0,_033,_Hamer,_012,315,224,9,0,2,0,1,320,187,6,3,5
0,_033,_Oakland,_013,245,376,3,2,3,0,2,258,312,6,6,0
0,_033,_Carolina,_014,60,124,0,0,0,0,0,56,120,0,0,2
0,_033,_Little Rock,_015,173,315,3,2,2,0,0,178,266,8,3,0
0,_033,_Minturn,_016,55,80,1,2,1,0,0,54,72,2,0,0
0,_033,_Oak Grove,_017,402,174,8,4,0,0,4,370,163,11,8,2
0,_033,_Manning,_018,134,82,0,1,1,0,1,125,71,4,0,0
0,_033,_Floydale,_019,346,102,3,1,1,1,1,333,96,7,1,2
0,_033,_Fork,_020,249,76,4,0,0,0,0,240,70,2,2,0
0,_035,_Rosinville,_025,510,443,8,0,4,3,0,509,404,13,7,0
0,_035,_St. George No. 2,_026,268,189,8,2,2,1,0,278,153,8,0,0
0,_035,_St. George No. 1,_027,363,299,8,4,7,0,0,368,295,7,6,0
0,_035,_Grover,_028,323,273,11,2,1,0,0,335,258,2,2,0
0,_035,_Reevesville,_029,360,354,7,2,0,3,3,374,328,6,4,1
0,_035,_Harleyville,_030,299,209,5,1,2,5,0,295,202,8,3,1
0,_035,_Four Hole,_031,426,336,11,1,0,7,1,433,317,12,7,0
0,_035,_Rosses,_033,450,293,11,1,2,1,0,461,272,11,3,0
0,_035,_Ridgeville,_034,303,271,5,2,4,3,1,329,231,7,7,0
0,_035,_Givhans,_035,415,227,7,0,5,3,1,421,199,5,7,0
0,_035,_Delemars,_036,85,379,4,2,0,1,0,99,369,0,1,0
0,_035,_Saul Dam,_037,189,69,13,2,4,1,1,201,64,8,3,0
0,_035,_Coastal,_038,291,359,32,9,11,4,3,334,331,21,6,4
0,_035,_Trolley,_039,336,361,32,9,9,1,0,404,317,8,2,1
0,_035,_Tranquil,_040,257,103,8,2,2,1,0,271,83,2,5,0
0,_035,_Beech Hill,_041,554,200,22,6,10,3,1,642,130,6,1,0
0,_035,_Flowertown,_042,586,252,34,4,11,1,1,677,187,9,6,1
0,_035,_Knightsville,_043,515,242,12,4,8,8,1,572,184,14,6,1
0,_035,_Clemson,_044,577,175,24,6,13,0,1,662,109,12,1,0
0,_035,_Germantown,_045,532,274,20,7,9,1,0,603,197,9,7,1
0,_035,_Greenwave,_046,352,271,13,6,5,3,0,396,231,8,1,2
0,_035,_Newington,_047,569,237,39,6,10,4,0,692,143,11,5,0
0,_035,_Carolina,_048,525,534,39,15,11,7,3,618,459,21,4,0
0,_035,_Dorchester,_049,351,204,24,7,15,3,0,421,150,9,1,2
0,_035,_Archdale,_050,397,379,22,9,10,4,0,469,307,19,7,2
0,_035,_Stallsville,_052,472,191,17,5,7,3,1,527,146,11,2,0
0,_035,_Indian Field,_054,122,237,2,1,5,1,0,122,228,5,2,0
0,_035,_Spann,_055,585,226,38,8,18,5,1,688,167,16,2,0
0,_035,_North Summerville,_056,163,96,11,3,0,0,0,181,81,7,2,0
0,_035,_Tupperway,_057,331,167,17,4,8,1,0,371,135,8,5,0
0,_035,_Irongate,_058,373,94,15,5,15,0,5,412,79,8,2,1
0,_035,_Greenhurst,_060,389,240,37,4,10,3,3,446,210,15,6,0
0,_035,_Ashborough East,_061,314,277,19,7,4,4,1,345,255,12,2,1
0,_035,_Ashborough West,_062,216,99,28,6,1,3,0,266,67,10,2,0
0,_035,_Ashley River,_063,803,676,52,9,16,3,1,931,559,27,8,0
0,_035,_Windsor,_064,316,299,21,4,8,5,0,381,246,8,2,0
0,_035,_Bacons Bridge,_066,726,396,49,7,24,3,0,873,299,16,8,0
0,_035,_Brandymill,_067,290,139,26,7,5,0,6,356,105,6,2,0
0,_035,_Briarwood,_068,426,278,23,5,7,0,4,452,260,11,6,0
0,_035,_Butternut,_069,670,391,41,11,19,9,0,791,306,19,4,0
0,_035,_Central,_070,554,255,46,5,19,0,1,675,167,16,4,0
0,_035,_Coosaw,_071,673,508,64,9,16,1,0,823,400,26,7,0
0,_035,_Cypress,_072,890,518,41,8,24,3,1,985,441,28,6,3
0,_035,_King's Grant,_073,674,463,41,6,11,6,1,805,355,20,1,1
0,_035,_Lincoln,_074,265,625,17,7,5,4,0,339,537,14,2,1
0,_035,_Miles/Jamison,_075,726,436,44,13,21,4,3,834,333,30,5,3
0,_035,_Oakbrook,_076,759,671,76,15,23,6,2,929,544,49,8,1
0,_035,_Patriot,_077,178,321,18,2,4,4,1,229,276,8,3,0
0,_035,_Sawmill Branch,_078,594,264,45,9,13,4,4,687,212,15,6,3
0,_035,_Coastal 2,_079,614,398,27,11,19,3,3,699,336,13,9,3
0,_035,_Coastal 3,_080,241,180,22,7,8,1,1,279,150,18,1,0
0,_035,_Archdale 2,_081,485,406,33,6,7,0,0,570,329,22,5,3
0,_035,_Ashborough East 2,_082,495,120,25,4,8,3,3,562,83,11,1,0
0,_035,_Ashborough West 2,_083,585,197,49,6,6,5,0,655,148,26,2,1
0,_035,_Beech Hill 2,_084,706,273,39,8,33,3,1,852,184,16,4,0
0,_035,_Brandymill 2,_085,517,313,39,4,8,3,4,588,255,23,7,0
0,_035,_Briarwood 2,_086,387,222,19,2,6,3,1,425,190,8,8,0
0,_035,_Briarwood 3,_087,375,145,28,5,7,1,0,420,113,15,2,0
0,_035,_Central 2,_088,547,314,30,4,7,1,0,584,271,21,6,0
0,_035,_Clemson 2,_089,794,341,43,13,7,0,0,842,291,28,9,0
0,_035,_Clemson 3,_090,538,285,14,4,7,1,1,564,243,12,7,1
0,_035,_Coosaw 2,_091,640,629,43,19,13,4,1,787,522,16,2,5
0,_035,_Dorchester 2,_092,406,160,43,6,7,1,1,503,100,15,2,0
0,_035,_Flowertown 2,_093,498,365,32,7,11,3,1,552,327,18,4,1
0,_035,_Givhans 2,_094,387,248,11,2,4,1,3,404,225,9,1,0
0,_035,_Indian Field 2,_095,265,297,7,4,1,1,0,295,273,2,2,0
0,_035,_Irongate 2,_096,150,117,14,2,4,5,0,181,101,6,0,0
0,_035,_Irongate 3,_097,281,111,21,3,15,4,0,330,81,6,1,1
0,_035,_King's Grant 2,_098,639,447,31,0,12,3,1,729,358,21,7,0
0,_035,_Newington 2,_099,343,107,24,3,5,0,1,396,70,7,6,0
0,_035,_North Summerville 2,_100,171,514,15,5,6,1,3,256,421,5,5,1
0,_035,_Ridgeville 2,_101,217,256,6,1,4,4,0,252,224,0,3,0
0,_035,_Tranquil 2,_102,419,380,36,6,15,0,0,468,333,23,7,1
0,_035,_Tupperway 2,_103,295,224,18,2,5,3,0,347,178,11,2,0
0,_035,_Tranquil 3,_104,351,121,18,2,7,1,0,386,103,3,2,0
0,_035,_Bacons Bridge 2,_105,554,347,33,4,9,1,0,643,257,22,0,0
0,_035,_Coosaw 3,_106,470,350,30,9,19,4,0,574,275,12,6,0
0,_035,_Cypress 2,_107,354,372,32,13,9,6,3,413,331,15,7,0
0,_035,_Flowertown 3,_108,243,118,14,3,1,0,1,269,96,6,0,0
0,_035,_Oakbrook 2,_109,459,262,33,4,11,8,1,510,224,22,5,0
0,_035,_Windsor 2,_110,219,636,14,9,12,1,0,271,589,6,7,0
0,_037,_Edgefield No.1,_001,382,238,6,6,7,0,1,378,220,11,1,2
0,_037,_Edgefield No.2,_002,494,547,15,0,1,5,3,483,508,16,7,2
0,_037,_Johnston No.1,_004,321,644,8,4,5,2,3,310,650,5,6,0
0,_037,_Johnston No.2,_005,393,528,12,1,1,1,1,389,479,17,4,0
0,_037,_Trenton No.1,_006,398,376,6,3,4,1,4,378,365,17,6,0
0,_037,_Merriweather No.1,_007,1413,342,25,7,18,14,1,1398,326,41,6,2
0,_037,_Westside,_008,623,60,3,1,4,1,0,584,61,17,4,0
0,_037,_Harmony,_009,465,160,10,1,4,0,0,458,158,10,0,0
0,_037,_North Side,_010,150,206,6,1,0,0,0,153,191,4,0,0
0,_037,_Brunson,_011,143,262,5,3,3,1,0,147,244,5,1,0
0,_037,_Merriweather No.2,_012,1608,408,37,6,16,15,1,1554,425,43,18,0
0,_037,_Trenton No.2,_013,452,720,19,2,5,2,0,430,693,22,7,0
0,_039,_Blackstock,_001,11,43,0,0,0,0,0,8,41,0,0,0
0,_039,_Blairs,_002,50,349,3,1,1,1,0,55,334,1,1,0
0,_039,_Centerville,_003,183,78,2,1,2,0,0,179,70,7,1,0
0,_039,_Feasterville,_004,80,176,1,0,0,0,1,80,165,2,0,2
0,_039,_Greenbrier,_005,346,849,15,7,11,1,1,390,787,17,4,0
0,_039,_Gladden Grove,_006,39,17,0,1,0,1,2,30,27,1,0,0
0,_039,_Jenkinsville,_007,72,411,3,0,4,2,0,98,388,1,2,0
0,_039,_Horeb-Glenn,_008,43,219,1,0,1,0,0,47,206,6,2,0
0,_039,_Hickory Ridge,_009,210,434,6,4,8,0,0,224,401,9,4,0
0,_039,_Lebanon,_010,249,261,0,1,0,4,0,241,236,6,2,0
0,_039,_Mitford,_011,293,320,3,0,2,0,0,266,299,10,4,0
0,_039,_Monticello,_012,99,341,8,0,5,0,1,113,317,5,2,0
0,_039,_New Hope,_013,36,17,0,0,1,0,0,32,20,0,0,0
0,_039,_Ridgeway,_014,439,906,13,3,9,4,3,495,823,17,8,0
0,_039,_Simpson,_015,288,374,11,6,6,0,0,322,335,10,3,0
0,_039,_South Winnsboro,_016,82,380,1,3,2,0,1,90,353,6,2,2
0,_039,_Winnsboro Mills,_017,200,267,9,8,4,6,2,198,251,7,6,0
0,_039,_Winnsboro No. 1,_018,188,623,14,5,4,5,3,217,536,9,8,3
0,_039,_Winnsboro No. 2,_019,312,390,6,4,5,1,3,324,351,9,1,0
0,_039,_White Oak,_020,59,147,1,0,4,4,0,77,121,1,0,0
0,_039,_Woodard,_021,21,93,0,0,0,0,0,24,88,1,0,0
0,_039,_Dutchmans Creek,_022,727,250,23,5,4,3,4,755,193,22,19,2
0,_041,_Back Swamp,_001,262,106,0,3,0,0,0,249,104,4,4,0
0,_041,_Brookgreen,_002,105,392,3,0,1,0,1,132,359,3,3,0
0,_041,_Cartersville,_003,366,270,3,3,3,1,1,366,245,3,5,1
0,_041,_Claussen,_004,850,366,12,6,1,3,2,863,345,10,5,1
0,_041,_Coles Crossroads,_005,888,599,36,13,17,4,3,958,540,30,4,2
0,_041,_Cowards No. 1,_006,442,182,8,1,0,0,4,424,179,8,6,0
0,_041,_Cowards No. 2,_007,512,158,4,0,4,1,0,480,159,12,5,1
0,_041,_Delmae No. 1,_008,616,700,37,10,14,6,3,691,630,19,5,3
0,_041,_Delmae No. 2,_009,914,299,24,5,12,4,2,965,229,19,8,3
0,_041,_Ebenezer No. 1,_010,1736,703,72,13,22,0,0,1877,586,35,10,3
0,_041,_Ebenezer No. 2,_011,951,592,40,8,18,2,3,1043,513,26,5,3
0,_041,_Ebenezer No. 3,_012,592,249,18,3,8,1,0,650,185,10,3,1
0,_041,_Effingham,_013,407,103,4,0,1,3,0,400,101,5,1,0
0,_041,_Elim-Glenwood,_014,801,269,8,1,5,1,0,812,229,12,5,0
0,_041,_Evergreen,_015,544,205,5,5,5,1,1,545,198,8,4,0
0,_041,_Florence Ward 1,_016,14,725,2,1,1,1,0,35,683,4,5,0
0,_041,_Florence Ward 2,_017,20,622,2,1,1,0,3,44,590,0,1,1
0,_041,_Florence Ward 3,_018,6,788,8,3,1,4,1,31,758,1,4,1
0,_041,_Florence Ward 4,_019,198,216,14,6,5,0,1,215,192,19,3,1
0,_041,_Florence Ward 5,_020,189,437,13,4,5,3,1,233,393,18,1,0
0,_041,_Florence Ward 6,_022,362,184,12,3,5,0,0,403,138,9,1,0
0,_041,_Florence Ward 7,_023,733,401,37,6,16,1,0,868,289,19,5,0
0,_041,_Florence Ward 8,_024,826,264,32,4,21,0,2,948,169,18,3,1
0,_041,_Florence Ward 9,_025,8,904,4,4,1,1,0,41,847,4,4,0
0,_041,_Florence Ward 10,_026,11,357,1,4,1,0,1,24,347,0,4,0
0,_041,_Florence Ward 11,_027,316,247,14,4,5,0,1,355,224,9,4,0
0,_041,_Florence Ward 12,_028,895,344,35,6,10,4,6,944,286,29,9,0
0,_041,_Florence Ward 14,_029,722,382,26,14,7,3,4,799,316,19,4,0
0,_041,_Florence Ward 15,_030,50,214,0,1,3,0,0,63,201,0,1,0
0,_041,_Friendfield,_031,338,62,4,1,1,0,0,322,58,13,1,0
0,_041,_Gilbert,_032,151,1015,5,6,3,3,2,178,973,4,7,1
0,_041,_Greenwood,_033,602,528,30,4,7,1,0,635,499,18,1,1
0,_041,_Hannah,_034,502,71,10,1,0,0,0,518,50,3,0,0
0,_041,_High Hill,_035,311,90,4,4,6,0,0,303,86,8,3,0
0,_041,_Johnsonville,_036,1126,504,12,5,9,5,2,1151,463,8,7,3
0,_041,_Kingsburg-Stone,_037,369,458,8,3,1,1,0,373,454,5,0,1
0,_041,_Lake City No. 1,_038,231,765,12,4,6,3,1,271,711,7,8,0
0,_041,_Lake City No. 2,_039,574,334,17,8,5,0,1,584,306,13,6,1
0,_041,_Lake City No. 3,_040,414,683,6,6,4,3,4,455,622,12,6,1
0,_041,_Lake City No. 4,_041,31,1217,2,3,4,2,2,67,1153,7,1,0
0,_041,_Leo,_042,165,105,3,0,1,0,0,164,100,1,1,0
0,_041,_Mars Bluff No. 1,_043,738,657,22,3,7,4,0,771,602,14,10,2
0,_041,_Mars Bluff No. 2,_044,645,344,17,4,4,5,1,681,288,14,6,4
0,_041,_Mcallister Mill,_045,384,184,3,1,1,0,0,379,179,0,1,0
0,_041,_Mill Branch,_046,164,355,4,4,1,3,0,178,337,5,3,0
0,_041,_Oak Grove-Sardis,_047,673,147,8,0,3,1,0,658,141,6,5,1
0,_041,_Olanta,_048,583,490,14,3,3,7,3,585,471,16,4,1
0,_041,_Pamplico No. 1,_049,606,250,6,1,1,1,3,602,227,3,14,0
0,_041,_Pamplico No. 2,_050,139,407,6,1,4,1,0,160,377,3,1,0
0,_041,_Prospect,_051,287,18,4,0,0,0,1,277,24,4,3,0
0,_041,_Quinby,_052,167,464,10,3,3,1,1,191,430,6,3,1
0,_041,_Savannah Grove,_054,1062,1080,24,11,12,2,2,1154,966,25,10,3
0,_041,_Scranton,_055,394,291,4,0,0,0,0,376,277,9,4,0
0,_041,_South Florence 1,_056,646,558,36,3,16,10,0,771,472,9,3,2
0,_041,_South Florence 2,_057,205,873,15,5,5,4,4,244,832,13,3,0
0,_041,_Spaulding,_058,35,692,1,1,4,4,0,72,640,4,0,0
0,_041,_Tans Bay,_059,610,404,14,0,6,0,2,618,384,16,5,3
0,_041,_Timmonsville 1,_060,196,862,5,5,4,1,3,205,837,5,6,0
0,_041,_Timmonsville 2,_061,425,378,4,4,4,1,1,404,375,10,6,0
0,_041,_Vox,_062,400,103,15,0,5,1,1,390,117,4,0,1
0,_041,_West Florence 1,_063,1150,677,35,17,14,8,0,1265,560,29,4,0
0,_041,_West Florence 2,_064,558,328,13,11,9,0,0,651,248,5,1,0
0,_041,_SALEM,_53,356,38,6,1,4,0,0,338,36,6,3,1
0,_043,_Andrews,_101,269,789,8,4,5,3,0,292,738,8,5,1
0,_043,_Andrews Outside,_102,412,491,14,1,3,0,0,424,461,9,1,3
0,_043,_Bethel,_103,647,82,6,4,0,0,0,618,93,4,9,1
0,_043,_Black River,_104,802,201,8,7,9,2,3,821,175,9,10,0
0,_043,_Brown's Ferry,_105,227,1042,3,8,7,4,1,256,991,8,3,1
0,_043,_Carver's Bay,_106,127,34,1,1,1,1,1,132,28,0,4,0
0,_043,_Lambert Town,_107,374,81,3,1,1,0,1,374,78,3,6,0
0,_043,_Choppee,_108,171,509,3,3,4,1,0,183,491,3,0,0
0,_043,_Dream Keepers,_109,10,623,5,4,1,0,0,32,583,4,0,0
0,_043,_Folly Grove,_110,548,195,4,1,3,1,1,552,183,5,1,0
0,_043,_Georgetown No. 1,_111,297,210,12,3,3,0,1,332,173,5,0,0
0,_043,_Georgetown No. 3,_112,79,639,7,4,1,3,3,101,604,5,6,0
0,_043,_Georgetown No. 4,_113,195,122,6,6,7,0,0,225,97,4,4,0
0,_043,_Georgetown No. 5,_114,618,377,17,4,9,6,1,645,358,9,4,0
0,_043,_Pee Dee,_115,72,371,0,0,0,1,0,83,352,1,1,0
0,_043,_Kensington,_116,528,150,16,1,8,0,1,548,136,12,1,0
0,_043,_Murrell's Inlet No. 1,_117,1723,654,32,20,24,6,4,1918,481,16,10,0
0,_043,_Murrell's Inlet No. 2,_118,1005,422,32,12,4,2,1,1057,362,12,9,1
0,_043,_Murrell's Inlet No. 3,_119,420,167,13,1,3,0,0,441,129,12,2,1
0,_043,_Murrell's Inlet No. 4,_120,947,202,24,6,7,0,0,961,171,18,10,1
0,_043,_Myersville,_121,35,367,3,1,1,0,0,44,352,0,2,0
0,_043,_Pawley's Island No. 1,_122,1265,544,51,12,14,0,3,1413,425,14,6,0
0,_043,_Pawley's Island No. 2,_123,1034,815,49,14,17,3,4,1175,675,30,10,0
0,_043,_Pawley's Island No. 3,_124,1055,428,37,12,11,4,0,1173,336,10,5,1
0,_043,_Pawley's Island No. 4,_125,1051,355,54,11,18,2,6,1206,244,18,9,0
0,_043,_Pawley's Island No. 5,_126,1176,443,50,10,13,3,0,1349,317,12,5,0
0,_043,_Penny Royal,_127,226,111,1,1,0,0,0,236,91,3,2,1
0,_043,_Plantersville,_128,123,434,4,1,3,0,0,132,422,4,2,1
0,_043,_Pleasant Hill,_129,448,252,14,3,8,6,2,473,233,9,4,0
0,_043,_Potato Bed Ferry,_130,326,229,8,1,3,0,1,326,222,4,7,0
0,_043,_Sampit,_131,127,603,5,1,3,0,1,135,581,3,2,0
0,_043,_Santee,_132,136,661,0,3,4,2,0,160,618,3,2,0
0,_043,_Spring Gully,_133,511,562,3,4,4,6,1,506,557,4,7,1
0,_043,_Winyah Bay,_134,405,145,5,0,3,1,0,414,125,8,1,1
0,_045,_Greenville 1,_201,689,414,63,10,51,6,1,870,320,27,3,1
0,_045,_Greenville 3,_203,770,831,87,19,52,3,1,1077,613,36,3,6
0,_045,_Greenville 4,_204,409,980,63,15,33,2,5,555,857,38,14,1
0,_045,_Greenville 5,_205,559,954,91,23,25,2,4,781,765,44,9,4
0,_045,_Greenville 6,_206,57,216,3,1,4,2,0,63,203,4,2,0
0,_045,_Greenville 7,_207,109,777,17,6,17,2,0,165,713,16,2,0
0,_045,_Greenville 8,_208,301,986,62,13,22,4,3,438,879,35,4,1
0,_045,_Greenville 10,_210,529,790,79,11,36,1,3,733,622,41,6,5
0,_045,_Greenville 14,_214,52,862,10,3,7,0,2,76,808,10,5,3
0,_045,_Greenville 16,_216,698,507,54,13,25,2,5,912,346,24,4,1
0,_045,_Greenville 17,_217,636,415,41,3,32,1,1,879,233,10,1,1
0,_045,_Greenville 18,_218,664,386,50,2,25,1,0,911,197,11,5,0
0,_045,_Greenville 19,_219,179,961,18,17,18,3,1,264,899,13,7,1
0,_045,_Greenville 20,_220,515,336,43,4,11,0,0,707,172,11,1,0
0,_045,_Greenville 21,_221,464,409,78,12,33,2,2,657,286,36,2,1
0,_045,_Greenville 22,_222,967,567,71,10,29,6,2,1186,397,32,6,1
0,_045,_Greenville 23,_223,958,373,41,2,26,2,2,1168,202,12,2,3
0,_045,_Greenville 24,_224,944,909,97,19,43,8,0,1166,759,39,7,1
0,_045,_Greenville 25,_225,532,523,45,13,23,7,2,600,455,41,13,7
0,_045,_Greenville 26,_226,360,681,53,9,22,3,1,465,601,28,3,0
0,_045,_Greenville 27,_227,606,119,28,4,65,17,2,731,94,20,5,1
0,_045,_Greenville 28,_228,278,311,30,19,10,7,0,322,295,21,2,2
0,_045,_Greenville 29,_229,209,799,26,8,21,3,1,281,726,24,4,1
0,_045,_Aiken,_230,210,297,11,3,2,3,1,208,286,10,4,0
0,_045,_Altamont Forest,_231,668,225,24,7,28,2,4,748,173,24,1,1
0,_045,_Asheton Lakes,_232,1526,553,87,11,28,6,4,1775,369,33,10,0
0,_045,_Avon,_233,743,325,21,14,20,8,2,808,271,21,4,2
0,_045,_Belle Meade,_234,52,1022,6,7,3,1,0,88,954,7,7,0
0,_045,_Bells Crossing,_235,1360,565,86,17,38,13,4,1501,472,64,10,4
