IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_IA_20201103_GEN_PRE_REP_TRUMP,USA_IA_20201103_GEN_PRE_DEM_BIDEN,USA_IA_20201103_GEN_PRE_LIB_JORGENSEN,USA_IA_20201103_GEN_PRE_GRE_HAWKINS,USA_IA_20201103_GEN_PRE_CON_BLANKENSHIP,USA_IA_20201103_GEN_PRE_ALL_FUENTE,USA_IA_20201103_GEN_PRE_GEN_KING,USA_IA_20201103_GEN_PRE_IND_WEST,USA_IA_20201103_GEN_PRE_IND_PIERCE,USA_IA_20201103_GEN_PRE_OTH_WRITEIN,USA_IA_20201103_GEN_USS_REP_ERNST,USA_IA_20201103_GEN_USS_DEM_GREENFIELD,USA_IA_20201103_GEN_USS_LIB_STEWART,USA_IA_20201103_GEN_USS_IND_HERZOG,USA_IA_20201103_GEN_USS_OTH_WRITEIN
0,_Ringgold,_Mount Ayr 1,_M1,450,195,2,0,1,0,1,0,0,0,429,193,18,3,0
0,_Ringgold,_Mount Ayr 2,_M2,480,190,3,1,2,0,0,0,0,4,452,198,18,8,1
0,_Ringgold,_Tingley,_TINGLEY,133,30,0,1,0,0,0,0,0,0,127,30,5,2,0
0,_Ringgold,_Union,_UNION,147,95,3,0,0,0,0,0,0,0,151,86,8,0,0
0,_Ringgold,_Washington,_WASHINGTON,378,90,5,0,2,0,0,3,1,0,370,88,13,2,0
0,_Sac,_Auburn,_AUBURN,227,60,5,0,1,0,0,0,0,0,210,68,7,4,0
0,_Sac,_Early,_EARLY,311,106,3,0,1,1,1,1,0,1,289,120,4,3,1
0,_Sac,_Lake View,_LAKEVIEW,792,262,5,3,1,0,0,2,0,1,755,272,28,8,0
0,_Sac,_Lytton,_LYTTON,209,64,2,1,1,0,0,0,0,0,197,67,5,1,1
0,_Sac,_Nemaha,_NEMAHA,139,51,2,0,0,0,0,0,0,1,131,49,7,2,0
0,_Sac,_Odebolt,_ODEBOLT,597,137,3,1,0,0,0,3,0,3,569,144,16,8,0
0,_Sac,_Sac City,_SACCITY,832,419,14,1,3,0,1,2,1,1,789,425,31,16,3
0,_Sac,_Schaller,_SCHALLER,458,180,8,0,2,0,0,1,0,1,442,174,19,13,1
0,_Sac,_Wall Lake,_WALLLAKE,496,110,5,0,0,1,0,1,0,0,467,121,12,5,1
0,_Scott,_(AG) Allen's Grove Township,_ALLENSGROVE,254,116,8,0,0,0,0,0,0,0,253,119,4,1,0
0,_Scott,_(B11) City of Bettendorf,_BW1P1,1038,1112,29,1,0,0,0,1,0,8,1023,1074,48,17,1
0,_Scott,_(B12) City of Bettendorf,_BW1P2,955,948,24,3,2,2,0,10,0,6,916,931,58,16,3
0,_Scott,_(B21) City of Bettendorf,_BW2P1,506,658,19,5,2,0,0,2,0,6,491,649,33,10,1
0,_Scott,_(B22) City of Bettendorf,_BW2P2,1043,1016,27,12,2,1,0,3,0,5,1030,979,62,9,0
0,_Scott,_(B23) City of Bettendorf,_BW2P3,217,181,6,1,1,0,1,1,0,0,211,186,6,1,0
0,_Scott,_(B31) City of Bettendorf,_BW3P1,896,985,22,8,2,1,0,2,0,6,891,963,38,16,0
0,_Scott,_(B32) City of Bettendorf,_BW3P2,908,1040,23,5,5,2,1,1,0,5,905,1014,41,16,3
0,_Scott,_(B41) City of Bettendorf,_BW4P1,1305,1194,22,2,1,0,0,2,0,7,1383,1089,27,11,2
0,_Scott,_(B42) City of Bettendorf,_BW4P2,983,1174,29,2,2,1,0,4,0,9,1019,1109,41,13,0
0,_Scott,_(B51) City of Bettendorf,_BW5P1,1254,1214,26,5,2,1,1,3,0,3,1272,1160,47,13,0
0,_Scott,_(B52) City of Bettendorf,_BW5P2,2126,1905,33,0,2,1,0,3,0,18,2266,1743,41,11,0
0,_Scott,_(BF) City of Buffalo,_BUFFALO,411,211,8,3,0,1,0,0,0,1,376,224,23,8,0
0,_Scott,_(BG) Blue Grass Township,_BLUEGRASS,1033,609,14,0,2,1,1,2,0,7,1016,586,35,13,0
0,_Scott,_(BU) Buffalo Township,_BUFFALOTWP,1242,725,16,2,2,0,0,2,1,3,1187,725,43,13,1
0,_Scott,_(D11) City of Davenport,_DAVENPORT11,652,769,10,4,1,1,1,6,0,4,617,771,28,13,2
0,_Scott,_(D12) City of Davenport,_DAVENPORT12,580,816,20,4,4,4,0,2,0,1,559,806,30,13,1
0,_Scott,_(D13) City of Davenport,_DAVENPORT13,897,897,21,2,3,0,0,1,1,4,823,910,46,15,1
0,_Scott,_(D14) City of Davenport,_DAVENPORT14,544,705,24,6,1,2,1,5,0,0,478,722,48,21,4
0,_Scott,_(D21) City of Davenport,_DAVENPORT21,742,833,28,3,2,1,1,4,0,10,691,832,44,24,1
0,_Scott,_(D22) City of Davenport,_DAVENPORT22,515,702,12,4,0,0,2,3,0,1,491,683,29,12,1
0,_Scott,_(D23) City of Davenport,_DAVENPORT23,647,609,14,4,1,1,2,7,3,5,626,609,30,15,0
0,_Scott,_(D24) City of Davenport,_DAVENPORT24,618,847,17,7,4,0,1,3,1,5,576,845,43,15,2
0,_Scott,_(D31) City of Davenport,_DAVENPORT31,477,689,17,8,2,0,1,3,0,5,442,695,36,19,1
0,_Scott,_(D32) City of Davenport,_DAVENPORT32,253,547,4,5,2,0,0,3,0,2,229,536,24,18,1
0,_Scott,_(D33) City of Davenport,_DAVENPORT33,256,633,14,5,1,3,2,6,0,2,235,622,36,10,1
0,_Scott,_(D34) City of Davenport,_DAVENPORT34,255,749,16,6,1,1,0,9,0,7,257,741,31,9,2
0,_Scott,_(D41) City of Davenport,_DAVENPORT41,788,975,22,2,3,2,0,2,2,6,720,977,57,22,4
0,_Scott,_(D42) City of Davenport,_DAVENPORT42,584,746,24,6,2,2,1,0,1,5,542,746,49,20,0
0,_Scott,_(D43) City of Davenport,_DAVENPORT43,559,798,26,5,1,0,1,3,0,4,539,793,36,19,1
0,_Scott,_(D44) City of Davenport,_DAVENPORT44,324,699,10,5,0,0,0,7,1,7,318,681,28,11,0
0,_Scott,_(D51) City of Davenport,_DAVENPORT51,654,1179,20,12,1,2,1,3,0,2,641,1151,40,16,1
0,_Scott,_(D52) City of Davenport,_DAVENPORT52,455,839,21,5,4,0,0,9,1,5,436,833,44,8,3
0,_Scott,_(D53) City of Davenport,_DAVENPORT53,516,868,26,5,1,1,0,4,0,3,495,842,60,15,0
0,_Scott,_(D54) City of Davenport,_DAVENPORT54,276,743,13,3,0,3,0,3,0,2,257,709,35,14,0
0,_Scott,_(D61) City of Davenport,_DAVENPORT61,1021,973,12,1,2,1,0,4,2,3,1045,914,33,8,0
0,_Scott,_(D62) City of Davenport,_DAVENPORT62,1060,959,20,4,2,1,0,0,1,16,1097,898,37,8,1
0,_Scott,_(D63) City of Davenport,_DAVENPORT63,785,1197,36,7,1,1,2,4,0,10,804,1153,53,14,2
0,_Scott,_(D64) City of Davenport,_DAVENPORT64,909,1456,33,6,2,2,0,4,0,1,945,1396,52,8,0
0,_Scott,_(D71) City of Davenport,_DAVENPORT71,825,1103,17,2,3,0,0,1,0,11,820,1073,43,8,0
0,_Scott,_(D72) City of Davenport,_DAVENPORT72,671,1007,25,7,2,2,1,2,1,4,635,1004,58,12,2
0,_Scott,_(D73) City of Davenport,_DAVENPORT73,621,904,22,3,3,2,0,6,1,3,613,875,36,14,2
0,_Scott,_(D74) City of Davenport,_DAVENPORT74,333,635,16,1,1,0,0,1,0,3,321,619,33,6,3
0,_Scott,_(D81) City of Davenport,_DAVENPORT81,603,715,24,5,1,0,1,8,0,2,544,724,48,21,2
0,_Scott,_(D82) City of Davenport,_DAVENPORT82,885,963,11,0,6,1,1,5,0,6,823,974,43,18,3
0,_Scott,_(D83) City of Davenport,_DAVENPORT83,801,1093,18,2,1,0,2,5,1,3,773,1079,39,11,1
0,_Scott,_(D84) City of Davenport,_DAVENPORT84,831,917,18,2,0,1,1,3,0,7,845,877,31,6,1
0,_Scott,_(DH) City of Donahue,_DONAHUE,118,69,4,0,0,0,1,0,0,1,117,69,5,1,0
0,_Scott,_(EL1) City of Eldridge,_ELDRIDGE1,1229,955,38,3,2,3,0,1,1,6,1235,911,50,16,2
0,_Scott,_(EL2) City of Eldridge,_ELDRIDGE2,1261,840,30,1,2,0,1,2,1,7,1243,825,31,17,1
0,_Scott,_(HG) Hickory Grove Township,_HICKORYGROVE,269,114,2,1,0,0,0,1,0,0,263,116,0,1,0
0,_Scott,_(LB) Liberty Township,_LIBERTY,302,141,3,1,0,0,0,1,0,1,286,143,9,3,1
0,_Scott,_(LC1) City of LeClaire,_LECLAIRE1,776,625,20,1,0,0,0,1,0,4,781,596,29,7,0
0,_Scott,_(LC2) City of LeClaire,_LECLAIRE2,874,632,24,0,0,1,1,1,0,5,873,609,37,6,3
0,_Scott,_(LCT) LeClaire Township,_LECLAIRE,630,366,17,1,1,0,0,5,2,3,634,357,21,6,0
0,_Scott,_(LG) City of Long Grove,_LONGGROVE,314,245,2,0,1,0,0,0,0,0,303,239,10,5,0
0,_Scott,_(MC) City of McCausland,_MCCAUSLAND,416,199,4,1,0,0,0,3,0,1,392,210,12,6,1
0,_Scott,_(PKV) Park View,_PARKVIEW,1101,747,29,6,2,1,0,2,0,7,1065,748,52,17,1
0,_Scott,_(PR) City of Princeton,_PRINCETON,545,329,3,1,3,0,0,0,0,2,529,317,19,5,1
0,_Scott,_(PV) Pleasant Valley,_PLEASANT,535,287,13,1,0,0,1,0,0,2,549,264,13,1,0
0,_Scott,_(RV) City of Riverdale,_RIVERDALE,141,112,3,0,0,0,0,0,0,1,138,112,1,2,0
0,_Scott,_(WC) Walcott Precinct,_WALCOTT,692,423,13,2,2,0,2,2,0,2,695,400,21,4,1
0,_Scott,_(WF) Winfield Township,_WINFIELD,372,189,2,0,0,1,0,0,1,0,362,194,2,1,1
0,_Shelby,_Cass-Center-Jackson-Lincoln,_CASS,685,271,13,0,1,0,0,2,1,1,674,258,17,5,1
0,_Shelby,_Clay-Monroe,_CLAY-MONROE,428,195,16,0,1,0,0,0,0,4,414,206,13,7,0
0,_Shelby,_Douglas-Greeley-Jefferson-Polk,_DOUGLAS,531,157,7,0,1,0,0,0,0,0,502,160,22,5,0
0,_Shelby,_Fairview-Shelby,_FAIRVIEW,504,206,9,1,3,0,0,0,0,2,478,211,14,3,0
0,_Shelby,_Grove-Union-Washington-Westphalia,_GROVE,805,279,9,1,4,0,0,2,3,1,754,301,20,12,0
0,_Shelby,_Harlan 1,_HARLAN1,385,172,13,2,1,0,1,2,0,1,359,173,23,9,2
0,_Shelby,_Harlan 2,_HARLAN2,514,244,5,0,0,0,1,0,0,2,486,254,15,0,0
0,_Shelby,_Harlan 3,_HARLAN3,468,258,5,0,1,1,2,1,0,3,458,250,18,5,0
0,_Shelby,_Harlan 4,_HARLAN4,377,177,6,3,0,2,2,2,1,0,364,176,14,11,0
0,_Sioux,_Alton/Nassau/East Orange,_SIOUX1,867,276,10,0,0,0,1,1,0,0,851,279,16,4,0
0,_Sioux,_Floyd/Lynn,_SIOUX2,760,82,4,1,0,0,0,2,0,4,740,96,10,2,0
0,_Sioux,_Grant/Sheridan,_SIOUX3,804,114,10,2,0,1,1,2,0,1,800,110,17,1,0
0,_Sioux,_HW/BC/LG/WA/EG S,_SIOUX4,969,441,9,3,0,0,0,2,1,2,920,447,27,15,1
0,_Sioux,_Lincoln,_SIOUX5,1484,133,8,3,1,0,0,2,0,3,1488,121,9,8,1
0,_Sioux,_OC 1/Holland West,_SIOUX6,1387,385,21,3,0,2,0,4,0,30,1439,350,15,14,3
0,_Sioux,_OC 2/Holland E/NS 4-9,_SIOUX7,1485,415,28,2,5,0,0,2,0,8,1530,367,21,9,1
0,_Sioux,_PL/GF/ST/SX/EG N,_SIOUX8,765,67,2,0,0,0,0,2,0,0,760,70,2,2,0
0,_Sioux,_Reading/Center South,_SIOUX9,528,64,6,1,3,0,0,0,0,0,513,63,9,1,0
0,_Sioux,_Rock Valley East,_SIOUX10,1017,148,6,1,3,0,1,0,1,2,1013,140,7,3,0
0,_Sioux,_Rock Valley West/Rock,_SIOUX11,1142,97,1,0,0,0,0,2,0,3,1123,97,6,4,0
0,_Sioux,_SCN/Capel/Welcome,_SIOUX13,1071,163,8,0,1,0,0,0,0,10,1095,141,8,4,0
0,_Sioux,_Sherman,_SIOUX12,331,25,2,0,2,0,0,2,0,2,333,25,3,1,1
0,_Sioux,_Sioux Center Central,_SIOUX14,852,251,22,2,1,3,0,4,0,9,880,220,14,5,1
0,_Sioux,_Sioux Center South,_SIOUX15,1776,303,26,5,4,2,2,1,0,20,1854,255,18,6,1
0,_Sioux,_West Branch/Center North,_SIOUX16,442,55,7,0,1,1,0,1,0,1,446,47,10,2,0
0,_Story,_Ames 1-1,_AMES1-1,634,1063,62,3,0,0,1,4,3,15,673,1016,54,16,2
0,_Story,_Ames 1-2,_AMES1-2,462,1065,26,3,3,0,0,9,0,3,503,999,34,11,1
0,_Story,_Ames 1-3 - Grant Twp 2,_AMES1-3,517,961,47,7,2,0,0,3,1,8,505,943,60,11,2
0,_Story,_Ames 1-4,_AMES1-4,314,1212,32,8,2,2,0,4,1,6,319,1184,46,9,2
0,_Story,_Ames 1-5,_AMES1-5,625,1245,30,6,4,1,0,2,1,9,659,1203,24,16,2
0,_Story,_Ames 2-1,_AMES2-1,353,1218,21,6,1,0,1,4,1,5,377,1168,31,10,1
0,_Story,_Ames 2-2,_AMES2-2,374,997,32,8,3,0,1,10,1,5,418,962,34,12,0
0,_Story,_Ames 2-3,_AMES2-3,537,1137,19,1,1,2,1,6,0,5,557,1085,30,22,1
0,_Story,_Ames 2-4,_AMES2-4,726,1254,17,7,2,1,1,4,1,17,771,1205,27,9,1
0,_Story,_Ames 2-5,_AMES2-5,995,1559,36,4,1,3,0,5,0,14,1087,1487,28,4,1
0,_Story,_Ames 3-1,_AMES3-1,640,1432,38,8,4,1,0,2,0,10,661,1405,35,15,0
0,_Story,_Ames 3-2,_AMES3-2,307,781,43,3,0,4,0,3,1,9,334,749,34,11,3
0,_Story,_Ames 3-3,_AMES3-3,375,881,34,6,0,1,0,5,1,4,389,859,38,7,1
0,_Story,_Ames 3-4,_AMES3-4,587,1406,34,8,2,2,0,1,0,9,610,1356,44,12,1
0,_Story,_Ames 3-5,_AMES3-5,423,1117,38,8,0,0,0,1,0,6,466,1078,35,5,0
0,_Story,_Ames 4-1,_AMES4-1,580,888,18,4,1,4,0,6,1,4,611,774,27,7,0
0,_Story,_Ames 4-2,_AMES4-2,157,180,5,1,1,0,0,1,0,0,149,167,8,1,0
0,_Story,_Ames 4-3,_AMES4-3,193,437,12,1,3,1,0,7,0,0,214,396,11,4,2
0,_Story,_Ames 4-4,_AMES4-4,364,1042,29,2,1,0,0,7,0,4,372,1015,37,8,1
0,_Story,_Ames 4-5,_AMES4-5,558,1161,27,7,0,1,0,2,1,7,617,1107,25,13,0
0,_Story,_Collins Twp-Collins,_COLLINS,333,118,10,0,1,0,0,3,1,1,299,139,20,7,0
0,_Story,_Franklin Twp-Gilbert,_FRANKLIN,1211,1140,30,7,4,2,0,11,0,11,1283,1077,41,10,0
0,_Story,_Grant Township,_GRANT,146,117,7,1,0,1,0,1,0,0,156,112,5,0,0
0,_Story,_Howard Twp-Roland,_HOWARD,674,500,16,2,0,2,0,0,1,2,665,494,22,9,1
0,_Story,_Huxley,_HUXLEY,1319,1063,54,4,2,1,1,7,0,12,1321,1043,62,18,1
0,_Story,_Indian Creek Twp-Maxwell,_INDIANCREEK,588,302,10,3,1,0,0,1,0,2,534,320,33,13,1
0,_Story,_Lafayette Township,_LAFAYETTE,181,87,5,0,0,0,0,0,0,1,175,90,6,3,0
0,_Story,_Lincoln Twp-Zearing,_LINCOLN,297,129,2,1,1,1,0,0,0,0,284,130,9,5,1
0,_Story,_Milford Township,_MILFORD,194,145,8,0,0,0,0,0,0,1,194,143,7,4,0
0,_Story,_Nevada 1,_NEVADA1,415,427,15,5,2,2,1,2,0,4,397,427,27,14,1
0,_Story,_Nevada 2,_NEVADA2,359,478,13,2,0,1,1,4,0,1,329,476,34,13,1
0,_Story,_Nevada 3 - Grant Twp 3,_NEVADA3,464,493,15,4,1,0,0,1,0,6,443,486,33,10,3
0,_Story,_Nevada 4,_NEVADA4,470,446,20,6,3,1,0,0,0,1,451,457,20,10,3
0,_Story,_Nevada Township,_NEVADA,297,176,6,0,0,0,0,0,0,2,288,176,9,1,2
0,_Story,_New Albany Twp-Colo,_NEWALBANY,439,217,12,1,1,0,0,2,1,0,407,232,23,4,2
0,_Story,_Palestine Township,_PALESTINE,326,186,8,0,0,0,0,0,2,1,331,181,10,1,0
0,_Story,_Richland Township,_RICHLAND,157,72,2,0,0,0,0,1,0,0,154,67,6,4,0
0,_Story,_Sherman Township,_SHERMAN,85,24,2,1,0,0,0,0,0,1,81,27,5,0,0
0,_Story,_Slater/Sheldahl-Pal 2,_SLATER,585,475,27,0,1,1,0,3,1,3,580,468,26,14,1
0,_Story,_Story City,_STORYCITY,1079,915,33,5,2,0,1,4,1,5,1096,877,43,15,3
0,_Story,_Union Twp-Cambridge,_UNION,458,314,19,1,0,0,0,6,1,1,458,313,17,6,3
0,_Story,_Warren Twp-McCallsburg,_WARREN,238,93,3,0,1,0,1,1,0,1,230,96,8,2,0
0,_Story,_Washington Twp-Kelley,_WASHINGTON,304,222,7,3,0,1,0,0,0,5,302,227,5,4,0
0,_Tama,_Carlton,_TAMA2,306,174,2,2,0,0,0,1,0,1,292,171,11,7,0
0,_Tama,_Carroll/Oneida/N Otter Cr,_TAMA3,301,104,4,1,0,0,0,0,0,1,287,116,6,1,1
0,_Tama,_Clark/Geneseo,_TAMA4,773,370,20,3,0,0,0,1,0,2,770,375,23,5,0
0,_Tama,_Columbia/Tama,_TAMA5,679,652,13,1,0,0,1,3,0,5,642,657,30,12,2
0,_Tama,_Grant,_TAMA7,130,45,2,0,0,0,0,0,0,1,123,47,6,0,0
0,_Tama,_Highland/Indian Village,_TAMA8,320,164,3,2,1,0,0,0,0,0,300,172,9,6,1
0,_Tama,_Howard/Toledo,_TAMA13,243,127,3,0,0,0,0,1,0,0,230,129,10,0,0
0,_Tama,_Indian Settlement,_TAMA9,28,486,1,1,0,0,0,7,0,1,37,464,4,5,1
0,_Tama,_Lincoln,_TAMA11,168,49,0,0,0,0,0,0,0,0,167,47,2,1,0
0,_Tama,_Perry/Buckingham/E Crystal,_TAMA1,794,404,15,3,4,1,1,4,1,5,779,397,26,16,0
0,_Tama,_Richland/Salt Creek,_TAMA12,219,91,4,0,1,0,1,0,0,0,204,101,7,4,0
0,_Tama,_S. Otter Creek,_TAMA10,63,36,1,0,0,0,0,0,0,0,61,36,2,1,0
0,_Tama,_Spring Creek/W Crystal,_TAMA6,591,228,9,2,2,0,0,0,0,4,551,236,29,5,0
0,_Tama,_Toledo City,_TAMA14,485,555,10,3,3,1,0,3,1,2,447,547,38,14,2
0,_Tama,_York,_TAMA15,203,92,0,1,1,0,0,1,0,0,200,93,2,2,1
0,_Taylor,_1-1 Blockton,_1-1,146,30,1,0,0,0,1,0,0,0,140,33,4,4,0
0,_Taylor,_2-1 Clearfield,_2-1,168,50,2,0,0,0,0,0,0,0,159,52,7,1,0
0,_Taylor,_3-1 Gravity,_3-1,182,47,1,0,1,0,0,0,0,1,173,50,5,0,0
0,_Taylor,_4-1 New Market,_4-1,354,93,0,0,0,0,0,2,0,1,318,104,10,5,0
0,_Taylor,_5-2 Lenox,_5-2,644,308,6,1,1,1,0,4,0,5,620,306,30,9,0
0,_Taylor,_6-3 City of Bedford,_6-3,621,143,4,0,0,0,1,3,0,0,585,146,18,7,0
0,_Taylor,_7-3 Legion,_7-3,348,75,3,0,0,0,0,1,0,0,342,71,9,2,0
0,_Union,_Afton,_AFTON,614,220,6,0,0,1,0,2,0,3,593,219,19,10,0
0,_Union,_Arispe,_ARISPE,192,73,5,0,0,0,1,0,0,0,200,68,3,1,0
0,_Union,_Creston 1,_CRESTON1,356,223,8,1,1,0,1,3,1,0,318,233,23,9,1
0,_Union,_Creston 2 - SWCC,_CRESTON2,1028,477,11,2,3,0,1,3,0,3,1026,449,25,16,1
0,_Union,_Creston 3,_CRESTON3,423,336,5,2,0,1,0,1,0,2,394,323,28,12,0
0,_Union,_Creston 4 - Supertel,_CRESTON4,472,266,3,3,2,3,0,1,1,3,431,272,29,14,2
0,_Union,_Creston 5,_CRESTON5,633,366,16,2,0,1,1,1,0,2,603,371,30,5,1
0,_Union,_Lorimor,_LORIMOR,292,100,7,0,0,0,0,0,0,1,255,116,15,9,0
0,_Van Buren,_Birmingham,_BIRM,461,115,4,1,0,0,0,4,0,1,414,156,8,2,0
0,_Van Buren,_Bonaparte,_BONA,384,122,4,2,1,1,1,1,0,1,341,160,12,4,0
0,_Van Buren,_Cantril,_CAN,174,46,1,0,1,0,0,1,1,0,167,50,6,0,0
0,_Van Buren,_Douds,_DOUDS,355,91,2,0,1,0,0,1,0,3,346,100,6,3,0
0,_Van Buren,_Farmington,_FARM,360,107,2,1,0,0,0,0,0,3,310,134,13,6,0
0,_Van Buren,_Keosauqua,_KEO,718,300,7,1,0,1,1,0,0,3,660,332,12,9,1
0,_Van Buren,_Milton,_MIL,230,55,1,0,0,0,0,0,0,0,190,83,10,1,0
0,_Van Buren,_Stockport,_STOCK,177,39,2,1,2,0,0,0,0,0,155,50,8,3,0
0,_Wapello,_Adams/Blakesburg/Polk,_ADAMS,577,172,11,1,0,0,0,2,0,1,518,209,13,7,0
0,_Wapello,_Agency/Agency/Pleasant,_AGENCY,526,243,9,0,1,0,0,1,1,0,463,277,19,6,0
0,_Wapello,_Cass/Chillicothe,_CASS,88,22,3,0,0,0,0,0,0,0,76,30,5,1,0
0,_Wapello,_Center Twp,_CENTER,538,213,13,1,2,0,0,1,0,1,496,238,22,8,0
0,_Wapello,_Columbia/Eddyville,_COLUMBIA,355,134,6,2,0,0,0,2,0,1,343,140,9,4,1
0,_Wapello,_Competine Twp,_COMPETINE,110,19,6,0,0,0,0,0,0,0,104,25,6,0,0
0,_Wapello,_Dahlongea Twp,_DAHLONEGA,222,110,2,0,0,0,0,1,0,2,212,116,3,5,0
0,_Wapello,_Green Twp,_GREEN,356,132,2,0,1,0,0,1,1,0,330,143,8,6,0
0,_Wapello,_Highland Twp,_HIGHLAND,119,27,1,0,1,0,0,0,1,0,104,36,4,1,0
0,_Wapello,_Keokuk twp,_KEOKUK,340,125,4,1,2,0,0,0,0,0,306,140,16,2,0
0,_Wapello,_Ottumwa Pct 01,_OTTUMWA1,564,391,19,0,0,1,0,4,0,2,487,433,31,12,2
0,_Wapello,_Ottumwa Pct 02,_OTTUMWA2,720,563,20,0,1,1,0,1,0,1,675,575,28,9,3
0,_Wapello,_Ottumwa Pct 03,_OTTUMWA3,785,709,20,2,1,0,2,4,0,4,741,733,22,5,1
0,_Wapello,_Ottumwa Pct 04,_OTTUMWA4,384,320,13,1,0,1,0,2,0,3,321,349,28,13,1
0,_Wapello,_Ottumwa Pct 05,_OTTUMWA5,359,352,7,1,2,1,0,2,0,1,308,375,25,3,0
0,_Wapello,_Ottumwa Pct 06,_OTTUMWA6,460,350,7,3,1,0,0,2,0,1,395,383,27,5,1
0,_Wapello,_Ottumwa Pct 07,_OTTUMWA7,454,335,15,1,0,0,0,1,1,1,359,386,28,10,2
0,_Wapello,_Ottumwa Pct 08,_OTTUMWA8,649,346,13,5,0,0,0,0,0,0,544,402,31,7,1
0,_Wapello,_Ottumwa Pct 09,_OTTUMWA9,654,561,14,1,0,2,1,1,1,1,577,594,25,11,0
0,_Wapello,_Ottumwa Pct 10,_OTTUMWA10,524,434,8,3,1,0,0,1,0,1,448,471,22,10,0
0,_Wapello,_Richland/Kirkville,_RICHLAND,260,100,0,0,1,0,0,0,0,0,235,111,7,0,0
0,_Wapello,_Washington/Eldon,_WASHINGTON,472,163,7,0,0,0,0,0,0,0,422,178,15,7,2
0,_Warren,_Allen 2,_ALLEN2,600,465,19,2,0,2,1,2,0,4,581,465,24,11,1
0,_Warren,_Allen 3,_ALLEN3,832,633,22,1,1,2,0,5,0,1,789,649,34,16,0
0,_Warren,_Belmont Twp,_BELMONT,178,46,1,0,1,0,1,0,0,0,172,44,5,2,1
0,_Warren,_Cumming/WDM,_WDM131,298,188,4,1,0,0,0,0,0,5,290,183,8,4,0
0,_Warren,_GR1-DM86 City,_DSM86,52,39,2,0,0,0,0,1,0,1,52,40,2,0,0
0,_Warren,_Greenfield 1 Twp,_GREENFIELD1,567,408,9,0,1,2,0,2,0,1,557,399,21,5,1
0,_Warren,_Greenfield 1/DM85,_DSM85,520,470,14,2,1,0,0,1,0,3,485,479,19,9,1
0,_Warren,_Greenfield 2/Lincoln 2,_GREENFIELD2,952,495,18,1,2,2,0,1,0,2,911,510,37,8,0
0,_Warren,_Indianola 1,_PRCT1,500,418,18,1,1,2,0,0,0,1,478,419,30,7,0
0,_Warren,_Indianola 2,_PRCT2,681,707,32,3,3,2,0,2,0,5,681,689,29,13,3
0,_Warren,_Indianola 3,_PRCT3,312,353,7,1,1,1,0,0,1,3,287,351,26,7,0
0,_Warren,_Indianola 4,_PRCT4,879,812,13,2,2,0,0,5,0,5,876,790,31,10,2
0,_Warren,_Indianola 5,_PRCT5,646,450,21,1,0,0,0,2,1,3,609,443,34,16,0
0,_Warren,_Indianola 6,_PRCT6,535,416,13,3,2,0,0,4,0,0,498,422,27,8,2
0,_Warren,_Indianola 7,_PRCT7,906,704,26,2,4,3,1,4,0,3,859,707,54,14,0
0,_Warren,_Jackson,_JACKSON,408,211,15,0,2,0,1,1,0,2,403,207,19,5,1
0,_Warren,_Jefferson,_JEFFERSON,776,398,20,1,2,3,0,0,0,3,753,399,25,9,1
0,_Warren,_Liberty Twp,_LIBERTY,228,74,2,0,0,1,0,0,0,0,209,81,7,2,0
0,_Warren,_Lincoln Twp,_LINCOLN,299,192,5,0,1,0,0,1,0,2,293,188,9,2,0
0,_Warren,_Norwalk 1,_NORWALK1,1016,836,32,1,1,1,0,6,1,3,1056,794,22,10,0
0,_Warren,_Norwalk 2/Greenfield,_NORWALK2,796,692,19,7,1,2,0,0,0,3,754,701,36,10,0
0,_Warren,_Norwalk 3/Linn,_LINN,1357,1153,40,10,1,1,3,2,0,13,1360,1134,48,13,1
0,_Warren,_Norwalk 4 City,_NORWALK4,1174,1039,23,7,1,2,0,1,0,14,1175,1007,42,15,3
0,_Warren,_Otter/Milo,_OTTER,719,300,14,0,0,0,0,1,0,2,680,299,27,5,2
0,_Warren,_Palmyra Twp,_PALMYRA,249,97,3,0,1,0,0,1,0,2,244,99,2,4,1
0,_Warren,_Richland/Palmyra,_RICHLAND,472,222,10,2,0,0,1,1,0,0,454,216,20,10,1
0,_Warren,_Squaw Creek Twp,_SQUAW,353,133,4,1,0,0,0,1,0,0,337,137,11,5,0
0,_Warren,_Union,_UNION,229,105,6,0,0,0,0,1,0,1,229,103,3,4,1
0,_Warren,_Virginia,_VIRGINIA,497,175,10,0,0,0,0,1,0,2,469,182,21,5,0
0,_Warren,_White Breast,_WHITEBREAST,288,121,3,1,1,1,0,0,1,0,274,122,11,3,0
0,_Warren,_White Oak Twp,_WHITEOAK,463,222,5,1,0,0,0,1,0,2,461,219,8,2,1
0,_Washington,_Ainsworth,_AINSWORTH,825,503,20,1,3,1,0,4,1,4,783,525,37,10,1
0,_Washington,_Brighton/Marion/Crawford,_BRIGHTON,803,284,13,2,4,1,0,0,0,3,772,297,28,5,0
0,_Washington,_Kalona,_KALONA,904,690,18,4,2,1,1,2,2,2,884,680,29,16,0
0,_Washington,_Riverside,_RIVERSIDE,410,453,11,0,0,0,0,0,0,2,400,444,17,9,0
