IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OH_20201103_GEN_PRE_REP_TRUMP,USA_OH_20201103_GEN_PRE_DEM_BIDEN,USA_OH_20201103_GEN_PRE_LIB_JORGENSEN,USA_OH_20201103_GEN_PRE_GRE_HAWKINS
0,_093,_ELYRIA CITY 7-A,_047ADI,402,445,9,4
0,_093,_ELYRIA CITY 7-B,_047ADJ,397,444,7,4
0,_093,_ELYRIA CITY 7-C,_047ADK,371,369,11,9
0,_093,_ELYRIA CITY 7-D,_047ADL,285,283,12,0
0,_093,_ELYRIA CITY 7-E,_047ADM,264,252,5,5
0,_093,_LORAIN CITY 1-A,_047ADQ,293,310,6,4
0,_093,_LORAIN CITY 1-B,_047ADR,235,305,8,5
0,_093,_LORAIN CITY 1-C,_047ADS,222,348,8,1
0,_093,_LORAIN CITY 1-D,_047ADT,286,418,6,2
0,_093,_LORAIN CITY 1-E,_047ADU,232,349,6,3
0,_093,_LORAIN CITY 2-A,_047ADX,136,252,5,2
0,_093,_LORAIN CITY 2-B,_047ADY,189,309,9,0
0,_093,_LORAIN CITY 2-C,_047ADZ,93,226,6,2
0,_093,_LORAIN CITY 2-D,_047AEA,79,216,4,3
0,_093,_LORAIN CITY 2-E,_047AEB,163,156,1,0
0,_093,_LORAIN CITY 2-F,_047AEC,138,178,6,2
0,_093,_LORAIN CITY 3-A,_047AEF,236,525,12,6
0,_093,_LORAIN CITY 3-B,_047AEG,58,294,3,3
0,_093,_LORAIN CITY 3-C,_047AEH,104,225,1,2
0,_093,_LORAIN CITY 3-D,_047AEI,248,312,2,0
0,_093,_LORAIN CITY 3-E,_047AEJ,247,475,10,4
0,_093,_LORAIN CITY 4-A,_047AEM,353,469,14,4
0,_093,_LORAIN CITY 4-B,_047AEN,296,490,2,3
0,_093,_LORAIN CITY 4-C,_047AEO,126,246,4,0
0,_093,_LORAIN CITY 4-D,_047AEP,239,359,5,4
0,_093,_LORAIN CITY 4-E,_047AEQ,225,276,1,3
0,_093,_LORAIN CITY 4-F,_047AER,174,178,4,1
0,_093,_LORAIN CITY 5-A,_047AEW,121,350,5,1
0,_093,_LORAIN CITY 5-B,_047AEX,149,354,6,3
0,_093,_LORAIN CITY 5-C,_047AEY,201,275,3,1
0,_093,_LORAIN CITY 5-D,_047AEZ,170,437,9,4
0,_093,_LORAIN CITY 6-A,_047AFD,229,406,6,7
0,_093,_LORAIN CITY 6-B,_047AFE,289,448,12,4
0,_093,_LORAIN CITY 6-C,_047AFF,262,413,4,7
0,_093,_LORAIN CITY 6-D,_047AFG,219,466,12,7
0,_093,_LORAIN CITY 7-A,_047AFL,387,579,4,1
0,_093,_LORAIN CITY 7-B,_047AFM,240,327,4,3
0,_093,_LORAIN CITY 7-C,_047AFN,195,375,4,3
0,_093,_LORAIN CITY 7-D,_047AFO,194,319,7,9
0,_093,_LORAIN CITY 7-E,_047AFP,121,297,3,2
0,_093,_LORAIN CITY 8-A,_047AFU,619,575,10,5
0,_093,_LORAIN CITY 8-B,_047AFV,484,657,10,3
0,_093,_LORAIN CITY 8-C,_047AFW,251,361,6,1
0,_093,_LORAIN CITY 8-D,_047AFX,191,387,5,2
0,_093,_LORAIN CITY 8-E,_047AFY,206,272,8,2
0,_093,_LORAIN CITY 8-F,_047AFZ,667,708,11,4
0,_093,_N. RIDGEVILLE 1-A,_047AGN,657,513,13,6
0,_093,_N. RIDGEVILLE 1-B,_047AGO,569,405,17,3
0,_093,_N. RIDGEVILLE 1-C,_047AGP,641,543,12,3
0,_093,_N. RIDGEVILLE 1-D,_047AGQ,532,504,9,1
0,_093,_N. RIDGEVILLE 2-A,_047AGS,428,394,15,4
0,_093,_N. RIDGEVILLE 2-B,_047AGT,472,408,12,1
0,_093,_N. RIDGEVILLE 2-C,_047AGU,474,351,10,3
0,_093,_N. RIDGEVILLE 2-D,_047AGV,540,381,15,1
0,_093,_N. RIDGEVILLE 3-A,_047AGX,393,332,18,0
0,_093,_N. RIDGEVILLE 3-B,_047AGY,570,392,9,3
0,_093,_N. RIDGEVILLE 3-C,_047AGZ,562,469,18,0
0,_093,_N. RIDGEVILLE 3-D,_047AHA,487,338,3,0
0,_093,_N. RIDGEVILLE 3-E,_047AHB,540,424,4,4
0,_093,_N. RIDGEVILLE 4-A,_047AHC,343,304,4,4
0,_093,_N. RIDGEVILLE 4-B,_047AHD,362,242,4,4
0,_093,_N. RIDGEVILLE 4-C,_047AHE,345,353,7,2
0,_093,_N. RIDGEVILLE 4-D,_047AHF,331,341,7,2
0,_093,_N. RIDGEVILLE 4-E,_047AHG,299,251,6,2
0,_093,_N. RIDGEVILLE 4-F,_047AHH,440,334,11,0
0,_093,_OBERLIN CITY #1,_047AHI,113,542,8,4
0,_093,_OBERLIN CITY #6,_047AHJ,60,371,5,0
0,_093,_OBERLIN CITY #3,_047AHK,47,366,6,2
0,_093,_OBERLIN CITY #7,_047AHL,11,468,0,3
0,_093,_OBERLIN CITY #4,_047AHM,68,699,1,0
0,_093,_OBERLIN CITY #5,_047AHO,136,532,10,2
0,_093,_SHEF. LAKE CITY 1-A,_047AHP,581,535,17,1
0,_093,_SHEF. LAKE CITY 2-A,_047AHR,546,523,15,3
0,_093,_SHEF. LAKE CITY 3-A,_047AHT,589,504,9,5
0,_093,_SHEF. LAKE CITY 4-A,_047AHV,606,541,13,1
0,_093,_VERMILION CITY 1-A,_047AHX,336,270,10,4
0,_093,_VERMILION CITY 3-A/5-A,_047AHY,601,373,13,0
0,_093,_VERMILION CITY 4-A,_047AHZ,608,451,20,3
0,_093,_VERMILION CITY 5-B,_047AIC,326,195,7,3
0,_093,_AMHERST TWP #1,_047AIE,534,291,11,2
0,_093,_AMHERST TWP #2,_047AIF,469,428,9,2
0,_093,_AMHERST TWP #3,_047AIG,480,315,11,4
0,_093,_AMHERST TWP #4,_047AIH,366,276,7,0
0,_093,_S AMHERST VILL,_047AIK,553,299,14,4
0,_093,_BRIGHTON TWP,_047AIM,388,144,9,1
0,_093,_BROWNHELM TWP,_047AIN,728,439,20,2
0,_093,_CAMDEN TWP/KIPTON VILL,_047AIO,609,275,12,2
0,_093,_CARLISLE TWP #1,_047AIQ,310,202,4,2
0,_093,_CARLISLE TWP #2,_047AIR,641,414,7,5
0,_093,_CARLISLE TWP #3,_047AIS,398,210,7,2
0,_093,_CARLISLE TWP #4,_047AIT,530,291,7,1
0,_093,_CARLISLE TWP #5,_047AIU,727,416,17,3
0,_093,_COLUMBIA TWP #1,_047AIZ,680,371,20,2
0,_093,_COLUMBIA TWP #2,_047AJA,754,439,4,2
0,_093,_COLUMBIA TWP #3,_047AJB,675,441,7,3
0,_093,_COLUMBIA TWP #4,_047AJC,668,344,7,0
0,_093,_EATON TWP #1,_047AJF,681,322,9,9
0,_093,_EATON TWP #2,_047AJG,721,361,7,3
0,_093,_EATON TWP #3,_047AJH,657,327,10,2
0,_093,_ELYRIA TWP #1,_047AJL,501,364,8,3
0,_093,_ELYRIA TWP #2,_047AJM,525,374,10,3
0,_093,_GRAFTON TWP #1,_047AJP,655,259,11,1
0,_093,_GRAFTON TWP #2,_047AJQ,512,259,10,4
0,_093,_GRAFTON VILL #1/#2,_047AJR,384,200,9,1
0,_093,_GRAFTON VILL #3/#4,_047AJT,562,292,11,1
0,_093,_HENRIETTA TWP,_047AJV,728,363,21,5
0,_093,_HUNTINGTON TWP,_047AJX,611,168,11,4
0,_093,_LAGRANGE TWP #1,_047AJY,636,362,10,2
0,_093,_LAGRANGE TWP #2,_047AJZ,810,367,11,6
0,_093,_LAGRANGE VILL,_047AKB,855,450,21,4
0,_093,_PENFIELD TWP,_047AKC,754,326,10,4
0,_093,_PITTSFIELD TWP,_047AKD,620,300,9,2
0,_093,_ROCHESTER TWP & VILL,_047AKE,358,118,4,1
0,_093,_NEW RUSSIA TWP,_047AKF,551,501,14,7
0,_093,_SHEFFIELD TWP EAST,_047AKH,255,186,3,2
0,_093,_SHEFFIELD TWP NORTH,_047AKI,255,209,4,1
0,_093,_SHEFFIELD TWP WEST,_047AKK,239,279,7,1
0,_093,_SHEFFIELD VILL #1,_047AKL,428,319,5,5
0,_093,_SHEFFIELD VILL #2,_047AKM,487,505,12,4
0,_093,_WELLINGTON TWP,_047AKN,568,228,5,0
0,_093,_WELLINGTON VILL NORTH,_047AKO,615,318,13,5
0,_093,_WELLINGTON VILL SOUTH,_047AKP,792,428,20,5
0,_093,_OBERLIN CITY #2,_047AKS,30,483,1,1
0,_093,_AVON CITY 2-C,_047AKT,379,499,8,2
0,_093,_AVON CITY 3-C,_047AKU,598,634,7,3
0,_093,_AVON CITY 4-C,_047AKV,568,427,4,0
0,_093,_AVON CITY 1-C,_047AKY,600,534,13,4
0,_093,_AVON CITY 1-D,_047AKZ,731,648,11,2
0,_093,_SHEFFIELD VILL #3,_047ALE,459,429,3,1
0,_093,_OBERLIN CITY #8,_047ALF,21,596,1,1
0,_093,_AVON CITY 1-E,_047ALH,714,743,12,3
0,_093,_N. RIDGEVILLE 3-F,_047ALJ,252,209,11,0
0,_093,_N. RIDGEVILLE 3-G,_047ALK,388,344,9,3
0,_093,_N. RIDGEVILLE 3-H,_047ALL,446,406,1,1
0,_093,_N. RIDGEVILLE 1-E,_047ALM,716,683,14,5
0,_093,_VOTING DISTRICTS NOT DEFINED,_ZZZZZZ,0,0,0,0
0,_095,_MAUMEE 1,_048AAA,411,439,9,1
0,_095,_MAUMEE 2,_048AAL,452,476,10,1
0,_095,_MAUMEE 3,_048AAO,429,601,15,8
0,_095,_MAUMEE 4,_048AAP,408,441,19,6
0,_095,_MAUMEE 5,_048AAQ,483,446,9,4
0,_095,_MAUMEE 6,_048AAR,435,516,20,3
0,_095,_MAUMEE 7,_048AAS,348,351,9,1
0,_095,_MAUMEE 8,_048AAT,409,493,19,4
0,_095,_MAUMEE 9,_048AAU,456,521,11,2
0,_095,_OREGON 1,_048AAV,354,239,5,2
0,_095,_OREGON 10,_048AAW,456,494,7,5
0,_095,_OREGON 11,_048AAX,244,316,9,2
0,_095,_OREGON 12,_048AAY,518,449,9,1
0,_095,_OREGON 13,_048AAZ,283,341,9,7
0,_095,_OREGON 2,_048ABG,339,258,10,4
0,_095,_OREGON 3,_048ABK,475,402,14,1
0,_095,_OREGON 4,_048ABL,342,316,8,2
0,_095,_OREGON 5,_048ABM,642,444,8,5
0,_095,_OREGON 6,_048ABN,352,345,7,3
0,_095,_OREGON 7,_048ABO,469,527,9,3
0,_095,_OREGON 8,_048ABP,435,401,6,2
0,_095,_OREGON 9,_048ABQ,461,444,13,3
0,_095,_SYLVANIA CITY 1,_048ABR,512,532,15,1
0,_095,_SYLVANIA CITY 10,_048ABS,380,402,13,1
0,_095,_SYLVANIA CITY 11,_048ABT,488,379,14,1
0,_095,_SYLVANIA CITY 12,_048ABU,360,452,7,4
0,_095,_SYLVANIA CITY 13,_048ABV,455,425,14,1
0,_095,_SYLVANIA CITY 2,_048ACC,360,546,16,1
0,_095,_SYLVANIA CITY 3,_048ACI,352,329,11,1
0,_095,_SYLVANIA CITY 4,_048ACJ,349,395,19,2
0,_095,_SYLVANIA CITY 5,_048ACK,560,507,16,1
0,_095,_SYLVANIA CITY 6,_048ACL,356,515,10,3
0,_095,_SYLVANIA CITY 7,_048ACM,377,364,14,1
0,_095,_SYLVANIA CITY 8,_048ACN,347,398,4,2
0,_095,_SYLVANIA CITY 9,_048ACO,294,385,9,4
0,_095,_TOLEDO 1A,_048ACP,400,300,10,5
0,_095,_TOLEDO 1C,_048ACR,270,271,11,0
0,_095,_TOLEDO 1D,_048ACS,468,453,14,3
0,_095,_TOLEDO 1E,_048ACT,109,193,1,2
0,_095,_TOLEDO 1F,_048ACU,373,303,9,1
0,_095,_TOLEDO 1G,_048ACV,319,323,10,4
0,_095,_TOLEDO 1H,_048ACW,256,268,5,5
0,_095,_TOLEDO 1I,_048ACX,368,352,6,3
0,_095,_TOLEDO 1J,_048ACY,291,296,8,3
0,_095,_TOLEDO 1B,_048ADA,189,197,3,3
0,_095,_TOLEDO 2A,_048ADG,62,190,3,1
0,_095,_TOLEDO 2B,_048ADH,66,195,3,1
0,_095,_TOLEDO 2C,_048ADI,179,273,4,1
0,_095,_TOLEDO 2E,_048ADK,57,298,9,5
0,_095,_TOLEDO 2D,_048ADQ,23,193,3,1
0,_095,_TOLEDO 2F,_048ADR,48,250,5,5
0,_095,_TOLEDO 3A,_048ADT,190,206,6,3
0,_095,_TOLEDO 3B,_048ADU,318,444,6,3
0,_095,_TOLEDO 3C,_048ADV,214,323,14,2
0,_095,_TOLEDO 3D,_048ADW,247,313,5,1
0,_095,_TOLEDO 3E,_048ADX,289,296,8,1
0,_095,_TOLEDO 3F,_048ADY,148,271,4,0
0,_095,_TOLEDO 3G,_048ADZ,318,248,15,0
0,_095,_TOLEDO 3H,_048AEA,347,426,13,5
0,_095,_TOLEDO 3I,_048AEC,117,201,6,0
0,_095,_TOLEDO 3J,_048AED,242,309,11,4
0,_095,_TOLEDO 3K,_048AEE,211,275,15,1
0,_095,_TOLEDO 3L,_048AEF,244,291,6,5
0,_095,_TOLEDO 4A,_048AEO,47,273,0,2
0,_095,_TOLEDO 4B,_048AEP,65,333,1,2
0,_095,_TOLEDO 4C,_048AER,50,239,6,3
0,_095,_TOLEDO 4D,_048AES,46,445,6,2
0,_095,_TOLEDO 4E,_048AET,45,475,1,1
0,_095,_TOLEDO 4F,_048AEU,28,212,2,2
0,_095,_TOLEDO 4G,_048AEV,53,305,3,3
0,_095,_TOLEDO 4H,_048AEW,64,263,2,4
0,_095,_TOLEDO 5A,_048AFF,172,466,7,4
0,_095,_TOLEDO 5B,_048AFG,332,447,13,5
0,_095,_TOLEDO 5C,_048AFH,221,350,10,2
0,_095,_TOLEDO 5D,_048AFI,253,419,11,1
0,_095,_TOLEDO 5E,_048AFJ,305,424,7,5
0,_095,_TOLEDO 5F,_048AFK,197,320,5,1
0,_095,_TOLEDO 5G,_048AFL,206,384,10,1
0,_095,_TOLEDO 5H,_048AFM,125,375,8,1
0,_095,_TOLEDO 5I,_048AFN,317,742,4,4
0,_095,_TOLEDO 5J,_048AFO,260,473,9,1
0,_095,_TOLEDO 6A,_048AFV,76,627,7,7
0,_095,_TOLEDO 6B,_048AFW,81,434,7,0
0,_095,_TOLEDO 6C,_048AFX,113,582,4,4
0,_095,_TOLEDO 6D,_048AFY,84,523,5,4
0,_095,_TOLEDO 6E,_048AFZ,190,479,7,2
0,_095,_TOLEDO 6F,_048AGA,43,262,2,0
0,_095,_TOLEDO 6G,_048AGB,59,536,8,6
0,_095,_TOLEDO 6H,_048AGC,63,474,8,7
0,_095,_TOLEDO 14H,_048AGD,25,459,5,5
0,_095,_TOLEDO 14I,_048AGE,42,381,2,3
0,_095,_TOLEDO 7A,_048AGL,208,280,3,2
0,_095,_TOLEDO 7B,_048AGM,52,335,3,1
0,_095,_TOLEDO 7C,_048AGN,294,411,6,1
0,_095,_TOLEDO 7D,_048AGO,363,473,10,3
0,_095,_TOLEDO 7E,_048AGP,142,356,8,0
0,_095,_TOLEDO 7G,_048AGR,399,435,8,1
0,_095,_TOLEDO 7I,_048AGT,236,265,7,2
0,_095,_TOLEDO 7F,_048AGZ,221,259,8,3
0,_095,_TOLEDO 7H,_048AHA,147,274,4,1
0,_095,_TOLEDO 8A,_048AHB,46,280,5,3
0,_095,_TOLEDO 8B,_048AHC,17,382,1,4
0,_095,_TOLEDO 8C,_048AHD,14,294,0,2
0,_095,_TOLEDO 8D,_048AHE,17,422,2,0
0,_095,_TOLEDO 8E,_048AHF,87,341,5,1
0,_095,_TOLEDO 8F,_048AHG,17,377,2,4
0,_095,_TOLEDO 8G,_048AHH,106,396,3,2
0,_095,_TOLEDO 8H,_048AHI,33,365,3,2
0,_095,_TOLEDO 9A,_048AHR,114,406,10,2
0,_095,_TOLEDO 9C,_048AHT,163,332,9,3
0,_095,_TOLEDO 9D,_048AHU,209,462,6,2
0,_095,_TOLEDO 9E,_048AHV,213,391,18,2
0,_095,_TOLEDO 9F,_048AHW,165,435,7,4
0,_095,_TOLEDO 9G,_048AHX,200,409,11,6
0,_095,_TOLEDO 9H,_048AHY,125,275,5,3
0,_095,_TOLEDO 10A,_048AIJ,41,336,1,1
0,_095,_TOLEDO 10C,_048AIL,63,338,6,2
0,_095,_TOLEDO 10D,_048AIM,29,394,3,3
0,_095,_TOLEDO 10E,_048AIN,14,285,2,4
0,_095,_TOLEDO 10F,_048AIO,21,194,1,3
0,_095,_TOLEDO 10G,_048AIP,64,482,8,3
0,_095,_TOLEDO 10I,_048AIR,48,426,7,4
0,_095,_TOLEDO 10H,_048AIS,35,389,2,4
0,_095,_TOLEDO 10B,_048AIW,60,394,2,3
0,_095,_TOLEDO 11A,_048AIY,251,294,4,2
0,_095,_TOLEDO 11B,_048AIZ,105,289,6,0
0,_095,_TOLEDO 11C,_048AJA,192,381,5,7
0,_095,_TOLEDO 11D,_048AJB,162,351,12,5
0,_095,_TOLEDO 11E,_048AJC,234,354,12,5
0,_095,_TOLEDO 11F,_048AJD,191,308,7,5
0,_095,_TOLEDO 11G,_048AJE,183,307,15,4
0,_095,_TOLEDO 11H,_048AJF,124,259,8,1
0,_095,_TOLEDO 12A,_048AJP,196,424,10,3
0,_095,_TOLEDO 12B,_048AJQ,328,727,12,3
0,_095,_TOLEDO 12C,_048AJR,140,511,9,2
0,_095,_TOLEDO 12D,_048AJS,370,695,7,3
0,_095,_TOLEDO 12G,_048AJV,202,548,9,3
0,_095,_TOLEDO 12H,_048AJW,76,343,6,0
0,_095,_TOLEDO 12E,_048AKD,50,109,4,0
0,_095,_TOLEDO 12F,_048AKE,137,473,8,5
0,_095,_TOLEDO 13A,_048AKJ,11,209,5,3
0,_095,_TOLEDO 13B,_048AKK,57,520,3,0
0,_095,_TOLEDO 13C,_048AKL,10,257,2,0
0,_095,_TOLEDO 13D,_048AKM,38,448,3,2
0,_095,_TOLEDO 13E,_048AKN,43,424,1,1
0,_095,_TOLEDO 13G,_048AKP,55,400,6,5
0,_095,_TOLEDO 13H,_048AKQ,2,328,1,1
0,_095,_TOLEDO 13F,_048AKW,73,415,7,1
0,_095,_TOLEDO 14A,_048ALA,15,306,2,1
0,_095,_TOLEDO 14B,_048ALB,9,255,4,1
0,_095,_TOLEDO 14C,_048ALC,11,320,0,7
0,_095,_TOLEDO 14D,_048ALD,64,563,6,3
0,_095,_TOLEDO 14F,_048ALF,8,331,2,1
0,_095,_TOLEDO 14G,_048ALG,11,270,0,1
0,_095,_TOLEDO 14E,_048ALM,15,300,2,4
0,_095,_TOLEDO 15A,_048ALQ,138,279,6,4
0,_095,_TOLEDO 15B,_048ALR,321,418,15,4
0,_095,_TOLEDO 15C,_048ALS,148,362,9,5
0,_095,_TOLEDO 15D,_048ALT,165,454,3,6
0,_095,_TOLEDO 15E,_048ALU,254,392,7,2
0,_095,_TOLEDO 15F,_048ALV,235,380,10,4
0,_095,_TOLEDO 15G,_048ALW,48,416,7,5
0,_095,_TOLEDO 15H,_048ALX,71,166,2,4
0,_095,_TOLEDO 15I,_048ALY,190,436,11,2
0,_095,_TOLEDO 16A,_048AMG,298,440,15,1
0,_095,_TOLEDO 16B,_048AMH,205,353,7,5
0,_095,_TOLEDO 16C,_048AMI,171,227,9,2
0,_095,_TOLEDO 16D,_048AMJ,224,396,11,4
0,_095,_TOLEDO 16E,_048AMK,276,531,16,3
0,_095,_TOLEDO 16G,_048AMM,365,402,9,2
0,_095,_TOLEDO 16H,_048AMN,185,219,9,0
0,_095,_TOLEDO 16I,_048AMO,95,279,2,1
0,_095,_TOLEDO 16J,_048AMP,299,544,12,4
0,_095,_TOLEDO 16F,_048AMX,100,255,3,1
0,_095,_TOLEDO 17A,_048AMZ,140,357,10,3
0,_095,_TOLEDO 17B,_048ANA,76,228,7,1
0,_095,_TOLEDO 17C,_048ANB,66,182,2,2
0,_095,_TOLEDO 17E,_048AND,73,149,3,1
0,_095,_TOLEDO 17F,_048ANE,81,202,4,4
0,_095,_TOLEDO 17D,_048ANJ,108,317,6,2
0,_095,_TOLEDO 18A,_048ANO,120,200,5,0
0,_095,_TOLEDO 18B,_048ANP,133,200,5,7
0,_095,_TOLEDO 18C,_048ANQ,33,113,2,2
0,_095,_TOLEDO 18D,_048ANR,164,284,9,1
0,_095,_TOLEDO 18E,_048ANS,211,268,5,3
0,_095,_TOLEDO 18F,_048ANT,148,195,0,6
0,_095,_TOLEDO 19A,_048ANY,110,232,7,4
0,_095,_TOLEDO 19B,_048ANZ,139,245,3,4
0,_095,_TOLEDO 19D,_048AOB,136,226,4,1
0,_095,_TOLEDO 19E,_048AOC,106,180,5,1
0,_095,_TOLEDO 19C,_048AOG,124,209,3,1
0,_095,_TOLEDO 20A,_048AOJ,111,197,8,2
0,_095,_TOLEDO 20C,_048AOL,200,310,6,5
0,_095,_TOLEDO 20D,_048AOM,163,214,6,1
0,_095,_TOLEDO 20E,_048AON,69,160,6,0
0,_095,_TOLEDO 20F,_048AOO,188,254,6,2
0,_095,_TOLEDO 20B,_048AOS,166,244,1,4
0,_095,_TOLEDO 21A,_048AOU,240,412,16,3
0,_095,_TOLEDO 21B,_048AOV,228,309,10,2
0,_095,_TOLEDO 21C,_048AOW,266,325,11,2
0,_095,_TOLEDO 21D,_048AOX,281,442,13,1
0,_095,_TOLEDO 21E,_048AOY,234,375,8,1
0,_095,_TOLEDO 21F,_048AOZ,201,224,11,2
0,_095,_TOLEDO 21G,_048APA,312,437,11,3
0,_095,_TOLEDO 21H,_048APB,265,459,8,1
0,_095,_TOLEDO 21I,_048APK,271,393,14,4
0,_095,_TOLEDO 21J,_048APL,269,442,19,1
0,_095,_TOLEDO 22A,_048APP,209,448,10,2
0,_095,_TOLEDO 22B,_048APQ,188,319,12,1
0,_095,_TOLEDO 22C,_048APR,251,410,5,1
0,_095,_TOLEDO 22D,_048APS,257,336,11,2
0,_095,_TOLEDO 22E,_048APT,287,321,7,6
0,_095,_TOLEDO 22F,_048APU,239,323,12,1
0,_095,_TOLEDO 22G,_048APV,307,419,7,2
0,_095,_TOLEDO 22H,_048APW,301,367,16,1
0,_095,_TOLEDO 22I,_048APX,162,285,4,1
0,_095,_TOLEDO 23A,_048AQG,338,373,12,3
0,_095,_TOLEDO 23B,_048AQH,347,393,10,1
0,_095,_TOLEDO 23C,_048AQI,349,417,15,4
0,_095,_TOLEDO 23D,_048AQJ,278,296,13,1
0,_095,_TOLEDO 23E,_048AQK,328,343,7,3
0,_095,_TOLEDO 23F,_048AQL,163,191,9,4
0,_095,_TOLEDO 23G,_048AQM,307,290,9,1
0,_095,_TOLEDO 23H,_048AQN,332,348,9,3
0,_095,_TOLEDO 23I,_048AQO,248,292,5,0
0,_095,_TOLEDO 23J,_048AQP,400,357,18,1
0,_095,_TOLEDO 23K,_048AQQ,247,338,7,2
0,_095,_TOLEDO 23L,_048AQR,272,265,10,0
0,_095,_TOLEDO 24A,_048AQZ,191,488,10,2
0,_095,_TOLEDO 24B,_048ARA,198,329,7,2
0,_095,_TOLEDO 24C,_048ARB,277,377,3,0
0,_095,_TOLEDO 24E,_048ARD,256,535,10,2
0,_095,_TOLEDO 24F,_048ARE,152,480,8,4
0,_095,_TOLEDO 24G,_048ARF,171,353,5,1
0,_095,_TOLEDO 24H,_048ARG,171,218,6,3
0,_095,_TOLEDO 24I,_048ARH,126,540,8,2
0,_095,_TOLEDO 24J,_048ARI,261,341,2,1
0,_095,_TOLEDO 24K,_048ARJ,179,608,14,2
0,_095,_TOLEDO 24D,_048ARO,110,361,8,2
0,_095,_HARDING 1,_048ARQ,253,120,2,0
0,_095,_JERUSALEM 1,_048ARR,503,336,9,4
0,_095,_JERUSALEM 2,_048ARS,550,324,10,0
0,_095,_MONCLOVA 1,_048ARV,527,393,8,0
0,_095,_MONCLOVA 2,_048ARW,743,628,7,4
0,_095,_MONCLOVA 3,_048ARX,797,413,15,1
0,_095,_MONCLOVA 4,_048ARY,619,316,11,3
0,_095,_OTTAWA HILLS 1,_048ASA,366,694,18,0
0,_095,_OTTAWA HILLS 2,_048ASB,388,644,14,3
0,_095,_OTTAWA HILLS 3,_048ASC,360,532,6,4
0,_095,_PROVIDENCE 1,_048ASH,421,267,15,1
0,_095,_PROVIDENCE 2,_048ASI,424,228,20,2
0,_095,_PROVIDENCE 3,_048ASJ,410,216,10,2
0,_095,_RICHFIELD 1,_048ASK,672,331,15,4
0,_095,_SPENCER 1,_048ASM,443,408,15,7
0,_095,_SPRINGFIELD 1,_048ASO,414,499,11,6
0,_095,_SPRINGFIELD 10,_048ASP,371,426,7,2
0,_095,_SPRINGFIELD 11,_048ASQ,596,554,11,3
0,_095,_SPRINGFIELD 12,_048ASR,509,471,15,4
0,_095,_SPRINGFIELD 13,_048ASS,321,438,5,6
0,_095,_SPRINGFIELD 14,_048AST,299,215,4,4
0,_095,_SPRINGFIELD 15,_048ASU,490,324,13,2
0,_095,_SPRINGFIELD 16,_048ASV,439,380,9,2
0,_095,_SPRINGFIELD 2,_048ASZ,432,552,12,3
0,_095,_SPRINGFIELD 3,_048ATC,442,464,5,1
0,_095,_SPRINGFIELD 4,_048ATD,285,457,8,3
0,_095,_SPRINGFIELD 5,_048ATE,325,364,15,4
0,_095,_SPRINGFIELD 6,_048ATF,413,443,16,3
0,_095,_SPRINGFIELD 7,_048ATG,606,453,10,0
0,_095,_SPRINGFIELD 8,_048ATH,403,464,11,2
0,_095,_SPRINGFIELD 9,_048ATI,623,440,10,5
0,_095,_SWANTON 1,_048ATJ,265,152,4,3
0,_095,_SWANTON 2,_048ATK,445,295,5,2
0,_095,_SWANTON 3,_048ATL,224,138,2,0
0,_095,_SYLVANIA TOWNSHIP A,_048ATM,466,411,13,5
0,_095,_SYLVANIA TOWNSHIP B,_048ATO,538,407,12,4
0,_095,_SYLVANIA TOWNSHIP C,_048ATP,470,558,13,0
0,_095,_SYLVANIA TOWNSHIP D,_048ATQ,414,379,8,4
0,_095,_SYLVANIA TOWNSHIP E,_048ATR,633,479,12,2
0,_095,_SYLVANIA TOWNSHIP F,_048ATS,367,444,4,2
0,_095,_SYLVANIA TOWNSHIP G,_048ATT,411,434,19,3
0,_095,_SYLVANIA TOWNSHIP H,_048ATU,396,391,7,1
0,_095,_SYLVANIA TOWNSHIP I,_048ATV,343,393,9,2
0,_095,_SYLVANIA TOWNSHIP L,_048ATY,340,425,16,0
0,_095,_SYLVANIA TOWNSHIP M,_048ATZ,409,476,11,4
0,_095,_SYLVANIA TOWNSHIP N,_048AUA,287,280,12,1
0,_095,_SYLVANIA TOWNSHIP O,_048AUB,404,404,12,3
0,_095,_SYLVANIA TOWNSHIP Q,_048AUD,612,638,12,4
0,_095,_SYLVANIA TOWNSHIP R,_048AUE,311,359,3,1
0,_095,_SYLVANIA TOWNSHIP S,_048AUF,414,441,8,3
0,_095,_SYLVANIA TOWNSHIP T,_048AUG,355,373,10,2
0,_095,_SYLVANIA TOWNSHIP U,_048AUH,250,402,7,4
0,_095,_WASHINGTON 1,_048AUN,396,345,11,0
0,_095,_WASHINGTON 2,_048AUO,369,347,12,2
0,_095,_WATERVILLE CITY 1,_048AUR,423,360,16,2
0,_095,_WATERVILLE CITY 2,_048AUT,516,385,22,1
0,_095,_WATERVILLE CITY 3,_048AUU,470,438,20,3
0,_095,_WATERVILLE CITY 4,_048AUV,561,413,23,2
0,_095,_WHITEHOUSE VILL A,_048AUW,581,406,18,5
0,_095,_WHITEHOUSE VILL B,_048AUX,688,428,18,2
0,_095,_WATERVILLE TWP A,_048AUY,415,275,5,3
0,_095,_WATERVILLE TWP B,_048AUZ,400,195,5,1
0,_095,_WHITEHOUSE VILL C,_048AVA,485,358,10,5
