IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OR_20201103_GEN_PRE_DEM_BIDEN,USA_OR_20201103_GEN_PRE_REP_TRUMP,USA_OR_20201103_GEN_PRE_LIB_JORGENSEN,USA_OR_20201103_GEN_PRE_GRE_HAWKINS,USA_OR_20201103_GEN_PRE_PRO_HUNTER,USA_OR_20201103_GEN_PRE_OTH_WRITEIN,USA_OR_20201103_GEN_USS_DEM_MERKLEY,USA_OR_20201103_GEN_USS_REP_PERKINS,USA_OR_20201103_GEN_USS_LIB_DYE,USA_OR_20201103_GEN_USS_GRE_TAHER,USA_OR_20201103_GEN_USS_OTH_WRITEIN,USA_OR_20201103_GEN_ATG_DEM_ROSENBLUM,USA_OR_20201103_GEN_ATG_REP_CROSS,USA_OR_20201103_GEN_ATG_LIB_HEDBOR,USA_OR_20201103_GEN_ATG_OTH_WRITEIN,USA_OR_20201103_GEN_SOS_DEM_FAGAN,USA_OR_20201103_GEN_SOS_REP_THATCHER,USA_OR_20201103_GEN_SOS_LIB_MARKLEY,USA_OR_20201103_GEN_SOS_GRE_PARAVICINI,USA_OR_20201103_GEN_SOS_OTH_WRITEIN,USA_OR_20201103_GEN_TRE_DEM_READ,USA_OR_20201103_GEN_TRE_REB_GUDMAN,USA_OR_20201103_GEN_TRE_IND_HENRY,USA_OR_20201103_GEN_TRE_CON_MARSH,USA_OR_20201103_GEN_TRE_OTH_WRITEIN
0,_Columbia,_McNULTY,_12,454,587,20,5,1,6,465,547,20,14,1,452,539,28,8,404,572,37,24,1,418,541,49,20,1
0,_Columbia,_QUINCY,_14,195,299,10,0,1,4,203,280,9,11,2,186,277,18,7,168,297,11,16,2,179,272,20,22,2
0,_Columbia,_RAINIER,_15,442,625,23,9,3,8,455,591,24,14,0,434,594,22,6,363,632,37,36,2,401,584,37,35,2
0,_Columbia,_W RAINIER,_17,163,273,11,0,0,2,157,265,7,7,3,160,256,6,3,148,266,13,10,1,151,244,21,16,3
0,_Columbia,_E RAINIER,_18,84,108,2,0,0,0,90,105,0,0,0,89,97,3,0,72,105,7,5,0,78,100,6,3,0
0,_Columbia,_S WARREN,_19,449,540,19,2,0,14,475,513,18,11,1,445,528,24,1,398,561,25,22,1,405,522,36,24,0
0,_Columbia,_N WARREN,_20,293,385,16,2,2,4,294,378,20,6,3,289,364,27,4,256,397,21,16,1,273,380,19,12,1
0,_Columbia,_ST HELENS ONE,_21,1190,1169,93,18,7,12,1255,1026,78,64,2,1210,1053,102,9,1081,1096,111,107,2,1081,1019,146,119,3
0,_Columbia,_ST HELENS FOUR,_24,1064,1246,78,18,16,14,1138,1124,69,51,2,1055,1188,78,7,928,1210,95,101,0,965,1130,138,89,3
0,_Columbia,_ST HELENS SIX,_26,1162,1377,68,15,8,17,1182,1292,65,40,0,1112,1326,75,12,1025,1357,98,72,1,1040,1289,124,86,2
0,_Columbia,_SCAPPOOSE ONE,_31,359,388,14,2,0,10,377,349,17,15,3,358,357,18,4,315,376,30,23,2,326,368,33,19,1
0,_Columbia,_SCAPPOOSE TWO,_32,1290,1052,57,11,8,16,1316,987,56,39,2,1220,1034,61,8,1104,1064,100,81,3,1114,1009,140,66,2
0,_Columbia,_SCAPPOOSE FOUR,_34,714,617,40,16,4,9,719,590,31,35,1,706,595,48,3,613,629,55,60,2,630,577,97,45,2
0,_Columbia,_SE SCAPPOOSE,_35,570,601,20,5,4,8,599,555,19,19,0,561,565,26,6,506,585,38,34,2,506,566,55,37,1
0,_Columbia,_CANYON,_36,228,204,8,1,2,6,227,199,10,7,1,217,203,11,2,194,220,13,12,0,202,201,15,14,0
0,_Columbia,_W SCAPPOOSE,_38,254,274,11,2,1,7,258,272,7,8,1,238,284,6,0,227,280,14,14,0,234,272,17,7,1
0,_Columbia,_SAUVIE ISLAND,_39,26,25,3,0,0,0,27,23,2,2,0,24,23,4,0,18,28,1,5,0,25,21,3,2,0
0,_Columbia,_YANKTON,_40,441,628,24,4,0,7,471,580,29,13,2,420,605,23,7,391,610,38,29,0,399,590,41,27,0
0,_Columbia,_CITY OF VERNONIA,_41,449,883,52,1,5,10,500,801,35,23,4,459,800,60,12,379,850,61,47,2,400,786,69,75,3
0,_Columbia,_RURAL VERNONIA,_44,245,575,14,4,2,2,257,526,27,18,3,246,548,22,3,214,564,27,17,1,228,530,32,25,1
0,_Columbia,_APIARY,_46,244,464,12,4,1,2,243,447,11,8,1,236,440,17,3,226,444,20,10,0,229,438,15,18,0
0,_Columbia,_CHAPMAN,_47,427,410,28,6,3,6,427,388,30,17,1,417,400,24,4,368,415,36,30,1,374,393,43,26,2
0,_Columbia,_S DEER ISLAND,_48,125,251,10,2,0,5,138,236,14,1,1,129,239,10,3,115,246,8,12,1,130,216,8,24,2
0,_Columbia,_N DEER ISLAND,_49,211,336,9,2,3,4,222,314,17,4,0,211,313,20,6,198,321,19,14,0,206,301,15,28,1
0,_Columbia,_PRESCOTT,_50,25,25,2,0,0,0,29,20,1,0,0,24,27,0,0,27,24,1,0,0,24,26,1,1,0
0,_Columbia,_MIST,_51,125,183,6,0,0,1,124,180,3,1,0,116,177,7,2,105,192,5,6,0,116,181,6,5,0
0,_Columbia,_CITY OF COLUMBIA CITY,_53,661,669,44,8,6,7,677,644,38,21,0,665,644,36,9,603,666,48,42,1,630,616,62,42,1
0,_Coos,_Lakeside City/Rural,_01,518,1035,23,11,1,6,564,954,30,20,0,479,987,37,1,453,1003,37,44,0,475,948,60,39,0
0,_Coos,_North Bend Rural,_02,991,1665,27,9,4,12,1023,1559,35,23,0,943,1588,43,3,866,1630,67,47,0,931,1516,76,66,0
0,_Coos,_North Bend City West,_03,1236,1760,59,8,8,12,1343,1554,51,43,2,1200,1617,69,7,1046,1690,100,81,1,1152,1549,121,93,1
0,_Coos,_North Bend City East,_04,1109,1132,35,10,3,15,1120,1035,44,40,1,1056,1050,56,1,949,1102,74,55,1,987,1019,108,58,1
0,_Coos,_Coos Bay City West,_05,1560,1930,66,17,9,22,1618,1751,82,59,4,1493,1781,110,9,1336,1851,133,107,3,1408,1727,180,93,5
0,_Coos,_Coos Bay City Mid,_06,1040,1012,46,13,15,11,1069,931,40,33,2,990,963,49,3,873,1017,61,65,3,928,946,85,43,3
0,_Coos,_Coos Bay City East,_07,1145,1289,67,19,6,12,1194,1154,71,47,2,1127,1202,70,5,976,1252,80,101,3,1060,1127,127,100,0
0,_Coos,_Coos Bay Rural East,_08,1273,2078,64,20,10,15,1340,1882,72,50,3,1268,1898,85,12,1104,1993,104,97,4,1206,1823,141,119,2
0,_Coos,_Coos Bay Rural West,_09,183,184,9,4,0,3,178,171,11,10,0,169,174,13,1,142,180,19,19,1,159,167,22,12,0
0,_Coos,_Coos Bay Rural,_10,835,1748,14,8,4,14,903,1608,28,15,4,847,1618,37,10,739,1700,43,38,3,798,1561,83,64,2
0,_Coos,_Coquille Rural,_11,557,1349,27,8,4,4,608,1260,26,21,1,562,1280,28,7,490,1331,35,34,1,518,1243,60,56,1
0,_Coos,_Coquille City,_12,749,1387,31,12,7,16,775,1288,48,28,1,736,1285,54,19,648,1335,69,49,0,696,1250,87,73,0
0,_Coos,_Myrtle Point City,_13,365,917,24,5,2,7,410,830,43,13,0,387,854,32,4,345,875,46,22,0,357,820,46,58,0
0,_Coos,_Myrtle Point Rural,_14,346,1274,10,3,3,5,380,1194,19,10,0,355,1181,24,16,324,1232,23,22,0,352,1152,26,60,0
0,_Coos,_Powers City/Rural,_15,123,373,12,2,0,0,128,342,12,10,0,118,346,19,1,105,353,23,9,0,111,321,22,24,1
0,_Coos,_Bandon City,_16,1049,985,21,10,2,11,1054,925,21,19,1,1002,943,33,3,895,985,41,59,1,946,919,61,43,3
0,_Coos,_Bandon Rural 17,_17,1041,1469,31,9,3,13,1045,1393,34,26,3,963,1412,52,8,879,1430,71,76,1,926,1359,101,63,2
0,_Coos,_Bandon Rural 18,_18,123,242,6,3,0,1,133,220,9,3,0,121,234,4,0,117,235,8,4,0,120,222,13,9,0
0,_Crook,_Precinct 01,_01,140,366,6,2,0,5,155,340,7,8,0,146,338,16,0,134,349,18,7,0,139,326,16,23,0
0,_Crook,_Precinct 02,_02,123,320,16,2,0,0,144,293,13,5,0,122,302,17,1,113,307,19,11,0,113,301,21,16,0
0,_Crook,_Precinct 03,_03,69,184,11,4,0,1,84,157,12,11,0,83,159,14,2,71,163,20,4,0,72,150,15,18,1
0,_Crook,_Precinct 04,_04,236,927,15,5,2,4,256,879,10,7,2,236,889,14,3,206,903,27,17,2,215,867,26,31,2
0,_Crook,_Precinct 05,_05,505,1520,32,3,0,9,546,1449,19,12,3,487,1454,38,9,455,1505,27,22,1,474,1428,39,54,3
0,_Crook,_Precinct 06,_06,312,491,17,1,3,0,314,486,9,9,0,298,488,9,3,258,505,16,23,0,271,469,29,25,0
0,_Crook,_Precinct 07,_07,70,263,1,1,2,0,71,254,2,1,0,67,250,3,2,64,253,5,5,0,66,242,5,11,0
0,_Crook,_Precinct 08,_08,170,473,14,1,0,9,176,446,20,10,1,169,456,11,3,150,464,20,15,0,154,445,27,20,0
0,_Crook,_Precinct 09,_09,29,149,3,0,0,0,31,141,5,0,0,32,138,2,1,23,147,3,2,0,29,132,3,13,0
0,_Crook,_Precinct 10,_10,142,277,4,2,0,2,139,265,4,5,0,127,270,6,0,130,268,7,8,0,127,258,9,15,0
0,_Crook,_Precinct 11,_11,569,1603,24,5,1,12,590,1552,30,10,5,527,1571,35,10,468,1644,41,18,0,496,1562,41,52,1
0,_Crook,_Precinct 12,_12,21,132,1,1,0,1,27,119,5,0,0,20,125,1,2,19,124,5,0,0,19,122,3,6,0
0,_Crook,_Precinct 13,_13,175,637,17,1,0,4,195,605,12,5,1,181,608,20,0,161,619,18,15,1,160,599,20,27,0
0,_Crook,_Precinct 14,_14,150,374,10,0,1,4,187,317,10,1,0,157,338,13,1,152,331,20,7,0,149,316,16,27,0
0,_Crook,_Precinct 15,_15,262,954,15,6,1,3,294,877,25,15,2,259,897,30,3,230,913,35,28,1,243,874,40,37,1
0,_Crook,_Precinct 16,_16,147,536,14,3,3,3,178,495,16,4,0,149,507,25,3,143,511,24,7,2,163,485,14,21,0
0,_Crook,_Precinct 17,_17,681,2081,31,5,3,14,746,1953,51,15,3,651,1983,56,10,591,2016,78,40,2,605,1942,68,85,2
0,_Curry,_Agness,_01,36,53,0,0,0,0,38,50,1,0,0,34,47,1,0,32,52,0,1,0,34,48,2,0,0
0,_Curry,_South Chetco,_02,186,343,4,1,1,2,188,328,6,2,0,177,335,5,0,159,349,5,8,0,164,327,16,8,0
0,_Curry,_Floras Creek,_03,207,204,7,1,0,1,199,200,7,7,0,191,200,10,0,176,206,12,11,0,190,191,10,13,1
0,_Curry,_Sixes,_04,83,153,1,0,1,0,84,140,4,3,0,78,143,4,0,74,139,5,6,0,70,136,10,7,0
0,_Curry,_Elk River,_05,368,308,7,6,3,5,378,283,11,14,0,363,303,11,0,330,321,9,22,0,332,289,33,20,0
0,_Curry,_Port Orford 1,_06,283,206,1,4,0,3,292,181,7,9,1,278,187,12,1,250,191,15,21,1,262,189,19,12,0
0,_Curry,_Port Orford 2,_07,166,95,7,4,0,1,172,85,10,2,0,169,87,9,0,150,96,10,10,0,150,98,13,4,0
0,_Curry,_Ophir,_08,225,302,5,6,0,2,216,291,7,11,0,205,303,7,0,192,299,7,18,0,192,292,20,9,0
0,_Curry,_Wedderburn,_09,315,515,12,3,0,1,345,466,9,10,0,303,500,15,1,275,520,9,18,0,290,487,22,23,0
0,_Curry,_N Gold Beach,_10,227,285,11,1,1,3,226,264,12,12,0,213,268,15,2,202,267,19,11,0,197,248,29,19,0
0,_Curry,_S Gold Beach,_11,348,467,21,5,4,3,359,441,21,8,0,348,444,21,0,297,468,29,22,1,314,437,35,26,0
0,_Curry,_Hunter Creek,_12,86,158,4,0,0,1,87,152,2,4,0,84,147,8,0,82,149,6,5,0,80,148,7,5,0
0,_Curry,_Pistol River,_13,89,162,3,1,1,2,90,153,6,2,0,86,149,5,1,82,153,6,4,0,88,143,3,10,0
0,_Curry,_Harris Creek,_14,103,242,6,3,0,1,112,224,9,5,0,96,232,10,0,86,236,12,5,0,90,229,13,5,0
0,_Curry,_Brookings 1,_15,191,285,7,1,0,5,194,270,7,3,1,182,271,8,2,154,286,11,17,0,164,271,19,10,0
0,_Curry,_Brookings 2,_16,523,782,24,5,3,9,526,741,27,15,2,494,768,31,1,446,778,48,31,2,466,725,54,49,1
0,_Curry,_Brookings 3,_17,632,912,25,4,2,12,638,858,31,20,1,614,861,30,1,544,889,47,37,1,573,826,62,44,0
0,_Curry,_North Chetco,_18,218,240,8,1,0,0,225,224,5,1,1,207,228,9,0,193,244,9,5,0,201,225,9,7,0
0,_Curry,_Winchuck,_19,273,473,8,0,0,2,270,451,14,6,0,269,449,9,0,247,461,14,10,0,254,445,15,15,0
0,_Curry,_Jerrys Flat,_20,139,234,6,2,0,2,153,211,6,5,1,131,220,12,0,128,219,12,5,0,118,207,21,13,0
0,_Curry,_Brookings 4,_21,101,185,5,0,0,0,98,183,6,2,0,89,188,6,0,87,183,5,6,0,89,177,9,3,0
0,_Curry,_West Harbor,_22,197,265,13,2,1,1,195,261,10,3,0,183,261,14,0,169,276,10,8,0,180,259,9,12,0
0,_Curry,_Lower Harbor,_23,202,275,9,3,1,2,203,273,6,4,0,190,272,9,0,179,273,15,13,0,186,268,13,6,0
0,_Curry,_SW Harbor,_24,225,326,3,1,0,1,224,306,6,6,0,214,311,7,0,205,321,4,4,0,208,293,14,10,0
0,_Curry,_East Harbor,_25,212,334,8,4,0,3,227,300,11,6,0,214,308,15,1,189,322,16,13,1,203,301,17,14,0
0,_Curry,_Cape Ferrelo,_26,314,474,16,4,3,8,325,458,20,7,0,311,471,18,0,292,478,14,20,0,284,464,32,17,0
0,_Curry,_Upper Chetco,_27,109,206,7,1,0,1,106,199,7,3,0,103,196,9,0,89,202,15,5,0,98,190,10,14,0
0,_Deschutes,_Deschutes 01,_01,2414,574,41,12,3,14,2331,573,43,56,2,2272,621,44,8,2045,699,69,133,3,2072,677,141,25,6
0,_Deschutes,_Deschutes 02,_02,1682,1333,50,9,8,26,1657,1290,57,50,6,1577,1347,58,8,1386,1433,80,106,4,1417,1378,122,62,3
0,_Deschutes,_Deschutes 03,_03,3263,733,77,9,5,50,3159,790,65,59,1,3034,850,79,3,2753,1006,87,133,1,2795,970,121,47,0
0,_Deschutes,_Deschutes 04,_04,2486,836,64,21,0,21,2396,798,62,83,6,2329,834,70,13,2072,940,93,161,2,2101,901,163,53,6
0,_Deschutes,_Deschutes 05,_05,2636,1609,67,19,4,45,2577,1569,65,73,1,2459,1675,67,3,2217,1761,98,148,0,2260,1684,161,70,1
0,_Deschutes,_Deschutes 06,_06,1984,1045,78,17,4,17,1939,986,65,68,3,1852,1048,92,6,1687,1065,100,151,1,1670,1032,180,86,0
0,_Deschutes,_Deschutes 07,_07,1308,336,25,12,4,14,1275,316,36,33,5,1246,358,26,2,1122,410,37,73,1,1125,390,73,27,2
0,_Deschutes,_Deschutes 08,_08,404,224,5,0,0,9,375,247,8,3,0,342,264,5,2,302,302,7,8,0,300,311,5,1,0
0,_Deschutes,_Deschutes 09,_09,1279,674,62,10,5,25,1223,634,57,60,6,1210,658,74,4,1061,696,88,118,2,1048,687,150,47,4
0,_Deschutes,_Deschutes 10,_10,314,716,21,5,0,9,328,679,24,6,2,303,682,23,8,251,719,28,22,2,270,677,33,33,2
0,_Deschutes,_Deschutes 11,_11,849,414,23,5,3,12,814,422,26,23,0,796,442,19,0,711,481,31,40,1,715,459,52,26,0
0,_Deschutes,_Deschutes 12,_12,1038,1402,31,10,1,20,1036,1357,53,28,3,959,1396,54,1,836,1470,68,52,0,844,1404,89,58,0
0,_Deschutes,_Deschutes 13,_13,549,592,23,1,0,10,547,574,20,17,0,511,600,20,1,441,628,23,36,1,451,614,42,26,0
0,_Deschutes,_Deschutes 14,_14,853,1007,30,4,0,11,848,961,30,23,2,794,998,33,9,713,1032,44,51,0,714,1001,63,43,1
0,_Deschutes,_Deschutes 15,_15,680,581,17,0,2,10,660,586,25,4,3,613,620,17,10,562,649,16,22,2,572,614,29,30,1
0,_Deschutes,_Deschutes 16,_16,837,599,8,3,0,9,815,599,20,6,2,776,620,18,0,697,676,21,21,1,717,657,25,13,0
0,_Deschutes,_Deschutes 17,_17,1668,2247,89,17,9,25,1740,2012,90,74,4,1605,2103,128,11,1392,2186,127,131,5,1433,2026,187,161,5
0,_Deschutes,_Deschutes 18,_18,1005,2109,45,5,3,15,1050,1995,55,24,4,934,2053,65,16,825,2121,70,62,4,845,2021,97,79,5
0,_Deschutes,_Deschutes 19,_19,417,773,18,7,1,7,436,717,24,14,1,401,756,19,4,341,786,27,25,2,339,752,49,31,1
0,_Deschutes,_Deschutes 20,_20,2644,1996,113,15,5,43,2619,1908,99,61,4,2413,2025,93,19,2136,2120,149,163,3,2164,2032,211,110,3
0,_Deschutes,_Deschutes 21,_21,566,847,16,1,1,8,576,820,17,11,2,520,814,30,5,452,883,31,27,0,468,825,50,37,0
0,_Deschutes,_Deschutes 22,_22,176,119,2,0,0,0,171,124,3,0,0,162,125,3,0,143,143,2,2,0,144,136,1,4,0
0,_Deschutes,_Deschutes 23,_23,390,730,25,6,1,7,398,678,23,23,3,376,693,36,5,323,716,36,28,4,332,661,57,47,4
0,_Deschutes,_Deschutes 24,_24,250,656,10,0,3,5,266,620,10,4,0,237,631,12,4,219,649,18,8,1,227,601,26,35,2
0,_Deschutes,_Deschutes 25,_25,2323,1395,70,16,7,36,2248,1317,82,74,3,2154,1368,95,9,1866,1465,142,183,1,1920,1379,201,95,2
0,_Deschutes,_Deschutes 26,_26,1643,1198,46,8,5,29,1617,1136,47,43,4,1517,1195,53,8,1364,1257,72,95,2,1356,1205,142,57,1
0,_Deschutes,_Deschutes 27,_27,1830,374,29,10,2,18,1770,368,39,53,6,1726,412,45,2,1564,443,66,117,4,1562,458,126,24,1
0,_Deschutes,_Deschutes 28,_28,2206,3056,134,24,8,30,2291,2837,118,89,7,2118,2930,147,24,1870,3057,185,148,5,1917,2882,234,187,6
0,_Deschutes,_Deschutes 29,_29,1306,2246,81,18,7,17,1390,2100,69,44,2,1230,2184,86,11,1106,2235,118,72,2,1121,2119,128,118,7
0,_Deschutes,_Deschutes 30,_30,1176,906,33,8,2,10,1148,898,41,23,1,1079,929,48,8,973,995,44,51,2,1004,927,82,36,0
0,_Deschutes,_Deschutes 31,_31,1384,1990,25,6,2,31,1405,1953,42,14,9,1298,2016,39,12,1150,2165,36,37,0,1168,2048,72,67,3
0,_Deschutes,_Deschutes 32,_32,2124,917,59,16,11,23,2051,839,75,94,4,2020,895,76,13,1744,963,102,206,2,1769,913,209,66,5
0,_Deschutes,_Deschutes 33,_33,1763,1368,30,6,7,23,1752,1298,44,40,1,1614,1380,44,7,1453,1464,69,83,3,1497,1358,102,71,2
0,_Deschutes,_Deschutes 34,_34,1916,1357,52,17,6,31,1859,1277,73,67,1,1781,1317,80,4,1553,1379,119,145,3,1598,1290,167,107,2
0,_Deschutes,_Deschutes 35,_35,2105,997,40,1,3,29,2017,1048,34,22,6,1899,1133,27,4,1729,1235,47,71,1,1739,1242,52,18,2
0,_Deschutes,_Deschutes 36,_36,1928,2668,87,13,7,45,1947,2573,76,49,6,1826,2632,90,19,1596,2773,105,118,7,1637,2627,156,137,5
0,_Deschutes,_Deschutes 37,_37,623,512,24,0,1,9,601,512,26,10,0,578,528,28,6,527,548,24,36,1,530,546,39,22,0
0,_Deschutes,_Deschutes 38,_38,1379,1437,48,9,1,18,1377,1360,60,31,0,1304,1405,62,6,1176,1495,72,64,2,1196,1388,103,79,2
0,_Deschutes,_Deschutes 39,_39,1333,2200,37,9,4,16,1388,2060,51,32,3,1291,2095,77,12,1163,2146,81,79,0,1188,2043,112,109,0
0,_Deschutes,_Deschutes 40,_40,346,777,19,4,1,6,362,728,19,10,3,342,730,24,5,298,760,25,19,1,313,699,43,47,2
0,_Deschutes,_Deschutes 41,_41,1141,1363,37,8,2,20,1153,1301,44,26,2,1077,1350,34,5,964,1398,58,58,1,975,1315,91,63,3
0,_Deschutes,_Deschutes 42,_42,1525,1795,67,25,2,18,1549,1680,80,54,3,1452,1728,77,22,1294,1808,98,98,5,1322,1688,157,107,5
0,_Deschutes,_Deschutes 43,_43,822,922,24,1,2,18,803,905,30,17,0,734,938,43,7,667,992,32,37,1,670,968,56,17,0
0,_Deschutes,_Deschutes 44,_44,1795,1295,58,8,8,21,1767,1209,76,60,1,1669,1276,76,6,1510,1338,97,99,3,1506,1297,141,84,0
0,_Deschutes,_Deschutes 45,_45,929,743,24,2,0,22,906,754,27,18,1,855,777,34,8,768,836,39,31,1,799,786,51,29,0
0,_Deschutes,_Deschutes 46,_46,1327,735,58,7,2,11,1295,726,48,33,1,1240,744,45,4,1110,793,57,89,2,1106,766,106,40,4
0,_Deschutes,_Deschutes 47,_47,1938,853,36,5,2,29,1874,906,16,24,0,1746,954,38,2,1553,1084,52,65,5,1597,1043,69,20,1
0,_Deschutes,_Deschutes 48,_48,450,1136,19,4,1,10,496,1050,19,10,1,439,1088,27,3,370,1124,41,23,1,394,1063,40,48,1
0,_Deschutes,_Deschutes 49,_49,531,296,7,0,2,8,506,299,15,12,0,493,308,12,4,415,350,16,38,1,425,336,30,14,1
0,_Deschutes,_Deschutes 50,_50,427,958,13,9,0,10,456,896,16,17,3,403,920,23,8,364,941,36,22,0,376,890,53,37,1
0,_Douglas,_Unincorp Reedsport,_01,374,673,7,3,3,6,397,612,22,14,1,381,633,23,2,338,641,34,26,3,348,602,42,32,0
0,_Douglas,_Roseburg City W1,_02,269,555,20,3,0,5,306,498,13,4,2,262,523,22,4,233,543,29,12,1,249,488,34,29,1
0,_Douglas,_Reedsport City,_03,975,1395,51,15,8,9,1000,1309,39,32,3,942,1309,59,9,844,1380,81,45,5,900,1266,91,72,4
0,_Douglas,_North County,_04,1174,2975,76,23,8,18,1273,2789,94,41,2,1197,2828,100,21,1055,2924,110,82,1,1106,2742,143,138,4
0,_Douglas,_East County,_05,1215,2982,66,16,7,22,1275,2782,81,53,4,1200,2815,98,13,1053,2924,120,77,3,1130,2719,136,128,6
0,_Douglas,_Uninc N Roseburg,_06,1216,2560,64,19,12,12,1308,2360,64,35,3,1192,2409,104,15,1039,2522,109,68,2,1142,2330,111,109,4
0,_Douglas,_Roseburg City W2,_07,1132,1791,60,12,2,20,1194,1649,60,30,4,1092,1706,70,6,959,1802,90,54,1,1027,1678,76,69,3
0,_Douglas,_Roseburg Unincorp,_08,1034,2800,92,16,12,25,1181,2564,67,36,3,1061,2608,91,11,915,2739,106,68,2,1010,2485,141,137,1
0,_Douglas,_Roseburg City W3,_09,1181,1700,81,10,12,14,1234,1579,78,38,3,1164,1619,78,3,972,1737,82,100,3,1073,1606,114,75,3
0,_Douglas,_Elkton City,_10,47,67,2,0,0,0,50,62,1,4,0,50,61,4,0,49,60,5,3,0,46,61,7,1,0
0,_Douglas,_Drain City,_11,150,360,15,2,0,1,162,339,9,4,0,145,345,16,2,135,355,9,9,0,146,332,14,14,0
0,_Douglas,_NW of Roseburg,_12,1137,2830,38,10,5,15,1167,2722,50,29,3,1068,2769,64,7,935,2860,72,53,3,988,2726,80,89,2
0,_Douglas,_County West,_13,817,2317,52,7,5,17,855,2200,51,19,4,795,2208,57,18,713,2297,62,33,2,746,2160,62,80,4
0,_Douglas,_Yoncalla City,_14,139,387,6,4,1,0,157,356,4,8,0,146,362,11,2,133,366,14,9,0,132,343,21,22,1
0,_Douglas,_Oakland City,_15,188,362,4,2,2,3,195,337,10,9,0,183,353,9,1,169,357,10,14,0,162,349,20,15,0
0,_Douglas,_County SW,_16,639,1922,45,14,4,18,726,1770,51,21,6,654,1782,73,15,573,1874,60,55,5,609,1736,70,95,11
0,_Douglas,_Sutherlin City,_17,1394,3292,76,13,8,21,1486,3050,76,47,3,1378,3091,101,10,1180,3242,121,88,2,1333,2992,143,123,0
0,_Douglas,_Roseburg City W1,_18,838,1364,60,8,10,10,881,1224,62,39,3,832,1239,74,13,722,1325,64,72,2,773,1206,98,71,7
0,_Douglas,_Near Myrtle Creek,_19,1003,2893,74,17,8,22,1149,2622,79,40,7,1028,2663,104,14,925,2763,108,59,6,973,2558,133,144,4
0,_Douglas,_SE of Roseburg,_20,740,2214,45,8,0,11,852,2020,38,26,2,745,2065,60,13,631,2178,83,44,1,684,2000,89,108,2
0,_Douglas,_County South,_21,470,1627,16,10,4,11,524,1515,36,17,0,499,1507,54,5,428,1563,49,40,0,442,1472,55,81,1
0,_Douglas,_Roseburg City W4,_22,1262,1695,99,20,15,20,1329,1547,88,51,5,1264,1583,104,8,1089,1657,133,92,7,1153,1506,151,118,6
0,_Douglas,_Winston City,_23,394,1057,31,4,3,5,462,964,26,12,1,411,986,46,2,356,1036,34,25,2,360,941,67,62,2
0,_Douglas,_Winston City,_24,412,1000,34,8,3,6,454,915,44,16,0,419,941,35,3,366,971,53,29,2,385,901,69,45,4
0,_Douglas,_Canyonville City,_25,243,576,12,4,4,1,275,529,14,4,2,240,544,21,2,233,542,22,14,0,242,508,15,31,0
0,_Douglas,_Myrtle Creek,_26,498,1254,42,5,9,9,580,1131,45,21,2,514,1185,42,3,444,1218,68,31,0,496,1103,60,74,0
0,_Douglas,_Glendale City,_27,94,261,10,3,0,3,99,249,4,3,2,98,246,6,4,90,251,7,8,2,91,225,10,26,2
0,_Douglas,_Riddle City,_28,125,389,4,2,0,2,136,342,11,7,0,130,343,17,1,112,349,21,10,2,131,330,17,16,0
0,_Gilliam,_Arlington,_01,119,365,5,1,0,1,132,340,11,4,0,114,350,13,1,104,352,15,7,1,105,336,11,27,0
0,_Gilliam,_East Condon,_06,88,206,6,0,0,1,101,190,3,2,0,90,195,2,0,74,206,5,0,1,80,188,8,9,0
0,_Gilliam,_West Condon,_07,117,263,6,0,0,0,140,235,4,2,3,120,238,8,3,100,254,16,8,1,112,233,8,18,2
0,_Grant,_John Day,_03,657,2308,48,8,7,14,770,2147,51,17,1,657,2206,58,6,596,2249,71,37,2,612,2113,73,112,3
0,_Grant,_Union,_04,120,617,17,2,1,4,161,565,23,5,0,133,598,14,1,113,610,23,4,1,119,571,19,36,0
0,_Grant,_North Fork,_08,60,200,6,2,1,1,73,176,8,1,1,57,191,7,2,47,195,14,3,0,53,187,6,8,0
0,_Grant,_South Fork,_16,48,194,3,0,1,3,62,177,4,2,1,48,185,6,1,41,189,7,2,1,40,177,9,13,2
0,_Grant,_Long Creek,_17,44,226,3,0,1,0,53,208,3,2,2,44,208,7,2,38,209,10,6,2,42,199,5,12,2
0,_Harney,_Burns,_21,380,1063,37,6,3,12,455,958,34,23,2,414,964,46,6,357,1000,51,36,2,381,933,61,62,3
0,_Harney,_Hines,_25,226,677,11,3,3,8,263,613,14,6,1,220,639,16,2,194,658,26,10,0,203,607,27,38,1
0,_Harney,_Rural Harney,_26,288,1735,15,0,3,11,337,1642,17,9,3,287,1667,21,4,240,1708,31,14,1,278,1606,28,68,3
0,_Hood River,_Precinct 01,_01,1232,342,27,6,6,8,1208,331,31,33,1,1154,336,43,3,1086,358,50,73,4,1087,359,84,16,1
0,_Hood River,_Precinct 02,_02,1587,470,31,12,7,17,1576,442,29,40,1,1483,492,40,6,1382,519,49,94,2,1396,511,84,20,2
0,_Hood River,_Precinct 03,_03,694,158,14,3,1,6,671,152,17,18,1,653,167,9,2,600,176,15,42,1,604,170,31,14,1
0,_Hood River,_Precinct 04,_04,1239,412,21,3,2,16,1201,417,27,27,0,1158,439,25,2,1071,468,34,56,4,1083,474,49,14,2
