IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_AR_20201103_GEN_PRE_REP_TRUMP,USA_AR_20201103_GEN_PRE_DEM_BIDEN,USA_AR_20201103_GEN_PRE_LIB_JORGENSEN,USA_AR_20201103_GEN_PRE_GRE_HAWKINS,USA_AR_20201103_GEN_PRE_CON_BLANKENSHIP,USA_AR_20201103_GEN_PRE_ASP_CARROLL,USA_AR_20201103_GEN_PRE_LLP_MYERS,USA_AR_20201103_GEN_PRE_SLP_RIVA,USA_AR_20201103_GEN_PRE_IND_WEST,USA_AR_20201103_GEN_PRE_IND_COLLINS,USA_AR_20201103_GEN_PRE_IND_PIERCE,USA_AR_20201103_GEN_PRE_IND_GAMMON,USA_AR_20201103_GEN_PRE_IND_FUENTE,USA_AR_20201103_GEN_USS_REP_COTTON,USA_AR_20201103_GEN_USS_LIB_HARRINGTON
0,_Dallas,_501 - District 5,_501 - District 5,253,92,2,0,2,1,2,0,1,0,1,0,0,276,68
0,_Dallas,_601 - District 6,_601 - District 6,125,149,5,0,1,0,3,0,1,2,2,0,1,139,133
0,_Dallas,_701 - District 7,_701 - District 7,171,109,1,0,0,0,3,0,1,1,2,2,0,189,88
0,_Dallas,_801 - District 8,_801 - District 8,312,52,1,2,1,1,3,1,6,0,2,2,0,335,48
0,_Dallas,_901 - District 9,_901 - District 9,378,29,1,0,1,0,2,1,2,1,1,0,1,375,37
0,_Desha,_01 - Bowie W1,_01 - Bowie W1,375,137,4,0,2,0,2,2,2,1,3,0,1,404,114
0,_Desha,_02 - Bowie W2,_02 - Bowie W2,293,244,4,1,2,0,3,0,2,1,9,0,2,350,191
0,_Desha,_03 - Bowie W3,_03 - Bowie W3,60,270,3,2,1,1,5,5,3,2,6,0,7,116,230
0,_Desha,_04 - Bowie Rural,_04 - Bowie Rural,27,24,0,0,0,0,0,0,0,0,0,0,0,27,22
0,_Desha,_05 - Clayton McArthur,_05 - Clayton McArthur,67,60,0,0,0,0,1,0,0,0,2,0,0,79,43
0,_Desha,_06 - Clayton Reed,_06 - Clayton Reed,2,52,0,0,0,0,2,0,1,0,2,1,1,9,44
0,_Desha,_07 - Clayton Tillar,_07 - Clayton Tillar,5,2,0,0,0,0,0,0,0,0,1,0,0,6,2
0,_Desha,_08 - Franklin,_08 - Franklin,61,74,0,2,0,0,2,2,1,0,2,1,2,81,59
0,_Desha,_09 - Halley,_09 - Halley,63,21,0,0,0,0,0,1,0,1,0,0,0,68,19
0,_Desha,_10 - Jefferson,_10 - Jefferson,70,17,0,0,0,0,0,1,0,0,0,0,0,73,13
0,_Desha,_11 - Mississippi,_11 - Mississippi,5,4,0,0,0,0,0,0,0,0,0,0,0,4,4
0,_Desha,_12 - Mitcheville,_12 - Mitcheville,2,93,1,0,0,0,0,2,0,0,2,1,4,13,66
0,_Desha,_13 - Rand W1,_13 - Rand W1,113,230,1,3,3,0,3,4,6,0,3,0,4,155,197
0,_Desha,_14 - Rand W2,_14 - Rand W2,41,270,1,0,0,1,10,7,4,3,5,2,4,91,242
0,_Desha,_15 - Rand W3,_15 - Rand W3,192,156,1,1,0,0,4,4,0,0,1,0,3,225,129
0,_Desha,_16 - Rand W4,_16 - Rand W4,127,211,1,0,0,2,0,6,2,0,3,0,2,157,186
0,_Desha,_17 - Rand Rural,_17 - Rand Rural,24,14,0,0,0,0,0,0,0,0,0,0,0,23,14
0,_Desha,_18 - Redfork,_18 - Redfork,125,73,1,1,1,1,2,1,0,1,1,0,0,141,68
0,_Desha,_19 - Richland,_19 - Richland,100,17,0,0,0,0,1,1,1,0,0,0,1,102,16
0,_Desha,_20 - Silver Lake,_20 - Silver Lake,121,32,1,0,1,0,0,1,2,0,0,0,2,128,29
0,_Desha,_21 - Walnut Lake,_21 - Walnut Lake,48,15,0,0,0,0,0,0,0,1,0,0,0,47,16
0,_Drew,_01 - Ward 1,_01 - Ward 1,222,443,5,0,0,2,0,0,6,2,1,0,0,269,379
0,_Drew,_02 - Ward 2,_02 - Ward 2,669,338,2,1,0,0,2,0,3,1,0,0,0,705,289
0,_Drew,_03 - Ward 3,_03 - Ward 3,244,319,3,5,1,1,0,1,2,0,2,0,1,281,279
0,_Drew,_04 - Ward 4,_04 - Ward 4,360,288,7,4,0,1,1,0,6,2,1,0,0,388,262
0,_Drew,_05 - Collins,_05 - Collins,75,24,1,0,0,0,1,0,0,0,1,0,0,78,19
0,_Drew,_06 - Enon,_06 - Enon,150,12,1,0,0,0,0,0,0,0,0,0,0,148,11
0,_Drew,_07 - Jerome,_07 - Jerome,13,3,0,0,0,0,0,0,0,0,0,0,0,13,2
0,_Drew,_08 - Lacey,_08 - Lacey,235,55,0,2,0,0,0,0,1,0,0,0,0,232,54
0,_Drew,_09 - Mar N Box 1,_09 - Mar N Box 1,606,243,4,5,0,0,1,0,6,1,1,0,0,631,218
0,_Drew,_10 - Mar N Box 2,_10 - Mar N Box 2,335,90,2,0,0,0,1,0,2,0,0,0,0,342,81
0,_Drew,_11 - Marion South,_11 - Marion South,509,128,2,0,0,0,1,1,2,0,0,0,0,514,122
0,_Drew,_12 - Ozment,_12 - Ozment,116,22,0,0,1,0,0,0,0,0,0,0,0,122,17
0,_Drew,_13 - Plantersville,_13 - Plantersville,211,40,0,1,0,0,0,0,0,0,2,0,0,207,41
0,_Drew,_14 - Selma,_14 - Selma,205,89,0,0,0,0,0,0,2,1,0,0,1,212,76
0,_Drew,_15 - Tillar,_15 - Tillar,52,21,0,1,0,0,0,0,1,2,0,0,0,56,18
0,_Drew,_16 - Wilmar,_16 - Wilmar,326,222,0,2,0,1,1,1,2,2,1,0,0,341,191
0,_Drew,_17 - Winchester,_17 - Winchester,21,89,0,0,0,1,0,1,5,3,1,0,1,28,85
0,_Faulkner,_1c-North Conway City 41,_1c-North Conway City 41,186,418,10,3,1,1,1,3,1,0,0,0,1,217,397
0,_Faulkner,_1c-South Conway City 42,_1c-South Conway City 42,720,713,38,6,3,1,3,2,7,3,1,0,1,761,704
0,_Faulkner,_1e-East Conway City 43,_1e-East Conway City 43,946,893,30,7,2,2,4,3,7,2,0,1,2,986,872
0,_Faulkner,_1e-West Conway City 44,_1e-West Conway City 44,944,636,29,7,1,5,2,1,12,4,2,0,1,1006,596
0,_Faulkner,_2a Conway City 07,_2a Conway City 07,154,486,3,6,0,0,0,1,6,3,4,0,4,179,458
0,_Faulkner,_2b Conway City 06,_2b Conway City 06,385,578,33,5,0,3,4,3,7,0,4,0,1,411,594
0,_Faulkner,_2c Conway City 49,_2c Conway City 49,455,638,21,8,1,1,2,3,2,1,0,1,0,494,611
0,_Faulkner,_2d Conway City 40,_2d Conway City 40,661,672,23,6,0,1,0,4,9,0,2,0,0,711,640
0,_Faulkner,_3a Conway City 10,_3a Conway City 10,982,696,26,7,2,3,2,3,0,2,2,0,0,1052,635
0,_Faulkner,_3b Conway City 08,_3b Conway City 08,303,146,4,0,3,0,0,0,1,0,1,0,2,300,145
0,_Faulkner,_3c-East Conway City 09,_3c-East Conway City 09,642,687,34,4,1,3,1,1,6,4,2,0,1,682,671
0,_Faulkner,_3c-West Conway City 46,_3c-West Conway City 46,743,477,20,3,2,5,0,0,5,0,1,0,1,784,457
0,_Faulkner,_3d Conway City 50,_3d Conway City 50,1020,693,25,3,4,5,4,2,3,3,1,0,0,1053,678
0,_Faulkner,_3e Conway City 45,_3e Conway City 45,541,294,12,2,0,0,0,1,5,0,0,0,1,567,278
0,_Faulkner,_3f Conway City 53,_3f Conway City 53,728,379,15,1,0,2,0,0,6,1,0,0,0,751,369
0,_Faulkner,_3g Conway City 54,_3g Conway City 54,292,264,14,0,0,1,0,1,4,1,1,0,1,296,269
0,_Faulkner,_4a Conway City 01,_4a Conway City 01,617,628,24,5,1,6,2,0,3,4,2,0,0,679,584
0,_Faulkner,_4b Conway City 02,_4b Conway City 02,289,428,21,7,0,5,0,4,4,2,1,0,0,311,436
0,_Faulkner,_4c Conway City 11,_4c Conway City 11,655,724,19,11,3,0,1,5,7,1,2,1,1,697,693
0,_Faulkner,_4d Conway City 04,_4d Conway City 04,222,441,19,1,1,2,3,2,4,0,3,2,2,253,434
0,_Faulkner,_4e Conway City 03,_4e Conway City 03,796,769,22,4,2,3,0,1,3,3,1,0,0,838,734
0,_Faulkner,_4f Conway City 05,_4f Conway City 05,1042,603,22,1,0,9,1,1,7,3,2,0,3,1077,604
0,_Faulkner,_Benedict 15,_Benedict 15,321,78,0,0,0,0,0,0,2,0,0,1,0,321,72
0,_Faulkner,_Benton 16,_Benton 16,360,54,6,0,0,0,0,0,1,0,0,0,4,351,70
0,_Faulkner,_Bristol 17,_Bristol 17,102,24,2,0,0,0,0,0,0,2,0,0,0,104,20
0,_Faulkner,_California 18,_California 18,783,172,9,4,4,3,3,0,4,0,1,0,2,780,196
0,_Faulkner,_Clifton 19,_Clifton 19,1385,341,14,0,2,1,1,1,5,2,0,0,2,1390,348
0,_Faulkner,_Cypress Rural 22,_Cypress Rural 22,1195,184,21,3,1,1,0,0,2,4,0,0,2,1186,213
0,_Faulkner,_Danley City (Mayflower) 24,_Danley City (Mayflower) 24,653,265,10,3,0,2,1,2,7,0,0,0,1,660,273
0,_Faulkner,_Danley Rural 23,_Danley Rural 23,736,368,12,1,3,1,5,0,1,1,1,3,1,759,343
0,_Faulkner,_E Cadron A 12,_E Cadron A 12,1375,528,50,8,1,3,2,0,3,4,3,0,1,1366,590
0,_Faulkner,_E Cadron B 13,_E Cadron B 13,943,535,28,2,0,2,6,2,13,0,1,2,4,974,524
0,_Faulkner,_E Cadron C 48,_E Cadron C 48,672,456,21,4,3,3,0,3,1,2,1,0,1,685,455
0,_Faulkner,_Eagle 25,_Eagle 25,1008,208,16,2,1,1,0,0,1,2,0,0,1,996,224
0,_Faulkner,_East Fork 26,_East Fork 26,1127,268,26,3,2,2,1,2,1,3,1,1,1,1136,284
0,_Faulkner,_Enola 27,_Enola 27,284,36,3,0,0,0,1,0,0,0,2,0,0,280,40
0,_Faulkner,_Hardin City East (GB) 29,_Hardin City East (GB) 29,1180,260,20,4,2,2,3,3,4,1,1,0,4,1177,287
0,_Faulkner,_Hardin City West (GB) 55,_Hardin City West (GB) 55,677,142,15,4,0,0,0,0,2,0,0,0,0,677,152
0,_Faulkner,_Hardin Rural 28,_Hardin Rural 28,973,216,6,1,1,3,1,0,1,1,1,0,2,964,230
0,_Faulkner,_Harve 30,_Harve 30,319,64,7,1,0,1,1,0,4,0,1,0,1,316,78
0,_Faulkner,_Matthews 31,_Matthews 31,389,46,5,0,0,1,0,0,0,0,0,0,1,386,51
0,_Faulkner,_Mount Vernon 33,_Mount Vernon 33,207,39,2,1,1,0,0,0,1,2,0,0,0,207,45
0,_Faulkner,_Mountain 32,_Mountain 32,124,19,2,0,0,0,0,1,0,0,0,0,0,121,25
0,_Faulkner,_Newton 34,_Newton 34,351,69,3,0,1,1,0,0,3,4,0,0,0,348,80
0,_Faulkner,_Palarm 39,_Palarm 39,1579,343,38,2,0,1,1,1,4,5,2,0,0,1578,381
0,_Faulkner,_Pine Mt 36,_Pine Mt 36,795,547,12,7,2,0,4,3,6,3,1,1,1,824,506
0,_Faulkner,_Union 37,_Union 37,941,161,4,0,0,1,2,1,7,1,0,0,1,957,149
0,_Faulkner,_Vilonia City 21,_Vilonia City 21,1561,318,28,6,1,1,1,0,6,3,1,2,1,1566,340
0,_Faulkner,_Walker 38,_Walker 38,315,122,3,1,0,2,1,1,0,0,1,0,1,322,119
0,_Faulkner,_West Cadron 14,_West Cadron 14,114,95,2,1,0,1,1,0,0,1,0,0,2,117,93
0,_Faulkner,_Wilson 35,_Wilson 35,629,126,11,4,1,0,2,0,1,0,1,0,0,625,145
0,_Franklin,_1-A (Oz Wd 1),_1-A (Oz Wd 1),279,79,4,1,2,1,0,0,0,0,0,0,0,268,93
0,_Franklin,_1-B (Oz Wd 3),_1-B (Oz Wd 3),193,51,4,3,0,0,0,0,1,1,0,0,0,194,57
0,_Franklin,_1-C (Oz WD 2),_1-C (Oz WD 2),35,2,0,0,0,1,0,0,0,0,1,0,1,38,3
0,_Franklin,_2-A (Oz Wd 2),_2-A (Oz Wd 2),303,79,1,0,1,0,0,0,0,0,0,0,2,294,87
0,_Franklin,_2-B (Oz Rural),_2-B (Oz Rural),107,16,0,0,0,0,0,0,0,0,0,0,0,100,20
0,_Franklin,_2-C (Lonelm/Cravens),_2-C (Lonelm/Cravens),28,3,0,0,0,0,0,0,0,0,0,0,0,28,3
0,_Franklin,_2-D (Wallace/Ivy),_2-D (Wallace/Ivy),50,6,1,0,0,0,0,0,0,0,0,0,0,48,8
0,_Franklin,_2-E (Oz Wd 3),_2-E (Oz Wd 3),120,41,2,1,0,0,0,0,1,0,0,0,2,118,45
0,_Franklin,_3-A (Lonelm/Cravens),_3-A (Lonelm/Cravens),201,34,2,1,0,0,0,0,0,0,0,0,0,202,35
0,_Franklin,_3-B (Fern),_3-B (Fern),65,13,3,0,0,0,0,0,0,0,0,0,0,65,17
0,_Franklin,_3-C (Boston),_3-C (Boston),100,30,0,0,0,1,0,0,0,0,0,0,0,103,27
0,_Franklin,_3-D (Jethro),_3-D (Jethro),197,26,2,1,0,3,0,0,0,0,0,0,0,189,38
0,_Franklin,_3-E (Watalula),_3-E (Watalula),12,5,0,0,0,0,0,0,0,0,0,0,0,12,5
0,_Franklin,_3-F (Mountain),_3-F (Mountain),82,11,0,1,0,1,0,0,0,0,0,0,0,79,15
0,_Franklin,_4-A (Philpot),_4-A (Philpot),166,45,3,0,0,0,0,0,0,1,0,1,1,165,49
0,_Franklin,_4-B (Watalula),_4-B (Watalula),146,20,0,0,0,0,0,0,0,0,1,0,0,140,27
0,_Franklin,_4-C (WV Rural),_4-C (WV Rural),54,15,0,0,0,0,0,0,1,0,0,0,0,51,19
0,_Franklin,_4-D (Oz Rural),_4-D (Oz Rural),313,84,2,0,0,0,2,0,1,1,1,0,0,306,92
0,_Franklin,_5-A (Wallace/Ivy),_5-A (Wallace/Ivy),328,66,2,0,0,0,0,0,0,2,1,0,1,324,71
0,_Franklin,_5-B (Oz Rural),_5-B (Oz Rural),37,0,1,0,0,0,0,0,0,0,0,0,0,37,1
0,_Franklin,_5-C (Webb City),_5-C (Webb City),353,72,0,0,0,2,0,0,3,1,0,1,1,355,77
0,_Franklin,_6-A (Altus Rural),_6-A (Altus Rural),203,46,0,0,0,0,0,0,0,2,1,0,0,210,39
0,_Franklin,_6-B (Altus City),_6-B (Altus City),177,58,6,0,1,1,1,0,0,0,0,1,1,179,65
0,_Franklin,_6-C (Denning),_6-C (Denning),49,17,2,0,0,0,0,0,1,0,0,0,1,53,16
0,_Franklin,_6-D (Weiderkehr Village),_6-D (Weiderkehr Village),20,7,0,0,0,0,0,0,0,0,0,0,0,20,6
0,_Franklin,_7-A (Cecil),_7-A (Cecil),320,58,6,0,1,1,0,0,1,1,0,0,0,319,66
0,_Franklin,_7-B (Webb City),_7-B (Webb City),139,21,1,0,1,0,0,0,0,1,0,0,0,137,26
0,_Franklin,_7-C (Etna),_7-C (Etna),76,12,2,0,0,0,0,0,0,1,0,0,0,75,15
0,_Franklin,_7-D (Donald Rural),_7-D (Donald Rural),205,46,3,0,3,1,0,0,1,1,0,0,0,206,51
0,_Franklin,_8-A (Branch City),_8-A (Branch City),87,28,1,0,1,0,0,0,0,0,0,0,0,87,29
0,_Franklin,_8-B (Charleston Wd 1),_8-B (Charleston Wd 1),271,60,4,0,0,0,0,0,0,0,0,0,0,268,61
0,_Franklin,_8-C (Charleston Rural),_8-C (Charleston Rural),131,27,0,0,0,0,0,0,0,2,0,0,0,133,27
0,_Franklin,_8-D (Vesta),_8-D (Vesta),185,36,6,0,0,0,0,0,0,0,0,0,0,181,45
0,_Franklin,_8-E (Donald Rural),_8-E (Donald Rural),22,7,0,0,0,0,0,0,0,0,0,0,0,23,5
0,_Franklin,_8-F (Cecil),_8-F (Cecil),12,5,0,0,0,0,0,0,0,0,0,0,0,13,4
0,_Franklin,_8-G (Donald Rural),_8-G (Donald Rural),4,3,0,0,0,0,0,0,0,0,0,0,0,4,3
0,_Franklin,_9-A (Charleston Wd 2),_9-A (Charleston Wd 2),328,86,5,1,1,3,0,0,1,3,0,1,0,338,86
0,_Franklin,_9-B (Charleston Wd 3),_9-B (Charleston Wd 3),170,65,3,0,0,0,0,0,0,0,0,0,0,174,61
0,_Franklin,_9-C (Charleston Rural),_9-C (Charleston Rural),109,20,1,0,0,0,0,0,0,0,0,0,0,109,20
0,_Fulton,_Benton - Union,_Benton - Union,889,303,8,1,3,0,0,1,2,5,8,0,3,910,281
0,_Fulton,_Cherokee Village,_Cherokee Village,290,108,1,1,1,0,0,0,0,1,2,0,1,296,99
0,_Fulton,_Cleveland,_Cleveland,146,30,1,0,0,0,1,0,0,0,0,0,0,146,26
0,_Fulton,_Fulton - Mt. Calm,_Fulton - Mt. Calm,428,74,9,0,2,0,1,0,1,0,1,0,0,423,70
0,_Fulton,_MS - Afton,_MS - Afton,758,218,6,1,4,0,1,1,1,3,7,2,2,778,200
0,_Fulton,_Myatt,_Myatt,66,16,3,0,1,0,0,0,0,0,0,0,0,72,13
0,_Fulton,_PR-SB,_PR-SB,647,134,5,1,0,1,0,2,2,1,6,0,0,664,123
0,_Fulton,_Southfork - Wilson,_Southfork - Wilson,259,71,2,0,1,0,0,1,1,0,1,0,0,255,72
0,_Fulton,_Vidette - Big Creek,_Vidette - Big Creek,336,46,2,0,1,0,1,0,2,0,4,0,0,342,35
0,_Fulton,_Washington,_Washington,142,35,1,0,1,0,0,0,0,0,0,0,1,144,33
0,_Garland,_011,_011,325,346,6,6,0,1,2,2,0,1,0,0,0,351,325
0,_Garland,_012,_012,297,487,3,2,7,2,2,1,1,5,1,2,0,333,457
0,_Garland,_013,_013,276,206,6,2,3,1,0,0,3,2,0,1,0,303,192
0,_Garland,_014,_014,557,161,6,2,1,0,0,1,1,0,1,3,1,568,166
0,_Garland,_021,_021,263,477,10,4,4,3,3,4,4,0,1,2,1,323,428
0,_Garland,_022,_022,167,493,5,6,6,2,3,3,1,1,2,1,1,201,467
0,_Garland,_023,_023,148,49,1,1,0,0,0,0,0,0,0,0,0,145,53
0,_Garland,_024,_024,22,20,0,0,0,0,0,0,1,0,2,0,0,28,18
0,_Garland,_031,_031,15,10,2,0,0,0,0,0,1,0,0,0,0,14,14
0,_Garland,_032,_032,366,189,6,2,1,0,1,0,2,0,1,1,0,391,177
0,_Garland,_033,_033,544,529,7,6,7,1,0,2,2,1,5,3,1,590,497
0,_Garland,_034,_034,284,379,7,5,2,0,1,0,5,0,3,4,2,330,340
0,_Garland,_041,_041,384,320,11,2,0,0,2,2,2,2,2,0,2,411,306
0,_Garland,_042,_042,585,460,10,1,5,2,2,0,5,2,1,3,4,640,430
0,_Garland,_043,_043,452,235,4,0,2,0,0,1,1,2,3,0,0,465,222
0,_Garland,_044,_044,624,417,14,2,3,0,0,2,2,2,3,1,1,685,372
0,_Garland,_051,_051,75,117,3,1,1,0,0,0,0,0,3,0,0,86,115
0,_Garland,_052,_052,151,119,3,2,1,1,0,2,0,1,0,1,0,155,121
0,_Garland,_053,_053,681,397,15,6,1,1,0,0,5,2,3,1,2,734,363
0,_Garland,_054,_054,1153,582,19,4,4,2,0,1,4,5,2,4,4,1199,576
0,_Garland,_061,_061,158,82,3,0,1,0,0,0,0,1,0,0,0,159,83
0,_Garland,_062,_062,198,156,1,1,0,0,0,0,1,0,1,0,0,200,147
0,_Garland,_063,_063,1081,521,22,4,4,2,1,1,2,1,2,1,2,1121,512
0,_Garland,_064,_064,1121,502,13,0,4,2,2,0,6,4,1,3,0,1168,479
0,_Garland,_065,_065,42,21,0,0,0,0,0,0,0,0,0,0,0,43,16
0,_Garland,_071,_071,270,76,2,0,0,1,0,0,1,1,0,0,0,259,87
0,_Garland,_072,_072,697,270,3,1,1,0,1,0,2,0,0,1,0,722,255
0,_Garland,_073,_073,837,358,12,2,3,1,0,1,1,1,2,4,0,879,334
0,_Garland,_074,_074,976,379,15,1,1,0,1,0,1,1,4,0,0,1020,352
0,_Garland,_081,_081,319,69,1,2,4,0,1,0,0,1,1,1,0,317,81
0,_Garland,_082,_082,1133,341,13,4,4,0,1,0,5,2,3,1,0,1163,338
0,_Garland,_083,_083,915,313,7,0,2,4,0,0,1,1,1,1,1,949,289
0,_Garland,_084,_084,499,159,5,3,5,1,0,0,0,0,2,1,0,521,147
0,_Garland,_091,_091,353,99,7,1,0,1,0,0,1,0,3,2,0,359,102
0,_Garland,_092,_092,714,182,11,0,1,1,0,0,0,0,0,1,0,719,188
0,_Garland,_093,_093,1099,428,16,4,2,2,0,1,7,5,4,5,1,1155,404
0,_Garland,_094,_094,551,185,5,1,1,1,0,0,1,1,1,0,0,576,177
0,_Garland,_095,_095,116,40,5,0,0,0,0,1,0,0,0,0,0,112,50
0,_Garland,_101,_101,568,137,3,0,4,1,0,0,0,0,1,0,0,581,134
0,_Garland,_102,_102,530,126,3,2,3,0,0,0,0,0,3,0,0,541,123
0,_Garland,_103,_103,799,370,14,4,7,2,0,0,0,3,2,1,0,806,387
0,_Garland,_104,_104,357,152,1,3,3,1,0,0,1,0,2,1,2,375,140
0,_Garland,_111,_111,252,38,0,0,1,0,0,0,0,3,2,1,0,253,42
0,_Garland,_112,_112,132,32,2,0,1,0,0,0,1,0,0,0,0,131,36
0,_Garland,_113,_113,1438,519,17,4,5,0,1,0,3,4,2,5,0,1515,469
0,_Garland,_114,_114,1110,579,17,1,7,3,0,1,3,2,4,6,0,1197,507
0,_Garland,_115,_115,270,155,1,1,1,1,0,1,1,1,1,0,0,286,129
0,_Garland,_121,_121,550,187,9,2,6,1,2,1,2,0,2,4,0,572,193
0,_Garland,_122,_122,879,309,10,3,4,0,3,0,3,1,3,2,2,914,299
0,_Garland,_123,_123,540,108,4,0,1,2,1,0,0,0,0,0,0,538,115
0,_Garland,_124,_124,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
0,_Garland,_125,_125,103,52,1,0,0,0,0,0,0,0,0,0,0,111,41
0,_Garland,_131,_131,352,104,5,0,3,0,0,0,0,1,1,0,0,357,107
0,_Garland,_132,_132,1363,598,11,2,2,4,0,0,1,4,1,3,0,1452,506
0,_Garland,_133,_133,1130,331,12,1,7,4,0,0,3,0,6,2,0,1145,347
0,_Garland,_134,_134,247,72,7,1,1,0,1,0,1,0,0,0,0,251,79
0,_Grant,_01 - Calvert,_01 - Calvert,593,58,6,1,0,1,1,0,0,1,0,1,2,587,74
0,_Grant,_02 - Davis,_02 - Davis,125,21,1,1,1,1,0,0,0,0,0,0,0,130,20
0,_Grant,_03 - Dekalb 1,_03 - Dekalb 1,116,17,0,1,0,0,0,0,0,0,0,0,0,116,16
0,_Grant,_04 - Dekalb 2,_04 - Dekalb 2,179,54,2,0,0,0,0,0,0,1,1,0,0,185,49
0,_Grant,_05 - Darysaw,_05 - Darysaw,238,64,2,0,0,0,3,1,0,1,0,0,0,244,66
0,_Grant,_08 - Fenter,_08 - Fenter,352,43,0,0,1,0,0,1,1,0,0,1,0,354,42
0,_Grant,_09 - Franklin,_09 - Franklin,110,15,0,0,0,0,1,0,0,0,1,1,0,115,13
0,_Grant,_10 - Madison,_10 - Madison,225,36,1,0,0,0,2,0,0,0,1,1,0,222,44
0,_Grant,_11 - Merry Green 1,_11 - Merry Green 1,578,93,4,1,0,0,2,0,2,1,1,0,1,579,100
0,_Grant,_12 - Merry Green 2,_12 - Merry Green 2,507,73,2,0,0,0,0,0,0,2,0,0,0,510,71
0,_Grant,_13 - River,_13 - River,405,103,4,1,2,3,1,1,1,1,1,3,1,427,98
0,_Grant,_14 - Simpson 1,_14 - Simpson 1,524,84,8,0,1,1,0,0,0,1,0,1,0,521,94
0,_Grant,_15 - Simpson 2,_15 - Simpson 2,376,47,3,0,0,0,0,0,1,0,0,0,1,367,60
0,_Grant,_17 - Tennessee,_17 - Tennessee,223,33,2,0,0,0,0,0,0,0,0,0,1,236,22
0,_Grant,_19 - Washington,_19 - Washington,624,103,3,0,0,0,2,0,1,1,1,0,0,636,96
0,_Grant,_20 - Ward 1,_20 - Ward 1,638,152,6,0,0,0,0,0,2,1,1,1,1,648,150
0,_Grant,_21 - Ward 2,_21 - Ward 2,546,136,5,3,1,0,1,0,1,0,0,0,2,560,129
0,_Grant,_22 - Ward 3,_22 - Ward 3,435,136,7,0,0,0,0,0,0,1,0,0,1,446,134
0,_Greene,_Bagwell Lake 1,_Bagwell Lake 1,8,1,0,0,0,0,0,0,0,0,0,0,0,7,2
0,_Greene,_Bagwell Lake 2,_Bagwell Lake 2,65,16,0,0,0,0,0,0,0,0,0,0,0,70,10
0,_Greene,_Bagwell Lake 3,_Bagwell Lake 3,14,5,0,0,0,0,0,0,0,0,0,0,0,13,6
0,_Greene,_Bagwell Lake 4,_Bagwell Lake 4,22,7,0,0,0,0,0,0,0,0,0,0,0,22,7
0,_Greene,_Bagwell Lake 5,_Bagwell Lake 5,304,51,0,0,0,1,0,0,0,0,0,0,1,301,47
0,_Greene,_Bagwell Lake 6,_Bagwell Lake 6,14,4,0,0,0,0,0,0,0,0,0,0,0,14,4
0,_Greene,_Bagwell Lake 7,_Bagwell Lake 7,28,4,1,0,0,0,0,0,0,0,0,0,0,27,5
0,_Greene,_Bagwell Lake 8,_Bagwell Lake 8,51,11,0,0,0,0,0,0,0,0,0,0,0,50,12
0,_Greene,_Bagwell Lake 9,_Bagwell Lake 9,257,62,7,0,0,0,0,0,1,2,0,1,0,258,57
0,_Greene,_Bula 1,_Bula 1,254,41,4,0,0,1,0,1,1,0,0,0,0,261,38
0,_Greene,_Bula 2,_Bula 2,111,19,0,0,0,0,0,0,0,0,0,0,0,108,19
0,_Greene,_Campground 1,_Campground 1,539,84,5,0,0,1,0,0,2,0,1,1,0,542,72
0,_Greene,_Campground 2,_Campground 2,230,42,4,1,0,0,0,0,0,1,0,1,0,231,44
0,_Greene,_Campground 3,_Campground 3,26,7,0,0,0,0,0,0,0,0,0,0,0,27,5
0,_Greene,_Campground 4,_Campground 4,95,22,2,1,0,0,0,0,0,0,0,1,0,95,23
0,_Greene,_Crowley Ridge 1,_Crowley Ridge 1,366,57,2,0,0,0,0,0,0,0,0,0,0,365,58
0,_Greene,_Crowley Ridge 2,_Crowley Ridge 2,88,27,1,0,0,0,0,0,0,0,0,0,0,91,22
0,_Greene,_Crowley Ridge 3,_Crowley Ridge 3,31,6,0,0,0,0,0,0,0,0,0,0,0,32,4
0,_Greene,_Crowley Ridge 4,_Crowley Ridge 4,617,77,7,0,0,1,0,1,3,1,0,0,0,614,84
0,_Greene,_Crowley Ridge 5,_Crowley Ridge 5,293,52,0,0,1,0,1,0,0,0,2,0,0,294,54
0,_Greene,_Crowley Ridge 6,_Crowley Ridge 6,38,6,2,0,0,0,0,0,0,0,0,0,0,39,6
0,_Greene,_Crowley Ridge 7,_Crowley Ridge 7,13,1,0,0,0,0,0,0,0,0,0,0,0,14,0
0,_Greene,_Dalton 1,_Dalton 1,124,12,0,0,0,0,0,0,0,0,0,0,0,118,14
0,_Greene,_Dalton 10,_Dalton 10,5,2,0,0,0,0,0,0,0,0,0,0,0,3,4
0,_Greene,_Dalton 11,_Dalton 11,295,45,0,1,0,0,0,0,1,0,0,0,0,292,50
0,_Greene,_Dalton 12,_Dalton 12,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,_Greene,_Dalton 13,_Dalton 13,63,22,1,0,0,0,0,0,0,0,0,0,0,62,23
0,_Greene,_Dalton 14,_Dalton 14,34,3,0,1,0,0,0,0,0,0,0,0,0,33,4
0,_Greene,_Dalton 15,_Dalton 15,107,16,0,0,1,0,0,0,0,2,0,0,0,105,19
