IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NE_20201103_GEN_PRE_REP_TRUMP,USA_NE_20201103_GEN_PRE_DEM_BIDEN,USA_NE_20201103_GEN_PRE_LIB_JORGENSEN,USA_NE_20201103_GEN_USS_REP_SASSE,USA_NE_20201103_GEN_USS_DEM_JANICEK,USA_NE_20201103_GEN_USS_LIB_SIADEK
0,_001,_1A,_1A,570,253,20,552,193,46
0,_001,_1B,_1B,401,187,15,395,131,35
0,_001,_1C,_1C,297,222,12,340,144,18
0,_001,_2A,_2A,258,77,9,260,48,14
0,_001,_2B,_2B,458,176,18,473,98,44
0,_001,_2C,_2C,388,170,12,381,109,42
0,_001,_2D,_2D,659,307,14,670,156,53
0,_001,_2E,_2E,459,182,17,455,129,43
0,_001,_3A,_3A,392,248,12,380,162,52
0,_001,_3B,_3B,310,250,15,326,124,35
0,_001,_3C,_3C,441,255,23,449,165,45
0,_001,_3D,_3D,76,57,0,90,21,9
0,_001,_3E,_3E,849,362,18,877,201,60
0,_001,_4A,_4A,276,193,13,283,112,39
0,_001,_4B,_4B,339,213,15,359,128,32
0,_001,_4C,_4C,169,156,7,167,84,21
0,_001,_4D,_4D,626,284,25,603,196,60
0,_001,_4E,_4E,164,68,4,156,47,14
0,_001,_Ayr,_Ayr,325,77,9,305,55,23
0,_001,_Blaine,_Blaine,101,11,1,90,9,7
0,_001,_Denver,_Denver,495,137,10,490,73,40
0,_001,_Highland_West_Blue,_Highland_West_Blue,335,50,4,312,38,19
0,_001,_Holstein,_Holstein,160,18,1,158,9,13
0,_001,_Juniata Precinct,_Juniata Precinct,422,97,12,406,55,42
0,_001,_Kenesaw,_Kenesaw,556,86,6,507,56,43
0,_001,_Pauline,_Pauline,170,24,3,152,9,10
0,_001,_Roseland,_Roseland,258,29,6,240,18,24
0,_001,_Verona,_Verona,131,24,3,119,13,14
0,_003,_Brunswick Precinct,_Brunswick Precinct,331,34,4,278,30,30
0,_003,_Clearwater Precinct,_Clearwater Precinct,434,39,2,376,46,22
0,_003,_Elgin 1st Ward,_Elgin 1st Ward,164,19,2,159,10,7
0,_003,_Elgin 2nd Ward,_Elgin 2nd Ward,190,21,4,181,18,7
0,_003,_Elgin Precinct,_Elgin Precinct,216,22,0,199,13,12
0,_003,_Neligh City 1st Ward,_Neligh City 1st Ward,361,60,4,326,47,24
0,_003,_Neligh City 2nd Ward,_Neligh City 2nd Ward,285,69,7,266,54,21
0,_003,_Neligh Precinct,_Neligh Precinct,234,41,4,219,31,11
0,_003,_Oakdale Precinct,_Oakdale Precinct,236,31,3,215,20,17
0,_003,_Orchard Precinct,_Orchard Precinct,270,44,5,252,37,16
0,_003,_Royal Precinct,_Royal Precinct,118,15,1,107,9,5
0,_003,_Tilden 1st Ward,_Tilden 1st Ward,114,32,1,117,22,6
0,_003,_Tilden Precinct,_Tilden Precinct,140,25,1,133,17,6
0,_005,_Arthur Precinct,_Arthur Precinct,260,21,3,228,21,21
0,_007,_Long Springs Precinct,_Long Springs Precinct,362,43,5,335,39,21
0,_009,_Blaine Precinct,_Blaine Precinct,280,35,2,222,35,34
0,_011,_Beaver Precinct,_Beaver Precinct,347,57,11,305,40,28
0,_011,_Boone Precinct,_Boone Precinct,131,14,2,120,11,10
0,_011,_Ceder Precinct,_Ceder Precinct,262,81,5,232,65,22
0,_011,_Dublin-Bonanza Precinct,_Dublin-Bonanza Precinct,123,27,3,105,27,8
0,_011,_North Branch-Shell Creek Precinct,_North Branch-Shell Creek Precinct,83,12,0,74,6,3
0,_011,_North Manchester Precinct,_North Manchester Precinct,394,76,8,355,47,27
0,_011,_Oakland Precinct,_Oakland Precinct,371,60,8,319,49,26
0,_011,_Southeast Manchester Precinct,_Southeast Manchester Precinct,459,105,18,445,66,28
0,_011,_Southwest Manchester Precinct,_Southwest Manchester Precinct,483,67,10,447,40,26
0,_013,_Voting Precinct 1,_Voting Precinct 1,378,149,19,382,122,27
0,_013,_Voting Precinct 11,_Voting Precinct 11,313,41,9,301,35,15
0,_013,_Voting Precinct 12,_Voting Precinct 12,314,42,4,304,25,19
0,_013,_Voting Precinct 15,_Voting Precinct 15,641,98,11,589,80,53
0,_013,_Voting Precinct 2,_Voting Precinct 2,438,135,17,411,117,45
0,_013,_Voting Precinct 3,_Voting Precinct 3,338,120,18,328,85,50
0,_013,_Voting Precinct 4,_Voting Precinct 4,451,132,25,429,118,41
0,_013,_Voting Precinct 5,_Voting Precinct 5,627,155,14,600,118,39
0,_013,_Voting Precinct 6,_Voting Precinct 6,502,179,11,496,122,37
0,_015,_Basin - McCulley - Butte Precinct,_Basin - McCulley - Butte Precinct,405,45,6,339,42,25
0,_015,_Bristow - Mullen - Lynch - Bush Precinct,_Bristow - Mullen - Lynch - Bush Precinct,227,34,0,204,12,25
0,_015,_Spencer - Morton Precinct,_Spencer - Morton Precinct,378,56,2,340,35,25
0,_017,_Ainsworth Precinct,_Ainsworth Precinct,447,40,3,413,28,24
0,_017,_City of Ainsworth Precinct,_City of Ainsworth Precinct,707,101,14,675,68,47
0,_017,_Pines Precinct,_Pines Precinct,316,50,1,299,29,22
0,_019,_Precinct 1,_Precinct 1,704,294,14,750,160,48
0,_019,_Precinct 10,_Precinct 10,906,412,41,938,253,102
0,_019,_Precinct 11,_Precinct 11,358,260,25,368,183,61
0,_019,_Precinct 12,_Precinct 12,445,292,36,439,202,73
0,_019,_Precinct 13,_Precinct 13,1048,487,45,1077,268,114
0,_019,_Precinct 14,_Precinct 14,868,364,41,841,250,109
0,_019,_Precinct 15,_Precinct 15,282,32,4,258,19,21
0,_019,_Precinct 16,_Precinct 16,510,87,6,490,53,35
0,_019,_Precinct 17,_Precinct 17,235,40,2,223,30,19
0,_019,_Precinct 18,_Precinct 18,510,155,19,511,108,46
0,_019,_Precinct 19,_Precinct 19,514,64,13,485,47,29
0,_019,_Precinct 2,_Precinct 2,512,286,19,535,169,63
0,_019,_Precinct 20,_Precinct 20,914,200,23,900,110,75
0,_019,_Precinct 21,_Precinct 21,418,87,15,404,60,30
0,_019,_Precinct 22,_Precinct 22,259,63,10,259,40,21
0,_019,_Precinct 23,_Precinct 23,286,101,8,283,72,30
0,_019,_Precinct 24,_Precinct 24,547,174,20,553,111,47
0,_019,_Precinct 25,_Precinct 25,571,105,13,526,81,53
0,_019,_Precinct 26,_Precinct 26,583,181,12,571,102,60
0,_019,_Precinct 27,_Precinct 27,238,101,16,245,52,25
0,_019,_Precinct 28,_Precinct 28,550,115,12,548,66,37
0,_019,_Precinct 29,_Precinct 29,533,119,16,521,74,41
0,_019,_Precinct 3,_Precinct 3,757,375,26,805,196,78
0,_019,_Precinct 4,_Precinct 4,1172,457,21,1219,229,84
0,_019,_Precinct 5,_Precinct 5,518,215,27,526,132,49
0,_019,_Precinct 6,_Precinct 6,918,413,33,950,242,74
0,_019,_Precinct 8,_Precinct 8,356,190,13,353,112,44
0,_019,_Precinct 9,_Precinct 9,538,294,34,537,197,71
0,_019,_Precint 7,_Precint 7,590,387,35,614,233,66
0,_021,_Arizona-Riverside,_Arizona-Riverside,168,64,2,167,48,10
0,_021,_BellCreek-Oakland-Pershing Precinct,_BellCreek-Oakland-Pershing Precinct,245,50,5,233,36,12
0,_021,_Craig Precinct,_Craig Precinct,174,58,7,181,34,10
0,_021,_Decatur-Quinbaugh Precinct,_Decatur-Quinbaugh Precinct,207,128,7,208,93,17
0,_021,_Everett-Logan Precinct,_Everett-Logan Precinct,161,41,0,166,18,5
0,_021,_Lyons Precinct,_Lyons Precinct,292,134,7,291,95,22
0,_021,_Oakland City 1,_Oakland City 1,255,94,11,258,46,26
0,_021,_Oakland City 2,_Oakland City 2,239,81,10,248,38,26
0,_021,_Silver Creek-Summit Precinct,_Silver Creek-Summit Precinct,240,87,9,242,61,11
0,_021,_Tekamah 1,_Tekamah 1,300,172,11,321,118,17
0,_021,_Tekamah 2,_Tekamah 2,299,154,19,324,91,31
0,_023,_David City Ward 1,_David City Ward 1,293,80,12,300,53,20
0,_023,_David City Ward 2,_David City Ward 2,353,95,9,364,56,13
0,_023,_David City Ward 3,_David City Ward 3,388,130,9,392,85,20
0,_023,_Franklin-Bone Creek Precinct,_Franklin-Bone Creek Precinct,282,40,3,268,26,16
0,_023,_Linwood-Skull Creek - Platte Precinct,_Linwood-Skull Creek - Platte Precinct,296,70,4,303,48,13
0,_023,_Oak Creek-Center Precinct,_Oak Creek-Center Precinct,321,96,8,317,66,18
0,_023,_Plum Creek-Richardson Precinct,_Plum Creek-Richardson Precinct,288,77,7,287,57,14
0,_023,_Read-Ulysses Precinct,_Read-Ulysses Precinct,227,46,5,218,38,17
0,_023,_Savannah-Alexis Precinct,_Savannah-Alexis Precinct,543,123,14,531,103,28
0,_023,_Summit-Reading Precinct,_Summit-Reading Precinct,313,78,4,298,54,26
0,_023,_Union-Olive Precinct,_Union-Olive Precinct,238,38,8,234,27,13
0,_025,_Avoca,_Avoca,210,71,13,208,45,15
0,_025,_Buccaneer_Bay,_Buccaneer_Bay,534,370,33,603,193,51
0,_025,_Center,_Center,237,104,10,244,58,26
0,_025,_East_Louisville,_East_Louisville,350,184,16,364,101,36
0,_025,_Eight_Mile_Grove,_Eight_Mile_Grove,506,195,11,512,105,47
0,_025,_Liberty,_Liberty,242,118,10,243,74,27
0,_025,_McKelverly,_McKelverly,203,65,6,194,40,18
0,_025,_Mount_Pleasant,_Mount_Pleasant,111,35,2,122,19,6
0,_025,_Murdock,_Murdock,264,148,12,299,69,24
0,_025,_Nehawka,_Nehawka,148,51,4,137,41,15
0,_025,_North_Plattsmouth,_North_Plattsmouth,421,141,17,445,91,23
0,_025,_North_Rock_Bluff,_North_Rock_Bluff,447,217,12,486,114,34
0,_025,_Plattsmouth_1_Ward_1_Precinct,_Plattsmouth_1_Ward_1_Precinct,237,142,15,241,97,29
0,_025,_Plattsmouth_1_Ward_2_Precinct,_Plattsmouth_1_Ward_2_Precinct,235,124,10,245,74,23
0,_025,_Plattsmouth_2_Ward_1_Precinct,_Plattsmouth_2_Ward_1_Precinct,255,128,22,259,98,27
0,_025,_Plattsmouth_2_Ward_2_Precinct,_Plattsmouth_2_Ward_2_Precinct,229,130,16,229,90,33
0,_025,_Plattsmouth_3_Ward_1_Precinct,_Plattsmouth_3_Ward_1_Precinct,264,121,16,273,85,20
0,_025,_Plattsmouth_3_Ward_2_Precinct,_Plattsmouth_3_Ward_2_Precinct,218,122,10,208,95,27
0,_025,_Plattsmouth_4_Ward_1_Precinct,_Plattsmouth_4_Ward_1_Precinct,183,102,8,186,76,18
0,_025,_Plattsmouth_4_Ward_2_Precinct,_Plattsmouth_4_Ward_2_Precinct,240,134,12,257,83,21
0,_025,_Salt_Creek,_Salt_Creek,353,153,24,346,112,42
0,_025,_South_Bend,_South_Bend,439,204,9,473,89,35
0,_025,_South_Plattsmouth,_South_Plattsmouth,610,235,16,642,125,43
0,_025,_South_Rock_Bluff,_South_Rock_Bluff,797,334,17,846,193,45
0,_025,_Stove_Creek,_Stove_Creek,410,189,19,416,113,35
0,_025,_Tipton,_Tipton,851,402,32,846,267,76
0,_025,_Weeping_Water_Ward_1,_Weeping_Water_Ward_1,198,105,12,211,63,21
0,_025,_Weeping_Water_Ward_2,_Weeping_Water_Ward_2,194,107,16,197,76,25
0,_025,_West_Louisville,_West_Louisville,456,193,16,483,106,26
0,_025,_West_Rock_Bluff,_West_Rock_Bluff,279,113,10,278,82,18
0,_027,_Precinct 1,_Precinct 1,157,33,4,151,29,11
0,_027,_Precinct 10,_Precinct 10,142,12,1,115,12,14
0,_027,_Precinct 11,_Precinct 11,473,85,10,440,62,38
0,_027,_Precinct 12,_Precinct 12,97,29,4,99,23,8
0,_027,_Precinct 13,_Precinct 13,529,101,27,520,68,45
0,_027,_Precinct 2,_Precinct 2,360,67,9,326,50,27
0,_027,_Precinct 3,_Precinct 3,179,25,5,172,21,7
0,_027,_Precinct 4,_Precinct 4,386,50,1,338,49,21
0,_027,_Precinct 5,_Precinct 5,136,34,0,126,27,6
0,_027,_Precinct 6,_Precinct 6,985,175,19,942,121,47
0,_027,_Precinct 7,_Precinct 7,86,15,2,79,15,6
0,_027,_Precinct 8,_Precinct 8,248,28,5,230,17,7
0,_027,_Precinct 9,_Precinct 9,396,71,10,364,51,35
0,_029,_Champion/Lamar Precinct,_Champion/Lamar Precinct,264,25,2,258,19,8
0,_029,_Imperial East Precinct,_Imperial East Precinct,284,58,3,278,38,9
0,_029,_Imperial Rural Precinct,_Imperial Rural Precinct,324,29,3,309,20,17
0,_029,_Imperial West Precinct,_Imperial West Precinct,519,83,11,512,65,23
0,_029,_Wauneta Precinct,_Wauneta Precinct,349,31,8,309,31,22
0,_031,_Barley Precinct,_Barley Precinct,44,1,0,30,0,2
0,_031,_Cleveland Precinct,_Cleveland Precinct,73,5,1,53,8,6
0,_031,_Cody Precinct,_Cody Precinct,195,20,0,162,11,23
0,_031,_Crookston Precinct,_Crookston Precinct,125,7,0,92,11,19
0,_031,_East Valentine Precinct,_East Valentine Precinct,562,97,13,491,76,47
0,_031,_Gillaspie Precinct,_Gillaspie Precinct,25,0,0,13,0,7
0,_031,_Goose Creek Precinct,_Goose Creek Precinct,79,1,1,63,2,3
0,_031,_Kennedy Precinct,_Kennedy Precinct,30,0,0,20,0,4
0,_031,_Kilgore Precinct,_Kilgore Precinct,75,5,3,52,6,13
0,_031,_King Precinct,_King Precinct,19,1,0,17,0,2
0,_031,_Lackey Precinct,_Lackey Precinct,57,3,0,52,1,3
0,_031,_Loup Precinct,_Loup Precinct,131,10,4,96,12,10
0,_031,_Merriman Precinct,_Merriman Precinct,138,8,2,98,8,18
0,_031,_Mother Lake Precinct,_Mother Lake Precinct,44,2,0,27,3,7
0,_031,_Nenzel Precinct,_Nenzel Precinct,30,4,1,22,6,1
0,_031,_North Valentine Precinct,_North Valentine Precinct,631,136,11,582,81,57
0,_031,_Russell Precinct,_Russell Precinct,24,0,0,16,1,5
0,_031,_South Valentine Precinct,_South Valentine Precinct,385,59,9,341,46,33
0,_031,_Wells Precinct,_Wells Precinct,82,7,2,60,3,8
0,_031,_Wood Lake Precinct,_Wood Lake Precinct,95,7,1,78,8,6
0,_033,_Gurley Precinct,_Gurley Precinct,265,31,7,244,25,17
0,_033,_Lodgepole Precinct,_Lodgepole Precinct,339,65,3,315,56,16
0,_033,_Potter Precinct,_Potter Precinct,312,27,5,264,36,34
0,_033,_Sidney Precinct 1,_Sidney Precinct 1,399,127,14,379,98,43
0,_033,_Sidney Precinct 2,_Sidney Precinct 2,578,115,21,527,102,44
0,_033,_Sidney Precinct 3,_Sidney Precinct 3,428,127,14,392,115,43
0,_033,_Sidney Precinct 4,_Sidney Precinct 4,462,121,10,422,102,40
0,_033,_Sidney Precinct 5,_Sidney Precinct 5,791,195,19,746,154,60
0,_033,_Union Valley Precinct,_Union Valley Precinct,239,47,4,216,30,26
0,_035,_Clay Center Precinct,_Clay Center Precinct,319,80,18,309,47,34
0,_035,_Edgar Cons. Precinct,_Edgar Cons. Precinct,288,80,7,275,51,30
0,_035,_Fairfield Precinct,_Fairfield Precinct,156,38,9,142,32,18
0,_035,_Glenvil Precinct,_Glenvil Precinct,188,33,0,164,25,19
0,_035,_Harvard Precinct,_Harvard Precinct,362,112,17,344,85,40
0,_035,_L.L.L.M. CONS Precinct,_L.L.L.M. CONS Precinct,210,43,4,214,21,9
0,_035,_Leicester/Inland Precinct,_Leicester/Inland Precinct,185,47,3,172,27,14
0,_035,_Spring Ranch/Fairfield Precinct,_Spring Ranch/Fairfield Precinct,193,21,4,165,22,16
0,_035,_Sutton 1st Precinct,_Sutton 1st Precinct,362,77,4,323,64,31
0,_035,_Sutton 2nd Precinct,_Sutton 2nd Precinct,329,65,9,318,38,19
0,_035,_Sutton Twps Precinct,_Sutton Twps Precinct,256,36,3,234,20,13
0,_037,_1 Precinct,_1 Precinct,382,243,8,375,189,32
0,_037,_2 Precinct,_2 Precinct,595,308,20,601,243,41
0,_037,_3 Precinct,_3 Precinct,516,271,14,520,198,44
0,_037,_4 Precinct,_4 Precinct,701,126,10,698,75,27
0,_037,_5 Precinct,_5 Precinct,442,77,4,458,42,12
0,_039,"_Bancroft, Cleveland & Neligh Precinct","_Bancroft, Cleveland & Neligh Precinct",396,87,5,388,61,11
0,_039,_Beemer & Logan Precinct,_Beemer & Logan Precinct,374,92,9,386,57,21
0,_039,_St. Charles Sherman Garfield & Cuming Precinct,_St. Charles Sherman Garfield & Cuming Precinct,527,106,11,539,57,24
0,_039,_SW 4,_SW 4,417,73,12,416,40,34
0,_039,_West Point Ward 1 & 3,_West Point Ward 1 & 3,657,231,12,684,134,39
0,_039,_West Point Ward 2,_West Point Ward 2,504,117,14,527,58,23
0,_039,"_Wisner, Blaine & Grant Precinct","_Wisner, Blaine & Grant Precinct",632,164,11,626,102,46
0,_041,_Algernan Precinct,_Algernan Precinct,220,23,4,199,16,20
0,_041,_Ansley Precinct,_Ansley Precinct,395,51,10,374,34,29
0,_041,_Arnold Precinct,_Arnold Precinct,420,44,4,379,40,24
0,_041,_Berwyn Precinct,_Berwyn Precinct,127,13,6,118,11,11
0,_041,_Broken Bow North Precinct,_Broken Bow North Precinct,130,48,7,142,27,12
0,_041,_Broken Bow Northwest Precinct,_Broken Bow Northwest Precinct,0,0,0,0,0,0
0,_041,_Broken Bow South Precinct,_Broken Bow South Precinct,517,136,18,512,88,45
0,_041,_Broken Bow Southwest Precinct,_Broken Bow Southwest Precinct,229,53,9,225,34,19
0,_041,_Cliff Precinct,_Cliff Precinct,374,41,7,344,26,21
0,_041,_Comstock Precinct,_Comstock Precinct,124,25,2,121,21,8
0,_041,_Corner Precinct,_Corner Precinct,78,2,1,71,3,2
0,_041,_Custer Precinct,_Custer Precinct,50,5,2,47,4,3
0,_041,_Delight Precinct,_Delight Precinct,75,5,0,69,3,4
0,_041,_Douglas Grove Precinct,_Douglas Grove Precinct,366,53,7,341,31,31
0,_041,_East Center Precinct,_East Center Precinct,24,2,1,22,3,1
0,_041,_Elim Precinct,_Elim Precinct,166,9,0,158,5,4
0,_041,_Garfield Precinct,_Garfield Precinct,82,6,0,83,1,2
0,_041,_Grant Precinct,_Grant Precinct,126,23,3,123,16,7
0,_041,_Hayes Precinct,_Hayes Precinct,0,0,0,0,0,0
0,_041,_Kilfoil Precinct,_Kilfoil Precinct,226,40,5,198,34,26
0,_041,_Lillian Precinct,_Lillian Precinct,219,26,2,207,12,16
0,_041,_Loup Precinct,_Loup Precinct,56,5,2,47,5,9
0,_041,_Milburn Precinct,_Milburn Precinct,146,23,4,135,21,9
0,_041,_North Rural Broken Bow Precinct,_North Rural Broken Bow Precinct,211,34,6,201,18,13
0,_041,_Rural Sargent Precinct,_Rural Sargent Precinct,430,94,15,420,59,30
0,_041,_Ryno Precinct,_Ryno Precinct,0,0,0,0,0,0
0,_041,_Sargent City Precinct,_Sargent City Precinct,0,0,0,0,0,0
0,_041,_South Rural Broken Bow Precinct,_South Rural Broken Bow Precinct,0,0,0,0,0,0
0,_041,_Spring Creek Precinct,_Spring Creek Precinct,73,2,0,70,1,2
0,_041,_Triumph Precinct,_Triumph Precinct,23,3,0,18,3,4
0,_041,_Wayne Precinct,_Wayne Precinct,0,0,0,0,0,0
0,_041,_West Union Precinct,_West Union Precinct,203,20,2,200,15,9
0,_041,_Wood River Precinct,_Wood River Precinct,0,0,0,0,0,0
0,_043,_Covington Island Precinct,_Covington Island Precinct,560,244,11,557,210,20
0,_043,_Dakota City Precinct,_Dakota City Precinct,400,255,10,399,210,22
0,_043,_Dakota Rural Precinct,_Dakota Rural Precinct,183,62,7,182,52,9
0,_043,_Emerson Precinct,_Emerson Precinct,166,46,3,154,32,11
0,_043,_Hubbard Precinct,_Hubbard Precinct,172,80,5,161,68,9
0,_043,_Omadi Precinct,_Omadi Precinct,422,97,9,408,67,19
0,_043,_South City Precinct Precinct 4AA,_South City Precinct Precinct 4AA,202,147,14,218,111,12
0,_043,_South Sioux City 1 Precinct,_South Sioux City 1 Precinct,215,236,10,206,217,20
0,_043,_South Sioux City 2 Precinct,_South Sioux City 2 Precinct,351,476,15,374,378,30
0,_043,_South Sioux City 3A Precinct,_South Sioux City 3A Precinct,317,419,11,328,335,39
0,_043,_South Sioux City 4A Precinct,_South Sioux City 4A Precinct,237,253,8,269,188,9
0,_043,_South Sioux City 4B Precinct,_South Sioux City 4B Precinct,382,319,8,382,284,18
0,_043,_St. John's Precinct,_St. John's Precinct,319,110,13,313,83,22
0,_045,_#1 Precinct,_#1 Precinct,139,77,7,140,62,10
0,_045,_#10 Precinct,_#10 Precinct,378,68,8,361,49,27
0,_045,_#11 Precinct,_#11 Precinct,238,40,4,223,37,19
0,_045,_#2 Precinct,_#2 Precinct,424,199,19,416,156,38
0,_045,_#3 Precinct,_#3 Precinct,315,183,13,333,128,23
0,_045,_#4 Precinct,_#4 Precinct,255,149,15,267,103,28
0,_045,_#5 Precinct,_#5 Precinct,194,145,17,211,98,22
0,_045,_#6 Precinct,_#6 Precinct,357,71,9,332,55,30
0,_045,_#7 Precinct,_#7 Precinct,200,38,9,178,39,14
0,_045,_#8 Precinct,_#8 Precinct,311,84,5,304,44,27
0,_045,_#9 Precinct,_#9 Precinct,120,28,2,118,14,12
0,_047,_Coyote Precinct,_Coyote Precinct,183,44,7,190,27,10
0,_047,_Cozad East Precinct,_Cozad East Precinct,673,168,13,636,126,49
0,_047,_Cozad West Precinct,_Cozad West Precinct,650,172,9,637,117,41
0,_047,_Fairview Precinct,_Fairview Precinct,114,27,2,117,17,6
0,_047,_Farnam Precinct,_Farnam Precinct,126,11,2,103,15,7
0,_047,_German Precinct,_German Precinct,147,12,2,144,10,4
0,_047,_Gillan Precinct,_Gillan Precinct,220,39,8,208,24,20
0,_047,_Gothenburg East Precinct,_Gothenburg East Precinct,728,192,19,741,125,34
0,_047,_Gothenburg West Precinct,_Gothenburg West Precinct,689,202,21,681,131,63
0,_047,_Grant Precinct,_Grant Precinct,214,52,3,208,35,19
0,_047,_Kennebec Precinct,_Kennebec Precinct,78,15,1,75,12,3
0,_047,_Lexington 1st Precinct,_Lexington 1st Precinct,220,234,9,229,168,25
0,_047,_Lexington 2nd Precinct,_Lexington 2nd Precinct,425,304,12,455,233,27
0,_047,_Lexington 3rd Precinct,_Lexington 3rd Precinct,511,357,11,537,260,38
0,_047,_Lexington 4th Precinct,_Lexington 4th Precinct,110,141,4,114,123,11
0,_047,_Lexington 5th Precinct,_Lexington 5th Precinct,259,310,13,260,264,26
0,_047,_Overton Precinct,_Overton Precinct,481,77,6,443,52,48
0,_047,_Platte Precinct,_Platte Precinct,295,78,2,292,51,20
0,_047,_Ringgold Precinct,_Ringgold Precinct,182,35,4,175,24,14
0,_047,_Woodriver Precinct,_Woodriver Precinct,219,27,9,215,16,14
0,_049,_Big Springs Precinct,_Big Springs Precinct,300,54,6,300,34,23
0,_049,_Chappell Precinct,_Chappell Precinct,292,56,5,278,40,17
0,_049,_Swan Precinct,_Swan Precinct,279,31,9,259,30,22
0,_051,_Concord/Dixon/Clark Precinct,_Concord/Dixon/Clark Precinct,250,44,16,247,30,21
0,_051,_Daily/Hooker/Newcastle Precinct,_Daily/Hooker/Newcastle Precinct,360,95,6,323,91,26
0,_051,_Emerson Precinct,_Emerson Precinct,167,57,7,146,42,16
0,_051,_Galena/Silvercreek Precinct,_Galena/Silvercreek Precinct,205,33,7,190,22,19
0,_051,_Logan/Wakefield 3 Precinct,_Logan/Wakefield 3 Precinct,181,47,9,161,35,25
0,_051,_Otter Precinct,_Otter Precinct,103,30,4,90,26,5
0,_051,_Ponca 1 Precinct,_Ponca 1 Precinct,173,63,5,167,50,10
0,_051,_Ponca 2 Precinct,_Ponca 2 Precinct,187,58,12,180,38,22
0,_051,_Ponca TWP/Ponca 3 Precinct,_Ponca TWP/Ponca 3 Precinct,216,40,7,217,35,11
0,_051,_Springbank Precinct,_Springbank Precinct,266,53,14,234,45,33
0,_051,_Wakefield 1 Precinct,_Wakefield 1 Precinct,133,81,5,153,49,14
0,_051,_Wakefield 2 Precinct,_Wakefield 2 Precinct,94,50,5,98,38,4
0,_053,_Cuming-Everett Precinct,_Cuming-Everett Precinct,198,53,5,192,27,20
0,_053,_Elkhorn Precinct,_Elkhorn Precinct,169,43,1,155,21,18
0,_053,_Fremont Precinct 1A,_Fremont Precinct 1A,451,296,28,505,183,53
0,_053,_Fremont Precinct 1B,_Fremont Precinct 1B,388,233,20,405,159,48
0,_053,_Fremont Precinct 1C,_Fremont Precinct 1C,582,280,10,654,124,30
0,_053,_Fremont Precinct 1D,_Fremont Precinct 1D,292,201,7,311,125,42
0,_053,_Fremont Precinct 1E,_Fremont Precinct 1E,452,300,11,514,152,37
0,_053,_Fremont Precinct 2A,_Fremont Precinct 2A,262,191,16,277,117,36
0,_053,_Fremont Precinct 2B,_Fremont Precinct 2B,277,177,8,305,92,30
0,_053,_Fremont Precinct 2C,_Fremont Precinct 2C,594,288,18,613,173,67
0,_053,_Fremont Precinct 2D,_Fremont Precinct 2D,220,112,9,228,72,23
0,_053,_Fremont Precinct 2E,_Fremont Precinct 2E,348,236,9,385,123,35
0,_053,_Fremont Precinct 3A,_Fremont Precinct 3A,199,136,7,206,77,24
0,_053,_Fremont Precinct 3B,_Fremont Precinct 3B,103,112,9,113,70,20
0,_053,_Fremont Precinct 3C,_Fremont Precinct 3C,209,152,11,211,124,23
0,_053,_Fremont Precinct 3D,_Fremont Precinct 3D,315,227,8,315,170,31
0,_053,_Fremont Precinct 3E,_Fremont Precinct 3E,287,213,13,298,154,34
0,_053,_Fremont Precinct 4A,_Fremont Precinct 4A,382,233,11,392,164,47
0,_053,_Fremont Precinct 4B,_Fremont Precinct 4B,271,172,13,281,118,38
0,_053,_Fremont Precinct 4C,_Fremont Precinct 4C,559,295,17,557,200,53
0,_053,_Fremont Precinct 4D,_Fremont Precinct 4D,615,313,16,694,173,30
0,_053,_Fremont Precinct 4E,_Fremont Precinct 4E,188,104,11,190,74,22
0,_053,_Hooper City Precinct,_Hooper City Precinct,345,131,7,345,83,31
0,_053,_Logan-Hooper Precinct,_Logan-Hooper Precinct,366,100,5,360,55,32
0,_053,_Maple-Nickerson Precinct,_Maple-Nickerson Precinct,392,147,8,391,86,35
