IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_VA_20201103_GEN_PRE_DEM_BIDEN,USA_VA_20201103_GEN_PRE_REP_TRUMP,USA_VA_20201103_GEN_PRE_LIB_JORGENSEN,USA_VA_20201103_GEN_PRE_OTH_WRITEIN,USA_VA_20201103_GEN_USS_DEM_WARNER,USA_VA_20201103_GEN_USS_REP_GADE,USA_VA_20201103_GEN_USS_OTH_WRITEIN
0,_Richmond City,_One Hundred Twelve,_000112,696,372,23,12,714,402,0
0,_Richmond City,_One Hundred Thirteen,_000113,1637,335,48,15,1592,402,2
0,_Richmond City,_One Hundred Fourteen,_000114,1551,398,39,17,1532,455,2
0,_Richmond City,_One Hundred Fifteen,_000115,759,567,31,8,753,619,0
0,_Richmond City,_Two Hundred Three,_000203,457,141,16,10,465,155,2
0,_Richmond City,_Two Hundred Four,_000204,1431,317,19,30,1427,344,4
0,_Richmond City,_Two Hundred Six,_000206,819,70,16,15,799,86,4
0,_Richmond City,_Two Hundred Seven,_000207,1472,331,50,8,1431,404,0
0,_Richmond City,_Two Hundred Eight,_000208,1263,289,31,23,1222,361,2
0,_Richmond City,_Two Hundred Thirteen,_000213,2622,143,45,23,2629,181,2
0,_Richmond City,_Two Hundred Fourteen,_000214,1478,110,19,2,1421,138,0
0,_Richmond City,_Two Hundred Fifteen,_000215,1028,249,34,2,998,287,4
0,_Richmond City,_Three Hundred One,_000301,1081,39,7,6,1032,57,0
0,_Richmond City,_Three Hundred Two,_000302,753,106,9,4,704,136,0
0,_Richmond City,_Three Hundred Three,_000303,922,42,4,4,898,51,2
0,_Richmond City,_Three Hundred Four,_000304,1449,44,14,8,1445,53,2
0,_Richmond City,_Three Hundred Five,_000305,1333,100,32,4,1310,132,6
0,_Richmond City,_Three Hundred Six,_000306,1051,53,19,12,1038,77,2
0,_Richmond City,_Three Hundred Seven,_000307,673,200,24,17,681,227,0
0,_Richmond City,_Three Hundred Eight,_000308,739,245,17,14,707,285,0
0,_Richmond City,_Three Hundred Nine,_000309,680,287,0,2,684,264,2
0,_Richmond City,_Three Hundred Ten,_000310,885,9,9,2,874,23,2
0,_Richmond City,_Four Hundred Two,_000402,1591,551,73,15,1621,626,2
0,_Richmond City,_Four Hundred Four,_000404,1578,413,28,14,1644,391,4
0,_Richmond City,_Four Hundred Nine,_000409,783,637,24,6,806,645,4
0,_Richmond City,_Four Hundred Ten,_000410,1382,430,34,14,1405,455,0
0,_Richmond City,_Four Hundred Twelve,_000412,1412,313,30,14,1448,309,0
0,_Richmond City,_Four Hundred Thirteen,_000413,742,399,19,8,740,419,2
0,_Richmond City,_Four Hundred Fourteen,_000414,881,586,21,8,880,621,0
0,_Richmond City,_Four Hundred Fifteen,_000415,703,518,23,6,684,542,0
0,_Richmond City,_Five Hundred One,_000501,1611,276,48,15,1618,309,2
0,_Richmond City,_Five Hundred Three,_000503,1955,181,41,8,1896,208,2
0,_Richmond City,_Five Hundred Four,_000504,2440,249,53,19,2367,308,8
0,_Richmond City,_Five Hundred Five,_000505,1289,152,21,8,1274,162,2
0,_Richmond City,_Five Hundred Eight,_000508,988,196,24,12,992,221,2
0,_Richmond City,_Five Hundred Nine,_000509,1697,102,16,2,1670,109,0
0,_Richmond City,_Five Hundred Ten,_000510,1942,168,39,2,1922,179,2
0,_Richmond City,_Six Hundred Two,_000602,1531,44,26,6,1565,32,6
0,_Richmond City,_Six Hundred Three,_000603,1664,70,10,10,1637,88,0
0,_Richmond City,_Six Hundred Four,_000604,1313,64,14,13,1369,49,0
0,_Richmond City,_Six Hundred Six,_000606,1767,77,21,2,1778,74,0
0,_Richmond City,_Six Hundred Seven,_000607,1272,231,21,13,1251,251,2
0,_Richmond City,_Six Hundred Nine,_000609,2715,304,50,12,2715,323,4
0,_Richmond City,_Six Hundred Ten,_000610,1598,59,7,10,1565,68,2
0,_Richmond City,_Seven Hundred One,_000701,1819,55,12,2,1775,55,0
0,_Richmond City,_Seven Hundred Two,_000702,1395,64,10,12,1330,98,2
0,_Richmond City,_Seven Hundred Three,_000703,1826,100,26,25,1785,147,4
0,_Richmond City,_Seven Hundred Five,_000705,1130,124,28,12,1120,153,2
0,_Richmond City,_Seven Hundred Six,_000706,2579,163,32,2,2534,176,2
0,_Richmond City,_Seven Hundred Seven,_000707,1839,274,43,10,1785,328,2
0,_Richmond City,_Seven Hundred Eight,_000708,2168,330,76,21,2187,383,2
0,_Richmond City,_Eight Hundred Two,_000802,1465,74,9,8,1424,70,4
0,_Richmond City,_Eight Hundred Six,_000806,1256,141,16,4,1283,124,2
0,_Richmond City,_Eight Hundred Ten,_000810,1123,145,5,8,1100,147,0
0,_Richmond City,_Eight Hundred Eleven,_000811,1777,122,16,10,1778,121,4
0,_Richmond City,_Eight Hundred Twelve,_000812,1810,278,19,4,1827,258,2
0,_Richmond City,_Eight Hundred Fourteen,_000814,1048,89,7,2,1038,88,0
0,_Richmond City,_Nine Hundred Two,_000902,630,77,2,2,636,63,2
0,_Richmond City,_Nine Hundred Three,_000903,1585,181,26,6,1592,185,2
0,_Richmond City,_Nine Hundred Eight,_000908,1538,121,17,4,1516,126,0
0,_Richmond City,_Nine Hundred Nine,_000909,1641,202,19,15,1634,219,2
0,_Richmond City,_Nine Hundred Ten,_000910,1557,161,14,8,1526,168,2
0,_Richmond City,_Nine Hundred Eleven,_000911,1379,77,19,2,1408,61,2
0,_Richmond County,_Precinct 1-1,_000101,500,297,7,0,515,265,0
0,_Richmond County,_Precinct 2-1,_000201,317,478,10,2,338,450,2
0,_Richmond County,_Precinct 3-1,_000301,158,350,4,2,193,314,1
0,_Richmond County,_Precinct 4-1,_000401,274,723,3,7,319,671,0
0,_Richmond County,_Precinct 5-1,_000501,264,699,7,0,322,647,0
0,_Roanoke City,_Peters Creek,_000001,1383,397,25,2,1421,348,2
0,_Roanoke City,_Grandview,_000002,1363,701,40,10,1433,653,1
0,_Roanoke City,_Preston Park,_000003,1198,1061,49,6,1353,968,1
0,_Roanoke City,_Williamson Road,_000004,1289,834,23,12,1368,761,6
0,_Roanoke City,_East Gate,_000005,799,1190,40,2,941,1117,0
0,_Roanoke City,_Hollins Road,_000006,1141,888,38,2,1337,780,16
0,_Roanoke City,_Southeast,_000007,939,952,38,8,1195,810,1
0,_Roanoke City,_Lincoln Terrace,_000008,1602,127,21,6,1540,108,3
0,_Roanoke City,_Highland,_000009,1812,530,42,20,1813,514,4
0,_Roanoke City,_Old Southwest-Wasena,_000010,1692,789,62,8,1763,753,2
0,_Roanoke City,_Raleigh Court,_000011,1425,929,49,20,1487,910,3
0,_Roanoke City,_South Roanoke,_000012,893,808,46,15,957,778,4
0,_Roanoke City,_Garden City,_000013,1075,1340,65,4,1268,1261,2
0,_Roanoke City,_Crystal Spring,_000014,1034,918,28,2,1160,835,2
0,_Roanoke City,_Grandin Court,_000015,1145,820,35,10,1191,794,2
0,_Roanoke City,_Deyerle,_000016,746,1044,25,8,845,995,0
0,_Roanoke City,_Lee-Hi,_000017,1718,1005,70,15,1867,934,0
0,_Roanoke City,_Summit Hills,_000018,1470,851,44,4,1522,815,0
0,_Roanoke City,_Forest Park,_000019,2006,224,14,8,1917,191,1
0,_Roanoke City,_Eureka Park,_000020,2043,199,23,4,1967,174,0
0,_Roanoke County,_Catawba,_000101,279,694,17,0,331,666,0
0,_Roanoke County,_Mason Valley,_000102,229,631,12,2,320,578,0
0,_Roanoke County,_Glenvar,_000103,755,1556,22,8,793,1499,0
0,_Roanoke County,_Northside,_000104,574,661,22,2,632,606,0
0,_Roanoke County,_Peters Creek,_000105,862,1247,35,13,946,1174,4
0,_Roanoke County,_Green Hill,_000106,492,1125,28,6,584,1062,0
0,_Roanoke County,_Bennett Springs,_000107,341,793,12,4,376,758,3
0,_Roanoke County,_Wildwood,_000108,464,966,27,8,587,894,0
0,_Roanoke County,_Plantation,_000201,1006,1346,73,14,1109,1304,0
0,_Roanoke County,_Burlington,_000202,1062,935,35,14,1143,866,7
0,_Roanoke County,_Mountain View,_000203,1040,1968,33,14,1148,1901,2
0,_Roanoke County,_Botetourt Springs,_000204,686,1054,17,4,751,980,0
0,_Roanoke County,_Orchards,_000205,598,1469,39,0,733,1412,0
0,_Roanoke County,_Hollins,_000206,611,786,13,6,660,722,0
0,_Roanoke County,_Bent Mountain,_000301,382,499,13,0,400,476,3
0,_Roanoke County,_Poages Mill,_000302,870,1723,35,9,895,1708,0
0,_Roanoke County,_Windsor Hills,_000303,542,776,33,6,582,735,2
0,_Roanoke County,_Oak Grove,_000304,921,1227,20,9,846,1227,2
0,_Roanoke County,_Castle Rock,_000305,1091,1330,28,17,1148,1273,0
0,_Roanoke County,_Garst Mill,_000306,593,598,20,3,596,571,2
0,_Roanoke County,_South Lindenwood,_000401,373,755,9,0,449,696,0
0,_Roanoke County,_Bonsack,_000402,238,380,9,3,250,367,0
0,_Roanoke County,_North Vinton,_000403,875,1205,39,3,963,1142,5
0,_Roanoke County,_South Vinton,_000404,785,1183,53,9,978,1091,2
0,_Roanoke County,_North Lindenwood,_000405,305,846,24,3,435,800,0
0,_Roanoke County,_Mount Pleasant,_000406,701,1756,37,11,880,1665,0
0,_Roanoke County,_Cotton Hill,_000501,548,894,13,6,596,853,0
0,_Roanoke County,_Penn Forest,_000502,639,796,24,6,655,779,2
0,_Roanoke County,_Cave Spring,_000503,690,983,39,0,782,935,0
0,_Roanoke County,_Ogden,_000504,1153,955,30,14,1129,928,5
0,_Roanoke County,_Clearbrook,_000505,491,1102,30,8,577,1063,9
0,_Roanoke County,_Mount Vernon,_000506,531,732,28,0,616,679,0
0,_Roanoke County,_Hunting Hills,_000507,1074,1297,41,3,1153,1232,0
0,_Rockbridge County,_Airport,_000101,349,455,12,3,322,454,0
0,_Rockbridge County,_Ben Salem,_000102,239,461,11,2,249,446,2
0,_Rockbridge County,_Plank Road,_000103,102,336,9,2,124,330,0
0,_Rockbridge County,_Effinger,_000104,189,351,5,0,204,332,0
0,_Rockbridge County,_Collierstown,_000201,249,459,9,2,277,435,0
0,_Rockbridge County,_Highland Belle,_000202,411,835,20,6,420,815,0
0,_Rockbridge County,_Vo-Tech,_000203,159,173,9,0,176,162,0
0,_Rockbridge County,_Maury River,_000301,405,496,12,0,481,432,0
0,_Rockbridge County,_Natural Bridge,_000302,265,629,11,0,358,567,0
0,_Rockbridge County,_Falling Spring,_000303,73,284,5,3,115,256,0
0,_Rockbridge County,_Fairfield,_000401,249,628,11,1,308,591,0
0,_Rockbridge County,_Mountain View,_000402,265,885,14,0,364,821,2
0,_Rockbridge County,_Vesuvius,_000403,146,334,2,0,149,322,0
0,_Rockbridge County,_Goshen,_000501,102,423,3,1,137,403,0
0,_Rockbridge County,_Meadowview,_000502,369,411,14,9,378,398,0
0,_Rockbridge County,_Rockbridge Baths,_000503,232,359,9,0,265,325,2
0,_Rockbridge County,_Rockbridge,_000504,282,569,9,5,304,548,0
0,_Rockingham County,_Broadway,_000101,755,1599,34,3,755,1585,2
0,_Rockingham County,_Timberville,_000102,500,1000,36,2,539,983,0
0,_Rockingham County,_Fulks Run,_000103,187,1227,18,0,257,1196,2
0,_Rockingham County,_Bergton,_000104,139,462,3,2,162,446,0
0,_Rockingham County,_Lacey Spring,_000105,249,813,14,5,287,800,0
0,_Rockingham County,_Tenth Legion,_000106,249,767,14,7,284,752,2
0,_Rockingham County,_Plains,_000107,221,812,12,2,276,778,2
0,_Rockingham County,_Little North Mountain,_000108,156,576,6,5,175,566,0
0,_Rockingham County,_Singers Glen,_000201,267,1163,15,9,323,1141,0
0,_Rockingham County,_Edom,_000202,575,1424,34,12,642,1386,5
0,_Rockingham County,_Dayton,_000203,438,635,21,2,463,627,0
0,_Rockingham County,_Mt Clinton,_000204,345,1071,20,19,393,1058,0
0,_Rockingham County,_Silver Lake,_000205,494,933,20,14,479,932,2
0,_Rockingham County,_Keezletown,_000301,411,740,20,2,418,732,0
0,_Rockingham County,_Port Republic,_000302,354,1153,15,5,427,1103,2
0,_Rockingham County,_Melrose,_000303,199,596,17,3,246,570,0
0,_Rockingham County,_Grottoes,_000304,627,1237,34,3,691,1198,5
0,_Rockingham County,_Massanetta Springs,_000305,808,914,34,9,810,907,0
0,_Rockingham County,_Cross Keys,_000306,202,403,5,5,205,395,1
0,_Rockingham County,_Crossroads,_000307,674,862,25,9,604,893,0
0,_Rockingham County,_West Bridgewater,_000401,391,684,31,5,415,675,0
0,_Rockingham County,_Montezuma,_000402,286,1032,24,3,298,1031,0
0,_Rockingham County,_Mt Crawford,_000403,171,196,6,0,165,195,0
0,_Rockingham County,_North River,_000404,491,933,18,3,522,907,0
0,_Rockingham County,_Ottobine,_000405,304,1668,18,2,385,1622,3
0,_Rockingham County,_East Bridgewater,_000406,636,775,25,3,612,771,1
0,_Rockingham County,_Elkton,_000501,565,1332,43,5,714,1263,0
0,_Rockingham County,_Swift Run,_000502,516,2129,22,9,664,2041,1
0,_Rockingham County,_McGaheysville,_000503,571,1333,36,3,618,1302,1
0,_Rockingham County,_South Fork,_000504,205,884,12,5,254,862,0
0,_Rockingham County,_Stony Run,_000505,658,996,21,9,656,983,0
0,_Russell County,_Moccasin,_000101,143,798,10,2,189,752,0
0,_Russell County,_Copper Creek,_000102,158,718,3,0,206,666,2
0,_Russell County,_South Castlewood,_000103,96,491,7,2,130,453,2
0,_Russell County,_North Castlewood,_000201,295,1244,27,0,408,1138,1
0,_Russell County,_Dante,_000202,100,351,2,0,161,288,0
0,_Russell County,_Cooks Mill,_000301,57,296,2,0,81,271,0
0,_Russell County,_Daugherty,_000302,88,382,5,0,113,357,3
0,_Russell County,_New Garden,_000303,190,817,3,8,264,729,0
0,_Russell County,_Cleveland,_000304,166,475,7,2,222,425,0
0,_Russell County,_Drill,_000401,45,132,2,0,69,108,0
0,_Russell County,_Swords Creek,_000402,180,1436,5,2,293,1324,1
0,_Russell County,_Honaker,_000403,138,528,0,0,208,467,0
0,_Russell County,_West Lebanon,_000501,328,1235,26,2,436,1129,0
0,_Russell County,_East Lebanon,_000601,168,753,15,0,204,709,4
0,_Russell County,_Elk Garden,_000602,221,1223,2,0,304,1146,0
0,_Salem City,_North Salem No 2,_000001,497,687,26,0,572,649,0
0,_Salem City,_Conehurst,_000002,581,657,26,0,632,616,2
0,_Salem City,_Beverly Heights,_000003,270,468,12,0,310,446,0
0,_Salem City,_West Salem,_000004,397,713,18,0,505,652,3
0,_Salem City,_North Salem No 1,_000005,707,1070,29,0,777,1012,0
0,_Salem City,_South Salem No 1,_000006,520,762,25,0,572,711,2
0,_Salem City,_South Salem No 2,_000007,636,889,22,0,672,841,0
0,_Salem City,_East Salem,_000008,375,375,18,0,375,357,1
0,_Salem City,_South Side Hills,_000009,480,946,24,0,565,875,1
0,_Salem City,_Hidden Valley,_000010,685,1116,20,0,717,1076,2
0,_Scott County,_Weber City,_000101,99,490,8,2,132,456,2
0,_Scott County,_Yuma,_000102,175,762,9,5,226,708,4
0,_Scott County,_Weber City East,_000202,83,389,5,3,95,376,0
0,_Scott County,_Hiltons,_000203,168,797,6,6,192,774,2
0,_Scott County,_Clark's,_000204,24,299,2,0,40,286,2
0,_Scott County,_Nickelsville,_000301,103,725,6,0,132,698,0
0,_Scott County,_Snowflake,_000302,71,540,0,2,97,509,3
0,_Scott County,_Twin Springs,_000303,132,417,2,0,129,401,0
0,_Scott County,_Copper Creek,_000304,36,159,11,0,45,161,0
0,_Scott County,_Gate City,_000401,239,1069,11,2,308,1001,2
0,_Scott County,_Dungannon,_000501,81,396,3,0,137,343,0
0,_Scott County,_Fort Blackmore,_000502,93,444,3,2,110,416,2
0,_Scott County,_Manville,_000503,24,284,5,0,47,265,0
0,_Scott County,_Rye Cove,_000504,62,672,2,0,112,622,0
0,_Scott County,_Clinchport,_000601,74,402,8,1,100,379,0
0,_Scott County,_Duffield-Pattonsville,_000602,161,983,9,1,213,929,0
0,_Scott County,_Fairview,_000603,67,235,0,0,76,219,0
0,_Shenandoah County,_Orkney Springs,_000101,480,833,32,2,466,853,0
0,_Shenandoah County,_New Market,_000103,893,2185,41,8,973,2138,0
0,_Shenandoah County,_Conicville,_000201,442,1634,34,2,490,1611,2
0,_Shenandoah County,_Mt Jackson,_000202,590,1328,40,2,669,1298,0
0,_Shenandoah County,_Edinburg,_000302,553,1175,27,1,580,1164,2
0,_Shenandoah County,_St Luke,_000303,333,1391,12,5,362,1380,0
0,_Shenandoah County,_Fort Valley,_000304,270,869,8,0,295,855,0
0,_Shenandoah County,_Woodstock,_000401,929,1613,43,13,954,1606,7
0,_Shenandoah County,_Cedar Creek,_000501,90,155,0,0,95,147,0
0,_Shenandoah County,_Toms Brook,_000503,496,1543,39,1,556,1524,0
0,_Shenandoah County,_Lebanon Church,_000504,570,1459,24,0,602,1436,0
0,_Shenandoah County,_Strasburg,_000601,1190,2278,46,5,1271,2211,1
0,_Smyth County,_Saltville,_000101,472,1586,20,6,580,1461,0
0,_Smyth County,_Seven Mile Ford,_000201,208,1114,10,0,303,1026,0
0,_Smyth County,_Rich Valley,_000202,169,480,6,0,228,424,0
0,_Smyth County,_Chilhowie,_000301,364,1312,15,5,451,1219,2
0,_Smyth County,_St Clair,_000302,98,469,8,3,118,450,2
0,_Smyth County,_East Park,_000401,275,686,0,0,339,610,2
0,_Smyth County,_West Park,_000402,149,402,0,0,179,368,0
0,_Smyth County,_Atkins,_000501,254,1165,10,0,416,1025,5
0,_Smyth County,_Wassona,_000502,215,483,13,8,255,442,2
0,_Smyth County,_Royal Oak East,_000601,218,763,15,2,289,696,1
0,_Smyth County,_Royal Oak West,_000602,176,484,10,2,206,455,1
0,_Smyth County,_Adwolfe,_000701,190,1207,10,0,289,1119,0
0,_Smyth County,_Sugar Grove,_000702,195,686,13,6,283,607,0
0,_Smyth County,_Konnarock,_000703,25,126,3,0,37,111,0
0,_Southampton County,_Berlin,_000101,183,657,7,0,194,644,0
0,_Southampton County,_Ivor,_000102,494,672,10,0,505,640,0
0,_Southampton County,_Boykins,_000201,649,442,14,0,651,424,0
0,_Southampton County,_Branchville,_000202,170,229,6,0,184,226,0
0,_Southampton County,_Capron,_000301,331,354,0,0,345,330,0
0,_Southampton County,_Sebrell,_000302,237,466,5,0,236,459,0
0,_Southampton County,_Drewryville,_000401,356,363,2,0,354,335,0
0,_Southampton County,_Hunterdale,_000501,222,611,12,0,269,582,0
0,_Southampton County,_Forks-Of-The-River,_000502,207,278,7,0,226,258,0
0,_Southampton County,_Courtland,_000601,324,475,10,0,343,461,0
0,_Southampton County,_Sedley,_000602,96,423,5,0,108,411,0
0,_Southampton County,_Blackwater River,_000701,398,199,7,0,382,194,0
0,_Southampton County,_Newsoms,_000702,302,561,2,0,326,528,0
0,_Spotsylvania County,_Partlow,_000101,708,2102,54,5,855,2057,0
0,_Spotsylvania County,_Blaydes Corner,_000102,918,1925,29,9,1014,1878,8
0,_Spotsylvania County,_Travelers Rest (CD 7),_000103,1326,1801,51,18,1436,1767,2
0,_Spotsylvania County,_Travelers Rest (CD 1),_000103,22,0,0,0,15,2,0
0,_Spotsylvania County,_Massaponax,_000104,1148,1684,63,14,1268,1668,8
0,_Spotsylvania County,_Wilderness School,_000201,1158,1422,68,11,1189,1431,0
0,_Spotsylvania County,_Wilderness Fire,_000202,1219,1825,66,21,1336,1805,2
0,_Spotsylvania County,_Ni River / Elys Ford,_000203,596,1348,31,7,628,1356,0
0,_Spotsylvania County,_Chancellor,_000204,1515,1544,56,9,1555,1535,4
0,_Spotsylvania County,_Plank Road,_000301,1592,1359,60,20,1656,1333,6
0,_Spotsylvania County,_Hazel Run,_000302,1472,1046,52,9,1499,1041,8
0,_Spotsylvania County,_Riverbend,_000303,1369,1786,49,16,1412,1776,4
0,_Spotsylvania County,_Summit,_000401,2186,1857,66,9,2203,1874,0
0,_Spotsylvania County,_Parkside (CD 1),_000402,1506,1018,52,2,1525,1005,5
0,_Spotsylvania County,_Parkside (CD 7),_000402,669,454,21,5,664,451,0
0,_Spotsylvania County,_Lee Hill,_000403,2054,1511,61,25,2116,1483,5
0,_Spotsylvania County,_Belmont,_000501,742,1879,31,5,799,1862,4
0,_Spotsylvania County,_Brokenburg,_000502,661,1560,35,0,732,1533,4
0,_Spotsylvania County,_Post Oak,_000503,656,1650,25,2,732,1614,0
0,_Spotsylvania County,_Courthouse,_000504,918,1311,41,16,1026,1271,4
0,_Spotsylvania County,_Brock,_000505,845,1739,52,11,863,1767,2
0,_Spotsylvania County,_Salem,_000601,1670,1328,62,11,1651,1323,11
0,_Spotsylvania County,_Smith Station,_000602,2472,1729,70,18,2403,1742,6
0,_Spotsylvania County,_Piedmont,_000603,1201,931,37,5,1201,935,0
0,_Spotsylvania County,_Battlefield,_000701,1628,1156,41,9,1591,1170,5
0,_Spotsylvania County,_Brents Mill (CD 1),_000702,1109,796,25,16,1094,811,2
0,_Spotsylvania County,_Brents Mill (CD 7),_000702,837,658,19,5,815,658,2
0,_Spotsylvania County,_Fairview (CD 1),_000703,292,262,11,4,344,244,0
0,_Spotsylvania County,_Fairview (CD 7),_000703,631,561,18,7,632,563,0
0,_Spotsylvania County,_Gayle (CD 1),_000704,110,232,14,0,149,226,2
0,_Spotsylvania County,_Gayle (CD 7),_000704,1077,937,41,9,1082,939,4
0,_Stafford County,_Hartwood,_000101,1440,3205,90,15,1547,3212,0
0,_Stafford County,_Rocky Run,_000102,1087,1035,49,18,1074,1045,0
0,_Stafford County,_Simpson,_000103,984,1285,47,15,997,1299,2
0,_Stafford County,_College,_000104,1735,2015,84,39,1778,2017,7
0,_Stafford County,_Rock Hill,_000201,1473,1309,61,10,1466,1327,0
0,_Stafford County,_Roseville,_000202,1567,1416,49,17,1540,1433,2
0,_Stafford County,_Ruby,_000203,992,1873,61,10,1028,1849,9
0,_Stafford County,_Stefaniga,_000204,1284,1414,28,13,1239,1425,9
0,_Stafford County,_Griffis,_000301,1818,646,28,8,1797,598,2
0,_Stafford County,_Widewater,_000302,2104,1482,47,17,2128,1407,5
0,_Stafford County,_Harbour,_000303,1223,1149,51,17,1247,1133,9
0,_Stafford County,_Barrett,_000304,1124,647,24,2,1120,610,4
0,_Stafford County,_Aquia,_000401,919,269,20,4,927,258,0
0,_Stafford County,_Courthouse,_000402,2232,1061,61,8,2178,1045,7
0,_Stafford County,_Brooke,_000403,1465,1869,68,15,1528,1837,9
0,_Stafford County,_Government Island,_000404,1608,1444,68,17,1574,1485,2
0,_Stafford County,_Grafton,_000501,1477,1958,53,10,1508,1955,4
0,_Stafford County,_Falmouth,_000502,1366,1257,47,26,1374,1275,4
0,_Stafford County,_Drew,_000503,1501,1456,74,8,1527,1469,4
0,_Stafford County,_Gayle,_000504,1461,628,14,8,1378,606,2
0,_Stafford County,_Ferry Farm,_000601,980,1428,53,13,1085,1417,0
0,_Stafford County,_Chatham,_000602,1546,1598,57,10,1628,1573,4
0,_Stafford County,_White Oak,_000603,1260,2452,74,13,1386,2418,7
0,_Stafford County,_England Run,_000604,1765,646,33,6,1747,616,2
0,_Stafford County,_Woodlands,_000701,2019,1551,47,17,1978,1547,0
0,_Stafford County,_Whitson,_000702,2014,943,43,12,1997,922,2
0,_Stafford County,_Hampton,_000703,1801,1600,45,20,1790,1611,4
0,_Staunton City,_Ward No 1,_000101,1718,1362,46,12,1825,1287,0
0,_Staunton City,_Ward No 2,_000201,1676,1539,74,18,1894,1461,4
0,_Staunton City,_Ward No 3,_000301,1194,1132,60,6,1230,1132,7
0,_Staunton City,_Ward No 4,_000401,1049,908,30,6,1013,914,0
0,_Staunton City,_Ward No 5,_000501,1344,754,39,23,1327,752,4
0,_Suffolk City,_Belleharbour,_000101,1269,460,25,7,1281,460,0
0,_Suffolk City,_Driver,_000102,1223,2087,74,12,1325,2114,4
0,_Suffolk City,_Bennetts Creek,_000104,1261,1091,60,8,1299,1117,2
0,_Suffolk City,_Ebenezer,_000201,810,1409,21,3,843,1410,2
0,_Suffolk City,_Chuckatuck,_000202,791,1163,21,8,773,1167,4
0,_Suffolk City,_Kings Fork,_000203,1295,656,27,3,1295,665,0
0,_Suffolk City,_Hillpoint,_000204,1223,706,19,10,1276,684,4
0,_Suffolk City,_White Marsh,_000301,341,194,11,3,353,190,0
0,_Suffolk City,_John F Kennedy (CD 4),_000302,1111,54,13,5,1082,58,5
0,_Suffolk City,_John F Kennedy (CD 3),_000302,930,300,12,7,952,285,0
0,_Suffolk City,_Nansemond River,_000304,1261,739,40,7,1310,732,2
0,_Suffolk City,_Shoulders Hill,_000305,474,371,17,0,477,360,0
0,_Suffolk City,_Airport,_000401,370,662,20,5,403,656,0
0,_Suffolk City,_Whaleyville,_000402,538,1219,15,8,599,1198,0
0,_Suffolk City,_Southside,_000403,1154,89,11,5,1117,80,2
0,_Suffolk City,_Booker T Washington (CD 4),_000404,1114,41,9,0,1078,39,5
0,_Suffolk City,_Booker T Washington (CD 3),_000404,679,36,6,0,668,33,0
0,_Suffolk City,_Pittmantown,_000405,282,383,6,2,287,381,0
0,_Suffolk City,_Kilbys Mill,_000501,770,1209,26,2,900,1145,2
0,_Suffolk City,_Holland,_000502,986,1731,37,7,1057,1702,2
0,_Suffolk City,_Lake Cohoon (CD 4),_000504,594,1182,24,5,654,1156,0
0,_Suffolk City,_Lake Cohoon (CD 3),_000504,143,325,2,2,149,317,0
0,_Suffolk City,_Lakeside,_000601,1319,619,22,5,1300,611,2
0,_Suffolk City,_Olde Towne (CD 4),_000602,11,0,4,0,14,2,0
0,_Suffolk City,_Olde Towne (CD 3),_000602,609,174,11,2,613,172,0
0,_Suffolk City,_Elephants Fork/Westhaven,_000603,363,319,17,5,393,310,0
0,_Suffolk City,_Wilroy,_000604,601,670,37,11,657,680,0
0,_Suffolk City,_Hollywood,_000605,1250,35,4,2,1194,41,2
0,_Suffolk City,_Harbourview,_000702,1346,958,35,3,1358,973,0
0,_Suffolk City,_Burbage Grant,_000704,1751,806,67,15,1810,820,4
0,_Suffolk City,_Huntersville,_000706,2807,394,31,8,2758,397,3
0,_Surry County,_Surry,_000101,224,374,10,3,249,368,2
0,_Surry County,_Bacons Castle,_000201,473,404,12,0,483,396,0
0,_Surry County,_Dendron,_000301,341,244,2,0,351,230,0
0,_Surry County,_Walls Bridge,_000302,238,233,2,2,242,222,0
0,_Surry County,_Carsley,_000401,538,361,7,0,532,345,0
0,_Surry County,_Claremont,_000501,345,370,4,2,347,358,0
0,_Surry County,_Spring Grove,_000502,238,39,3,2,235,39,1
0,_Sussex County,_Waverly,_000101,692,158,7,0,691,153,0
0,_Sussex County,_Stony Creek,_000201,346,224,2,3,349,229,0
0,_Sussex County,_Little Mill,_000202,129,83,0,0,137,76,0
0,_Sussex County,_Courthouse,_000301,133,379,2,0,160,358,0
0,_Sussex County,_Wakefield,_000302,40,196,0,2,47,189,3
0,_Sussex County,_Mars Hill,_000401,540,302,12,1,562,292,2
0,_Sussex County,_West Wakefield,_000402,94,19,0,0,98,14,0
0,_Sussex County,_Henry,_000501,412,227,0,0,420,216,0
0,_Sussex County,_Yale,_000502,137,114,5,0,142,115,0
0,_Sussex County,_Blackwater,_000601,187,314,2,0,187,309,0
0,_Sussex County,_Newville,_000602,117,203,5,1,131,195,0
0,_Tazewell County,_Indian Valley,_000101,132,824,4,0,220,728,0
0,_Tazewell County,_Tip Top,_000102,69,416,2,0,98,375,0
0,_Tazewell County,_Mundy Town,_000103,113,834,7,0,210,716,0
0,_Tazewell County,_Falls Mills,_000104,132,717,4,2,168,636,3
0,_Tazewell County,_Pocahontas,_000106,89,292,4,0,135,226,0
0,_Tazewell County,_Amonate,_000107,23,102,4,0,31,93,0
0,_Tazewell County,_Bishop,_000109,23,222,2,0,46,194,0
0,_Tazewell County,_Bandy,_000112,30,275,2,0,41,261,3
