IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_KS_20201103_GEN_PRE_DEM_BIDEN,USA_KS_20201103_GEN_PRE_REP_TRUMP,USA_KS_20201103_GEN_PRE_LIB_JORGENSEN,USA_KS_20201103_GEN_USS_DEM_BOLLIER,USA_KS_20201103_GEN_USS_REP_MARSHALL,USA_KS_20201103_GEN_USS_LIB_BUCKLEY
0,_173,_KE09,_KE09,0,0,0,0,0,0
0,_173,_KE10,_KE10,0,0,0,0,0,0
0,_173,_KE11,_KE11,0,0,0,0,0,0
0,_173,_KE12,_KE12,0,0,0,0,0,0
0,_173,_KE13,_KE13,0,0,0,0,0,0
0,_173,_KE14,_KE14,0,0,0,0,0,0
0,_173,_KE15,_KE15,0,0,0,0,0,0
0,_173,_KE16,_KE16,0,0,0,0,0,0
0,_173,_KE17,_KE17,0,0,0,0,0,0
0,_173,_KE18,_KE18,0,0,0,0,0,0
0,_173,_KE21,_KE21,0,0,0,0,0,0
0,_173,_KE22,_KE22,0,0,0,0,0,0
0,_173,_KE23,_KE23,0,0,0,0,0,0
0,_173,_KE24,_KE24,0,0,0,0,0,0
0,_173,_KE25,_KE25,0,0,0,0,0,0
0,_173,_KE26,_KE26,0,0,0,0,0,0
0,_173,_KE27,_KE27,0,0,0,0,0,0
0,_173,_KE29,_KE29,0,0,0,0,0,0
0,_173,_LI,_LI,60,270,6,61,253,20
0,_173,_MI01,_MI01,394,877,15,381,881,29
0,_173,_MI02,_MI02,211,317,11,203,327,9
0,_173,_MI03,_MI03,6,15,1,6,14,2
0,_173,_MI04,_MI04,0,0,0,0,0,0
0,_173,_MI05,_MI05,4,1,0,3,1,1
0,_173,_MI07,_MI07,11,17,0,10,17,1
0,_173,_MI08,_MI08,10,21,0,10,21,1
0,_173,_MI09,_MI09,93,173,5,102,156,10
0,_173,_MI10,_MI10,0,0,0,0,0,0
0,_173,_MI11,_MI11,0,0,0,0,0,0
0,_173,_MI12,_MI12,0,2,0,1,1,0
0,_173,_MI14,_MI14,55,70,0,57,65,3
0,_173,_MI15,_MI15,0,0,0,0,0,0
0,_173,_MI16,_MI16,0,0,0,0,0,0
0,_173,_MI17,_MI17,0,0,0,0,0,0
0,_173,_MI18,_MI18,0,0,0,0,0,0
0,_173,_MI19,_MI19,0,0,0,0,0,0
0,_173,_MI20,_MI20,0,0,0,0,0,0
0,_173,_MI21,_MI21,0,0,0,0,0,0
0,_173,_MI22,_MI22,0,0,0,0,0,0
0,_173,_MI23,_MI23,0,0,0,0,0,0
0,_173,_MO,_MO,298,1073,32,337,995,67
0,_173,_MV01,_MV01,218,497,19,218,468,39
0,_173,_MV02,_MV02,559,1282,53,592,1169,124
0,_173,_MV03,_MV03,0,0,0,0,0,0
0,_173,_MV04,_MV04,0,0,0,0,0,0
0,_173,_MV05,_MV05,0,0,0,0,0,0
0,_173,_MV06,_MV06,29,63,1,24,63,5
0,_173,_MV07,_MV07,0,0,0,0,0,0
0,_173,_MV08,_MV08,0,0,0,0,0,0
0,_173,_MV09,_MV09,0,0,0,0,0,0
0,_173,_MV10,_MV10,0,0,0,0,0,0
0,_173,_MV11,_MV11,0,0,0,0,0,0
0,_173,_MV12,_MV12,0,0,0,0,0,0
0,_173,_MV13,_MV13,0,0,0,0,0,0
0,_173,_MV14,_MV14,0,0,0,0,0,0
0,_173,_NI,_NI,331,1030,38,360,949,86
0,_173,_NI01,_NI01,52,236,5,54,223,10
0,_173,_OH01,_OH01,169,601,13,170,568,39
0,_173,_OH03,_OH03,0,0,0,0,0,0
0,_173,_PA01,_PA01,86,291,3,85,275,16
0,_173,_PA02,_PA02,42,136,3,47,118,10
0,_173,_PA03,_PA03,0,0,0,0,0,0
0,_173,_PA04,_PA04,0,0,0,0,0,0
0,_173,_PA05,_PA05,824,1593,57,858,1479,117
0,_173,_PA06,_PA06,18,45,0,20,40,1
0,_173,_PA07,_PA07,0,0,0,0,0,0
0,_173,_PA08,_PA08,0,0,0,0,0,0
0,_173,_PA09,_PA09,0,0,0,0,0,0
0,_173,_PA10,_PA10,0,0,0,0,0,0
0,_173,_PA11,_PA11,0,0,0,0,0,0
0,_173,_PA12,_PA12,0,0,0,0,0,0
0,_173,_PA13,_PA13,0,0,0,0,0,0
0,_173,_PC11,_PC11,229,483,22,230,456,41
0,_173,_PC13,_PC13,93,223,12,102,215,13
0,_173,_PC16,_PC16,0,0,0,0,0,0
0,_173,_PC17,_PC17,0,0,0,0,0,0
0,_173,_PC21,_PC21,376,602,38,388,549,73
0,_173,_PC22,_PC22,6,26,0,6,26,0
0,_173,_PC31,_PC31,266,440,21,267,392,59
0,_173,_PC41,_PC41,201,304,16,199,282,33
0,_173,_PC42,_PC42,0,0,0,0,0,0
0,_173,_PC43,_PC43,153,194,15,151,193,24
0,_173,_PY01,_PY01,204,543,24,206,529,34
0,_173,_PY03,_PY03,0,0,0,0,0,0
0,_173,_PY04,_PY04,0,0,0,0,0,0
0,_173,_PY05,_PY05,0,0,0,0,0,0
0,_173,_PY06,_PY06,0,0,0,0,0,0
0,_173,_PY07,_PY07,0,0,0,0,0,0
0,_173,_RI01,_RI01,22,40,0,24,33,3
0,_173,_RI03,_RI03,163,226,14,152,203,44
0,_173,_RI06,_RI06,50,85,5,53,78,6
0,_173,_RI07,_RI07,218,262,16,227,213,44
0,_173,_RI08,_RI08,0,0,0,0,0,0
0,_173,_RI09,_RI09,0,0,0,0,0,0
0,_173,_RI10,_RI10,0,0,0,0,0,0
0,_173,_RI11,_RI11,0,0,0,0,0,0
0,_173,_RI12,_RI12,0,0,0,0,0,0
0,_173,_RI13,_RI13,0,0,0,0,0,0
0,_173,_RO01,_RO01,127,372,7,132,353,23
0,_173,_RO03,_RO03,78,267,7,85,242,22
0,_173,_RO04,_RO04,4,14,1,3,16,0
0,_173,_RO06,_RO06,0,0,0,0,0,0
0,_173,_RO07,_RO07,0,0,0,0,0,0
0,_173,_RO09,_RO09,0,0,0,0,0,0
0,_173,_RO10,_RO10,0,0,0,0,0,0
0,_173,_SA01,_SA01,257,867,15,284,755,79
0,_173,_SA02,_SA02,205,611,23,227,556,48
0,_173,_SH,_SH,169,875,18,168,870,17
0,_173,_UN01,_UN01,229,1125,24,251,1091,32
0,_173,_UN02,_UN02,20,71,1,18,70,3
0,_173,_UN03,_UN03,0,0,0,0,0,0
0,_173,_VA,_VA,156,488,10,152,457,44
0,_173,_VA01,_VA01,0,0,0,0,0,0
0,_173,_VA02,_VA02,0,0,0,0,0,0
0,_173,_VA03,_VA03,0,0,0,0,0,0
0,_173,_VC11,_VC11,254,606,34,278,563,46
0,_173,_VC12,_VC12,0,0,0,0,0,0
0,_173,_VC21,_VC21,264,629,19,272,591,40
0,_173,_VC31,_VC31,200,550,16,212,508,42
0,_173,_VC32,_VC32,10,25,0,9,24,1
0,_173,_VC33,_VC33,0,0,0,0,0,0
0,_173,_VC41,_VC41,258,570,22,279,526,38
0,_173,_VC42,_VC42,51,188,10,58,173,18
0,_173,_VC44,_VC44,0,0,0,0,0,0
0,_173,_VI,_VI,53,228,5,63,210,12
0,_173,_WA01,_WA01,13,62,1,17,56,2
0,_173,_WA02,_WA02,64,216,3,66,199,14
0,_173,_WA03,_WA03,6,14,0,6,13,1
0,_173,_WA04,_WA04,0,0,0,0,0,0
0,_173,_WA05,_WA05,0,0,0,0,0,0
0,_173,_WA06,_WA06,0,0,0,0,0,0
0,_173,_WA07,_WA07,0,0,0,0,0,0
0,_173,_WA08,_WA08,0,0,0,0,0,0
0,_173,_WA09,_WA09,0,0,0,0,0,0
0,_173,_WA10,_WA10,0,0,0,0,0,0
0,_173,_WA11,_WA11,0,0,0,0,0,0
0,_173,_WA12,_WA12,0,1,1,0,2,0
0,_175,_Fargo Township 1 Voting District,_Fargo Township 1 Voting District,17,44,0,15,37,6
0,_175,_Fargo Township 2 Voting District,_Fargo Township 2 Voting District,21,146,4,24,135,9
0,_175,_Fargo Township 3 Voting District,_Fargo Township 3 Voting District,0,18,0,1,17,0
0,_175,_Fargo Township 4 Voting District,_Fargo Township 4 Voting District,62,92,2,61,83,10
0,_175,_Liberal Township 1 Exclave Voting District,_Liberal Township 1 Exclave Voting District,0,0,0,0,0,0
0,_175,_Liberal Township 1 Voting District,_Liberal Township 1 Voting District,16,66,2,16,65,0
0,_175,_Liberal Township 2 Voting District,_Liberal Township 2 Voting District,3,32,0,5,29,0
0,_175,_Liberal Township 3 Voting District,_Liberal Township 3 Voting District,5,59,1,7,55,4
0,_175,_Liberal Township 4 Exclave Voting District,_Liberal Township 4 Exclave Voting District,0,0,0,0,0,0
0,_175,_Liberal Township 4 Voting District,_Liberal Township 4 Voting District,4,45,0,7,35,3
0,_175,_Liberal Township 5 Voting District,_Liberal Township 5 Voting District,4,26,0,5,23,1
0,_175,_Liberal Ward 1 Precinct 1,_Liberal Ward 1 Precinct 1,181,205,8,171,182,28
0,_175,_Liberal Ward 1 Precinct 2,_Liberal Ward 1 Precinct 2,286,324,13,281,285,34
0,_175,_Liberal Ward 1 Precinct 3,_Liberal Ward 1 Precinct 3,220,257,5,211,242,17
0,_175,_Liberal Ward 2,_Liberal Ward 2,169,287,9,158,278,22
0,_175,_Liberal Ward 3,_Liberal Ward 3,170,165,6,168,145,24
0,_175,_Liberal Ward 4,_Liberal Ward 4,114,201,12,122,186,20
0,_175,_Liberal Ward 5,_Liberal Ward 5,124,177,2,119,153,22
0,_175,_Liberal Ward 6 Precinct 1,_Liberal Ward 6 Precinct 1,230,665,13,239,634,30
0,_175,_Liberal Ward 6 Precinct 2,_Liberal Ward 6 Precinct 2,196,470,11,203,441,26
0,_175,_Seward Township 1 Voting District,_Seward Township 1 Voting District,0,34,0,0,33,1
0,_175,_Seward Township 2 Voting District,_Seward Township 2 Voting District,9,39,0,9,37,2
0,_175,_Seward Township 3 Voting District,_Seward Township 3 Voting District,2,20,1,2,20,1
0,_177,_61st Street Voting District,_61st Street Voting District,0,0,0,0,0,0
0,_177,_Aldersgate Voting District,_Aldersgate Voting District,126,89,3,132,75,9
0,_177,_Apache Voting District,_Apache Voting District,213,348,20,224,335,24
0,_177,_Buffalo Voting District,_Buffalo Voting District,163,360,10,164,346,22
0,_177,_Central Mission Voting District,_Central Mission Voting District,292,328,11,295,328,17
0,_177,_Central Pauline Voting District,_Central Pauline Voting District,37,50,2,33,48,8
0,_177,_Cheyenne Voting District,_Cheyenne Voting District,257,279,21,271,255,30
0,_177,_City of Auburn Voting District,_City of Auburn Voting District,204,349,23,204,315,55
0,_177,_Cullen Voting District,_Cullen Voting District,195,218,28,201,191,50
0,_177,_Deer Creek Voting District,_Deer Creek Voting District,11,12,4,14,11,2
0,_177,_Dover Voting District,_Dover Voting District,127,322,6,127,311,19
0,_177,_East Peck Voting District,_East Peck Voting District,143,202,12,152,184,21
0,_177,_East Rossville Voting District,_East Rossville Voting District,162,360,13,176,323,33
0,_177,_East Silver Lake Voting District,_East Silver Lake Voting District,233,425,6,255,374,26
0,_177,_East Soldier Voting District,_East Soldier Voting District,259,359,12,270,333,28
0,_177,_East Wichita Voting District,_East Wichita Voting District,350,505,19,352,498,27
0,_177,_Elmont Voting District,_Elmont Voting District,302,511,18,306,487,32
0,_177,_Forbes Voting District,_Forbes Voting District,27,42,2,29,37,6
0,_177,_Fox Voting District,_Fox Voting District,172,446,22,185,408,48
0,_177,_Gaillardia Voting District,_Gaillardia Voting District,292,370,12,288,367,28
0,_177,_Grove Voting District,_Grove Voting District,105,320,11,124,295,13
0,_177,_Hodges Voting District,_Hodges Voting District,0,0,0,0,0,0
0,_177,_Indian Hills Voting District,_Indian Hills Voting District,238,282,14,242,276,19
0,_177,_Indianola/Halfday Voting District,_Indianola/Halfday Voting District,244,341,16,246,324,33
0,_177,_Iroquois Voting District,_Iroquois Voting District,269,380,14,276,354,28
0,_177,_Kaw Voting District,_Kaw Voting District,213,333,11,212,308,34
0,_177,_Kilmer Voting District,_Kilmer Voting District,49,122,2,56,114,5
0,_177,_Kingston Voting District,_Kingston Voting District,58,96,1,57,86,9
0,_177,_Kiowa Voting District,_Kiowa Voting District,375,390,22,384,370,28
0,_177,_Kiro Voting District,_Kiro Voting District,194,404,17,213,380,25
0,_177,_Little Muddy Creek Voting District,_Little Muddy Creek Voting District,115,240,14,126,228,17
0,_177,_Meadowlark Voting District,_Meadowlark Voting District,239,495,17,263,460,26
0,_177,_Messhoss Creek Voting District,_Messhoss Creek Voting District,138,280,7,151,254,18
0,_177,_Montara Voting District,_Montara Voting District,192,217,21,197,198,34
0,_177,_North Mission Voting District,_North Mission Voting District,37,106,5,45,99,5
0,_177,_North Potter Voting District,_North Potter Voting District,0,0,0,0,0,0
0,_177,_North Tecumseh Voting District,_North Tecumseh Voting District,203,283,15,218,252,26
0,_177,_Northeast Monmouth Voting District,_Northeast Monmouth Voting District,247,339,12,257,313,27
0,_177,_Northwest Monmouth Voting District,_Northwest Monmouth Voting District,263,477,15,274,451,32
0,_177,_Pauline Voting District,_Pauline Voting District,84,121,5,96,93,20
0,_177,_Pawnee Voting District,_Pawnee Voting District,253,387,10,253,376,20
0,_177,_Peck/Croco Voting District,_Peck/Croco Voting District,181,160,10,176,156,17
0,_177,_Ponca Voting District,_Ponca Voting District,174,170,13,175,168,20
0,_177,_Pottawatomie Voting District,_Pottawatomie Voting District,246,381,12,258,364,22
0,_177,_Rochester Voting District,_Rochester Voting District,194,327,19,217,297,30
0,_177,_Sac Voting District,_Sac Voting District,227,396,14,238,373,27
0,_177,_Sherman Voting District,_Sherman Voting District,202,360,21,203,342,35
0,_177,_Sherwood Voting District,_Sherwood Voting District,198,279,8,195,283,8
0,_177,_Sioux Voting District,_Sioux Voting District,196,289,7,204,270,19
0,_177,_South Mission Voting District,_South Mission Voting District,145,262,11,145,262,12
0,_177,_South Monmouth Voting District,_South Monmouth Voting District,275,490,18,279,455,47
0,_177,_South Sherwood Voting District,_South Sherwood Voting District,208,272,9,213,271,6
0,_177,_South Tecumseh Voting District,_South Tecumseh Voting District,197,255,8,202,228,29
0,_177,_Stinson Creek Voting District/Ward 2 Precinct 12,_Stinson Creek Voting District/Ward 2 Precinct 12,113,108,0,115,106,4
0,_177,_Sunflower Voting District,_Sunflower Voting District,338,567,16,349,551,29
0,_177,_Topeka Ward 1 Precinct 01,_Topeka Ward 1 Precinct 01,128,89,5,121,77,24
0,_177,_Topeka Ward 1 Precinct 02,_Topeka Ward 1 Precinct 02,159,131,8,154,114,26
0,_177,_Topeka Ward 1 Precinct 03,_Topeka Ward 1 Precinct 03,115,157,7,121,137,16
0,_177,_Topeka Ward 1 Precinct 04,_Topeka Ward 1 Precinct 04,164,187,9,172,161,26
0,_177,_Topeka Ward 1 Precinct 05,_Topeka Ward 1 Precinct 05,212,319,14,222,286,40
0,_177,_Topeka Ward 1 Precinct 06/Ward 1 Precinct 07,_Topeka Ward 1 Precinct 06/Ward 1 Precinct 07,286,363,38,290,328,60
0,_177,_Topeka Ward 1 Precinct 08,_Topeka Ward 1 Precinct 08,0,0,0,0,0,0
0,_177,_Topeka Ward 10 Precinct 01,_Topeka Ward 10 Precinct 01,257,127,9,253,126,12
0,_177,_Topeka Ward 10 Precinct 02,_Topeka Ward 10 Precinct 02,189,156,1,184,160,7
0,_177,_Topeka Ward 10 Precinct 03,_Topeka Ward 10 Precinct 03,355,287,8,341,291,19
0,_177,_Topeka Ward 10 Precinct 04,_Topeka Ward 10 Precinct 04,219,179,6,215,165,23
0,_177,_Topeka Ward 10 Precinct 05,_Topeka Ward 10 Precinct 05,203,145,10,202,137,18
0,_177,_Topeka Ward 10 Precinct 06,_Topeka Ward 10 Precinct 06,168,141,7,171,131,11
0,_177,_Topeka Ward 10 Precinct 07,_Topeka Ward 10 Precinct 07,217,212,7,215,192,24
0,_177,_Topeka Ward 10 Precinct 08,_Topeka Ward 10 Precinct 08,189,143,19,190,127,29
0,_177,_Topeka Ward 10 Precinct 09,_Topeka Ward 10 Precinct 09,135,109,4,142,95,7
0,_177,_Topeka Ward 10 Precinct 10,_Topeka Ward 10 Precinct 10,231,187,12,237,178,16
0,_177,_Topeka Ward 10 Precinct 11,_Topeka Ward 10 Precinct 11,347,261,12,339,247,34
0,_177,_Topeka Ward 10 Precinct 12,_Topeka Ward 10 Precinct 12,0,0,0,0,0,0
0,_177,_Topeka Ward 10 Precinct 13,_Topeka Ward 10 Precinct 13,16,24,0,14,23,0
0,_177,_Topeka Ward 10 Precinct 14,_Topeka Ward 10 Precinct 14,244,174,5,253,161,11
0,_177,_Topeka Ward 11 Precinct 01,_Topeka Ward 11 Precinct 01,150,138,12,149,124,22
0,_177,_Topeka Ward 11 Precinct 02,_Topeka Ward 11 Precinct 02,215,160,14,227,143,19
0,_177,_Topeka Ward 11 Precinct 03,_Topeka Ward 11 Precinct 03,172,128,8,171,117,15
0,_177,_Topeka Ward 11 Precinct 04,_Topeka Ward 11 Precinct 04,278,189,15,268,186,30
0,_177,_Topeka Ward 11 Precinct 05,_Topeka Ward 11 Precinct 05,220,166,11,221,151,25
0,_177,_Topeka Ward 11 Precinct 06,_Topeka Ward 11 Precinct 06,244,142,19,238,141,26
0,_177,_Topeka Ward 11 Precinct 07,_Topeka Ward 11 Precinct 07,209,158,15,214,143,22
0,_177,_Topeka Ward 11 Precinct 08,_Topeka Ward 11 Precinct 08,190,156,14,188,138,32
0,_177,_Topeka Ward 11 Precinct 09,_Topeka Ward 11 Precinct 09,252,170,17,241,166,30
0,_177,_Topeka Ward 11 Precinct 10,_Topeka Ward 11 Precinct 10,155,109,8,157,98,18
0,_177,_Topeka Ward 12 Precinct 01,_Topeka Ward 12 Precinct 01,234,147,14,234,129,31
0,_177,_Topeka Ward 12 Precinct 02,_Topeka Ward 12 Precinct 02,236,98,7,225,85,27
0,_177,_Topeka Ward 12 Precinct 03,_Topeka Ward 12 Precinct 03,236,185,5,230,177,18
0,_177,_Topeka Ward 12 Precinct 04,_Topeka Ward 12 Precinct 04,263,245,8,270,230,17
0,_177,_Topeka Ward 12 Precinct 05,_Topeka Ward 12 Precinct 05,254,188,8,258,185,9
0,_177,_Topeka Ward 12 Precinct 06,_Topeka Ward 12 Precinct 06,314,210,13,309,203,23
0,_177,_Topeka Ward 12 Precinct 07,_Topeka Ward 12 Precinct 07,299,237,26,297,232,32
0,_177,_Topeka Ward 12 Precinct 08,_Topeka Ward 12 Precinct 08,280,202,11,292,184,16
0,_177,_Topeka Ward 12 Precinct 09,_Topeka Ward 12 Precinct 09,412,334,30,432,303,47
0,_177,_Topeka Ward 12 Precinct 11,_Topeka Ward 12 Precinct 11,407,331,15,402,323,26
0,_177,_Topeka Ward 12 Precinct 12,_Topeka Ward 12 Precinct 12,0,0,0,0,0,0
0,_177,_Topeka Ward 12 Precinct 13,_Topeka Ward 12 Precinct 13,232,286,8,240,286,5
0,_177,_Topeka Ward 12 Precinct 14,_Topeka Ward 12 Precinct 14,213,216,9,221,212,8
0,_177,_Topeka Ward 12 Precinct 15,_Topeka Ward 12 Precinct 15,392,323,23,403,312,27
0,_177,_Topeka Ward 12 Precinct 16,_Topeka Ward 12 Precinct 16,458,354,16,445,335,46
0,_177,_Topeka Ward 12 Precinct 19/Ward 13 Precinct 10,_Topeka Ward 12 Precinct 19/Ward 13 Precinct 10,30,62,1,37,59,2
0,_177,_Topeka Ward 12 Precinct 20,_Topeka Ward 12 Precinct 20,302,274,16,297,265,27
0,_177,_Topeka Ward 12 Precinct 31,_Topeka Ward 12 Precinct 31,161,188,9,163,185,14
0,_177,_Topeka Ward 12 Precinct 41,_Topeka Ward 12 Precinct 41,0,0,0,0,0,0
0,_177,_Topeka Ward 12 Precinct 81,_Topeka Ward 12 Precinct 81,0,0,0,0,0,0
0,_177,_Topeka Ward 12 Precinct 91,_Topeka Ward 12 Precinct 91,0,0,0,0,0,0
0,_177,_Topeka Ward 12 Precinct 92,_Topeka Ward 12 Precinct 92,0,0,0,0,0,0
0,_177,_Topeka Ward 12 Precinct 93,_Topeka Ward 12 Precinct 93,0,0,0,0,0,0
0,_177,_Topeka Ward 13 Precinct 01,_Topeka Ward 13 Precinct 01,0,0,0,0,0,0
0,_177,_Topeka Ward 13 Precinct 02,_Topeka Ward 13 Precinct 02,128,77,4,119,74,10
0,_177,_Topeka Ward 13 Precinct 03,_Topeka Ward 13 Precinct 03,0,0,0,0,0,0
0,_177,_Topeka Ward 13 Precinct 04,_Topeka Ward 13 Precinct 04,0,0,0,0,0,0
0,_177,_Topeka Ward 13 Precinct 05,_Topeka Ward 13 Precinct 05,9,7,0,9,7,0
0,_177,_Topeka Ward 13 Precinct 06,_Topeka Ward 13 Precinct 06,59,108,0,53,116,0
0,_177,_Topeka Ward 13 Precinct 07,_Topeka Ward 13 Precinct 07,0,0,0,0,0,0
0,_177,_Topeka Ward 13 Precinct 09,_Topeka Ward 13 Precinct 09,65,79,2,66,80,1
0,_177,_Topeka Ward 13 Precinct 12,_Topeka Ward 13 Precinct 12,365,410,17,371,406,21
0,_177,_Topeka Ward 13 Precinct 13,_Topeka Ward 13 Precinct 13,0,0,0,0,0,0
0,_177,_Topeka Ward 13 Precinct 21,_Topeka Ward 13 Precinct 21,51,48,2,45,50,3
0,_177,_Topeka Ward 13 Precinct 22,_Topeka Ward 13 Precinct 22,47,45,2,49,41,5
0,_177,_Topeka Ward 13 Precinct 30/Ward 13 Precinct 08,_Topeka Ward 13 Precinct 30/Ward 13 Precinct 08,126,113,3,122,113,5
0,_177,_Topeka Ward 14 Precinct 01,_Topeka Ward 14 Precinct 01,398,329,23,401,323,28
0,_177,_Topeka Ward 14 Precinct 02,_Topeka Ward 14 Precinct 02,299,348,27,304,331,36
0,_177,_Topeka Ward 14 Precinct 03,_Topeka Ward 14 Precinct 03,176,220,3,178,213,9
0,_177,_Topeka Ward 14 Precinct 04,_Topeka Ward 14 Precinct 04,372,474,10,376,477,18
0,_177,_Topeka Ward 14 Precinct 05,_Topeka Ward 14 Precinct 05,155,253,2,164,249,5
0,_177,_Topeka Ward 15 Precinct 01,_Topeka Ward 15 Precinct 01,334,296,18,325,281,43
0,_177,_Topeka Ward 15 Precinct 02/Ward 15 Precinct 04,_Topeka Ward 15 Precinct 02/Ward 15 Precinct 04,232,196,8,224,186,20
0,_177,_Topeka Ward 15 Precinct 03,_Topeka Ward 15 Precinct 03,21,31,0,24,27,1
0,_177,_Topeka Ward 2 Precinct 01,_Topeka Ward 2 Precinct 01,186,184,8,183,159,31
0,_177,_Topeka Ward 2 Precinct 02,_Topeka Ward 2 Precinct 02,165,129,10,160,115,24
0,_177,_Topeka Ward 2 Precinct 03,_Topeka Ward 2 Precinct 03,139,134,5,148,114,17
0,_177,_Topeka Ward 2 Precinct 04,_Topeka Ward 2 Precinct 04,150,119,7,153,98,23
0,_177,_Topeka Ward 2 Precinct 05,_Topeka Ward 2 Precinct 05,144,95,2,147,78,17
0,_177,_Topeka Ward 2 Precinct 06,_Topeka Ward 2 Precinct 06,161,83,7,154,68,27
0,_177,_Topeka Ward 2 Precinct 07,_Topeka Ward 2 Precinct 07,122,45,4,118,34,18
0,_177,_Topeka Ward 2 Precinct 08,_Topeka Ward 2 Precinct 08,170,22,6,158,19,20
0,_177,_Topeka Ward 2 Precinct 09,_Topeka Ward 2 Precinct 09,224,124,13,219,108,31
0,_177,_Topeka Ward 2 Precinct 10,_Topeka Ward 2 Precinct 10,284,84,5,277,66,29
0,_177,_Topeka Ward 2 Precinct 11,_Topeka Ward 2 Precinct 11,177,80,11,176,75,15
0,_177,_Topeka Ward 3 Precinct 01,_Topeka Ward 3 Precinct 01,203,122,15,202,111,27
0,_177,_Topeka Ward 3 Precinct 02,_Topeka Ward 3 Precinct 02,205,105,8,206,96,16
0,_177,_Topeka Ward 3 Precinct 03,_Topeka Ward 3 Precinct 03,170,59,10,164,54,21
0,_177,_Topeka Ward 3 Precinct 04,_Topeka Ward 3 Precinct 04,193,86,9,184,80,26
0,_177,_Topeka Ward 3 Precinct 05,_Topeka Ward 3 Precinct 05,144,49,4,136,48,9
0,_177,_Topeka Ward 3 Precinct 06,_Topeka Ward 3 Precinct 06,142,61,4,146,55,11
0,_177,_Topeka Ward 3 Precinct 07,_Topeka Ward 3 Precinct 07,161,96,19,156,95,23
0,_177,_Topeka Ward 3 Precinct 08,_Topeka Ward 3 Precinct 08,179,84,8,182,80,10
0,_177,_Topeka Ward 3 Precinct 09,_Topeka Ward 3 Precinct 09,253,87,7,240,77,27
0,_177,_Topeka Ward 3 Precinct 10,_Topeka Ward 3 Precinct 10,31,2,0,24,4,5
0,_177,_Topeka Ward 4 Precinct 01,_Topeka Ward 4 Precinct 01,183,83,9,172,71,29
0,_177,_Topeka Ward 4 Precinct 02,_Topeka Ward 4 Precinct 02,259,74,6,248,62,25
0,_177,_Topeka Ward 4 Precinct 03,_Topeka Ward 4 Precinct 03,170,46,3,168,34,13
0,_177,_Topeka Ward 4 Precinct 04,_Topeka Ward 4 Precinct 04,279,67,6,267,45,35
0,_177,_Topeka Ward 4 Precinct 05,_Topeka Ward 4 Precinct 05,0,0,0,0,0,0
0,_177,_Topeka Ward 4 Precinct 06,_Topeka Ward 4 Precinct 06,224,76,9,222,65,18
0,_177,_Topeka Ward 4 Precinct 07,_Topeka Ward 4 Precinct 07,162,54,6,160,42,20
0,_177,_Topeka Ward 4 Precinct 08,_Topeka Ward 4 Precinct 08,186,95,7,187,77,17
0,_177,_Topeka Ward 4 Precinct 09,_Topeka Ward 4 Precinct 09,234,70,8,225,65,18
0,_177,_Topeka Ward 4 Precinct 10,_Topeka Ward 4 Precinct 10,252,101,10,247,94,19
0,_177,_Topeka Ward 4 Precinct 11,_Topeka Ward 4 Precinct 11,56,42,4,53,39,8
0,_177,_Topeka Ward 4 Precinct 12,_Topeka Ward 4 Precinct 12,0,0,0,0,0,0
0,_177,_Topeka Ward 4 Precinct 13,_Topeka Ward 4 Precinct 13,0,0,0,0,0,0
0,_177,_Topeka Ward 4 Precinct 14,_Topeka Ward 4 Precinct 14,19,3,0,19,1,2
0,_177,_Topeka Ward 4 Precinct 15,_Topeka Ward 4 Precinct 15,98,86,11,104,76,14
0,_177,_Topeka Ward 5 Precinct 01,_Topeka Ward 5 Precinct 01,210,62,7,203,54,20
0,_177,_Topeka Ward 5 Precinct 02,_Topeka Ward 5 Precinct 02,168,90,11,165,74,27
0,_177,_Topeka Ward 5 Precinct 03,_Topeka Ward 5 Precinct 03,209,95,9,202,86,28
0,_177,_Topeka Ward 5 Precinct 04,_Topeka Ward 5 Precinct 04,193,117,4,193,103,19
0,_177,_Topeka Ward 5 Precinct 05,_Topeka Ward 5 Precinct 05,245,98,8,235,82,30
0,_177,_Topeka Ward 5 Precinct 06,_Topeka Ward 5 Precinct 06,189,69,9,185,63,18
0,_177,_Topeka Ward 5 Precinct 07,_Topeka Ward 5 Precinct 07,210,80,5,203,71,17
0,_177,_Topeka Ward 5 Precinct 08,_Topeka Ward 5 Precinct 08,177,77,7,173,74,13
0,_177,_Topeka Ward 5 Precinct 09,_Topeka Ward 5 Precinct 09,291,228,10,277,213,35
0,_177,_Topeka Ward 5 Precinct 10,_Topeka Ward 5 Precinct 10,310,249,13,315,220,37
0,_177,_Topeka Ward 5 Precinct 11,_Topeka Ward 5 Precinct 11,289,215,14,287,213,21
0,_177,_Topeka Ward 5 Precinct 12,_Topeka Ward 5 Precinct 12,0,0,0,0,0,0
0,_177,_Topeka Ward 5 Precinct 13,_Topeka Ward 5 Precinct 13,0,0,0,0,0,0
0,_177,_Topeka Ward 5 Precinct 14,_Topeka Ward 5 Precinct 14,132,180,11,130,176,17
0,_177,_Topeka Ward 5 Precinct 15,_Topeka Ward 5 Precinct 15,61,61,0,60,63,1
